Rk,Player,Yds,Tgt,Day,G#,Week,Date,Age,Team,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,1D,Succ%,Pos.
24,Dalton Schultz,71,6,Sun,9,10,11/12/23,27-124,HOU,@,CIN,W 30-27,6,4,71,17.8,0,66.7,11.8,3,50,TE
25,Tyler Conklin,70,7,Sun,9,10,11/12/23,28-105,NYJ,@,LVR,L 12-16,7,7,70,10,0,100,10,2,71.4,TE
26,Michael Gallup,70,2,Sun,9,10,11/12/23,27-253,DAL,,NYG,W 49-17,2,2,70,35,1,100,35,2,100,WR
27,Jordan Addison,69,7,Sun,10,10,11/12/23,21-289,MIN,,NOR,W 27-19,7,4,69,17.3,0,57.1,9.9,2,42.9,WR
28,Luke Musgrave,64,4,Sun,9,10,11/12/23,23-071,GNB,@,PIT,L 19-23,4,2,64,32,0,50,16,2,50,TE
29,Kenneth Walker III,64,2,Sun,9,10,11/12/23,23-023,SEA,,WAS,W 29-26,2,1,64,64,1,50,32,1,50,RB
30,Kyle Philips,61,5,Sun,9,10,11/12/23,24-148,TEN,@,TAM,L 6-20,5,3,61,20.3,0,60,12.2,3,60,WR
31,D.J. Moore,58,9,Thu,10,10,11/9/23,26-209,CHI,,CAR,W 16-13,9,5,58,11.6,0,55.6,6.4,3,55.6,WR
32,David Njoku,58,9,Sun,9,10,11/12/23,27-125,CLE,@,BAL,W 33-31,9,6,58,9.7,0,66.7,6.4,2,44.4,TE
33,Gabriel Davis,56,6,Mon,10,10,11/13/23,24-226,BUF,,DEN,L 22-24,6,2,56,28,0,33.3,9.3,2,33.3,WR
34,Tank Dell,56,14,Sun,9,10,11/12/23,24-014,HOU,@,CIN,W 30-27,14,6,56,9.3,1,42.9,4,3,35.7,WR
35,Brandon Aiyuk,55,3,Sun,9,10,11/12/23,25-240,SFO,@,JAX,W 34-3,3,3,55,18.3,1,100,18.3,3,100,WR
36,Chris Godwin,54,6,Sun,9,10,11/12/23,27-258,TAM,,TEN,W 20-6,6,4,54,13.5,0,66.7,9,3,50,WR
37,Trenton Irwin,54,4,Sun,9,10,11/12/23,27-337,CIN,,HOU,L 27-30,4,2,54,27,1,50,13.5,2,50,WR
38,Jaxon Smith-Njigba,53,5,Sun,9,10,11/12/23,21-271,SEA,,WAS,W 29-26,5,4,53,13.3,0,80,10.6,2,60,WR
39,Courtland Sutton,53,11,Mon,9,10,11/13/23,28-034,DEN,@,BUF,W 24-22,11,8,53,6.6,1,72.7,4.8,4,36.4,WR
40,Dalton Kincaid,51,6,Mon,10,10,11/13/23,24-026,BUF,,DEN,L 22-24,6,5,51,10.2,1,83.3,8.5,1,50,TE
41,Dontayvion Wicks,51,4,Sun,9,10,11/12/23,22-149,GNB,@,PIT,L 19-23,4,3,51,17,0,75,12.8,2,50,WR
42,Austin Ekeler,48,7,Sun,9,10,11/12/23,28-179,LAC,,DET,L 38-41,7,4,48,12,0,57.1,6.9,2,42.9,RB
43,Breece Hall,47,3,Sun,9,10,11/12/23,22-165,NYJ,@,LVR,L 12-16,3,3,47,15.7,0,100,15.7,2,66.7,RB
44,Christian McCaffrey,47,10,Sun,9,10,11/12/23,27-158,SFO,@,JAX,W 34-3,10,6,47,7.8,0,60,4.7,2,40,RB
45,Rachaad White,47,3,Sun,9,10,11/12/23,24-304,TAM,,TEN,W 20-6,3,2,47,23.5,1,66.7,15.7,1,66.7,RB
46,Kalif Raymond,46,4,Sun,9,10,11/12/23,29-096,DET,@,LAC,W 41-38,4,2,46,23,0,50,11.5,1,25,WR
47,Cole Kmet,45,7,Thu,10,10,11/9/23,24-244,CHI,,CAR,W 16-13,7,5,45,9,0,71.4,6.4,2,71.4,TE
48,George Pickens,45,4,Sun,9,10,11/12/23,22-253,PIT,,GNB,W 23-19,4,3,45,15,0,75,11.3,3,75,WR
49,Mike Strachan,45,2,Thu,9,10,11/9/23,26-088,CAR,@,CHI,L 13-16,2,1,45,45,0,50,22.5,1,50,WR
50,Mark Andrews,44,4,Sun,10,10,11/12/23,28-067,BAL,,CLE,L 31-33,4,2,44,22,0,50,11,1,50,TE
51,Elijah Moore,44,7,Sun,9,10,11/12/23,23-230,CLE,@,BAL,W 33-31,7,5,44,8.8,1,71.4,6.3,3,42.9,WR
52,Rondale Moore,43,8,Sun,10,10,11/12/23,23-156,ARI,,ATL,W 25-23,8,5,43,8.6,0,62.5,5.4,1,25,WR
53,Antonio Gibson,42,6,Sun,10,10,11/12/23,25-142,WAS,@,SEA,L 26-29,6,5,42,8.4,1,83.3,7,2,33.3,RB
54,Tyjae Spears,42,5,Sun,9,10,11/12/23,22-150,TEN,@,TAM,L 6-20,5,4,42,10.5,0,80,8.4,2,60,RB
55,Adam Thielen,42,10,Thu,9,10,11/9/23,33-079,CAR,@,CHI,L 13-16,10,6,42,7,0,60,4.2,2,30,WR
56,Dyami Brown,41,2,Sun,10,10,11/12/23,24-011,WAS,@,SEA,L 26-29,2,2,41,20.5,1,100,20.5,2,100,WR
57,Jalen Guyton,41,6,Sun,9,10,11/12/23,26-158,LAC,,DET,L 38-41,6,4,41,10.3,1,66.7,6.8,2,50,WR
58,Odell Beckham Jr.,40,2,Sun,10,10,11/12/23,31-007,BAL,,CLE,L 31-33,2,1,40,40,1,50,20,1,50,WR
59,Josh Downs,40,3,Sun,10,10,11/12/23,22-092,IND,@,NWE,W 10-6,3,2,40,20,0,66.7,13.3,2,66.7,WR
60,Sam LaPorta,40,5,Sun,9,10,11/12/23,22-304,DET,@,LAC,W 41-38,5,4,40,10,0,80,8,2,80,TE
61,Logan Thomas,40,5,Sun,10,10,11/12/23,32-134,WAS,@,SEA,L 26-29,5,5,40,8,0,100,8,2,80,TE
62,Jalen Brooks,39,4,Sun,9,10,11/12/23,23-189,DAL,,NYG,W 49-17,4,4,39,9.8,0,100,9.8,3,100,WR
63,A.T. Perry,38,4,Sun,10,10,11/12/23,24-017,NOR,@,MIN,L 19-27,4,2,38,19,1,50,9.5,2,50,WR
64,Drake London,36,4,Sun,10,10,11/12/23,22-111,ATL,@,ARI,L 23-25,4,3,36,12,0,75,9,3,75,WR
65,Jahmyr Gibbs,35,5,Sun,9,10,11/12/23,21-237,DET,@,LAC,W 41-38,5,3,35,11.7,0,60,7,2,40,RB
66,Jerry Jeudy,35,3,Mon,9,10,11/13/23,24-203,DEN,@,BUF,W 24-22,3,3,35,11.7,0,100,11.7,2,66.7,WR
67,Samaje Perine,35,3,Mon,9,10,11/13/23,28-058,DEN,@,BUF,W 24-22,3,3,35,11.7,0,100,11.7,3,100,RB
68,Brandon Powell,35,5,Sun,10,10,11/12/23,28-061,MIN,,NOR,W 27-19,5,4,35,8.8,0,80,7,2,40,WR
69,Daniel Bellinger,34,3,Sun,10,10,11/12/23,23-051,NYG,@,DAL,L 17-49,3,2,34,17,0,66.7,11.3,1,33.3,TE
70,Stefon Diggs,34,5,Mon,10,10,11/13/23,29-349,BUF,,DEN,L 22-24,5,3,34,11.3,0,60,6.8,2,60,WR
71,Ezekiel Elliott,34,2,Sun,10,10,11/12/23,28-113,NWE,,IND,L 6-10,2,2,34,17,0,100,17,2,100,RB
72,Quentin Johnston,34,4,Sun,9,10,11/12/23,22-067,LAC,,DET,L 38-41,4,4,34,8.5,1,100,8.5,2,100,WR
73,Michael Wilson,34,6,Sun,10,10,11/12/23,23-262,ARI,,ATL,W 25-23,6,3,34,11.3,0,50,5.7,2,50,WR
74,Tanner Hudson,33,7,Sun,9,10,11/12/23,29-000,CIN,,HOU,L 27-30,7,6,33,5.5,0,85.7,4.7,2,42.9,TE
75,Alvin Kamara,33,7,Sun,10,10,11/12/23,28-110,NOR,@,MIN,L 19-27,7,7,33,4.7,0,100,4.7,1,28.6,RB
76,Terry McLaurin,33,8,Sun,10,10,11/12/23,28-058,WAS,@,SEA,L 26-29,8,4,33,8.3,0,50,4.1,3,37.5,WR
77,Connor Heyward,32,4,Sun,9,10,11/12/23,24-294,PIT,,GNB,W 23-19,4,3,32,10.7,0,75,8,1,25,TE
78,Keaton Mitchell,32,2,Sun,10,10,11/12/23,21-299,BAL,,CLE,L 31-33,2,1,32,32,0,50,16,1,50,RB
79,Romeo Doubs,31,5,Sun,9,10,11/12/23,23-213,GNB,@,PIT,L 19-23,5,3,31,10.3,1,60,6.2,2,40,WR
80,Isaiah McKenzie,31,4,Sun,10,10,11/12/23,28-217,IND,@,NWE,W 10-6,4,4,31,7.8,0,100,7.8,1,25,WR
81,Javonte Williams,31,4,Mon,9,10,11/13/23,23-202,DEN,@,BUF,W 24-22,4,4,31,7.8,1,100,7.8,2,75,RB
82,Kyle Pitts,30,5,Sun,10,10,11/12/23,23-037,ATL,@,ARI,L 23-25,5,3,30,10,0,60,6,,20,TE
83,Deebo Samuel,30,4,Sun,9,10,11/12/23,27-301,SFO,@,JAX,W 34-3,4,4,30,7.5,0,100,7.5,0,75,WR
84,Marquise Brown,28,4,Sun,10,10,11/12/23,26-161,ARI,,ATL,W 25-23,4,1,28,28,0,25,7,1,25,WR
85,D'Ernest Johnson,28,2,Sun,9,10,11/12/23,27-258,JAX,,SFO,L 3-34,2,2,28,14,0,100,14,2,100,RB
86,DeAndre Hopkins,27,9,Sun,9,10,11/12/23,31-159,TEN,@,TAM,L 6-20,9,3,27,9,0,33.3,3,1,22.2,WR
87,Chigoziem Okonkwo,27,6,Sun,9,10,11/12/23,24-065,TEN,@,TAM,L 6-20,6,3,27,9,0,50,4.5,1,16.7,TE
88,Jake Ferguson,26,7,Sun,9,10,11/12/23,24-298,DAL,,NYG,W 49-17,7,4,26,6.5,1,57.1,3.7,2,28.6,TE
89,Kyle Juszczyk,26,3,Sun,9,10,11/12/23,32-203,SFO,@,JAX,W 34-3,3,2,26,13,1,66.7,8.7,1,66.7,FB
90,Rashod Bateman,25,4,Sun,10,10,11/12/23,23-348,BAL,,CLE,L 31-33,4,2,25,12.5,0,50,6.3,1,50,WR
91,John Metchie,25,2,Sun,9,10,11/12/23,23-117,HOU,@,CIN,W 30-27,2,2,25,12.5,0,100,12.5,1,100,WR
92,Xavier Gipson,24,3,Sun,9,10,11/12/23,22-249,NYJ,@,LVR,L 12-16,3,1,24,24,0,33.3,8,1,33.3,WR
93,Rashid Shaheed,24,9,Sun,10,10,11/12/23,25-073,NOR,@,MIN,L 19-27,9,5,24,4.8,0,55.6,2.7,2,22.2,WR
94,Khalil Shakir,24,2,Mon,10,10,11/13/23,23-283,BUF,,DEN,L 22-24,2,1,24,24,0,50,12,1,50,WR
95,Christian Watson,23,7,Sun,9,10,11/12/23,24-184,GNB,@,PIT,L 19-23,7,2,23,11.5,0,28.6,3.3,1,28.6,WR
96,Brock Wright,23,3,Sun,9,10,11/12/23,24-350,DET,@,LAC,W 41-38,3,2,23,11.5,1,66.7,7.7,1,33.3,TE
97,Will Dissly,22,2,Sun,9,10,11/12/23,27-127,SEA,,WAS,W 29-26,2,2,22,11,0,100,11,1,50,TE
98,Mike Gesicki,22,3,Sun,10,10,11/12/23,28-040,NWE,,IND,L 6-10,3,2,22,11,0,66.7,7.3,1,33.3,TE
99,John Bates,21,3,Sun,10,10,11/12/23,26-006,WAS,@,SEA,L 26-29,3,3,21,7,0,100,7,1,66.7,TE
100,Hunter Henry,21,5,Sun,10,10,11/12/23,28-340,NWE,,IND,L 6-10,5,3,21,7,0,60,4.2,2,40,TE
101,Jakobi Meyers,21,2,Sun,10,10,11/12/23,27-003,LVR,,NYJ,W 16-12,2,2,21,10.5,0,100,10.5,1,100,WR
102,Chris Moore,21,4,Sun,9,10,11/12/23,30-149,TEN,@,TAM,L 6-20,4,2,21,10.5,0,50,5.3,,25,WR
103,Trey Palmer,21,4,Sun,9,10,11/12/23,22-224,TAM,,TEN,W 20-6,4,2,21,10.5,0,50,5.3,1,50,WR
104,Alec Pierce,21,1,Sun,10,10,11/12/23,23-194,IND,@,NWE,W 10-6,1,1,21,21,0,100,21,1,100,WR
105,Darius Slayton,21,4,Sun,10,10,11/12/23,26-304,NYG,@,DAL,L 17-49,4,3,21,7,0,75,5.3,1,25,WR
106,Ronnie Bell,20,1,Sun,9,10,11/12/23,23-288,SFO,@,JAX,W 34-3,1,1,20,20,0,100,20,1,100,WR
107,Jonathan Mingo,20,7,Thu,9,10,11/9/23,22-203,CAR,@,CHI,L 13-16,7,3,20,6.7,0,42.9,2.9,,14.3,WR
108,Calvin Ridley,20,3,Sun,9,10,11/12/23,28-327,JAX,,SFO,L 3-34,3,2,20,10,0,66.7,6.7,,66.7,WR
109,Aaron Jones,19,6,Sun,9,10,11/12/23,28-345,GNB,@,PIT,L 19-23,6,4,19,4.8,0,66.7,3.2,2,33.3,RB
110,Michael Mayer,19,5,Sun,10,10,11/12/23,22-129,LVR,,NYJ,W 16-12,5,3,19,6.3,1,60,3.8,2,40,TE
111,Zach Charbonnet,18,5,Sun,9,10,11/12/23,22-308,SEA,,WAS,W 29-26,5,4,18,4.5,0,80,3.6,0,40,RB
112,Donald Parham,18,2,Sun,9,10,11/12/23,26-088,LAC,,DET,L 38-41,2,2,18,9,0,100,9,1,50,TE
113,Jameson Williams,18,2,Sun,9,10,11/12/23,22-231,DET,@,LAC,W 41-38,2,2,18,9,0,100,9,1,100,WR
114,Taysom Hill,17,4,Sun,10,10,11/12/23,33-081,NOR,@,MIN,L 19-27,4,2,17,8.5,0,50,4.3,1,50,QB
115,Diontae Johnson,17,4,Sun,9,10,11/12/23,27-130,PIT,,GNB,W 23-19,4,1,17,17,0,25,4.3,1,25,WR
116,Tim Jones,17,2,Sun,9,10,11/12/23,25-180,JAX,,SFO,L 3-34,2,2,17,8.5,0,100,8.5,1,50,WR
117,Allen Lazard,17,5,Sun,9,10,11/12/23,27-336,NYJ,@,LVR,L 12-16,5,1,17,17,0,20,3.4,1,20,WR
118,Chuba Hubbard,16,2,Thu,9,10,11/9/23,24-151,CAR,@,CHI,L 13-16,2,2,16,8,0,100,8,0,0,RB
119,Jalen Nailor,16,1,Sun,10,10,11/12/23,24-255,MIN,,NOR,W 27-19,1,1,16,16,0,100,16,1,100,WR
120,Tommy Tremble,16,3,Thu,9,10,11/9/23,23-160,CAR,@,CHI,L 13-16,3,3,16,5.3,0,100,5.3,1,33.3,TE
121,Josh Whyle,16,5,Sun,9,10,11/12/23,24-065,TEN,@,TAM,L 6-20,5,2,16,8,0,40,3.2,2,40,TE
122,Josh Reynolds,15,4,Sun,9,10,11/12/23,28-269,DET,@,LAC,W 41-38,4,2,15,7.5,0,50,3.8,1,25,WR
123,Miles Sanders,15,2,Thu,9,10,11/9/23,26-192,CAR,@,CHI,L 13-16,2,2,15,7.5,0,100,7.5,1,50,RB
124,Tyler Scott,15,1,Thu,10,10,11/9/23,22-028,CHI,,CAR,W 16-13,1,1,15,15,0,100,15,1,100,WR
125,Adam Trautman,15,2,Mon,9,10,11/13/23,26-281,DEN,@,BUF,W 24-22,2,2,15,7.5,0,100,7.5,,50,TE
126,Robert Woods,15,3,Sun,9,10,11/12/23,31-216,HOU,@,CIN,W 30-27,3,1,15,15,0,33.3,5,1,33.3,WR
127,Najee Harris,14,4,Sun,9,10,11/12/23,25-248,PIT,,GNB,W 23-19,4,3,14,4.7,0,75,3.5,0,50,RB
128,Lil'Jordan Humphrey,14,1,Mon,9,10,11/13/23,25-208,DEN,@,BUF,W 24-22,1,1,14,14,0,100,14,1,100,WR
129,Hayden Hurst,14,4,Thu,9,10,11/9/23,30-077,CAR,@,CHI,L 13-16,4,2,14,7,0,50,3.5,,25,TE
130,Roschon Johnson,14,6,Thu,10,10,11/9/23,22-282,CHI,,CAR,W 16-13,6,4,14,3.5,0,66.7,2.3,1,33.3,RB
131,Darnell Mooney,14,4,Thu,10,10,11/9/23,26-011,CHI,,CAR,W 16-13,4,2,14,7,0,50,3.5,2,50,WR
132,Rhamondre Stevenson,14,5,Sun,10,10,11/12/23,25-262,NWE,,IND,L 6-10,5,3,14,4.7,0,60,2.8,0,40,RB
133,Jake Bobo,13,2,Sun,9,10,11/12/23,25-100,SEA,,WAS,W 29-26,2,2,13,6.5,0,100,6.5,1,50,WR
134,Geoff Swaim,13,2,Sun,10,10,11/12/23,30-057,ARI,,ATL,W 25-23,2,2,13,6.5,0,100,6.5,,100,TE
135,Lynn Bowden Jr.,12,1,Sun,10,10,11/12/23,26-029,NOR,@,MIN,L 19-27,1,1,12,12,0,100,12,,100,WR
136,Jashaun Corbin,12,3,Sun,10,10,11/12/23,23-084,NYG,@,DAL,L 17-49,3,3,12,4,0,100,4,1,33.3,RB
137,Evan Engram,12,7,Sun,9,10,11/12/23,29-071,JAX,,SFO,L 3-34,7,4,12,3,0,57.1,1.7,,14.3,TE
138,D'Onta Foreman,12,2,Thu,10,10,11/9/23,27-199,CHI,,CAR,W 16-13,2,2,12,6,0,100,6,1,50,RB
139,Drew Sample,12,3,Sun,9,10,11/12/23,27-210,CIN,,HOU,L 27-30,3,2,12,6,0,66.7,4,,33.3,TE
140,Kayshon Boutte,11,1,Sun,10,10,11/12/23,21-189,NWE,,IND,L 6-10,1,1,11,11,0,100,11,1,100,WR
141,James Cook,11,2,Mon,10,10,11/13/23,24-049,BUF,,DEN,L 22-24,2,2,11,5.5,0,100,5.5,0,50,RB
142,AJ Dillon,11,3,Sun,9,10,11/12/23,25-194,GNB,@,PIT,L 19-23,3,1,11,11,0,33.3,3.7,1,33.3,RB
143,Josh Jacobs,11,2,Sun,10,10,11/12/23,25-274,LVR,,NYJ,W 16-12,2,2,11,5.5,0,100,5.5,1,100,RB
144,Terrace Marshall Jr.,11,3,Thu,9,10,11/9/23,23-153,CAR,@,CHI,L 13-16,3,1,11,11,0,33.3,3.7,1,33.3,WR
145,Bijan Robinson,11,2,Sun,10,10,11/12/23,21-286,ATL,@,ARI,L 23-25,2,1,11,11,0,50,5.5,1,50,RB
146,Devin Singletary,11,2,Sun,9,10,11/12/23,26-070,HOU,@,CIN,W 30-27,2,1,11,11,0,50,5.5,1,50,RB
147,Deuce Vaughn,11,1,Sun,9,10,11/12/23,22-010,DAL,,NYG,W 49-17,1,1,11,11,0,100,11,,100,RB
148,Lawrence Cager,10,2,Sun,10,10,11/12/23,26-084,NYG,@,DAL,L 17-49,2,1,10,10,1,50,5,1,50,TE
149,Cade Otton,10,3,Sun,9,10,11/12/23,24-211,TAM,,TEN,W 20-6,3,2,10,5,0,66.7,3.3,1,66.7,TE
150,Travis Etienne,9,4,Sun,9,10,11/12/23,24-290,JAX,,SFO,L 3-34,4,2,9,4.5,0,50,2.3,0,0,RB
151,JuJu Smith-Schuster,9,1,Sun,10,10,11/12/23,26-355,NWE,,IND,L 6-10,1,1,9,9,0,100,9,1,100,WR
152,Michael Thomas,9,2,Sun,10,10,11/12/23,30-254,NOR,@,MIN,L 19-27,2,1,9,9,0,50,4.5,,50,WR
153,Jaylen Warren,9,4,Sun,9,10,11/12/23,25-011,PIT,,GNB,W 23-19,4,2,9,4.5,0,50,2.3,1,50,RB
154,Nick Westbrook-Ikhine,9,4,Sun,9,10,11/12/23,26-236,TEN,@,TAM,L 6-20,4,1,9,9,0,25,2.3,1,25,WR
155,Jordan Akins,8,1,Sun,9,10,11/12/23,31-207,CLE,@,BAL,W 33-31,1,1,8,8,0,100,8,,100,TE
156,Jauan Jennings,8,2,Sun,9,10,11/12/23,26-125,SFO,@,JAX,W 34-3,2,1,8,8,0,50,4,1,50,WR
157,Johnny Mundt,8,2,Sun,10,10,11/12/23,28-354,MIN,,NOR,W 27-19,2,2,8,4,0,100,4,,50,TE
158,Tyler Allgeier,7,1,Sun,10,10,11/12/23,23-211,ATL,@,ARI,L 23-25,1,1,7,7,0,100,7,0,100,RB
159,Derius Davis,7,2,Sun,9,10,11/12/23,23-062,LAC,,DET,L 38-41,2,2,7,3.5,0,100,3.5,,50,WR
160,Austin Hooper,7,1,Sun,10,10,11/12/23,29-014,LVR,,NYJ,W 16-12,1,1,7,7,0,100,7,,0,TE
161,Will Mallory,7,2,Sun,10,10,11/12/23,24-143,IND,@,NWE,W 10-6,2,1,7,7,0,50,3.5,,50,TE
162,Cordarrelle Patterson,7,2,Sun,10,10,11/12/23,32-240,ATL,@,ARI,L 23-25,2,2,7,3.5,0,100,3.5,0,50,RB
163,Byron Pringle,7,2,Sun,10,10,11/12/23,29-360,WAS,@,SEA,L 26-29,2,1,7,7,0,50,3.5,,50,WR
164,Raheem Blackshear,6,1,Thu,9,10,11/9/23,24-157,CAR,@,CHI,L 13-16,1,1,6,6,0,100,6,,0,RB
165,Mike Boone,6,3,Sun,9,10,11/12/23,28-105,HOU,@,CIN,W 30-27,3,2,6,3,0,66.7,2,,33.3,S
166,Parris Campbell,6,1,Sun,10,10,11/12/23,26-119,NYG,@,DAL,L 17-49,1,1,6,6,0,100,6,,100,WR
167,Noah Fant,6,3,Sun,9,10,11/12/23,25-357,SEA,,WAS,W 29-26,3,2,6,3,0,66.7,2,,0,TE
168,Tucker Kraft,6,3,Sun,9,10,11/12/23,23-009,GNB,@,PIT,L 19-23,3,1,6,6,0,33.3,2,,33.3,TE
169,Chris Manhertz,6,1,Mon,9,10,11/13/23,31-217,DEN,@,BUF,W 24-22,1,1,6,6,0,100,6,,100,TE
170,Alexander Mattison,6,2,Sun,10,10,11/12/23,25-146,MIN,,NOR,W 27-19,2,1,6,6,0,50,3,0,50,RB
171,Wan'Dale Robinson,6,3,Sun,10,10,11/12/23,22-311,NYG,@,DAL,L 17-49,3,2,6,3,0,66.7,2,,33.3,WR
172,Curtis Samuel,6,6,Sun,10,10,11/12/23,27-093,WAS,@,SEA,L 26-29,6,2,6,3,0,33.3,1,,16.7,WR
173,Irv Smith Jr.,6,1,Sun,9,10,11/12/23,25-095,CIN,,HOU,L 27-30,1,1,6,6,0,100,6,,100,TE
174,Jonathan Taylor,6,1,Sun,10,10,11/12/23,24-297,IND,@,NWE,W 10-6,1,1,6,6,0,100,6,0,0,RB
175,Malik Taylor,6,2,Sun,9,10,11/12/23,27-326,NYJ,@,LVR,L 12-16,2,1,6,6,0,50,3,,0,WR
176,C.J. Uzomah,6,1,Sun,9,10,11/12/23,30-302,NYJ,@,LVR,L 12-16,1,1,6,6,0,100,6,,100,TE
177,Darnell Washington,6,1,Sun,9,10,11/12/23,22-087,PIT,,GNB,W 23-19,1,1,6,6,0,100,6,,100,TE
178,Kylen Granson,5,2,Sun,10,10,11/12/23,25-230,IND,@,NWE,W 10-6,2,1,5,5,0,50,2.5,,50,TE
179,Isaiah Likely,5,1,Sun,10,10,11/12/23,23-208,BAL,,CLE,L 31-33,1,1,5,5,0,100,5,,0,TE
180,Hunter Renfrow,5,1,Sun,10,10,11/12/23,27-326,LVR,,NYJ,W 16-12,1,1,5,5,0,100,5,,0,WR
181,Deven Thompkins,5,2,Sun,9,10,11/12/23,23-324,TAM,,TEN,W 20-6,2,1,5,5,0,50,2.5,,50,WR
182,Ameer Abdullah,4,1,Sun,10,10,11/12/23,30-152,LVR,,NYJ,W 16-12,1,1,4,4,0,100,4,,0,RB
183,Gus Edwards,4,1,Sun,10,10,11/12/23,28-213,BAL,,CLE,L 31-33,1,1,4,4,0,100,4,0,100,RB
184,Jaleel McLaughlin,4,2,Mon,9,10,11/13/23,23-061,DEN,@,BUF,W 24-22,2,2,4,2,0,100,2,,0,RB
185,Equanimeous St. Brown,4,1,Thu,10,10,11/9/23,27-040,CHI,,CAR,W 16-13,1,1,4,4,0,100,4,,100,WR
186,Alex Armah,3,1,Sun,10,10,11/12/23,29-179,WAS,@,SEA,L 26-29,1,1,3,3,0,100,3,,0,RB
187,Calvin Austin,3,1,Sun,9,10,11/12/23,24-233,PIT,,GNB,W 23-19,1,1,3,3,0,100,3,,0,WR
188,Harrison Bryant,3,1,Sun,9,10,11/12/23,25-203,CLE,@,BAL,W 33-31,1,1,3,3,0,100,3,0,0,TE
189,Colby Parkinson,3,1,Sun,9,10,11/12/23,24-308,SEA,,WAS,W 29-26,1,1,3,3,0,100,3,,0,TE
190,Jamaal Williams,3,1,Sun,10,10,11/12/23,28-223,NOR,@,MIN,L 19-27,1,1,3,3,0,100,3,0,0,RB
