Rk,Player,Yds,Tgt,Day,G#,Week,Date,Age,Team,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,1D,Succ%,Pos.
214,Jaxon Smith-Njigba,5,6,Mon,4,4,10/2/23,21-230,SEA,@,NYG,W 24-3,6,3,5,1.7,0,50,0.8,,0,WR
215,Cedric Tillman,5,3,Sun,4,4,10/1/23,23-165,CLE,,BAL,L 3-28,3,1,5,5,0,33.3,1.7,1,33.3,WR
216,KaVontae Turpin,5,1,Sun,4,4,10/1/23,27-060,DAL,,NWE,W 38-3,1,1,5,5,0,100,5,1,100,WR
217,Justin Watson,5,1,Sun,4,4,10/1/23,27-180,KAN,@,NYJ,W 23-20,1,1,5,5,0,100,5,,100,WR
218,Nelson Agholor,4,2,Sun,4,4,10/1/23,30-130,BAL,@,CLE,W 28-3,2,1,4,4,0,50,2,,0,WR
219,James Conner,4,2,Sun,4,4,10/1/23,28-149,ARI,@,SFO,L 16-35,2,1,4,4,0,50,2,0,0,RB
220,Xavier Gipson,4,1,Sun,4,4,10/1/23,22-207,NYJ,,KAN,L 20-23,1,1,4,4,0,100,4,0,0,WR
221,Brandon Johnson,4,1,Sun,4,4,10/1/23,25-067,DEN,@,CHI,W 31-28,1,1,4,4,1,100,4,1,100,WR
222,Kyle Juszczyk,4,1,Sun,4,4,10/1/23,32-161,SFO,,ARI,W 35-16,1,1,4,4,0,100,4,,100,FB
223,Chris Olave,4,6,Sun,4,4,10/1/23,23-096,NOR,,TAM,L 9-26,6,1,4,4,0,16.7,0.7,,0,WR
224,Rakim Jarrett,3,1,Sun,4,4,10/1/23,22-250,TAM,@,NOR,W 26-9,1,1,3,3,0,100,3,,0,WR
225,Alexander Mattison,3,1,Sun,4,4,10/1/23,25-104,MIN,@,CAR,W 21-13,1,1,3,3,0,100,3,0,0,RB
226,Ke'Shawn Vaughn,3,1,Sun,4,4,10/1/23,26-150,TAM,@,NOR,W 26-9,1,1,3,3,0,100,3,,0,RB
227,Harrison Bryant,2,1,Sun,4,4,10/1/23,25-161,CLE,,BAL,L 3-28,1,1,2,2,0,100,2,0,0,TE
228,Dalvin Cook,2,1,Sun,4,4,10/1/23,28-052,NYJ,,KAN,L 20-23,1,1,2,2,0,100,2,,0,RB
229,Roschon Johnson,2,1,Sun,4,4,10/1/23,22-243,CHI,,DEN,L 28-31,1,1,2,2,0,100,2,,0,RB
230,Deuce Vaughn,2,1,Sun,4,4,10/1/23,21-333,DAL,,NWE,W 38-3,1,1,2,2,0,100,2,,0,RB
231,Clyde Edwards-Helaire,1,1,Sun,4,4,10/1/23,24-173,KAN,@,NYJ,W 23-20,1,1,1,1,0,100,1,,0,RB
232,Gus Edwards,1,3,Sun,4,4,10/1/23,28-171,BAL,@,CLE,W 28-3,3,2,1,0.5,0,66.7,0.3,0,33.3,RB
233,Luke Musgrave,1,1,Thu,4,4,9/28/23,23-026,GNB,,DET,L 20-34,1,1,1,1,0,100,1,,0,TE
234,C.J. Uzomah,1,1,Sun,4,4,10/1/23,30-260,NYJ,,KAN,L 20-23,1,1,1,1,1,100,1,1,100,TE
235,Jordan Addison,0,1,Sun,4,4,10/1/23,21-247,MIN,@,CAR,W 21-13,1,0,0,,0,0,0,,0,WR
236,Robbie Chosen,0,1,Sun,4,4,10/1/23,30-145,MIA,@,BUF,L 20-48,1,0,0,,0,0,0,,0,WR
237,Andrew Beck,0,1,Sun,4,4,10/1/23,27-139,HOU,,PIT,W 30-6,1,0,0,,0,0,0,,0,FB
238,Jake Bobo,0,1,Mon,4,4,10/2/23,25-059,SEA,@,NYG,W 24-3,1,0,0,,0,0,0,,0,WR
239,Lynn Bowden Jr.,0,1,Sun,4,4,10/1/23,25-352,NOR,,TAM,L 9-26,1,0,0,,0,0,0,,0,WR
240,Ben Bredeson,0,1,Mon,4,4,10/2/23,25-224,NYG,,SEA,L 3-24,1,1,0,0,0,100,0,,0,G
241,DeeJay Dallas,0,1,Mon,4,4,10/2/23,25-016,SEA,@,NYG,W 24-3,1,0,0,,0,0,0,,0,RB
242,AJ Dillon,0,1,Thu,4,4,9/28/23,25-149,GNB,,DET,L 20-34,1,0,0,,0,0,0,0,0,RB
243,Colton Dowell,0,1,Sun,4,4,10/1/23,24-165,TEN,,CIN,W 27-3,1,0,0,,0,0,0,,0,WR
244,Marquise Goodwin,0,1,Sun,4,4,10/1/23,32-316,CLE,,BAL,L 3-28,1,1,0,0,0,100,0,,0,WR
245,Jamycal Hasty,0,2,Sun,4,4,10/1/23,27-019,JAX,,ATL,W 23-7,2,0,0,,0,0,0,,0,RB
246,Mack Hollins,0,3,Sun,4,4,10/1/23,30-015,ATL,@,JAX,L 7-23,3,0,0,,0,0,0,,0,WR
247,Marvin Jones,0,1,Thu,4,4,9/28/23,33-200,DET,@,GNB,W 34-20,1,0,0,,0,0,0,,0,WR
248,Jerick McKinnon,0,1,Sun,4,4,10/1/23,31-151,KAN,@,NYJ,W 23-20,1,0,0,,0,0,0,0,0,RB
249,Rondale Moore,0,2,Sun,4,4,10/1/23,23-114,ARI,@,SFO,L 16-35,2,0,0,,0,0,0,,0,WR
250,Skyy Moore,0,2,Sun,4,4,10/1/23,23-021,KAN,@,NYJ,W 23-20,2,0,0,,0,0,0,0,0,WR
251,Zack Moss,0,1,Sun,4,4,10/1/23,25-290,IND,,LAR,L 23-29 (OT),1,0,0,,0,0,0,0,0,RB
252,Donald Parham,0,1,Sun,4,4,10/1/23,26-046,LAC,,LVR,W 24-17,1,0,0,,0,0,0,,0,TE
253,Colby Parkinson,0,1,Mon,4,4,10/2/23,24-267,SEA,@,NYG,W 24-3,1,0,0,,0,0,0,,0,TE
254,MyCole Pruitt,0,1,Sun,4,4,10/1/23,31-191,ATL,@,JAX,L 7-23,1,0,0,,0,0,0,,0,TE
255,Luke Schoonmaker,0,3,Sun,4,4,10/1/23,25-003,DAL,,NWE,W 38-3,3,0,0,,0,0,0,,0,TE
256,Khalil Shakir,0,1,Sun,4,4,10/1/23,23-240,BUF,,MIA,W 48-20,1,0,0,,0,0,0,,0,WR
257,Stone Smartt,0,1,Sun,4,4,10/1/23,24-362,LAC,,LVR,W 24-17,1,0,0,,0,0,0,,0,TE
258,Geoff Swaim,0,1,Sun,4,4,10/1/23,30-015,ARI,@,SFO,L 16-35,1,0,0,,0,0,0,,0,TE
259,Ian Thomas,0,1,Sun,4,4,10/1/23,27-117,CAR,,MIN,L 13-21,1,0,0,,0,0,0,,0,TE
260,Adam Trautman,0,1,Sun,4,4,10/1/23,26-238,DEN,@,CHI,W 31-28,1,0,0,,0,0,0,,0,TE
261,Dontayvion Wicks,0,1,Thu,4,4,9/28/23,22-104,GNB,,DET,L 20-34,1,0,0,,0,0,0,,0,WR
262,Tim Jones,-1,1,Sun,4,4,10/1/23,25-138,JAX,,ATL,W 23-7,1,1,-1,-1,0,100,-1,,0,WR
263,Drew Sample,-1,1,Sun,4,4,10/1/23,27-168,CIN,@,TEN,L 3-27,1,1,-1,-1,0,100,-1,,0,TE
264,Kalif Raymond,-2,1,Thu,4,4,9/28/23,29-051,DET,@,GNB,W 34-20,1,1,-2,-2,0,100,-2,0,0,WR
265,Geno Smith,-2,1,Mon,4,4,10/2/23,32-357,SEA,@,NYG,W 24-3,1,1,-2,-2,0,100,-2,0,0,QB
266,Chase Brown,-3,1,Sun,4,4,10/1/23,23-194,CIN,@,TEN,L 3-27,1,1,-3,-3,0,100,-3,,0,RB
267,Tyler Allgeier,-4,2,Sun,4,4,10/1/23,23-169,ATL,@,JAX,L 7-23,2,1,-4,-4,0,50,-2,0,0,RB
268,Aaron Jones,-4,2,Thu,4,4,9/28/23,28-300,GNB,,DET,L 20-34,2,1,-4,-4,0,50,-2,,0,RB
,,,,,,,,,,,,,,,,,,,,,,
