Rk,Player,Yds,Tgt,Day,G#,Week,Date,Age,Team,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,1D,Succ%,Pos.
13,Stefon Diggs,111,12,Sun,3,3,9/24/23,29-299,BUF,@,WAS,W 37-3,12,8,111,13.9,0,66.7,9.3,5,41.7,WR
14,Chris Olave,104,11,Sun,3,3,9/24/23,23-089,NOR,@,GNB,L 17-18,11,8,104,13,0,72.7,9.5,6,72.7,WR
15,Amon-Ra St. Brown,102,12,Sun,3,3,9/24/23,23-335,DET,,ATL,W 20-6,12,9,102,11.3,0,75,8.5,5,58.3,WR
16,Michael Gallup,92,7,Sun,3,3,9/24/23,27-204,DAL,@,ARI,L 16-28,7,6,92,15.3,0,85.7,13.1,4,85.7,WR
17,Courtland Sutton,91,11,Sun,3,3,9/24/23,27-349,DEN,@,MIA,L 20-70,11,8,91,11.4,1,72.7,8.3,4,54.5,WR
18,George Kittle,90,9,Thu,3,3,9/21/23,29-347,SFO,,NYG,W 30-12,9,7,90,12.9,0,77.8,10,2,55.6,TE
19,DJ Chark,86,11,Sun,3,3,9/24/23,27-001,CAR,@,SEA,L 27-37,11,4,86,21.5,1,36.4,7.8,2,36.4,WR
20,Michael Wilson,86,2,Sun,3,3,9/24/23,23-213,ARI,,DAL,W 28-16,2,2,86,43,0,100,43,2,100,WR
21,Jakobi Meyers,85,12,Sun,3,3,9/24/23,26-319,LVR,,PIT,L 18-23,12,7,85,12.1,0,58.3,7.1,2,50,WR
22,Sam LaPorta,84,11,Sun,3,3,9/24/23,22-255,DET,,ATL,W 20-6,11,8,84,10.5,1,72.7,7.6,3,36.4,TE
23,Jerry Jeudy,81,7,Sun,3,3,9/24/23,24-153,DEN,@,MIA,L 20-70,7,5,81,16.2,0,71.4,11.6,4,57.1,WR
24,T.J. Hockenson,78,11,Sun,3,3,9/24/23,26-083,MIN,,LAC,L 24-28,11,8,78,9.8,0,72.7,7.1,3,63.6,TE
25,Michael Pittman Jr.,77,11,Sun,3,3,9/24/23,25-354,IND,@,BAL,W 22-19 (OT),11,9,77,8.6,0,81.8,7,3,54.5,WR
26,George Pickens,75,6,Sun,3,3,9/24/23,22-204,PIT,@,LVR,W 23-18,6,4,75,18.8,0,66.7,12.5,4,66.7,WR
27,Romeo Doubs,73,12,Sun,3,3,9/24/23,23-164,GNB,,NOR,W 18-17,12,5,73,14.6,1,41.7,6.1,4,33.3,WR
28,Marvin Mims,73,5,Sun,3,3,9/24/23,21-189,DEN,@,MIA,L 20-70,5,3,73,24.3,0,60,14.6,2,60,WR
29,Calvin Austin,72,6,Sun,3,3,9/24/23,24-184,PIT,@,LVR,W 23-18,6,2,72,36,1,33.3,12,1,16.7,WR
30,Puka Nacua,72,7,Mon,3,3,9/25/23,22-119,LAR,@,CIN,L 16-19,7,5,72,14.4,0,71.4,10.3,4,71.4,WR
31,Pharaoh Brown,71,2,Sun,3,3,9/24/23,29-143,NWE,@,NYJ,W 15-10,2,2,71,35.5,1,100,35.5,2,100,TE
32,Tyler Higbee,71,5,Mon,3,3,9/25/23,30-267,LAR,@,CIN,L 16-19,5,5,71,14.2,0,100,14.2,4,80,TE
33,Travis Kelce,69,8,Sun,3,3,9/24/23,33-354,KAN,,CHI,W 41-10,8,7,69,9.9,1,87.5,8.6,4,75,TE
34,Robbie Chosen,68,1,Sun,3,3,9/24/23,30-138,MIA,,DEN,W 70-20,1,1,68,68,1,100,68,1,100,WR
35,Evan Engram,67,8,Sun,3,3,9/24/23,29-022,JAX,,HOU,L 17-37,8,7,67,9.6,0,87.5,8.4,2,62.5,TE
36,Josh Palmer,66,7,Sun,3,3,9/24/23,24-002,LAC,@,MIN,W 28-24,7,4,66,16.5,1,57.1,9.4,2,42.9,WR
37,Jayden Reed,63,7,Sun,3,3,9/24/23,23-149,GNB,,NOR,W 18-17,7,3,63,21,0,42.9,9,3,42.9,WR
38,Marquise Brown,61,7,Sun,3,3,9/24/23,26-112,ARI,,DAL,W 28-16,7,5,61,12.2,1,71.4,8.7,4,71.4,WR
39,Mike Evans,60,10,Mon,3,3,9/25/23,30-035,TAM,,PHI,L 11-25,10,5,60,12,1,50,6,4,50,WR
40,Raheem Mostert,60,7,Sun,3,3,9/24/23,31-168,MIA,,DEN,W 70-20,7,7,60,8.6,1,100,8.6,1,71.4,RB
41,Rashee Rice,59,7,Sun,3,3,9/24/23,23-155,KAN,,CHI,W 41-10,7,5,59,11.8,0,71.4,8.4,4,71.4,WR
42,Kenneth Walker III,59,3,Sun,3,3,9/24/23,22-339,SEA,,CAR,W 37-27,3,3,59,19.7,0,100,19.7,2,100,RB
43,Olamide Zaccheaus,58,3,Mon,3,3,9/25/23,26-064,PHI,@,TAM,W 25-11,3,2,58,29,1,66.7,19.3,2,66.7,WR
44,Josh Downs,57,12,Sun,3,3,9/24/23,22-043,IND,@,BAL,W 22-19 (OT),12,8,57,7.1,0,66.7,4.8,2,50,WR
45,Kalif Raymond,55,6,Sun,3,3,9/24/23,29-047,DET,,ATL,W 20-6,6,4,55,13.8,0,66.7,9.2,3,50,WR
46,Christian Kirk,54,6,Sun,3,3,9/24/23,26-310,JAX,,HOU,L 17-37,6,4,54,13.5,1,66.7,9,2,50,WR
47,Curtis Samuel,54,4,Sun,3,3,9/24/23,27-044,WAS,,BUF,L 3-37,4,2,54,27,0,50,13.5,2,50,WR
48,CeeDee Lamb,53,7,Sun,3,3,9/24/23,24-169,DAL,@,ARI,L 16-28,7,4,53,13.3,0,57.1,7.6,2,57.1,WR
49,Jordan Addison,52,8,Sun,3,3,9/24/23,21-240,MIN,,LAC,L 24-28,8,6,52,8.7,0,75,6.5,3,50,WR
50,Justin Watson,51,3,Sun,3,3,9/24/23,27-173,KAN,,CHI,W 41-10,3,2,51,25.5,0,66.7,17,1,66.7,WR
51,Tutu Atwell,50,9,Mon,3,3,9/25/23,23-353,LAR,@,CIN,L 16-19,9,4,50,12.5,1,44.4,5.6,2,33.3,WR
52,Travis Etienne,50,5,Sun,3,3,9/24/23,24-241,JAX,,HOU,L 17-37,5,4,50,12.5,0,80,10,3,80,RB
53,Michael Thomas,50,9,Sun,3,3,9/24/23,30-205,NOR,@,GNB,L 17-18,9,6,50,8.3,0,66.7,5.6,1,44.4,WR
54,Jamal Agnew,49,5,Sun,3,3,9/24/23,28-174,JAX,,HOU,L 17-37,5,4,49,12.3,0,80,9.8,3,80,WR
55,Elijah Moore,49,9,Sun,3,3,9/24/23,23-181,CLE,,TEN,W 27-3,9,9,49,5.4,0,100,5.4,3,55.6,WR
56,Luke Musgrave,49,8,Sun,3,3,9/24/23,23-022,GNB,,NOR,W 18-17,8,6,49,8.2,0,75,6.1,2,50,TE
57,Donovan Peoples-Jones,49,4,Sun,3,3,9/24/23,24-217,CLE,,TEN,W 27-3,4,3,49,16.3,0,75,12.3,2,75,WR
58,Jake Ferguson,48,7,Sun,3,3,9/24/23,24-249,DAL,@,ARI,L 16-28,7,5,48,9.6,0,71.4,6.9,1,42.9,TE
59,Zay Flowers,48,10,Sun,3,3,9/24/23,23-013,BAL,,IND,L 19-22 (OT),10,8,48,6,0,80,4.8,1,80,WR
60,DeAndre Hopkins,48,7,Sun,3,3,9/24/23,31-110,TEN,@,CLE,L 3-27,7,3,48,16,0,42.9,6.9,3,42.9,WR
61,Garrett Wilson,48,9,Sun,3,3,9/24/23,23-064,NYJ,,NWE,L 10-15,9,5,48,9.6,0,55.6,5.3,1,33.3,WR
62,Kendrick Bourne,46,5,Sun,3,3,9/24/23,28-051,NWE,@,NYJ,W 15-10,5,4,46,11.5,0,80,9.2,2,60,WR
63,Van Jefferson,46,3,Mon,3,3,9/25/23,27-061,LAR,@,CIN,L 16-19,3,1,46,46,0,33.3,15.3,1,33.3,WR
64,Dontayvion Wicks,45,6,Sun,3,3,9/24/23,22-100,GNB,,NOR,W 18-17,6,4,45,11.3,0,66.7,7.5,2,66.7,WR
65,Alec Pierce,43,7,Sun,3,3,9/24/23,23-145,IND,@,BAL,W 22-19 (OT),7,3,43,14.3,0,42.9,6.1,2,42.9,WR
66,Skyy Moore,42,6,Sun,3,3,9/24/23,23-014,KAN,,CHI,W 41-10,6,4,42,10.5,0,66.7,7,3,66.7,WR
67,Noah Fant,41,5,Sun,3,3,9/24/23,25-308,SEA,,CAR,W 37-27,5,4,41,10.3,0,80,8.2,2,80,TE
68,Pat Freiermuth,41,4,Sun,3,3,9/24/23,24-334,PIT,@,LVR,W 23-18,4,3,41,13.7,1,75,10.3,3,75,TE
69,Dallas Goedert,41,7,Mon,3,3,9/25/23,28-265,PHI,@,TAM,W 25-11,7,5,41,8.2,0,71.4,5.9,2,57.1,TE
70,Terry McLaurin,41,6,Sun,3,3,9/24/23,28-009,WAS,,BUF,L 3-37,6,6,41,6.8,0,100,6.8,3,83.3,WR
71,Chris Moore,41,3,Sun,3,3,9/24/23,30-100,TEN,@,CLE,L 3-27,3,2,41,20.5,0,66.7,13.7,2,66.7,WR
72,D.J. Moore,41,6,Sun,3,3,9/24/23,26-163,CHI,@,KAN,L 10-41,6,3,41,13.7,1,50,6.8,2,33.3,WR
73,Kyle Pitts,41,9,Sun,3,3,9/24/23,22-353,ATL,@,DET,L 6-20,9,5,41,8.2,0,55.6,4.6,2,33.3,TE
74,Calvin Ridley,40,7,Sun,3,3,9/24/23,28-278,JAX,,HOU,L 17-37,7,3,40,13.3,0,42.9,5.7,2,42.9,WR
75,Nelson Agholor,39,4,Sun,3,3,9/24/23,30-123,BAL,,IND,L 19-22 (OT),4,4,39,9.8,0,100,9.8,1,50,WR
76,Tyler Boyd,39,9,Mon,3,3,9/25/23,28-314,CIN,,LAR,W 19-16,9,5,39,7.8,0,55.6,4.3,2,33.3,WR
77,Allen Lazard,39,5,Sun,3,3,9/24/23,27-287,NYJ,,NWE,L 10-15,5,3,39,13,0,60,7.8,2,60,WR
78,Colby Parkinson,38,4,Sun,3,3,9/24/23,24-259,SEA,,CAR,W 37-27,4,3,38,12.7,0,75,9.5,3,75,TE
79,Miles Sanders,38,9,Sun,3,3,9/24/23,26-146,CAR,@,SEA,L 27-37,9,5,38,7.6,0,55.6,4.2,2,44.4,RB
80,Jonnu Smith,37,8,Sun,3,3,9/24/23,28-033,ATL,@,DET,L 6-20,8,5,37,7.4,0,62.5,4.6,1,50,TE
81,Marquez Valdes-Scantling,37,2,Sun,3,3,9/24/23,28-349,KAN,,CHI,W 41-10,2,1,37,37,0,50,18.5,1,50,WR
82,K.J. Osborn,36,3,Sun,3,3,9/24/23,26-106,MIN,,LAC,L 24-28,3,1,36,36,1,33.3,12,1,33.3,WR
83,Mark Andrews,35,5,Sun,3,3,9/24/23,28-018,BAL,,IND,L 19-22 (OT),5,4,35,8.8,0,80,7,1,60,TE
84,Gabriel Davis,35,4,Sun,3,3,9/24/23,24-176,BUF,@,WAS,W 37-3,4,1,35,35,1,25,8.8,1,25,WR
85,Terrace Marshall Jr.,35,8,Sun,3,3,9/24/23,23-107,CAR,@,SEA,L 27-37,8,5,35,7,0,62.5,4.4,3,62.5,WR
86,Cole Turner,35,7,Sun,3,3,9/24/23,23-192,WAS,,BUF,L 3-37,7,4,35,8.8,0,57.1,5,1,57.1,TE
87,Nico Collins,34,3,Sun,3,3,9/24/23,24-189,HOU,@,JAX,W 37-17,3,2,34,17,0,66.7,11.3,1,33.3,WR
88,Tyler Lockett,34,7,Sun,3,3,9/24/23,30-361,SEA,,CAR,W 37-27,7,3,34,11.3,0,42.9,4.9,1,42.9,WR
89,Christian McCaffrey,34,5,Thu,3,3,9/21/23,27-106,SFO,,NYG,W 30-12,5,5,34,6.8,0,100,6.8,3,80,RB
90,Robert Woods,34,6,Sun,3,3,9/24/23,31-167,HOU,@,JAX,W 37-17,6,3,34,11.3,0,50,5.7,3,50,WR
91,Braxton Berrios,33,2,Sun,3,3,9/24/23,27-353,MIA,,DEN,W 70-20,2,2,33,16.5,0,100,16.5,2,100,WR
92,Jerome Ford,33,3,Sun,3,3,9/24/23,23-289,CLE,,TEN,W 27-3,3,2,33,16.5,1,66.7,11,2,66.7,RB
93,Chris Godwin,32,5,Mon,3,3,9/25/23,27-210,TAM,,PHI,L 11-25,5,3,32,10.7,0,60,6.4,3,60,WR
94,Alexander Mattison,32,7,Sun,3,3,9/24/23,25-097,MIN,,LAC,L 24-28,7,5,32,6.4,0,71.4,4.6,0,42.9,RB
95,Darius Slayton,32,6,Thu,3,3,9/21/23,26-252,NYG,@,SFO,L 12-30,6,3,32,10.7,0,50,5.3,2,33.3,WR
96,Gary Brightwell,31,3,Thu,3,3,9/21/23,24-205,NYG,@,SFO,L 12-30,3,2,31,15.5,0,66.7,10.3,2,66.7,RB
97,Kenyan Drake,31,3,Sun,3,3,9/24/23,29-241,BAL,,IND,L 19-22 (OT),3,2,31,15.5,0,66.7,10.3,,66.7,RB
98,Jauan Jennings,31,3,Thu,3,3,9/21/23,26-073,SFO,,NYG,W 30-12,3,2,31,15.5,0,66.7,10.3,1,33.3,WR
99,Drake London,31,6,Sun,3,3,9/24/23,22-062,ATL,@,DET,L 6-20,6,2,31,15.5,0,33.3,5.2,1,16.7,WR
100,De'Von Achane,30,4,Sun,3,3,9/24/23,21-346,MIA,,DEN,W 70-20,4,4,30,7.5,2,100,7.5,3,75,RB
101,Gerald Everett,30,6,Sun,3,3,9/24/23,29-091,LAC,@,MIN,W 28-24,6,6,30,5,0,100,5,4,83.3,TE
102,Tanner Hudson,30,4,Mon,3,3,9/25/23,28-317,CIN,,LAR,W 19-16,4,2,30,15,0,50,7.5,1,50,TE
103,Dameon Pierce,28,3,Sun,3,3,9/24/23,23-217,HOU,@,JAX,W 37-17,3,3,28,9.3,0,100,9.3,0,100,RB
104,DeVonta Smith,28,5,Mon,3,3,9/25/23,24-315,PHI,@,TAM,W 25-11,5,4,28,7,0,80,5.6,2,60,WR
105,Bijan Robinson,27,6,Sun,3,3,9/24/23,21-237,ATL,@,DET,L 6-20,6,4,27,6.8,0,66.7,4.5,1,50,RB
106,Kyren Williams,27,7,Mon,3,3,9/25/23,23-030,LAR,@,CIN,L 16-19,7,2,27,13.5,0,28.6,3.9,1,28.6,RB
107,Tyler Conklin,26,5,Sun,3,3,9/24/23,28-056,NYJ,,NWE,L 10-15,5,3,26,8.7,0,60,5.2,1,20,TE
108,Rico Dowdle,25,3,Sun,3,3,9/24/23,25-102,DAL,@,ARI,L 16-28,3,3,25,8.3,1,100,8.3,1,66.7,RB
109,Ronnie Bell,24,2,Thu,3,3,9/21/23,23-236,SFO,,NYG,W 30-12,2,2,24,12,1,100,12,2,100,WR
110,Parris Campbell,24,6,Thu,3,3,9/21/23,26-067,NYG,@,SFO,L 12-30,6,6,24,4,0,100,4,,50,WR
111,Allen Robinson,24,4,Sun,3,3,9/24/23,30-031,PIT,@,LVR,W 23-18,4,4,24,6,0,100,6,1,100,WR
112,Rachaad White,24,3,Mon,3,3,9/25/23,24-256,TAM,,PHI,L 11-25,3,3,24,8,0,100,8,1,66.7,RB
113,Melvin Gordon,23,2,Sun,3,3,9/24/23,30-164,BAL,,IND,L 19-22 (OT),2,2,23,11.5,0,100,11.5,2,100,RB
114,Mack Hollins,23,4,Sun,3,3,9/24/23,30-008,ATL,@,DET,L 6-20,4,1,23,23,0,25,5.8,1,25,WR
115,Zack Moss,23,3,Sun,3,3,9/24/23,25-283,IND,@,BAL,W 22-19 (OT),3,2,23,11.5,1,66.7,7.7,1,33.3,RB
116,Patrick Taylor,23,4,Sun,3,3,9/24/23,25-148,GNB,,NOR,W 18-17,4,3,23,7.7,0,75,5.8,2,50,RB
117,Jaylen Warren,23,4,Sun,3,3,9/24/23,24-327,PIT,@,LVR,W 23-18,4,3,23,7.7,0,75,5.8,1,50,RB
118,Javonte Williams,23,3,Sun,3,3,9/24/23,23-152,DEN,@,MIA,L 20-70,3,2,23,11.5,0,66.7,7.7,1,66.7,RB
119,Kareem Hunt,22,3,Sun,3,3,9/24/23,28-049,CLE,,TEN,W 27-3,3,2,22,11,0,66.7,7.3,1,33.3,RB
120,Cole Kmet,22,2,Sun,3,3,9/24/23,24-198,CHI,@,KAN,L 10-41,2,2,22,11,0,100,11,2,100,TE
121,Jahan Dotson,21,4,Sun,3,3,9/24/23,23-186,WAS,,BUF,L 3-37,4,2,21,10.5,0,50,5.3,1,50,WR
122,Tee Higgins,21,8,Mon,3,3,9/25/23,24-250,CIN,,LAR,W 19-16,8,2,21,10.5,0,25,2.6,1,12.5,WR
123,Tony Jones,21,4,Sun,3,3,9/24/23,25-304,NOR,@,GNB,L 17-18,4,4,21,5.3,0,100,5.3,1,50,RB
124,Jonathan Mingo,21,6,Sun,3,3,9/24/23,22-157,CAR,@,SEA,L 27-37,6,3,21,7,0,50,3.5,,33.3,WR
125,Wan'Dale Robinson,21,5,Thu,3,3,9/21/23,22-259,NYG,@,SFO,L 12-30,5,4,21,5.3,0,80,4.2,1,20,WR
126,Isaiah Likely,20,2,Sun,3,3,9/24/23,23-159,BAL,,IND,L 19-22 (OT),2,1,20,20,0,50,10,1,50,TE
127,David Njoku,20,4,Sun,3,3,9/24/23,27-076,CLE,,TEN,W 27-3,4,4,20,5,0,100,5,,25,TE
128,Darren Waller,20,7,Thu,3,3,9/21/23,31-008,NYG,@,SFO,L 12-30,7,3,20,6.7,0,42.9,2.9,1,42.9,TE
129,Jerick McKinnon,19,3,Sun,3,3,9/24/23,31-144,KAN,,CHI,W 41-10,3,3,19,6.3,2,100,6.3,3,100,RB
130,DeVante Parker,19,3,Sun,3,3,9/24/23,30-247,NWE,@,NYJ,W 15-10,3,2,19,9.5,0,66.7,6.3,1,33.3,WR
131,James Conner,18,2,Sun,3,3,9/24/23,28-142,ARI,,DAL,W 28-16,2,2,18,9,0,100,9,1,50,RB
132,Mike Gesicki,18,1,Sun,3,3,9/24/23,27-356,NWE,@,NYJ,W 15-10,1,1,18,18,0,100,18,1,100,TE
133,Josh Jacobs,18,5,Sun,3,3,9/24/23,25-225,LVR,,PIT,L 18-23,5,3,18,6,0,60,3.6,0,60,RB
134,Trent Sherfield,18,3,Sun,3,3,9/24/23,27-210,BUF,@,WAS,W 37-3,3,2,18,9,0,66.7,6,,33.3,WR
135,Tyler Allgeier,17,3,Sun,3,3,9/24/23,23-162,ATL,@,DET,L 6-20,3,2,17,8.5,0,66.7,5.7,1,33.3,RB
136,Brandin Cooks,17,7,Sun,3,3,9/24/23,29-364,DAL,@,ARI,L 16-28,7,2,17,8.5,0,28.6,2.4,2,28.6,WR
137,Hunter Henry,17,5,Sun,3,3,9/24/23,28-291,NWE,@,NYJ,W 15-10,5,2,17,8.5,0,40,3.4,1,40,TE
138,Hunter Renfrow,17,2,Sun,3,3,9/24/23,27-277,LVR,,PIT,L 18-23,2,2,17,8.5,0,100,8.5,1,50,WR
139,Ameer Abdullah,16,3,Sun,3,3,9/24/23,30-103,LVR,,PIT,L 18-23,3,2,16,8,0,66.7,5.3,,0,RB
140,DeAndre Carter,16,1,Sun,3,3,9/24/23,30-167,LVR,,PIT,L 18-23,1,1,16,16,0,100,16,,0,WR
141,Cade Otton,16,2,Mon,3,3,9/25/23,24-163,TAM,,PHI,L 11-25,2,1,16,16,0,50,8,1,50,TE
142,Isiah Pacheco,16,3,Sun,3,3,9/24/23,24-206,KAN,,CHI,W 41-10,3,2,16,8,0,66.7,5.3,0,33.3,RB
143,Chase Claypool,15,4,Sun,3,3,9/24/23,25-079,CHI,@,KAN,L 10-41,4,1,15,15,0,25,3.8,1,25,WR
144,Demario Douglas,15,3,Sun,3,3,9/24/23,22-290,NWE,@,NYJ,W 15-10,3,1,15,15,0,33.3,5,1,33.3,WR
145,Deonte Harty,15,3,Sun,3,3,9/24/23,25-294,BUF,@,WAS,W 37-3,3,2,15,7.5,0,66.7,5,,33.3,WR
146,KhaDarel Hodge,15,1,Sun,3,3,9/24/23,28-264,ATL,@,DET,L 6-20,1,1,15,15,0,100,15,1,100,WR
147,Samaje Perine,15,3,Sun,3,3,9/24/23,28-008,DEN,@,MIA,L 20-70,3,2,15,7.5,0,66.7,5,,66.7,RB
148,Durham Smythe,15,1,Sun,3,3,9/24/23,28-046,MIA,,DEN,W 70-20,1,1,15,15,0,100,15,1,100,TE
149,Tommy Tremble,15,1,Sun,3,3,9/24/23,23-114,CAR,@,SEA,L 27-37,1,1,15,15,0,100,15,,100,TE
150,James Cook,14,3,Sun,3,3,9/24/23,23-364,BUF,@,WAS,W 37-3,3,2,14,7,0,66.7,4.7,1,66.7,RB
151,River Cracraft,13,1,Sun,3,3,9/24/23,28-327,MIA,,DEN,W 70-20,1,1,13,13,0,100,13,1,100,WR
152,Brevin Jordan,13,2,Sun,3,3,9/24/23,23-070,HOU,@,JAX,W 37-17,2,2,13,6.5,1,100,6.5,1,100,TE
153,John Metchie,13,2,Sun,3,3,9/24/23,23-068,HOU,@,JAX,W 37-17,2,2,13,6.5,0,100,6.5,1,50,WR
154,John Bates,12,2,Sun,3,3,9/24/23,25-322,WAS,,BUF,L 3-37,2,2,12,6,0,100,6,,100,TE
155,Randall Cobb,12,2,Sun,3,3,9/24/23,33-033,NYJ,,NWE,L 10-15,2,1,12,12,0,50,6,1,50,WR
156,Brandon Johnson,12,3,Sun,3,3,9/24/23,25-060,DEN,@,MIA,L 20-70,3,2,12,6,0,66.7,4,1,33.3,WR
157,Juwan Johnson,12,4,Sun,3,3,9/24/23,27-011,NOR,@,GNB,L 17-18,4,2,12,6,0,50,3,,50,TE
158,Hunter Luepke,12,1,Sun,3,3,9/24/23,23-208,DAL,@,ARI,L 16-28,1,1,12,12,0,100,12,1,100,RB
159,Nate Adkins,11,1,Sun,3,3,9/24/23,24-077,DEN,@,MIA,L 20-70,1,1,11,11,0,100,11,1,100,TE
160,Dalvin Cook,11,3,Sun,3,3,9/24/23,28-045,NYJ,,NWE,L 10-15,3,3,11,3.7,0,100,3.7,0,33.3,RB
161,Hayden Hurst,11,3,Sun,3,3,9/24/23,30-031,CAR,@,SEA,L 27-37,3,1,11,11,0,33.3,3.7,1,33.3,TE
162,Roschon Johnson,11,2,Sun,3,3,9/24/23,22-236,CHI,@,KAN,L 10-41,2,2,11,5.5,0,100,5.5,0,100,RB
163,Tim Jones,11,3,Sun,3,3,9/24/23,25-131,JAX,,HOU,L 17-37,3,2,11,5.5,0,66.7,3.7,,33.3,WR
164,Dawson Knox,11,3,Sun,3,3,9/24/23,26-314,BUF,@,WAS,W 37-3,3,1,11,11,0,33.3,3.7,1,33.3,TE
165,Andrew Ogletree,11,2,Sun,3,3,9/24/23,25-058,IND,@,BAL,W 22-19 (OT),2,1,11,11,0,50,5.5,1,50,TE
166,Quentin Johnston,10,3,Sun,3,3,9/24/23,22-018,LAC,@,MIN,W 28-24,3,2,10,5,0,66.7,3.3,1,33.3,WR
167,MyCole Pruitt,10,1,Sun,3,3,9/24/23,31-184,ATL,@,DET,L 6-20,1,1,10,10,0,100,10,1,100,TE
168,Jaxon Smith-Njigba,10,3,Sun,3,3,9/24/23,21-222,SEA,,CAR,W 37-27,3,1,10,10,0,33.3,3.3,,0,WR
169,Mitchell Wilcox,10,3,Mon,3,3,9/25/23,26-322,CIN,,LAR,W 19-16,3,2,10,5,0,66.7,3.3,,33.3,TE
170,Kylen Granson,9,4,Sun,3,3,9/24/23,25-181,IND,@,BAL,W 22-19 (OT),4,2,9,4.5,0,50,2.3,,25,TE
171,Noah Gray,9,2,Sun,3,3,9/24/23,24-147,KAN,,CHI,W 41-10,2,1,9,9,0,50,4.5,,50,TE
172,Breece Hall,9,2,Sun,3,3,9/24/23,22-116,NYJ,,NWE,L 10-15,2,1,9,9,0,50,4.5,0,50,RB
173,Taysom Hill,9,1,Sun,3,3,9/24/23,33-032,NOR,@,GNB,L 17-18,1,1,9,9,0,100,9,,100,QB
174,Dalton Schultz,9,3,Sun,3,3,9/24/23,27-075,HOU,@,JAX,W 37-17,3,1,9,9,0,33.3,3,,33.3,TE
175,C.J. Uzomah,9,1,Sun,3,3,9/24/23,30-253,NYJ,,NWE,L 10-15,1,1,9,9,0,100,9,1,100,TE
176,Daniel Bellinger,8,1,Thu,3,3,9/21/23,22-364,NYG,@,SFO,L 12-30,1,1,8,8,0,100,8,,100,TE
177,Jimmy Graham,8,1,Sun,3,3,9/24/23,36-304,NOR,@,GNB,L 17-18,1,1,8,8,1,100,8,1,100,TE
178,Keaontay Ingram,8,1,Sun,3,3,9/24/23,23-333,ARI,,DAL,W 28-16,1,1,8,8,0,100,8,,0,RB
179,Rondale Moore,8,6,Sun,3,3,9/24/23,23-107,ARI,,DAL,W 28-16,6,4,8,2,0,66.7,1.3,1,33.3,WR
180,Trey Palmer,8,1,Mon,3,3,9/25/23,22-176,TAM,,PHI,L 11-25,1,1,8,8,0,100,8,1,100,WR
181,D'Andre Swift,8,2,Mon,3,3,9/25/23,24-254,PHI,@,TAM,W 25-11,2,1,8,8,0,50,4,0,50,RB
182,Ian Thomas,8,1,Sun,3,3,9/24/23,27-110,CAR,@,SEA,L 27-37,1,1,8,8,0,100,8,,0,TE
183,Ezekiel Elliott,7,1,Sun,3,3,9/24/23,28-064,NWE,@,NYJ,W 15-10,1,1,7,7,0,100,7,0,0,RB
184,Antonio Gibson,7,5,Sun,3,3,9/24/23,25-093,WAS,,BUF,L 3-37,5,3,7,2.3,0,60,1.4,1,20,RB
185,C.J. Ham,7,1,Sun,3,3,9/24/23,30-064,MIN,,LAC,L 24-28,1,1,7,7,0,100,7,1,100,FB
186,Chigoziem Okonkwo,7,4,Sun,3,3,9/24/23,24-016,TEN,@,CLE,L 3-27,4,3,7,2.3,0,75,1.8,,25,TE
187,Drew Sample,7,1,Mon,3,3,9/25/23,27-162,CIN,,LAR,W 19-16,1,1,7,7,0,100,7,,0,TE
