Rk,Player,Yds,Tgt,Day,G#,Week,Date,Age,Team,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,1D,Succ%,Pos.
232,Irvin Charles,0,1,Sun,17,18,1/7/24,26-269,NYJ,@,NWE,W 17-3,1,0,0,,0,0,0,,0,WR
233,Gabriel Davis,0,2,Sun,17,18,1/7/24,24-281,BUF,@,MIA,W 21-14,2,0,0,,0,0,0,,0,WR
234,Romeo Doubs,0,1,Sun,17,18,1/7/24,23-269,GNB,,CHI,W 17-9,1,0,0,,0,0,0,,0,WR
235,Kenneth Gainwell,0,1,Sun,17,18,1/7/24,24-299,PHI,@,NYG,L 10-27,1,0,0,,0,0,0,0,0,RB
236,Michael Gallup,0,2,Sun,17,18,1/7/24,27-309,DAL,@,WAS,W 38-10,2,0,0,,0,0,0,,0,WR
237,Jahmyr Gibbs,0,1,Sun,17,18,1/7/24,21-293,DET,,MIN,W 30-20,1,0,0,,0,0,0,0,0,RB
238,Tyler Goodson,0,2,Sat,17,18,1/6/24,23-057,IND,,HOU,L 19-23,2,0,0,,0,0,0,,0,RB
239,Noah Gray,0,3,Sun,17,18,1/7/24,24-252,KAN,@,LAC,W 13-12,3,0,0,,0,0,0,,0,TE
240,KhaDarel Hodge,0,1,Sun,17,18,1/7/24,29-004,ATL,@,NOR,L 17-48,1,0,0,,0,0,0,,0,WR
241,Lil'Jordan Humphrey,0,1,Sun,17,18,1/7/24,25-263,DEN,@,LVR,L 14-27,1,0,0,,0,0,0,,0,WR
242,Lucas Krull,0,1,Sun,17,18,1/7/24,25-180,DEN,@,LVR,L 14-27,1,0,0,,0,0,0,,0,TE
243,Will Mallory,0,1,Sat,17,18,1/6/24,24-198,IND,,HOU,L 19-23,1,0,0,,0,0,0,,0,TE
244,Jordan Mims,0,2,Sun,17,18,1/7/24,24-205,NOR,,ATL,W 48-17,2,0,0,,0,0,0,,0,RB
245,Alec Pierce,0,4,Sat,17,18,1/6/24,23-249,IND,,HOU,L 19-23,4,0,0,,0,0,0,,0,WR
246,James Proche,0,4,Sun,17,18,1/7/24,27-108,CLE,@,CIN,L 14-31,4,0,0,,0,0,0,,0,WR
247,Kevin Rader,0,2,Sun,17,18,1/7/24,28-256,TEN,,JAX,W 28-20,2,0,0,,0,0,0,,0,TE
248,Allen Robinson,0,1,Sat,17,18,1/6/24,30-135,PIT,@,BAL,W 17-10,1,0,0,,0,0,0,,0,WR
249,Boston Scott,0,1,Sun,17,18,1/7/24,28-255,PHI,@,NYG,L 10-27,1,0,0,,0,0,0,,0,RB
250,Pierre Strong,0,1,Sun,17,18,1/7/24,25-028,CLE,@,CIN,L 14-31,1,0,0,,0,0,0,0,0,RB
251,Stephen Sullivan,0,2,Sun,17,18,1/7/24,27-040,CAR,,TAM,L 0-9,2,0,0,,0,0,0,,0,TE
252,Ryan Tannehill,0,1,Sun,17,18,1/7/24,35-164,TEN,,JAX,W 28-20,1,0,0,,0,0,0,0,0,QB
253,Robert Tonyan,0,1,Sun,17,18,1/7/24,29-252,CHI,@,GNB,L 9-17,1,0,0,,0,0,0,,0,TE
254,Justin Watson,0,1,Sun,17,18,1/7/24,27-278,KAN,@,LAC,W 13-12,1,0,0,,0,0,0,,0,WR
255,Chase Edmonds,-3,1,Sun,17,18,1/7/24,27-269,TAM,@,CAR,W 9-0,1,1,-3,-3,0,100,-3,0,0,RB
,,,,,,,,,,,,,,,,,,,,,,
