Rk,Player,Yds,Tgt,Day,G#,Week,Date,Age,Team,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,1D,Succ%,Pos.
44,Josh Downs,48,3,Sat,17,18,1/6/24,22-147,IND,,HOU,L 19-23,3,3,48,16,0,100,16,2,66.7,WR
45,Brycen Hopkins,47,3,Sun,17,18,1/7/24,26-286,LAR,@,SFO,W 21-20,3,2,47,23.5,0,66.7,15.7,2,66.7,TE
46,Zay Jones,47,9,Sun,17,18,1/7/24,28-283,JAX,@,TEN,L 20-28,9,6,47,7.8,0,66.7,5.2,1,55.6,WR
47,Davante Adams,46,8,Sun,17,18,1/7/24,31-014,LVR,,DEN,W 27-14,8,5,46,9.2,1,62.5,5.8,3,50,WR
48,DJ Chark,46,4,Sun,17,18,1/7/24,27-106,CAR,,TAM,L 0-9,4,2,46,23,0,50,11.5,,50,WR
49,Will Dissly,46,3,Sun,17,18,1/7/24,27-183,SEA,@,ARI,W 21-20,3,3,46,15.3,1,100,15.3,2,100,TE
50,DeAndre Hopkins,46,10,Sun,17,18,1/7/24,31-215,TEN,,JAX,W 28-20,10,7,46,6.6,1,70,4.6,2,50,WR
51,Darren Waller,45,6,Sun,17,18,1/7/24,31-116,NYG,,PHI,W 27-10,6,5,45,9,0,83.3,7.5,2,66.7,TE
52,Josh Palmer,44,10,Sun,17,18,1/7/24,24-107,LAC,,KAN,L 12-13,10,6,44,7.3,0,60,4.4,4,50,WR
53,Michael Pittman Jr.,44,6,Sat,17,18,1/6/24,26-093,IND,,HOU,L 19-23,6,5,44,8.8,0,83.3,7.3,2,83.3,WR
54,Josh Reynolds,44,7,Sun,17,18,1/7/24,28-325,DET,,MIN,W 30-20,7,5,44,8.8,0,71.4,6.3,2,57.1,WR
55,Cedric Tillman,43,6,Sun,17,18,1/7/24,23-263,CLE,@,CIN,L 14-31,6,3,43,14.3,0,50,7.2,2,50,WR
56,Javonte Williams,43,9,Sun,17,18,1/7/24,23-257,DEN,@,LVR,L 14-27,9,7,43,6.1,0,77.8,4.8,2,55.6,RB
57,Dalton Schultz,42,7,Sat,17,18,1/6/24,27-179,HOU,@,IND,W 23-19,7,5,42,8.4,0,71.4,6,2,57.1,TE
58,Cole Kmet,41,4,Sun,17,18,1/7/24,24-303,CHI,@,GNB,L 9-17,4,3,41,13.7,0,75,10.3,1,50,TE
59,Drake London,41,9,Sun,17,18,1/7/24,22-167,ATL,@,NOR,L 17-48,9,4,41,10.3,0,44.4,4.6,1,44.4,WR
60,Puka Nacua,41,6,Sun,17,18,1/7/24,22-223,LAR,@,SFO,W 21-20,6,4,41,10.3,1,66.7,6.8,2,66.7,WR
61,Tyjae Spears,41,3,Sun,17,18,1/7/24,22-206,TEN,,JAX,W 28-20,3,3,41,13.7,1,100,13.7,2,66.7,RB
62,Juwan Johnson,40,3,Sun,17,18,1/7/24,27-116,NOR,,ATL,W 48-17,3,3,40,13.3,0,100,13.3,3,100,TE
63,Nelson Agholor,39,5,Sat,17,18,1/6/24,30-227,BAL,,PIT,L 10-17,5,5,39,7.8,0,100,7.8,3,80,WR
64,Brandin Cooks,39,8,Sun,17,18,1/7/24,30-104,DAL,@,WAS,W 38-10,8,6,39,6.5,1,75,4.9,5,75,WR
65,Austin Hooper,39,5,Sun,17,18,1/7/24,29-070,LVR,,DEN,W 27-14,5,4,39,9.8,0,80,7.8,3,80,TE
66,Austin Ekeler,38,8,Sun,17,18,1/7/24,28-235,LAC,,KAN,L 12-13,8,7,38,5.4,0,87.5,4.8,1,50,RB
67,Isaiah Hodgins,36,3,Sun,17,18,1/7/24,25-078,NYG,,PHI,W 27-10,3,3,36,12,0,100,12,2,100,WR
68,Andrei Iosivas,36,7,Sun,17,18,1/7/24,24-084,CIN,,CLE,W 31-14,7,5,36,7.2,2,71.4,5.1,4,71.4,WR
69,Chigoziem Okonkwo,36,3,Sun,17,18,1/7/24,24-121,TEN,,JAX,W 28-20,3,2,36,18,0,66.7,12,2,66.7,TE
70,Britain Covey,35,5,Sun,17,18,1/7/24,26-295,PHI,@,NYG,L 10-27,5,3,35,11.7,0,60,7,2,60,WR
71,Trenton Irwin,34,2,Sun,17,18,1/7/24,28-028,CIN,,CLE,W 31-14,2,2,34,17,0,100,17,1,100,WR
72,Trey McBride,34,6,Sun,17,18,1/7/24,24-046,ARI,,SEA,L 20-21,6,3,34,11.3,1,50,5.7,2,33.3,TE
73,Garrett Wilson,34,5,Sun,17,18,1/7/24,23-169,NYJ,@,NWE,W 17-3,5,2,34,17,0,40,6.8,2,40,WR
74,La'Mical Perine,33,4,Sun,17,18,1/7/24,25-342,KAN,@,LAC,W 13-12,4,3,33,11,0,75,8.3,1,25,RB
75,Jalen Reagor,33,5,Sun,17,18,1/7/24,25-005,NWE,,NYJ,L 3-17,5,1,33,33,0,20,6.6,1,20,WR
76,Elijah Higgins,32,2,Sun,17,18,1/7/24,23-072,ARI,,SEA,L 20-21,2,2,32,16,0,100,16,1,100,TE
77,Tucker Kraft,31,3,Sun,17,18,1/7/24,23-065,GNB,,CHI,W 17-9,3,3,31,10.3,0,100,10.3,2,100,TE
78,Isaiah Likely,31,2,Sat,17,18,1/6/24,23-263,BAL,,PIT,L 10-17,2,2,31,15.5,1,100,15.5,2,100,TE
79,Rondale Moore,31,5,Sun,17,18,1/7/24,23-212,ARI,,SEA,L 20-21,5,4,31,7.8,0,80,6.2,1,40,WR
80,Josh Oliver,31,3,Sun,17,18,1/7/24,26-292,MIN,@,DET,L 20-30,3,2,31,15.5,0,66.7,10.3,2,66.7,TE
81,Travis Etienne,30,6,Sun,17,18,1/7/24,24-346,JAX,@,TEN,L 20-28,6,5,30,6,0,83.3,5,1,33.3,RB
82,Aaron Jones,30,5,Sun,17,18,1/7/24,29-036,GNB,,CHI,W 17-9,5,5,30,6,0,100,6,2,80,RB
83,Chris Moore,30,4,Sun,17,18,1/7/24,30-205,TEN,,JAX,W 28-20,4,3,30,10,0,75,7.5,2,75,WR
84,Cade Otton,30,3,Sun,17,18,1/7/24,24-267,TAM,@,CAR,W 9-0,3,2,30,15,0,66.7,10,2,66.7,TE
85,Durham Smythe,30,3,Sun,17,18,1/7/24,28-151,MIA,,BUF,L 14-21,3,3,30,10,0,100,10,2,66.7,TE
86,Alex Erickson,29,5,Sun,17,18,1/7/24,31-062,LAC,,KAN,L 12-13,5,2,29,14.5,0,40,5.8,1,40,WR
87,Sam LaPorta,29,7,Sun,17,18,1/7/24,22-360,DET,,MIN,W 30-20,7,5,29,5.8,1,71.4,4.1,3,57.1,TE
88,Jonnu Smith,29,3,Sun,17,18,1/7/24,28-138,ATL,@,NOR,L 17-48,3,3,29,9.7,1,100,9.7,1,66.7,TE
89,Zach Charbonnet,28,2,Sun,17,18,1/7/24,22-364,SEA,@,ARI,W 21-20,2,2,28,14,0,100,14,2,100,RB
90,Antonio Gibson,28,4,Sun,17,18,1/7/24,25-198,WAS,,DAL,L 10-38,4,3,28,9.3,0,75,7,2,75,RB
91,Taysom Hill,28,4,Sun,17,18,1/7/24,33-137,NOR,,ATL,W 48-17,4,4,28,7,0,100,7,2,75,QB
92,Ezekiel Elliott,27,7,Sun,17,18,1/7/24,28-169,NWE,,NYJ,L 3-17,7,5,27,5.4,0,71.4,3.9,1,28.6,RB
93,Kyle Pitts,27,3,Sun,17,18,1/7/24,23-093,ATL,@,NOR,L 17-48,3,2,27,13.5,0,66.7,9,1,66.7,TE
94,Jerome Ford,26,3,Sun,17,18,1/7/24,24-029,CLE,@,CIN,L 14-31,3,2,26,13,0,66.7,8.7,1,66.7,RB
95,Justice Hill,26,10,Sat,17,18,1/6/24,26-053,BAL,,PIT,L 10-17,10,3,26,8.7,0,30,2.6,1,10,RB
96,Brandon Aiyuk,25,4,Sun,17,18,1/7/24,25-296,SFO,,LAR,L 20-21,4,3,25,8.3,0,75,6.3,2,75,WR
97,Davis Allen,25,4,Sun,17,18,1/7/24,22-338,LAR,@,SFO,W 21-20,4,4,25,6.3,0,100,6.3,2,75,TE
98,Donovan Peoples-Jones,25,2,Sun,17,18,1/7/24,24-322,DET,,MIN,W 30-20,2,2,25,12.5,0,100,12.5,1,50,WR
99,Jordan Akins,24,6,Sun,17,18,1/7/24,31-263,CLE,@,CIN,L 14-31,6,3,24,8,0,50,4,2,33.3,TE
100,Peyton Hendershot,24,1,Sun,17,18,1/7/24,24-259,DAL,@,WAS,W 38-10,1,1,24,24,0,100,24,1,100,TE
101,James Mitchell,24,1,Sun,17,18,1/7/24,24-149,DET,,MIN,W 30-20,1,1,24,24,0,100,24,1,100,TE
102,Trent Sherfield,24,4,Sun,17,18,1/7/24,27-315,BUF,@,MIA,W 21-14,4,3,24,8,1,75,6,2,75,WR
103,Cedrick Wilson Jr.,24,3,Sun,17,18,1/7/24,28-048,MIA,,BUF,L 14-21,3,1,24,24,0,33.3,8,1,33.3,WR
104,Kylen Granson,23,1,Sat,17,18,1/6/24,25-285,IND,,HOU,L 19-23,1,1,23,23,0,100,23,1,100,TE
105,Charlie Kolar,23,4,Sat,17,18,1/6/24,24-330,BAL,,PIT,L 10-17,4,3,23,7.7,0,75,5.8,1,75,TE
106,Samaje Perine,23,4,Sun,17,18,1/7/24,28-113,DEN,@,LVR,L 14-27,4,3,23,7.7,0,75,5.8,1,50,RB
107,Mike Evans,22,8,Sun,17,18,1/7/24,30-139,TAM,@,CAR,W 9-0,8,3,22,7.3,0,37.5,2.8,1,37.5,WR
108,Dawson Knox,22,3,Sun,17,18,1/7/24,27-054,BUF,@,MIA,W 21-14,3,2,22,11,1,66.7,7.3,2,66.7,TE
109,Ray-Ray McCloud,22,4,Sun,17,18,1/7/24,27-084,SFO,,LAR,L 20-21,4,3,22,7.3,0,75,5.5,2,75,WR
110,Nick Muse,22,1,Sun,17,18,1/7/24,25-043,MIN,@,DET,L 20-30,1,1,22,22,0,100,22,1,100,TE
111,Ben Skowronek,22,2,Sun,17,18,1/7/24,26-194,LAR,@,SFO,W 21-20,2,2,22,11,0,100,11,1,100,WR
112,Pat Freiermuth,21,2,Sat,17,18,1/6/24,25-073,PIT,@,BAL,W 17-10,2,2,21,10.5,0,100,10.5,1,50,TE
113,Najee Harris,21,5,Sat,17,18,1/6/24,25-303,PIT,@,BAL,W 17-10,5,5,21,4.2,0,100,4.2,2,80,RB
114,Deebo Samuel,21,2,Sun,17,18,1/7/24,27-357,SFO,,LAR,L 20-21,2,2,21,10.5,0,100,10.5,0,100,WR
115,Adam Trautman,21,1,Sun,17,18,1/7/24,26-336,DEN,@,LVR,L 14-27,1,1,21,21,0,100,21,1,100,TE
116,Ty Chandler,20,3,Sun,17,18,1/7/24,25-240,MIN,@,DET,L 20-30,3,2,20,10,0,66.7,6.7,1,66.7,RB
117,Charlie Woerner,20,1,Sun,17,18,1/7/24,26-083,SFO,,LAR,L 20-21,1,1,20,20,0,100,20,1,100,TE
118,Olamide Zaccheaus,20,4,Sun,17,18,1/7/24,26-168,PHI,@,NYG,L 10-27,4,2,20,10,0,50,5,1,50,WR
119,Ja'Marr Chase,19,6,Sun,17,18,1/7/24,23-312,CIN,,CLE,W 31-14,6,4,19,4.8,0,66.7,3.2,1,33.3,WR
120,Mo Alie-Cox,18,4,Sat,17,18,1/6/24,30-109,IND,,HOU,L 19-23,4,2,18,9,0,50,4.5,1,25,TE
121,Grant Calcaterra,18,2,Sun,17,18,1/7/24,25-034,PHI,@,NYG,L 10-27,2,2,18,9,0,100,9,1,100,TE
122,River Cracraft,18,1,Sun,17,18,1/7/24,29-067,MIA,,BUF,L 14-21,1,1,18,18,0,100,18,1,100,WR
123,Derius Davis,18,1,Sun,17,18,1/7/24,23-118,LAC,,KAN,L 12-13,1,1,18,18,0,100,18,0,100,WR
124,Sterling Shepard,18,5,Sun,17,18,1/7/24,30-331,NYG,,PHI,W 27-10,5,3,18,6,0,60,3.6,1,40,WR
125,Equanimeous St. Brown,18,1,Sun,17,18,1/7/24,27-099,CHI,@,GNB,L 9-17,1,1,18,18,0,100,18,1,100,WR
126,Rachaad White,18,4,Sun,17,18,1/7/24,24-360,TAM,@,CAR,W 9-0,4,4,18,4.5,0,100,4.5,1,75,RB
127,Jahan Dotson,17,3,Sun,17,18,1/7/24,23-291,WAS,,DAL,L 10-38,3,2,17,8.5,0,66.7,5.7,1,66.7,WR
128,Quentin Johnston,17,5,Sun,17,18,1/7/24,22-123,LAC,,KAN,L 12-13,5,2,17,8.5,0,40,3.4,,40,WR
129,MyCole Pruitt,17,1,Sun,17,18,1/7/24,31-289,ATL,@,NOR,L 17-48,1,1,17,17,0,100,17,1,100,TE
130,Justyn Ross,17,4,Sun,17,18,1/7/24,24-023,KAN,@,LAC,W 13-12,4,2,17,8.5,0,50,4.3,1,50,WR
131,Jaylen Warren,17,5,Sat,17,18,1/6/24,25-066,PIT,@,BAL,W 17-10,5,5,17,3.4,0,100,3.4,1,20,RB
132,Tyler Conklin,16,3,Sun,17,18,1/7/24,28-161,NYJ,@,NWE,W 17-3,3,2,16,8,0,66.7,5.3,,66.7,TE
133,James Cook,16,4,Sun,17,18,1/7/24,24-104,BUF,@,MIA,W 21-14,4,3,16,5.3,0,75,4,0,75,RB
134,Marvin Mims,16,1,Sun,17,18,1/7/24,21-294,DEN,@,LVR,L 14-27,1,1,16,16,0,100,16,1,100,WR
135,Tony Pollard,16,2,Sun,17,18,1/7/24,26-252,DAL,@,WAS,W 38-10,2,2,16,8,0,100,8,1,100,RB
136,Laquon Treadwell,16,3,Sat,17,18,1/6/24,28-206,BAL,,PIT,L 10-17,3,1,16,16,0,33.3,5.3,1,33.3,WR
137,Richie James,15,2,Sun,17,18,1/7/24,28-124,KAN,@,LAC,W 13-12,2,2,15,7.5,0,100,7.5,,0,WR
138,Elijah Mitchell,15,2,Sun,17,18,1/7/24,25-250,SFO,,LAR,L 20-21,2,2,15,7.5,0,100,7.5,2,100,RB
139,Kyle Philips,15,3,Sun,17,18,1/7/24,24-204,TEN,,JAX,W 28-20,3,2,15,7.5,0,66.7,5,2,66.7,WR
140,Curtis Samuel,15,4,Sun,17,18,1/7/24,27-149,WAS,,DAL,L 10-38,4,2,15,7.5,0,50,3.8,0,50,WR
141,Greg Dortch,14,4,Sun,17,18,1/7/24,25-223,ARI,,SEA,L 20-21,4,2,14,7,0,50,3.5,,25,WR
142,Stone Smartt,14,3,Sun,17,18,1/7/24,25-095,LAC,,KAN,L 12-13,3,2,14,7,0,66.7,4.7,,33.3,TE
143,Jaxon Smith-Njigba,14,5,Sun,17,18,1/7/24,21-327,SEA,@,ARI,W 21-20,5,3,14,4.7,0,60,2.8,1,40,WR
144,Demario Douglas,13,6,Sun,17,18,1/7/24,23-030,NWE,,NYJ,L 3-17,6,2,13,6.5,0,33.3,2.2,1,16.7,WR
145,Royce Freeman,13,1,Sun,17,18,1/7/24,27-317,LAR,@,SFO,W 21-20,1,1,13,13,0,100,13,1,100,RB
146,Khalil Herbert,13,2,Sun,17,18,1/7/24,25-261,CHI,@,GNB,L 9-17,2,2,13,6.5,0,100,6.5,1,50,RB
147,Van Jefferson,13,3,Sun,17,18,1/7/24,27-165,ATL,@,NOR,L 17-48,3,2,13,6.5,0,66.7,4.3,1,66.7,WR
148,Julio Jones,13,4,Sun,17,18,1/7/24,34-333,PHI,@,NYG,L 10-27,4,2,13,6.5,0,50,3.3,,25,WR
149,John FitzPatrick,12,1,Sun,17,18,1/7/24,23-304,ATL,@,NOR,L 17-48,1,1,12,12,0,100,12,1,100,TE
150,Breece Hall,12,2,Sun,17,18,1/7/24,22-221,NYJ,@,NWE,W 17-3,2,2,12,6,0,100,6,1,50,RB
151,Deonte Harty,12,1,Sun,17,18,1/7/24,26-034,BUF,@,MIA,W 21-14,1,1,12,12,0,100,12,1,100,WR
152,Jordan Mason,12,1,Sun,17,18,1/7/24,24-228,SFO,,LAR,L 20-21,1,1,12,12,0,100,12,0,100,RB
153,Tyler Scott,12,2,Sun,17,18,1/7/24,22-087,CHI,@,GNB,L 9-17,2,1,12,12,0,50,6,1,50,WR
154,Adam Thielen,12,3,Sun,17,18,1/7/24,33-138,CAR,,TAM,L 0-9,3,2,12,6,0,66.7,4,1,33.3,WR
155,Tanner Hudson,11,2,Sun,17,18,1/7/24,29-056,CIN,,CLE,W 31-14,2,2,11,5.5,0,100,5.5,,0,TE
156,Luke Musgrave,11,1,Sun,17,18,1/7/24,23-127,GNB,,CHI,W 17-9,1,1,11,11,0,100,11,,100,TE
157,Jack Stoll,11,1,Sun,17,18,1/7/24,25-344,PHI,@,NYG,L 10-27,1,1,11,11,0,100,11,1,100,TE
158,Tommy Tremble,11,2,Sun,17,18,1/7/24,23-219,CAR,,TAM,L 0-9,2,2,11,5.5,0,100,5.5,,50,TE
159,Tylan Wallace,11,2,Sat,17,18,1/6/24,24-238,BAL,,PIT,L 10-17,2,1,11,11,0,50,5.5,1,50,WR
160,Parker Washington,11,1,Sun,17,18,1/7/24,21-292,JAX,@,TEN,L 20-28,1,1,11,11,0,100,11,1,100,WR
161,Tyler Allgeier,10,3,Sun,17,18,1/7/24,23-267,ATL,@,NOR,L 17-48,3,3,10,3.3,0,100,3.3,1,66.7,RB
162,Alex Armah,10,1,Sun,17,18,1/7/24,29-235,WAS,,DAL,L 10-38,1,1,10,10,0,100,10,1,100,RB
163,Chase Brown,10,2,Sun,17,18,1/7/24,23-292,CIN,,CLE,W 31-14,2,1,10,10,0,50,5,0,0,RB
164,D.K. Metcalf,10,6,Sun,17,18,1/7/24,26-024,SEA,@,ARI,W 21-20,6,1,10,10,0,16.7,1.7,1,16.7,WR
165,Trey Palmer,10,6,Sun,17,18,1/7/24,22-280,TAM,@,CAR,W 9-0,6,2,10,5,0,33.3,1.7,,16.7,WR
166,Brian Robinson Jr.,10,3,Sun,17,18,1/7/24,24-291,WAS,,DAL,L 10-38,3,3,10,3.3,1,100,3.3,2,66.7,RB
167,Andrew Beck,9,2,Sat,17,18,1/6/24,27-236,HOU,@,IND,W 23-19,2,2,9,4.5,1,100,4.5,1,100,FB
168,Braxton Berrios,9,2,Sun,17,18,1/7/24,28-093,MIA,,BUF,L 14-21,2,2,9,4.5,0,100,4.5,1,50,WR
169,Jake Bobo,9,1,Sun,17,18,1/7/24,25-156,SEA,@,ARI,W 21-20,1,1,9,9,0,100,9,,100,WR
170,A.J. Brown,9,1,Sun,17,18,1/7/24,26-191,PHI,@,NYG,L 10-27,1,1,9,9,0,100,9,,100,WR
171,Clyde Edwards-Helaire,9,2,Sun,17,18,1/7/24,24-271,KAN,@,LAC,W 13-12,2,1,9,9,0,50,4.5,0,0,RB
172,Eric Gray,9,1,Sun,17,18,1/7/24,24-064,NYG,,PHI,W 27-10,1,1,9,9,0,100,9,0,0,RB
173,Malik Heath,9,4,Sun,17,18,1/7/24,23-310,GNB,,CHI,W 17-9,4,3,9,3,0,75,2.3,1,25,WR
174,Chuba Hubbard,9,2,Sun,17,18,1/7/24,24-210,CAR,,TAM,L 0-9,2,2,9,4.5,0,100,4.5,0,50,RB
175,Ty Johnson,9,1,Sun,17,18,1/7/24,26-112,BUF,@,MIA,W 21-14,1,1,9,9,0,100,9,,100,RB
176,K.J. Osborn,9,4,Sun,17,18,1/7/24,26-211,MIN,@,DET,L 20-30,4,2,9,4.5,0,50,2.3,,25,WR
177,Logan Thomas,9,2,Sun,17,18,1/7/24,32-190,WAS,,DAL,L 10-38,2,1,9,9,0,50,4.5,,50,TE
178,Zamir White,9,2,Sun,17,18,1/7/24,24-111,LVR,,DEN,W 27-14,2,1,9,9,0,50,4.5,0,50,RB
179,Jamison Crowder,8,1,Sun,17,18,1/7/24,30-204,WAS,,DAL,L 10-38,1,1,8,8,0,100,8,,0,WR
180,Keelan Doss,8,5,Sun,17,18,1/7/24,27-292,LAC,,KAN,L 12-13,5,1,8,8,0,20,1.6,,0,WR
181,Tyler Johnson,8,3,Sun,17,18,1/7/24,25-135,LAR,@,SFO,W 21-20,3,2,8,4,1,66.7,2.7,1,33.3,WR
182,David Moore,8,1,Sun,17,18,1/7/24,28-357,TAM,@,CAR,W 9-0,1,1,8,8,0,100,8,,100,WR
183,Colby Parkinson,8,4,Sun,17,18,1/7/24,24-364,SEA,@,ARI,W 21-20,4,3,8,2.7,0,75,2,,50,TE
184,Jonathan Taylor,8,2,Sat,17,18,1/6/24,24-352,IND,,HOU,L 19-23,2,2,8,4,0,100,4,0,50,RB
185,Jalen Tolbert,8,3,Sun,17,18,1/7/24,24-314,DAL,@,WAS,W 38-10,3,2,8,4,1,66.7,2.7,2,66.7,WR
186,Jamaal Williams,8,3,Sun,17,18,1/7/24,28-279,NOR,,ATL,W 48-17,3,3,8,2.7,0,100,2.7,0,33.3,RB
187,Ameer Abdullah,7,1,Sun,17,18,1/7/24,30-208,LVR,,DEN,W 27-14,1,1,7,7,0,100,7,,100,RB
188,Tutu Atwell,7,4,Sun,17,18,1/7/24,24-092,LAR,@,SFO,W 21-20,4,2,7,3.5,0,50,1.8,2,50,WR
189,Tim Jones,7,2,Sun,17,18,1/7/24,25-236,JAX,@,TEN,L 20-28,2,1,7,7,0,50,3.5,,50,WR
190,Drew Sample,7,2,Sun,17,18,1/7/24,27-266,CIN,,CLE,W 31-14,2,2,7,3.5,0,100,3.5,1,50,TE
