Rk,Player,Yds,Tgt,Day,G#,Week,Date,Age,Team,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,1D,Succ%,Pos.
38,Trenton Irwin,60,10,Sun,5,5,10/8/23,27-302,CIN,@,ARI,W 34-20,10,8,60,7.5,0,80,6,4,50,WR
39,Brandon Aiyuk,58,7,Sun,5,5,10/8/23,25-205,SFO,,DAL,W 42-10,7,4,58,14.5,0,57.1,8.3,3,57.1,WR
40,Tank Dell,57,4,Sun,5,5,10/8/23,23-344,HOU,@,ATL,L 19-21,4,3,57,19,0,75,14.3,2,50,WR
41,Justin Watson,56,3,Sun,5,5,10/8/23,27-187,KAN,@,MIN,W 27-20,3,2,56,28,0,66.7,18.7,2,66.7,WR
42,Deebo Samuel,55,3,Sun,5,5,10/8/23,27-266,SFO,,DAL,W 42-10,3,3,55,18.3,0,100,18.3,1,100,WR
43,Garrett Wilson,54,7,Sun,5,5,10/8/23,23-078,NYJ,@,DEN,W 31-21,7,3,54,18,0,42.9,7.7,3,42.9,WR
44,Kendre Miller,53,4,Sun,5,5,10/8/23,21-119,NOR,@,NWE,W 34-0,4,4,53,13.3,0,100,13.3,3,75,RB
45,Michael Pittman Jr.,52,7,Sun,5,5,10/8/23,26-003,IND,,TEN,W 23-16,7,5,52,10.4,0,71.4,7.4,2,42.9,WR
46,Cedrick Wilson Jr.,52,4,Sun,5,5,10/8/23,27-322,MIA,,NYG,W 31-16,4,4,52,13,0,100,13,3,100,WR
47,T.J. Hockenson,51,8,Sun,5,5,10/8/23,26-097,MIN,,KAN,L 20-27,8,5,51,10.2,0,62.5,6.4,2,37.5,TE
48,Jerry Jeudy,50,7,Sun,5,5,10/8/23,24-167,DEN,,NYJ,L 21-31,7,6,50,8.3,0,85.7,7.1,3,42.9,WR
49,CeeDee Lamb,49,5,Sun,5,5,10/8/23,24-183,DAL,@,SFO,L 10-42,5,4,49,12.3,0,80,9.8,1,80,WR
50,Terry McLaurin,49,5,Thu,5,5,10/5/23,28-020,WAS,,CHI,L 20-40,5,4,49,12.3,0,80,9.8,2,40,WR
51,K.J. Osborn,49,9,Sun,5,5,10/8/23,26-120,MIN,,KAN,L 20-27,9,5,49,9.8,0,55.6,5.4,2,33.3,WR
52,Travis Etienne,48,5,Sun,5,5,10/8/23,24-255,JAX,@,BUF,W 25-20,5,4,48,12,0,80,9.6,3,80,RB
53,Jonathan Mingo,48,7,Sun,5,5,10/8/23,22-171,CAR,@,DET,L 24-42,7,5,48,9.6,0,71.4,6.9,3,57.1,WR
54,Sam LaPorta,47,4,Sun,5,5,10/8/23,22-269,DET,,CAR,W 42-24,4,3,47,15.7,2,75,11.8,3,75,TE
55,Davante Adams,45,4,Mon,5,5,10/9/23,30-289,LVR,,GNB,W 17-13,4,4,45,11.3,0,100,11.3,3,100,WR
56,Kalif Raymond,45,3,Sun,5,5,10/8/23,29-061,DET,,CAR,W 42-24,3,3,45,15,0,100,15,2,100,WR
57,Kendrick Bourne,43,5,Sun,5,5,10/8/23,28-065,NWE,,NOR,L 0-34,5,2,43,21.5,0,40,8.6,2,40,WR
58,Brandon Powell,43,6,Sun,5,5,10/8/23,28-026,MIN,,KAN,L 20-27,6,4,43,10.8,0,66.7,7.2,3,50,WR
59,DJ Chark,42,6,Sun,5,5,10/8/23,27-015,CAR,@,DET,L 24-42,6,3,42,14,1,50,7,3,50,WR
60,Cole Kmet,42,5,Thu,5,5,10/5/23,24-209,CHI,@,WAS,W 40-20,5,5,42,8.4,1,100,8.4,2,60,TE
61,Tyler Boyd,39,7,Sun,5,5,10/8/23,28-327,CIN,@,ARI,W 34-20,7,6,39,6.5,0,85.7,5.6,1,57.1,WR
62,Nico Collins,39,4,Sun,5,5,10/8/23,24-203,HOU,@,ATL,L 19-21,4,3,39,13,0,75,9.8,2,75,WR
63,Michael Mayer,39,3,Mon,5,5,10/9/23,22-095,LVR,,GNB,W 17-13,3,2,39,19.5,0,66.7,13,2,66.7,TE
64,Jaylen Warren,39,3,Sun,5,5,10/8/23,24-341,PIT,,BAL,W 17-10,3,3,39,13,0,100,13,2,100,RB
65,D'Andre Swift,38,6,Sun,5,5,10/8/23,24-267,PHI,@,LAR,W 23-14,6,6,38,6.3,0,100,6.3,1,83.3,RB
66,Tony Pollard,35,5,Sun,5,5,10/8/23,26-161,DAL,@,SFO,L 10-42,5,4,35,8.8,0,80,7,1,40,RB
67,Darius Slayton,35,4,Sun,5,5,10/8/23,26-269,NYG,@,MIA,L 16-31,4,2,35,17.5,0,50,8.8,2,50,WR
68,Tyjae Spears,35,5,Sun,5,5,10/8/23,22-115,TEN,@,IND,L 16-23,5,4,35,8.8,0,80,7,2,40,RB
69,Jaylen Waddle,35,10,Sun,5,5,10/8/23,24-317,MIA,,NYG,W 31-16,10,5,35,7,1,50,3.5,3,30,WR
70,Luke Musgrave,34,7,Mon,5,5,10/9/23,23-037,GNB,@,LVR,L 13-17,7,6,34,5.7,0,85.7,4.9,1,57.1,TE
71,Allen Lazard,33,4,Sun,5,5,10/8/23,27-301,NYJ,@,DEN,W 31-21,4,3,33,11,0,75,8.3,3,75,WR
72,Chigoziem Okonkwo,33,9,Sun,5,5,10/8/23,24-030,TEN,@,IND,L 16-23,9,5,33,6.6,0,55.6,3.7,2,33.3,TE
73,Rashee Rice,33,5,Sun,5,5,10/8/23,23-169,KAN,@,MIN,W 27-20,5,4,33,8.3,1,80,6.6,3,60,WR
74,Brian Robinson Jr.,33,4,Thu,5,5,10/5/23,24-197,WAS,,CHI,L 20-40,4,4,33,8.3,0,100,8.3,1,75,RB
75,Jahan Dotson,30,5,Thu,5,5,10/5/23,23-197,WAS,,CHI,L 20-40,5,3,30,10,0,60,6,1,40,WR
76,Zack Moss,30,2,Sun,5,5,10/8/23,25-297,IND,,TEN,W 23-16,2,2,30,15,0,100,15,1,50,RB
77,Robert Woods,30,9,Sun,5,5,10/8/23,31-181,HOU,@,ATL,L 19-21,9,3,30,10,0,33.3,3.3,2,22.2,WR
78,Mack Hollins,29,2,Sun,5,5,10/8/23,30-022,ATL,,HOU,W 21-19,2,2,29,14.5,0,100,14.5,1,100,WR
79,Allen Robinson,29,9,Sun,5,5,10/8/23,30-045,PIT,,BAL,W 17-10,9,5,29,5.8,0,55.6,3.2,1,33.3,WR
80,Evan Engram,28,8,Sun,5,5,10/8/23,29-036,JAX,@,BUF,W 25-20,8,4,28,7,0,50,3.5,1,37.5,TE
81,Jake Ferguson,28,3,Sun,5,5,10/8/23,24-263,DAL,@,SFO,L 10-42,3,3,28,9.3,0,100,9.3,1,66.7,TE
82,Justin Jefferson,28,6,Sun,5,5,10/8/23,24-114,MIN,,KAN,L 20-27,6,3,28,9.3,0,50,4.7,2,50,WR
83,Justyn Ross,28,4,Sun,5,5,10/8/23,23-297,KAN,@,MIN,W 27-20,4,2,28,14,0,50,7,1,50,WR
84,Rashid Shaheed,28,2,Sun,5,5,10/8/23,25-038,NOR,@,NWE,W 34-0,2,2,28,14,0,100,14,1,50,WR
85,Keith Smith,28,1,Sun,5,5,10/8/23,31-183,ATL,,HOU,W 21-19,1,1,28,28,0,100,28,1,100,FB
86,Ian Thomas,28,2,Sun,5,5,10/8/23,27-124,CAR,@,DET,L 24-42,2,1,28,28,0,50,14,1,50,TE
87,Christian McCaffrey,27,3,Sun,5,5,10/8/23,27-123,SFO,,DAL,W 42-10,3,2,27,13.5,0,66.7,9,1,66.7,RB
88,Kyle Juszczyk,26,4,Sun,5,5,10/8/23,32-168,SFO,,DAL,W 42-10,4,4,26,6.5,1,100,6.5,3,100,FB
89,Rondale Moore,26,5,Sun,5,5,10/8/23,23-121,ARI,,CIN,L 20-34,5,3,26,8.7,0,60,5.2,1,20,WR
90,Kadarius Toney,26,6,Sun,5,5,10/8/23,24-254,KAN,@,MIN,W 27-20,6,5,26,5.2,0,83.3,4.3,3,50,WR
91,Adam Trautman,26,5,Sun,5,5,10/8/23,26-245,DEN,,NYJ,L 21-31,5,4,26,6.5,1,80,5.2,2,80,TE
92,KaVontae Turpin,26,1,Sun,5,5,10/8/23,27-067,DAL,@,SFO,L 10-42,1,1,26,26,1,100,26,1,100,WR
93,James Cook,25,4,Sun,5,5,10/8/23,24-013,BUF,,JAX,L 20-25,4,3,25,8.3,0,75,6.3,1,50,RB
94,Demario Douglas,24,2,Sun,5,5,10/8/23,22-304,NWE,,NOR,L 0-34,2,1,24,24,0,50,12,1,50,WR
95,Parris Campbell,23,2,Sun,5,5,10/8/23,26-084,NYG,@,MIA,L 16-31,2,2,23,11.5,0,100,11.5,1,100,WR
96,Connor Heyward,23,4,Sun,5,5,10/8/23,24-259,PIT,,BAL,W 17-10,4,3,23,7.7,0,75,5.8,2,75,TE
97,Zay Jones,23,5,Sun,5,5,10/8/23,28-192,JAX,@,BUF,W 25-20,5,3,23,7.7,1,60,4.6,1,60,WR
98,Marvin Jones,22,2,Sun,5,5,10/8/23,33-210,DET,,CAR,W 42-24,2,2,22,11,0,100,11,1,100,WR
99,MyCole Pruitt,22,1,Sun,5,5,10/8/23,31-198,ATL,,HOU,W 21-19,1,1,22,22,0,100,22,1,100,TE
100,Teagan Quitoriano,22,1,Sun,5,5,10/8/23,23-207,HOU,@,ATL,L 19-21,1,1,22,22,0,100,22,1,100,TE
101,Geoff Swaim,22,2,Sun,5,5,10/8/23,30-022,ARI,,CIN,L 20-34,2,2,22,11,0,100,11,2,100,TE
102,Jamison Crowder,21,2,Thu,5,5,10/5/23,30-110,WAS,,CHI,L 20-40,2,2,21,10.5,0,100,10.5,2,100,WR
103,Noah Gray,21,2,Sun,5,5,10/8/23,24-161,KAN,@,MIN,W 27-20,2,2,21,10.5,0,100,10.5,1,100,TE
104,Hayden Hurst,21,3,Sun,5,5,10/8/23,30-045,CAR,@,DET,L 24-42,3,3,21,7,0,100,7,,100,TE
105,Jaleel McLaughlin,21,4,Sun,5,5,10/8/23,23-025,DEN,,NYJ,L 21-31,4,3,21,7,1,75,5.3,1,25,RB
106,Trevon Wesco,21,1,Sun,5,5,10/8/23,28-026,TEN,@,IND,L 16-23,1,1,21,21,0,100,21,1,100,TE
107,Tyler Higbee,20,3,Sun,5,5,10/8/23,30-280,LAR,,PHI,L 14-23,3,2,20,10,0,66.7,6.7,1,66.7,TE
108,Josh Jacobs,20,5,Mon,5,5,10/9/23,25-240,LVR,,GNB,W 17-13,5,5,20,4,0,100,4,1,20,RB
109,Alexander Mattison,20,3,Sun,5,5,10/8/23,25-111,MIN,,KAN,L 20-27,3,2,20,10,1,66.7,6.7,1,66.7,RB
110,John Metchie,20,2,Sun,5,5,10/8/23,23-082,HOU,@,ATL,L 19-21,2,2,20,10,0,100,10,1,100,WR
111,David Montgomery,20,6,Sun,5,5,10/8/23,26-123,DET,,CAR,W 42-24,6,2,20,10,0,33.3,3.3,1,33.3,RB
112,DeVante Parker,20,4,Sun,5,5,10/8/23,30-261,NWE,,NOR,L 0-34,4,2,20,10,0,50,5,1,50,WR
113,John Bates,19,2,Thu,5,5,10/5/23,25-333,WAS,,CHI,L 20-40,2,2,19,9.5,0,100,9.5,1,100,TE
114,Josiah Deguara,19,1,Mon,5,5,10/9/23,26-237,GNB,@,LVR,L 13-17,1,1,19,19,0,100,19,1,100,TE
115,Derrick Henry,19,3,Sun,5,5,10/8/23,29-277,TEN,@,IND,L 16-23,3,3,19,6.3,0,100,6.3,1,33.3,RB
116,Isaiah Hodgins,19,2,Sun,5,5,10/8/23,24-352,NYG,@,MIA,L 16-31,2,2,19,9.5,0,100,9.5,1,100,WR
117,Jauan Jennings,19,1,Sun,5,5,10/8/23,26-090,SFO,,DAL,W 42-10,1,1,19,19,0,100,19,1,100,WR
118,Dalton Kincaid,19,2,Sun,5,5,10/8/23,23-355,BUF,,JAX,L 20-25,2,2,19,9.5,0,100,9.5,1,50,TE
119,Jerick McKinnon,18,3,Sun,5,5,10/8/23,31-158,KAN,@,MIN,W 27-20,3,2,18,9,0,66.7,6,1,33.3,RB
120,Wan'Dale Robinson,18,6,Sun,5,5,10/8/23,22-276,NYG,@,MIA,L 16-31,6,5,18,3.6,0,83.3,3,1,33.3,WR
121,Michael Wilson,18,2,Sun,5,5,10/8/23,23-227,ARI,,CIN,L 20-34,2,1,18,18,0,50,9,1,50,WR
122,Mo Alie-Cox,17,1,Sun,5,5,10/8/23,30-019,IND,,TEN,W 23-16,1,1,17,17,0,100,17,1,100,TE
123,Ezekiel Elliott,17,4,Sun,5,5,10/8/23,28-078,NWE,,NOR,L 0-34,4,4,17,4.3,0,100,4.3,0,0,RB
124,Mike Gesicki,17,4,Sun,5,5,10/8/23,28-005,NWE,,NOR,L 0-34,4,2,17,8.5,0,50,4.3,,25,TE
125,Breece Hall,17,3,Sun,5,5,10/8/23,22-130,NYJ,@,DEN,W 31-21,3,3,17,5.7,0,100,5.7,1,66.7,RB
126,Alvin Kamara,17,3,Sun,5,5,10/8/23,28-075,NOR,@,NWE,W 34-0,3,3,17,5.7,0,100,5.7,1,33.3,RB
127,Dawson Knox,17,6,Sun,5,5,10/8/23,26-328,BUF,,JAX,L 20-25,6,3,17,5.7,0,50,2.8,,16.7,TE
128,Trey McBride,17,3,Sun,5,5,10/8/23,23-320,ARI,,CIN,L 20-34,3,2,17,8.5,0,66.7,5.7,1,66.7,TE
129,Luke Farrell,16,1,Sun,5,5,10/8/23,25-359,JAX,@,BUF,W 25-20,1,1,16,16,0,100,16,1,100,TE
130,Andrew Ogletree,16,2,Sun,5,5,10/8/23,25-072,IND,,TEN,W 23-16,2,2,16,8,0,100,8,1,50,TE
131,Dameon Pierce,16,1,Sun,5,5,10/8/23,23-231,HOU,@,ATL,L 19-21,1,1,16,16,0,100,16,1,100,RB
132,Jonathan Taylor,16,1,Sun,5,5,10/8/23,24-262,IND,,TEN,W 23-16,1,1,16,16,0,100,16,1,100,RB
133,Brock Wright,16,3,Sun,5,5,10/8/23,24-315,DET,,CAR,W 42-24,3,3,16,5.3,0,100,5.3,,66.7,TE
134,Michael Gallup,15,5,Sun,5,5,10/8/23,27-218,DAL,@,SFO,L 10-42,5,2,15,7.5,0,40,3,,40,WR
135,Kylen Granson,15,3,Sun,5,5,10/8/23,25-195,IND,,TEN,W 23-16,3,2,15,7.5,0,66.7,5,1,33.3,TE
136,Josh Oliver,15,2,Sun,5,5,10/8/23,26-201,MIN,,KAN,L 20-27,2,1,15,15,0,50,7.5,,50,TE
137,De'Von Achane,14,1,Sun,5,5,10/8/23,21-360,MIA,,NYG,W 31-16,1,1,14,14,0,100,14,1,100,RB
138,Michael Carter,14,3,Sun,5,5,10/8/23,24-154,NYJ,@,DEN,W 31-21,3,3,14,4.7,0,100,4.7,,33.3,RB
139,Odell Beckham Jr.,13,4,Sun,5,5,10/8/23,30-337,BAL,@,PIT,L 10-17,4,2,13,6.5,0,50,3.3,,50,WR
140,Braxton Berrios,13,2,Sun,5,5,10/8/23,28-002,MIA,,NYG,W 31-16,2,2,13,6.5,0,100,6.5,1,50,WR
141,Justice Hill,13,4,Sun,5,5,10/8/23,25-328,BAL,@,PIT,L 10-17,4,4,13,3.3,0,100,3.3,1,50,RB
142,Joe Mixon,13,4,Sun,5,5,10/8/23,27-076,CIN,@,ARI,W 34-20,4,4,13,3.3,0,100,3.3,0,50,RB
143,Raheem Mostert,13,2,Sun,5,5,10/8/23,31-182,MIA,,NYG,W 31-16,2,2,13,6.5,0,100,6.5,1,100,RB
144,Sterling Shepard,13,2,Sun,5,5,10/8/23,30-240,NYG,@,MIA,L 16-31,2,1,13,13,0,50,6.5,1,50,WR
145,Courtland Sutton,13,3,Sun,5,5,10/8/23,27-363,DEN,,NYJ,L 21-31,3,1,13,13,0,33.3,4.3,1,33.3,WR
146,Emari Demercado,12,3,Sun,5,5,10/8/23,24-261,ARI,,CIN,L 20-34,3,1,12,12,0,33.3,4,1,33.3,RB
147,Chris Olave,12,5,Sun,5,5,10/8/23,23-103,NOR,@,NWE,W 34-0,5,2,12,6,1,40,2.4,1,40,WR
148,Bijan Robinson,12,2,Sun,5,5,10/8/23,21-251,ATL,,HOU,W 21-19,2,2,12,6,1,100,6,1,100,RB
149,Ben Sims,12,1,Mon,5,5,10/9/23,23-146,GNB,@,LVR,L 13-17,1,1,12,12,0,100,12,1,100,TE
150,C.J. Uzomah,12,2,Sun,5,5,10/8/23,30-267,NYJ,@,DEN,W 31-21,2,2,12,6,0,100,6,1,100,TE
151,Marquez Valdes-Scantling,12,2,Sun,5,5,10/8/23,28-363,KAN,@,MIN,W 27-20,2,1,12,12,0,50,6,1,50,WR
152,Ameer Abdullah,11,1,Mon,5,5,10/9/23,30-118,LVR,,GNB,W 17-13,1,1,11,11,0,100,11,1,100,RB
153,Dyami Brown,11,3,Thu,5,5,10/5/23,23-338,WAS,,CHI,L 20-40,3,1,11,11,0,33.3,3.7,1,33.3,WR
154,KhaDarel Hodge,11,1,Sun,5,5,10/8/23,28-278,ATL,,HOU,W 21-19,1,1,11,11,0,100,11,1,100,WR
155,Austin Hooper,11,2,Mon,5,5,10/9/23,28-345,LVR,,GNB,W 17-13,2,2,11,5.5,0,100,5.5,,50,TE
156,Skyy Moore,11,2,Sun,5,5,10/8/23,23-028,KAN,@,MIN,W 27-20,2,2,11,5.5,0,100,5.5,,50,WR
157,Johnny Mundt,11,1,Sun,5,5,10/8/23,28-319,MIN,,KAN,L 20-27,1,1,11,11,0,100,11,1,100,TE
158,Khalil Shakir,11,1,Sun,5,5,10/8/23,23-247,BUF,,JAX,L 20-25,1,1,11,11,0,100,11,,100,WR
159,Zach Ertz,10,4,Sun,5,5,10/8/23,32-332,ARI,,CIN,L 20-34,4,2,10,5,1,50,2.5,1,25,TE
160,Scott Miller,10,2,Sun,5,5,10/8/23,26-069,ATL,,HOU,W 21-19,2,2,10,5,0,100,5,,50,WR
161,Alec Pierce,10,2,Sun,5,5,10/8/23,23-159,IND,,TEN,W 23-16,2,1,10,10,0,50,5,1,50,WR
162,Byron Pringle,10,2,Thu,5,5,10/5/23,29-322,WAS,,CHI,L 20-40,2,1,10,10,0,50,5,1,50,WR
163,Robert Tonyan,10,2,Thu,5,5,10/5/23,29-158,CHI,@,WAS,W 40-20,2,2,10,5,0,100,5,1,50,TE
164,Dontayvion Wicks,10,1,Mon,5,5,10/9/23,22-115,GNB,@,LVR,L 13-17,1,1,10,10,0,100,10,1,100,WR
165,Tutu Atwell,9,5,Sun,5,5,10/8/23,24-001,LAR,,PHI,L 14-23,5,2,9,4.5,1,40,1.8,1,40,WR
166,Andrei Iosivas,9,2,Sun,5,5,10/8/23,23-358,CIN,@,ARI,W 34-20,2,1,9,9,0,50,4.5,,50,WR
167,Brandon Johnson,9,1,Sun,5,5,10/8/23,25-074,DEN,,NYJ,L 21-31,1,1,9,9,0,100,9,,100,WR
168,Isiah Pacheco,9,1,Sun,5,5,10/8/23,24-220,KAN,@,MIN,W 27-20,1,1,9,9,0,100,9,0,0,RB
169,Cole Turner,9,1,Thu,5,5,10/5/23,23-203,WAS,,CHI,L 20-40,1,1,9,9,0,100,9,,0,TE
170,Nick Westbrook-Ikhine,9,3,Sun,5,5,10/8/23,26-201,TEN,@,IND,L 16-23,3,1,9,9,0,33.3,3,,33.3,WR
171,Rashod Bateman,8,3,Sun,5,5,10/8/23,23-313,BAL,@,PIT,L 10-17,3,1,8,8,0,33.3,2.7,,33.3,WR
172,Zonovan Knight,8,1,Sun,5,5,10/8/23,22-180,DET,,CAR,W 42-24,1,1,8,8,0,100,8,,100,RB
173,Daniel Bellinger,7,1,Sun,5,5,10/8/23,23-016,NYG,@,MIA,L 16-31,1,1,7,7,0,100,7,,100,TE
174,Brandin Cooks,7,4,Sun,5,5,10/8/23,30-013,DAL,@,SFO,L 10-42,4,1,7,7,0,25,1.8,1,25,WR
175,Kenneth Gainwell,7,2,Sun,5,5,10/8/23,24-208,PHI,@,LAR,W 23-14,2,1,7,7,0,50,3.5,1,50,RB
176,Cordarrelle Patterson,7,1,Sun,5,5,10/8/23,32-205,ATL,,HOU,W 21-19,1,1,7,7,0,100,7,,100,RB
177,Jayden Reed,7,2,Mon,5,5,10/9/23,23-164,GNB,@,LVR,L 13-17,2,1,7,7,0,50,3.5,,0,WR
178,Hunter Renfrow,7,2,Mon,5,5,10/9/23,27-292,LVR,,GNB,W 17-13,2,1,7,7,0,50,3.5,,50,WR
179,Josh Whyle,7,1,Sun,5,5,10/8/23,24-030,TEN,@,IND,L 16-23,1,1,7,7,0,100,7,1,100,TE
180,Foster Moreau,6,1,Sun,5,5,10/8/23,26-155,NOR,@,NWE,W 34-0,1,1,6,6,1,100,6,1,100,TE
181,DeVonta Smith,6,5,Sun,5,5,10/8/23,24-328,PHI,@,LAR,W 23-14,5,1,6,6,0,20,1.2,,20,WR
182,JuJu Smith-Schuster,6,4,Sun,5,5,10/8/23,26-320,NWE,,NOR,L 0-34,4,3,6,2,0,75,1.5,,0,WR
183,Ty Montgomery,5,4,Sun,5,5,10/8/23,30-259,NWE,,NOR,L 0-34,4,1,5,5,0,25,1.3,,25,RB
184,Patrick Taylor,5,5,Mon,5,5,10/9/23,25-163,GNB,@,LVR,L 13-17,5,2,5,2.5,0,40,1,1,20,RB
185,Romeo Doubs,4,4,Mon,5,5,10/9/23,23-179,GNB,@,LVR,L 13-17,4,1,4,4,0,25,1,1,25,WR
186,Marvin Mims,4,1,Sun,5,5,10/8/23,21-203,DEN,,NYJ,L 21-31,1,1,4,4,0,100,4,,0,WR
187,Jack Stoll,4,1,Sun,5,5,10/8/23,25-253,PHI,@,LAR,W 23-14,1,1,4,4,0,100,4,,100,TE
188,Quez Watkins,4,3,Sun,5,5,10/8/23,25-121,PHI,@,LAR,W 23-14,3,2,4,2,0,66.7,1.3,,33.3,WR
189,Kyren Williams,4,2,Sun,5,5,10/8/23,23-043,LAR,,PHI,L 14-23,2,2,4,2,0,100,2,0,50,RB
190,Cam Akers,3,2,Sun,5,5,10/8/23,24-108,MIN,,KAN,L 20-27,2,2,3,1.5,0,100,1.5,,0,RB
