Rk,Player,Yds,Tgt,Day,G#,Week,Date,Age,Team,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,1D,Succ%,Pos.
60,Dallas Goedert,42,8,Sun,6,6,10/15/23,28-285,PHI,@,NYJ,L 14-20,8,5,42,8.4,0,62.5,5.3,5,62.5,TE
61,Curtis Samuel,42,4,Sun,6,6,10/15/23,27-065,WAS,@,ATL,W 24-16,4,4,42,10.5,1,100,10.5,2,75,WR
62,Evan Engram,41,7,Sun,6,6,10/15/23,29-043,JAX,,IND,W 37-20,7,7,41,5.9,0,100,5.9,1,28.6,TE
63,Mack Hollins,41,4,Sun,6,6,10/15/23,30-029,ATL,,WAS,L 16-24,4,3,41,13.7,0,75,10.3,3,75,WR
64,Nelson Agholor,40,3,Sun,6,6,10/15/23,30-144,BAL,@,TEN,W 24-16,3,2,40,20,0,66.7,13.3,2,66.7,WR
65,D'Andre Swift,40,10,Sun,6,6,10/15/23,24-274,PHI,@,NYJ,L 14-20,10,8,40,5,1,80,4,2,40,RB
66,Tyler Boyd,38,7,Sun,6,6,10/15/23,28-334,CIN,,SEA,W 17-13,7,7,38,5.4,1,100,5.4,2,71.4,WR
67,Zack Moss,38,7,Sun,6,6,10/15/23,25-304,IND,@,JAX,L 20-37,7,6,38,6.3,0,85.7,5.4,3,57.1,RB
68,Noah Brown,37,5,Sun,6,6,10/15/23,27-282,HOU,,NOR,W 20-13,5,2,37,18.5,0,40,7.4,1,20,WR
69,Brandin Cooks,36,4,Mon,6,6,10/16/23,30-021,DAL,@,LAC,W 20-17,4,4,36,9,1,100,9,3,75,WR
70,Alvin Kamara,36,8,Sun,6,6,10/15/23,28-082,NOR,@,HOU,L 13-20,8,7,36,5.1,0,87.5,4.5,1,25,RB
71,Sam LaPorta,36,11,Sun,6,6,10/15/23,22-276,DET,@,TAM,W 20-6,11,4,36,9,0,36.4,3.3,2,18.2,TE
72,Isiah Pacheco,36,6,Thu,6,6,10/12/23,24-224,KAN,,DEN,W 19-8,6,6,36,6,0,100,6,2,66.7,RB
73,Jonnu Smith,36,5,Sun,6,6,10/15/23,28-054,ATL,,WAS,L 16-24,5,4,36,9,1,80,7.2,3,60,TE
74,Austin Ekeler,35,6,Mon,5,6,10/16/23,28-152,LAC,,DAL,L 17-20,6,4,35,8.8,0,66.7,5.8,1,33.3,RB
75,Odell Beckham Jr.,34,4,Sun,6,6,10/15/23,30-344,BAL,@,TEN,W 24-16,4,2,34,17,0,50,8.5,1,25,WR
76,Marquise Brown,34,11,Sun,6,6,10/15/23,26-133,ARI,@,LAR,L 9-26,11,4,34,8.5,0,36.4,3.1,2,18.2,WR
77,Foster Moreau,33,4,Sun,6,6,10/15/23,26-162,NOR,@,HOU,L 13-20,4,4,33,8.3,0,100,8.3,2,100,TE
78,Tutu Atwell,30,1,Sun,6,6,10/15/23,24-008,LAR,,ARI,W 26-9,1,1,30,30,0,100,30,1,100,WR
79,Rondale Moore,30,7,Sun,6,6,10/15/23,23-128,ARI,@,LAR,L 9-26,7,4,30,7.5,0,57.1,4.3,2,57.1,WR
80,Calvin Ridley,30,8,Sun,6,6,10/15/23,28-299,JAX,,IND,W 37-20,8,4,30,7.5,0,50,3.8,1,37.5,WR
81,Davante Adams,29,5,Sun,6,6,10/15/23,30-295,LVR,,NWE,W 21-17,5,2,29,14.5,0,40,5.8,1,40,WR
82,Jordan Addison,28,5,Sun,6,6,10/15/23,21-261,MIN,@,CHI,W 19-13,5,3,28,9.3,1,60,5.6,2,40,WR
83,Travis Etienne,28,3,Sun,6,6,10/15/23,24-262,JAX,,IND,W 37-20,3,3,28,9.3,0,100,9.3,0,66.7,RB
84,Mike Gesicki,28,3,Sun,6,6,10/15/23,28-012,NWE,@,LVR,L 17-21,3,3,28,9.3,0,100,9.3,2,100,TE
85,Alexander Mattison,28,7,Sun,6,6,10/15/23,25-118,MIN,@,CHI,W 19-13,7,4,28,7,0,57.1,4,0,28.6,RB
86,Craig Reynolds,28,2,Sun,6,6,10/15/23,27-122,DET,@,TAM,W 20-6,2,2,28,14,0,100,14,1,50,RB
87,Brenton Strange,27,3,Sun,6,6,10/15/23,22-292,JAX,,IND,W 37-20,3,2,27,13.5,1,66.7,9,2,66.7,TE
88,Kenneth Walker III,27,3,Sun,5,6,10/15/23,22-360,SEA,@,CIN,L 13-17,3,3,27,9,0,100,9,1,66.7,RB
89,DJ Chark,26,6,Sun,6,6,10/15/23,27-022,CAR,@,MIA,L 21-42,6,3,26,8.7,0,50,4.3,1,16.7,WR
90,Jauan Jennings,26,4,Sun,6,6,10/15/23,26-097,SFO,@,CLE,L 17-19,4,2,26,13,0,50,6.5,2,50,WR
91,Puka Nacua,26,7,Sun,6,6,10/15/23,22-139,LAR,,ARI,W 26-9,7,4,26,6.5,0,57.1,3.7,1,42.9,WR
92,Alec Pierce,25,6,Sun,6,6,10/15/23,23-166,IND,@,JAX,L 20-37,6,3,25,8.3,0,50,4.2,3,50,WR
93,Brian Robinson Jr.,25,2,Sun,6,6,10/15/23,24-207,WAS,@,ATL,W 24-16,2,2,25,12.5,1,100,12.5,1,50,RB
94,Tommy Tremble,25,2,Sun,6,6,10/15/23,23-135,CAR,@,MIA,L 21-42,2,2,25,12.5,0,100,12.5,1,100,TE
95,Nick Westbrook-Ikhine,25,4,Sun,6,6,10/15/23,26-208,TEN,,BAL,L 16-24,4,3,25,8.3,0,75,6.3,1,75,WR
96,Tyler Conklin,24,4,Sun,6,6,10/15/23,28-077,NYJ,,PHI,W 20-14,4,3,24,8,0,75,6,1,25,TE
97,Michael Gallup,24,10,Mon,6,6,10/16/23,27-226,DAL,@,LAC,W 20-17,10,3,24,8,0,30,2.4,1,20,WR
98,Kareem Hunt,24,3,Sun,5,6,10/15/23,28-070,CLE,,SFO,W 19-17,3,3,24,8,0,100,8,1,100,RB
99,Joe Mixon,24,4,Sun,6,6,10/15/23,27-083,CIN,,SEA,W 17-13,4,3,24,8,0,75,6,1,75,RB
100,David Njoku,24,4,Sun,5,6,10/15/23,27-097,CLE,,SFO,W 19-17,4,3,24,8,0,75,6,1,75,TE
101,Rhamondre Stevenson,24,6,Sun,6,6,10/15/23,25-234,NWE,@,LVR,L 17-21,6,5,24,4.8,0,83.3,4,0,50,RB
102,Isaiah McKenzie,23,2,Sun,6,6,10/15/23,28-189,IND,@,JAX,L 20-37,2,2,23,11.5,0,100,11.5,1,50,WR
103,Kalif Raymond,23,3,Sun,6,6,10/15/23,29-068,DET,@,TAM,W 20-6,3,3,23,7.7,0,100,7.7,1,100,WR
104,Zach Ertz,22,5,Sun,6,6,10/15/23,32-339,ARI,@,LAR,L 9-26,5,2,22,11,0,40,4.4,1,20,TE
105,Skyy Moore,22,4,Thu,6,6,10/12/23,23-032,KAN,,DEN,W 19-8,4,2,22,11,0,50,5.5,2,50,WR
106,Gabriel Davis,21,4,Sun,6,6,10/15/23,24-197,BUF,,NYG,W 14-9,4,3,21,7,0,75,5.3,1,50,WR
107,Josh Downs,21,8,Sun,6,6,10/15/23,22-064,IND,@,JAX,L 20-37,8,5,21,4.2,1,62.5,2.6,1,50,WR
108,Jalin Hyatt,21,4,Sun,6,6,10/15/23,22-020,NYG,@,BUF,L 9-14,4,3,21,7,0,75,5.3,1,75,WR
109,Jonathan Mingo,21,3,Sun,6,6,10/15/23,22-178,CAR,@,MIA,L 21-42,3,2,21,10.5,0,66.7,7,2,66.7,WR
110,Braxton Berrios,20,2,Sun,6,6,10/15/23,28-009,MIA,,CAR,W 42-21,2,2,20,10,0,100,10,2,100,WR
111,Tee Higgins,20,4,Sun,6,6,10/15/23,24-270,CIN,,SEA,W 17-13,4,2,20,10,0,50,5,1,50,WR
112,DeAndre Hopkins,20,5,Sun,6,6,10/15/23,31-131,TEN,,BAL,L 16-24,5,1,20,20,0,20,4,1,20,WR
113,Jerick McKinnon,20,5,Thu,6,6,10/12/23,31-162,KAN,,DEN,W 19-8,5,3,20,6.7,0,60,4,,40,RB
114,Brandon Powell,20,4,Sun,6,6,10/15/23,28-033,MIN,@,CHI,W 19-13,4,3,20,6.7,0,75,5,1,50,WR
115,Austin Hooper,19,2,Sun,6,6,10/15/23,28-351,LVR,,NWE,W 21-17,2,2,19,9.5,0,100,9.5,1,50,TE
116,David Montgomery,19,1,Sun,6,6,10/15/23,26-130,DET,@,TAM,W 20-6,1,1,19,19,0,100,19,1,100,RB
117,Elijah Moore,19,7,Sun,5,6,10/15/23,23-202,CLE,,SFO,W 19-17,7,4,19,4.8,0,57.1,2.7,0,28.6,WR
118,Donald Parham,19,3,Mon,5,6,10/16/23,26-061,LAC,,DAL,L 17-20,3,2,19,9.5,0,66.7,6.3,1,33.3,TE
119,Colby Parkinson,19,5,Sun,5,6,10/15/23,24-280,SEA,@,CIN,L 13-17,5,3,19,6.3,0,60,3.8,,40,TE
120,Tyler Higbee,18,3,Sun,6,6,10/15/23,30-287,LAR,,ARI,W 26-9,3,2,18,9,0,66.7,6,,66.7,TE
121,Chigoziem Okonkwo,18,4,Sun,6,6,10/15/23,24-037,TEN,,BAL,L 16-24,4,2,18,9,0,50,4.5,,50,TE
122,Dawson Knox,17,6,Sun,6,6,10/15/23,26-335,BUF,,NYG,W 14-9,6,3,17,5.7,0,50,2.8,1,50,TE
123,Raheem Mostert,17,3,Sun,6,6,10/15/23,31-189,MIA,,CAR,W 42-21,3,3,17,5.7,1,100,5.7,2,66.7,RB
124,Gerald Everett,16,5,Mon,5,6,10/16/23,29-113,LAC,,DAL,L 17-20,5,3,16,5.3,1,60,3.2,2,40,TE
125,Derrick Henry,16,2,Sun,6,6,10/15/23,29-284,TEN,,BAL,L 16-24,2,2,16,8,0,100,8,0,100,RB
126,Hayden Hurst,16,3,Sun,6,6,10/15/23,30-052,CAR,@,MIA,L 21-42,3,1,16,16,0,33.3,5.3,1,33.3,TE
127,Josh Jacobs,16,5,Sun,6,6,10/15/23,25-246,LVR,,NWE,W 21-17,5,2,16,8,0,40,3.2,1,40,RB
128,Samaje Perine,16,2,Thu,6,6,10/12/23,28-026,DEN,@,KAN,L 8-19,2,2,16,8,0,100,8,1,50,RB
129,Rashod Bateman,15,3,Sun,6,6,10/15/23,23-320,BAL,@,TEN,W 24-16,3,2,15,7.5,0,66.7,5,,66.7,WR
130,Pharaoh Brown,15,1,Sun,6,6,10/15/23,29-164,NWE,@,LVR,L 17-21,1,1,15,15,0,100,15,1,100,TE
131,Ezekiel Elliott,15,1,Sun,6,6,10/15/23,28-085,NWE,@,LVR,L 17-21,1,1,15,15,0,100,15,1,100,RB
132,Jake Ferguson,15,1,Mon,6,6,10/16/23,24-271,DAL,@,LAC,W 20-17,1,1,15,15,0,100,15,,100,TE
133,Quintin Morris,15,1,Sun,6,6,10/15/23,24-267,BUF,,NYG,W 14-9,1,1,15,15,1,100,15,1,100,TE
134,Cade Otton,15,2,Sun,5,6,10/15/23,24-183,TAM,,DET,L 6-20,2,1,15,15,0,50,7.5,1,50,TE
135,Laviska Shenault Jr.,15,3,Sun,6,6,10/15/23,25-010,CAR,@,MIA,L 21-42,3,3,15,5,0,100,5,,0,WR
136,Zach Charbonnet,14,2,Sun,5,6,10/15/23,22-280,SEA,@,CIN,L 13-17,2,2,14,7,0,100,7,1,100,RB
137,Noah Gray,14,2,Thu,6,6,10/12/23,24-165,KAN,,DEN,W 19-8,2,2,14,7,0,100,7,1,50,TE
138,Jerry Jeudy,14,5,Thu,6,6,10/12/23,24-171,DEN,@,KAN,L 8-19,5,3,14,4.7,0,60,2.8,1,20,WR
139,Boston Scott,14,1,Sun,6,6,10/15/23,28-171,PHI,@,NYJ,L 14-20,1,1,14,14,0,100,14,1,100,RB
140,Kendre Miller,13,2,Sun,6,6,10/15/23,21-126,NOR,@,HOU,L 13-20,2,1,13,13,0,50,6.5,1,50,RB
141,Khalil Shakir,13,1,Sun,6,6,10/15/23,23-254,BUF,,NYG,W 14-9,1,1,13,13,0,100,13,1,100,WR
142,Gus Edwards,12,1,Sun,6,6,10/15/23,28-185,BAL,@,TEN,W 24-16,1,1,12,12,0,100,12,1,100,RB
143,Jaleel McLaughlin,12,2,Thu,6,6,10/12/23,23-029,DEN,@,KAN,L 8-19,2,2,12,6,0,100,6,,50,RB
144,Tyler Scott,12,4,Sun,6,6,10/15/23,22-003,CHI,,MIN,L 13-19,4,2,12,6,0,50,3,1,50,WR
145,Rachaad White,12,4,Sun,5,6,10/15/23,24-276,TAM,,DET,L 6-20,4,3,12,4,0,75,3,,50,RB
146,Salvon Ahmed,11,5,Sun,6,6,10/15/23,24-290,MIA,,CAR,W 42-21,5,3,11,3.7,0,60,2.2,1,20,RB
147,Keaontay Ingram,11,2,Sun,6,6,10/15/23,23-354,ARI,@,LAR,L 9-26,2,2,11,5.5,0,100,5.5,1,50,RB
148,Brevin Jordan,11,1,Sun,6,6,10/15/23,23-091,HOU,,NOR,W 20-13,1,1,11,11,0,100,11,1,100,TE
149,Robert Tonyan,11,1,Sun,6,6,10/15/23,29-168,CHI,,MIN,L 13-19,1,1,11,11,0,100,11,1,100,TE
150,Josh Whyle,11,1,Sun,6,6,10/15/23,24-037,TEN,,BAL,L 16-24,1,1,11,11,0,100,11,1,100,TE
151,Justin Herbert,10,1,Mon,5,6,10/16/23,25-220,LAC,,DAL,L 17-20,1,1,10,10,0,100,10,1,100,QB
152,Clyde Edwards-Helaire,9,1,Thu,6,6,10/12/23,24-184,KAN,,DEN,W 19-8,1,1,9,9,0,100,9,1,100,RB
153,Noah Fant,9,1,Sun,5,6,10/15/23,25-329,SEA,@,CIN,L 13-17,1,1,9,9,0,100,9,,100,TE
154,Kyle Juszczyk,9,1,Sun,6,6,10/15/23,32-175,SFO,@,CLE,L 17-19,1,1,9,9,0,100,9,,100,FB
155,Cole Kmet,9,3,Sun,6,6,10/15/23,24-219,CHI,,MIN,L 13-19,3,2,9,4.5,0,66.7,3,1,66.7,TE
156,Christian McCaffrey,9,3,Sun,6,6,10/15/23,27-130,SFO,@,CLE,L 17-19,3,3,9,3,1,100,3,1,33.3,RB
157,Ty Montgomery,9,1,Sun,6,6,10/15/23,30-266,NWE,@,LVR,L 17-21,1,1,9,9,0,100,9,1,100,RB
158,MyCole Pruitt,9,2,Sun,6,6,10/15/23,31-205,ATL,,WAS,L 16-24,2,1,9,9,0,50,4.5,,50,TE
159,Kadarius Toney,9,6,Thu,6,6,10/12/23,24-258,KAN,,DEN,W 19-8,6,3,9,3,1,50,1.5,1,33.3,WR
160,Chase Brown,8,1,Sun,6,6,10/15/23,23-208,CIN,,SEA,W 17-13,1,1,8,8,0,100,8,,100,RB
161,Payne Durham,8,1,Sun,5,6,10/15/23,23-122,TAM,,DET,L 6-20,1,1,8,8,0,100,8,1,100,TE
162,Allen Lazard,8,3,Sun,6,6,10/15/23,27-308,NYJ,,PHI,W 20-14,3,1,8,8,0,33.3,2.7,1,33.3,WR
163,Devine Ozigbo,8,1,Sun,6,6,10/15/23,27-013,DET,@,TAM,W 20-6,1,1,8,8,0,100,8,0,100,RB
164,Jeremy Ruckert,8,1,Sun,6,6,10/15/23,23-065,NYJ,,PHI,W 20-14,1,1,8,8,0,100,8,1,100,TE
165,Damien Williams,8,1,Sun,6,6,10/15/23,31-195,ARI,@,LAR,L 9-26,1,1,8,8,0,100,8,0,100,RB
166,Cam Akers,7,1,Sun,6,6,10/15/23,24-115,MIN,@,CHI,W 19-13,1,1,7,7,0,100,7,0,100,RB
167,Jerome Ford,7,2,Sun,5,6,10/15/23,23-310,CLE,,SFO,W 19-17,2,2,7,3.5,0,100,3.5,0,0,RB
168,Hunter Henry,7,3,Sun,6,6,10/15/23,28-312,NWE,@,LVR,L 17-21,3,1,7,7,0,33.3,2.3,,33.3,TE
169,DeVante Parker,7,3,Sun,6,6,10/15/23,30-268,NWE,@,LVR,L 17-21,3,1,7,7,0,33.3,2.3,,33.3,WR
170,Zamir White,7,2,Sun,6,6,10/15/23,24-027,LVR,,NWE,W 21-17,2,2,7,3.5,0,100,3.5,,50,RB
171,Brock Wright,7,1,Sun,6,6,10/15/23,24-322,DET,@,TAM,W 20-6,1,1,7,7,0,100,7,,100,TE
172,David Bell,6,3,Sun,5,6,10/15/23,22-305,CLE,,SFO,W 19-17,3,1,6,6,0,33.3,2,1,33.3,WR
173,Tank Bigsby,6,1,Sun,6,6,10/15/23,22-046,JAX,,IND,W 37-20,1,1,6,6,0,100,6,0,100,RB
174,Emari Demercado,6,1,Sun,6,6,10/15/23,24-268,ARI,@,LAR,L 9-26,1,1,6,6,0,100,6,0,100,RB
175,Chris Moore,6,1,Sun,6,6,10/15/23,30-121,TEN,,BAL,L 16-24,1,1,6,6,0,100,6,,0,WR
176,Cordarrelle Patterson,6,1,Sun,6,6,10/15/23,32-212,ATL,,WAS,L 16-24,1,1,6,6,0,100,6,1,100,RB
177,Kyle Philips,6,2,Sun,6,6,10/15/23,24-120,TEN,,BAL,L 16-24,2,1,6,6,0,50,3,,50,WR
178,Tyquan Thornton,6,2,Sun,6,6,10/15/23,23-069,NWE,@,LVR,L 17-21,2,1,6,6,0,50,3,,0,WR
179,Robert Woods,6,3,Sun,6,6,10/15/23,31-188,HOU,,NOR,W 20-13,3,1,6,6,1,33.3,2,1,33.3,WR
180,Saquon Barkley,5,5,Sun,6,6,10/15/23,26-248,NYG,@,BUF,L 9-14,5,4,5,1.3,0,80,1,1,20,RB
181,Marvin Jones,5,1,Sun,6,6,10/15/23,33-217,DET,@,TAM,W 20-6,1,1,5,5,0,100,5,1,100,WR
182,Velus Jones Jr.,5,1,Sun,6,6,10/15/23,26-157,CHI,,MIN,L 13-19,1,1,5,5,0,100,5,0,100,WR
183,Irv Smith Jr.,5,2,Sun,6,6,10/15/23,25-067,CIN,,SEA,W 17-13,2,1,5,5,0,50,2.5,,50,TE
184,Olamide Zaccheaus,5,2,Sun,6,6,10/15/23,26-084,PHI,@,NYJ,L 14-20,2,1,5,5,0,50,2.5,,50,WR
185,Raheem Blackshear,4,1,Sun,6,6,10/15/23,24-132,CAR,@,MIA,L 21-42,1,1,4,4,0,100,4,0,100,RB
186,Will Dissly,4,1,Sun,5,6,10/15/23,27-099,SEA,@,CIN,L 13-17,1,1,4,4,0,100,4,,100,TE
187,Kenneth Gainwell,4,2,Sun,6,6,10/15/23,24-215,PHI,@,NYJ,L 14-20,2,1,4,4,0,50,2,0,0,RB
188,Marquise Goodwin,4,2,Sun,5,6,10/15/23,32-330,CLE,,SFO,W 19-17,2,1,4,4,0,50,2,0,0,WR
189,Ray-Ray McCloud,4,2,Sun,6,6,10/15/23,27-000,SFO,@,CLE,L 17-19,2,1,4,4,0,50,2,0,50,WR
190,Scott Miller,4,2,Sun,6,6,10/15/23,26-076,ATL,,WAS,L 16-24,2,1,4,4,0,50,2,,0,WR
