Rk,Player,Yds,Tgt,Day,G#,Week,Date,Age,Team,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,1D,Succ%,Pos.
201,Peyton Hendershot,5,1,Sun,14,15,12/17/23,24-238,DAL,@,BUF,L 10-31,1,1,5,5,0,100,5,,100,TE
202,Andrei Iosivas,5,2,Sat,14,15,12/16/23,24-062,CIN,,MIN,W 27-24 (OT),2,1,5,5,0,50,2.5,1,50,WR
203,Rondale Moore,5,3,Sun,14,15,12/17/23,23-191,ARI,,SFO,L 29-45,3,2,5,2.5,0,66.7,1.7,,33.3,WR
204,Trey Palmer,5,2,Sun,14,15,12/17/23,22-259,TAM,@,GNB,W 34-20,2,1,5,5,0,50,2.5,,50,WR
205,Donovan Peoples-Jones,5,1,Sat,14,15,12/16/23,24-300,DET,,DEN,W 42-17,1,1,5,5,0,100,5,,0,WR
206,Tony Pollard,5,3,Sun,14,15,12/17/23,26-231,DAL,@,BUF,L 10-31,3,2,5,2.5,0,66.7,1.7,0,33.3,RB
207,Byron Pringle,5,1,Sun,14,15,12/17/23,30-030,WAS,@,LAR,L 20-28,1,1,5,5,0,100,5,,0,WR
208,Tyquan Thornton,5,1,Sun,14,15,12/17/23,23-132,NWE,,KAN,L 17-27,1,1,5,5,0,100,5,,0,WR
209,Kadarius Toney,5,4,Sun,14,15,12/17/23,24-324,KAN,@,NWE,W 27-17,4,2,5,2.5,0,50,1.3,,0,WR
210,Jake Bobo,4,1,Mon,14,15,12/18/23,25-136,SEA,,PHI,W 20-17,1,1,4,4,0,100,4,,100,WR
211,Pharaoh Brown,4,1,Sun,14,15,12/17/23,29-227,NWE,,KAN,L 17-27,1,1,4,4,0,100,4,,100,TE
212,Khalil Herbert,4,1,Sun,14,15,12/17/23,25-240,CHI,@,CLE,L 17-20,1,1,4,4,0,100,4,,100,RB
213,Taysom Hill,4,1,Sun,14,15,12/17/23,33-116,NOR,,NYG,W 24-6,1,1,4,4,0,100,4,,0,QB
214,Ty Johnson,4,1,Sun,14,15,12/17/23,26-091,BUF,,DAL,W 31-10,1,1,4,4,0,100,4,0,100,RB
215,James Conner,3,3,Sun,14,15,12/17/23,28-226,ARI,,SFO,L 29-45,3,3,3,1,0,100,1,1,66.7,RB
216,Johnny Mundt,3,1,Sat,14,15,12/16/23,29-023,MIN,@,CIN,L 24-27 (OT),1,1,3,3,0,100,3,1,100,TE
217,K.J. Osborn,3,2,Sat,14,15,12/16/23,26-189,MIN,@,CIN,L 24-27 (OT),2,1,3,3,0,50,1.5,,0,WR
218,Bijan Robinson,3,3,Sun,14,15,12/17/23,21-321,ATL,@,CAR,L 7-9,3,1,3,3,0,33.3,1,0,0,RB
219,Kyren Williams,3,7,Sun,14,15,12/17/23,23-113,LAR,,WAS,W 28-20,7,5,3,0.6,0,71.4,0.4,0,28.6,RB
220,Ko Kieft,2,1,Sun,14,15,12/17/23,25-331,TAM,@,GNB,W 34-20,1,1,2,2,1,100,2,1,100,TE
221,Cordarrelle Patterson,2,3,Sun,14,15,12/17/23,32-275,ATL,@,CAR,L 7-9,3,1,2,2,1,33.3,0.7,1,33.3,RB
222,Jamaal Williams,2,1,Sun,14,15,12/17/23,28-258,NOR,,NYG,W 24-6,1,1,2,2,0,100,2,0,0,RB
223,Trayveon Williams,2,1,Sat,14,15,12/16/23,26-059,CIN,,MIN,W 27-24 (OT),1,1,2,2,0,100,2,,0,RB
224,Cedrick Wilson Jr.,2,3,Sun,14,15,12/17/23,28-027,MIA,,NYJ,W 30-0,3,2,2,1,0,66.7,0.7,,0,WR
225,Derrick Henry,1,4,Sun,14,15,12/17/23,29-347,TEN,,HOU,L 16-19 (OT),4,4,1,0.3,0,100,0.3,0,0,RB
226,John Metchie,1,1,Sun,14,15,12/17/23,23-152,HOU,@,TEN,W 19-16 (OT),1,1,1,1,0,100,1,,0,WR
227,Raheem Mostert,1,2,Sun,14,15,12/17/23,31-252,MIA,,NYJ,W 30-0,2,2,1,0.5,0,100,0.5,0,0,RB
228,Ihmir Smith-Marsette,1,2,Sun,14,15,12/17/23,24-110,CAR,,ATL,W 9-7,2,2,1,0.5,0,100,0.5,1,50,WR
229,D'Andre Swift,1,3,Mon,14,15,12/18/23,24-338,PHI,@,SEA,L 17-20,3,2,1,0.5,0,66.7,0.3,0,33.3,RB
230,Jeff Wilson,1,2,Sun,14,15,12/17/23,28-031,MIA,,NYJ,W 30-0,2,1,1,1,0,50,0.5,,0,RB
231,Nelson Agholor,0,1,Sun,14,15,12/17/23,30-207,BAL,@,JAX,W 23-7,1,0,0,,0,0,0,,0,WR
232,John Bates,0,1,Sun,14,15,12/17/23,26-041,WAS,@,LAR,L 20-28,1,0,0,,0,0,0,,0,TE
233,Blake Bell,0,1,Sun,14,15,12/17/23,32-132,KAN,@,NWE,W 27-17,1,0,0,,0,0,0,,0,TE
