Rk,Player,Yds,Tgt,Day,G#,Week,Date,Age,Team,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,1D,Succ%,Pos.
43,CeeDee Lamb,53,10,Sun,14,15,12/17/23,24-253,DAL,@,BUF,L 10-31,10,7,53,7.6,0,70,5.3,4,50,WR
44,D.J. Moore,52,8,Sun,14,15,12/17/23,26-247,CHI,@,CLE,L 17-20,8,4,52,13,0,50,6.5,2,37.5,WR
45,Jayden Reed,52,8,Sun,14,15,12/17/23,23-233,GNB,,TAM,L 20-34,8,6,52,8.7,1,75,6.5,2,50,WR
46,Cedric Tillman,52,8,Sun,14,15,12/17/23,23-242,CLE,,CHI,W 20-17,8,4,52,13,0,50,6.5,3,50,WR
47,Puka Nacua,50,8,Sun,14,15,12/17/23,22-202,LAR,,WAS,W 28-20,8,5,50,10,0,62.5,6.3,2,50,WR
48,DeVonta Smith,50,5,Mon,14,15,12/18/23,25-034,PHI,@,SEA,L 17-20,5,5,50,10,0,100,10,3,80,WR
49,Rachaad White,50,2,Sun,14,15,12/17/23,24-339,TAM,@,GNB,W 34-20,2,2,50,25,1,100,25,2,100,RB
50,Tanner Hudson,49,5,Sat,14,15,12/16/23,29-034,CIN,,MIN,W 27-24 (OT),5,5,49,9.8,0,100,9.8,4,100,TE
51,Tyler Scott,49,4,Sun,14,15,12/17/23,22-066,CHI,@,CLE,L 17-20,4,3,49,16.3,0,75,12.3,2,50,WR
52,Devin Singletary,49,5,Sun,14,15,12/17/23,26-105,HOU,@,TEN,W 19-16 (OT),5,4,49,12.3,0,80,9.8,1,40,RB
53,Stefon Diggs,48,5,Sun,14,15,12/17/23,30-018,BUF,,DAL,W 31-10,5,4,48,12,0,80,9.6,3,80,WR
54,D.J. Montgomery,48,4,Sat,14,15,12/16/23,27-029,IND,,PIT,W 30-13,4,2,48,24,1,50,12,2,50,WR
55,Deebo Samuel,48,7,Sun,14,15,12/17/23,27-336,SFO,@,ARI,W 45-29,7,4,48,12,2,57.1,6.9,3,57.1,WR
56,Jaxon Smith-Njigba,48,4,Mon,14,15,12/18/23,21-307,SEA,,PHI,W 20-17,4,4,48,12,1,100,12,2,50,WR
57,George Pickens,47,7,Sat,14,15,12/16/23,22-287,PIT,@,IND,L 13-30,7,3,47,15.7,0,42.9,6.7,3,42.9,WR
58,Jameson Williams,47,7,Sat,14,15,12/16/23,22-265,DET,,DEN,W 42-17,7,4,47,11.8,0,57.1,6.7,3,42.9,WR
59,Jake Ferguson,44,8,Sun,14,15,12/17/23,24-333,DAL,@,BUF,L 10-31,8,6,44,7.3,0,75,5.5,2,50,TE
60,Elijah Higgins,44,4,Sun,14,15,12/17/23,23-051,ARI,,SFO,L 29-45,4,4,44,11,1,100,11,3,75,TE
61,Alvin Kamara,44,5,Sun,14,15,12/17/23,28-145,NOR,,NYG,W 24-6,5,5,44,8.8,0,100,8.8,1,60,RB
62,Cade Otton,44,2,Sun,14,15,12/17/23,24-246,TAM,@,GNB,W 34-20,2,2,44,22,0,100,22,2,100,TE
63,DeVante Parker,44,5,Sun,14,15,12/17/23,30-331,NWE,,KAN,L 17-27,5,5,44,8.8,0,100,8.8,2,40,WR
64,Demarcus Robinson,44,3,Sun,14,15,12/17/23,29-087,LAR,,WAS,W 28-20,3,2,44,22,1,66.7,14.7,2,66.7,WR
65,Adam Thielen,43,7,Sun,14,15,12/17/23,33-117,CAR,,ATL,W 9-7,7,4,43,10.8,0,57.1,6.1,1,42.9,WR
66,James Cook,42,3,Sun,14,15,12/17/23,24-083,BUF,,DAL,W 31-10,3,2,42,21,1,66.7,14,2,66.7,RB
67,Gerald Everett,41,8,Thu,14,15,12/14/23,29-172,LAC,@,LVR,L 21-63,8,5,41,8.2,0,62.5,5.1,2,50,TE
68,Josh Reynolds,41,3,Sat,14,15,12/16/23,28-303,DET,,DEN,W 42-17,3,2,41,20.5,0,66.7,13.7,2,66.7,WR
69,Curtis Samuel,41,9,Sun,14,15,12/17/23,27-128,WAS,@,LAR,L 20-28,9,5,41,8.2,2,55.6,4.6,2,44.4,WR
70,Darren Waller,40,6,Sun,14,15,12/17/23,31-095,NYG,@,NOR,L 6-24,6,4,40,10,0,66.7,6.7,1,16.7,TE
71,Rashod Bateman,39,6,Sun,14,15,12/17/23,24-018,BAL,@,JAX,W 23-7,6,3,39,13,0,50,6.5,2,50,WR
72,Michael Mayer,39,5,Thu,14,15,12/14/23,22-161,LVR,,LAC,W 63-21,5,4,39,9.8,1,80,7.8,4,80,TE
73,Chris Moore,39,4,Sun,14,15,12/17/23,30-184,TEN,,HOU,L 16-19 (OT),4,3,39,13,0,75,9.8,2,50,WR
74,Calvin Ridley,39,12,Sun,14,15,12/17/23,28-362,JAX,,BAL,L 7-23,12,5,39,7.8,0,41.7,3.3,2,33.3,WR
75,Juwan Johnson,38,2,Sun,14,15,12/17/23,27-095,NOR,,NYG,W 24-6,2,2,38,19,1,100,19,2,100,TE
76,Brandon Aiyuk,37,5,Sun,14,15,12/17/23,25-275,SFO,@,ARI,W 45-29,5,3,37,12.3,0,60,7.4,2,60,WR
77,Noah Gray,37,2,Sun,14,15,12/17/23,24-231,KAN,@,NWE,W 27-17,2,2,37,18.5,0,100,18.5,1,50,TE
78,Kyle Pitts,37,4,Sun,14,15,12/17/23,23-072,ATL,@,CAR,L 7-9,4,3,37,12.3,0,75,9.3,3,75,TE
79,Tyler Higbee,36,5,Sun,14,15,12/17/23,30-350,LAR,,WAS,W 28-20,5,4,36,9,0,80,7.2,1,60,TE
80,Chigoziem Okonkwo,36,3,Sun,14,15,12/17/23,24-100,TEN,,HOU,L 16-19 (OT),3,3,36,12,0,100,12,2,66.7,TE
81,Rashid Shaheed,36,4,Sun,14,15,12/17/23,25-108,NOR,,NYG,W 24-6,4,3,36,12,0,75,9,2,75,WR
82,A.T. Perry,34,2,Sun,14,15,12/17/23,24-052,NOR,,NYG,W 24-6,2,2,34,17,0,100,17,2,100,WR
83,Demario Douglas,33,5,Sun,14,15,12/17/23,23-009,NWE,,KAN,L 17-27,5,3,33,11,0,60,6.6,2,40,WR
84,Nick Westbrook-Ikhine,33,2,Sun,14,15,12/17/23,26-271,TEN,,HOU,L 16-19 (OT),2,1,33,33,0,50,16.5,1,50,WR
85,Jakobi Meyers,32,4,Thu,14,15,12/14/23,27-035,LVR,,LAC,W 63-21,4,2,32,16,1,50,8,2,50,WR
86,Jonathan Mingo,32,5,Sun,14,15,12/17/23,22-241,CAR,,ATL,W 9-7,5,4,32,8,0,80,6.4,1,40,WR
87,Durham Smythe,32,4,Sun,14,15,12/17/23,28-130,MIA,,NYJ,W 30-0,4,4,32,8,0,100,8,2,75,TE
88,Tommy Tremble,32,2,Sun,14,15,12/17/23,23-198,CAR,,ATL,W 9-7,2,2,32,16,0,100,16,1,50,TE
89,Lynn Bowden Jr.,31,5,Sun,14,15,12/17/23,26-064,NOR,,NYG,W 24-6,5,3,31,10.3,0,60,6.2,1,20,WR
90,Justin Watson,31,3,Sun,14,15,12/17/23,27-257,KAN,@,NWE,W 27-17,3,1,31,31,0,33.3,10.3,1,33.3,WR
91,De'Von Achane,30,3,Sun,14,15,12/17/23,22-065,MIA,,NYJ,W 30-0,3,3,30,10,0,100,10,1,33.3,RB
92,Romeo Doubs,30,3,Sun,14,15,12/17/23,23-248,GNB,,TAM,L 20-34,3,3,30,10,0,100,10,2,100,WR
93,Dallas Goedert,30,9,Mon,14,15,12/18/23,28-349,PHI,@,SEA,L 17-20,9,4,30,7.5,0,44.4,3.3,1,33.3,TE
94,Robert Woods,30,5,Sun,14,15,12/17/23,31-251,HOU,@,TEN,W 19-16 (OT),5,3,30,10,0,60,6,1,60,WR
95,Austin Ekeler,29,6,Thu,14,15,12/14/23,28-211,LAC,@,LVR,L 21-63,6,4,29,7.3,0,66.7,4.8,2,50,RB
96,Xavier Gipson,29,6,Sun,14,15,12/17/23,22-284,NYJ,@,MIA,L 0-30,6,2,29,14.5,0,33.3,4.8,2,33.3,WR
97,Malik Heath,29,3,Sun,14,15,12/17/23,23-289,GNB,,TAM,L 20-34,3,3,29,9.7,0,100,9.7,,66.7,WR
98,Garrett Wilson,29,4,Sun,14,15,12/17/23,23-148,NYJ,@,MIA,L 0-30,4,3,29,9.7,0,75,7.3,1,50,WR
99,Chase Brown,28,3,Sat,14,15,12/16/23,23-270,CIN,,MIN,W 27-24 (OT),3,3,28,9.3,0,100,9.3,1,100,RB
100,Evan Engram,28,6,Sun,14,15,12/17/23,29-106,JAX,,BAL,L 7-23,6,4,28,7,0,66.7,4.7,1,33.3,TE
101,Travis Etienne,28,6,Sun,14,15,12/17/23,24-325,JAX,,BAL,L 7-23,6,4,28,7,0,66.7,4.7,2,33.3,RB
102,Luke Farrell,28,1,Sun,14,15,12/17/23,26-064,JAX,,BAL,L 7-23,1,1,28,28,0,100,28,1,100,TE
103,Travis Kelce,28,7,Sun,14,15,12/17/23,34-073,KAN,@,NWE,W 27-17,7,5,28,5.6,0,71.4,4,1,42.9,TE
104,Jaylen Warren,28,6,Sat,14,15,12/16/23,25-045,PIT,@,IND,L 13-30,6,5,28,5.6,0,83.3,4.7,1,16.7,RB
105,Kyle Juszczyk,26,2,Sun,14,15,12/17/23,32-238,SFO,@,ARI,W 45-29,2,2,26,13,0,100,13,1,100,FB
106,Geoff Swaim,26,1,Sun,14,15,12/17/23,30-092,ARI,,SFO,L 29-45,1,1,26,26,0,100,26,1,100,TE
107,Kenneth Walker III,26,3,Mon,14,15,12/18/23,23-059,SEA,,PHI,W 20-17,3,3,26,8.7,0,100,8.7,1,66.7,RB
108,Ty Chandler,25,4,Sat,14,15,12/16/23,25-218,MIN,@,CIN,L 24-27 (OT),4,3,25,8.3,0,75,6.3,1,50,RB
109,Jauan Jennings,25,2,Sun,14,15,12/17/23,26-160,SFO,@,ARI,W 45-29,2,2,25,12.5,0,100,12.5,1,50,WR
110,Wan'Dale Robinson,25,4,Sun,14,15,12/17/23,22-346,NYG,@,NOR,L 6-24,4,4,25,6.3,0,100,6.3,3,75,WR
111,Roschon Johnson,24,6,Sun,14,15,12/17/23,22-320,CHI,@,CLE,L 17-20,6,4,24,6,0,66.7,4,0,0,RB
112,Drake London,24,3,Sun,14,15,12/17/23,22-146,ATL,@,CAR,L 7-9,3,2,24,12,0,66.7,8,1,66.7,WR
113,Adam Trautman,24,3,Sat,14,15,12/16/23,26-314,DEN,@,DET,L 17-42,3,1,24,24,0,33.3,8,1,33.3,TE
114,Saquon Barkley,23,2,Sun,14,15,12/17/23,26-311,NYG,@,NOR,L 6-24,2,2,23,11.5,0,100,11.5,1,50,RB
115,Quentin Johnston,23,3,Thu,14,15,12/14/23,22-099,LAC,@,LVR,L 21-63,3,2,23,11.5,1,66.7,7.7,1,66.7,WR
116,Cole Kmet,23,7,Sun,14,15,12/17/23,24-282,CHI,@,CLE,L 17-20,7,5,23,4.6,1,71.4,3.3,2,42.9,TE
117,Mo Alie-Cox,21,3,Sat,14,15,12/16/23,30-088,IND,,PIT,W 30-13,3,2,21,10.5,1,66.7,7,1,33.3,TE
118,Ezekiel Elliott,21,6,Sun,14,15,12/17/23,28-148,NWE,,KAN,L 17-27,6,5,21,4.2,0,83.3,3.5,,33.3,RB
119,DeAndre Hopkins,21,9,Sun,14,15,12/17/23,31-194,TEN,,HOU,L 16-19 (OT),9,2,21,10.5,0,22.2,2.3,1,11.1,WR
120,Allen Lazard,21,6,Sun,14,15,12/17/23,28-006,NYJ,@,MIA,L 0-30,6,3,21,7,0,50,3.5,1,33.3,WR
121,Tyler Lockett,21,9,Mon,14,15,12/18/23,31-081,SEA,,PHI,W 20-17,9,3,21,7,0,33.3,2.3,1,33.3,WR
122,Antonio Gibson,20,5,Sun,14,15,12/17/23,25-177,WAS,@,LAR,L 20-28,5,5,20,4,0,100,4,1,60,RB
123,Zack Moss,20,3,Sat,14,15,12/16/23,26-001,IND,,PIT,W 30-13,3,3,20,6.7,1,100,6.7,1,33.3,RB
124,Mitchell Wilcox,20,2,Sat,14,15,12/16/23,27-039,CIN,,MIN,W 27-24 (OT),2,2,20,10,0,100,10,1,100,TE
125,Josh Downs,19,3,Sat,14,15,12/16/23,22-126,IND,,PIT,W 30-13,3,3,19,6.3,0,100,6.3,,66.7,WR
126,Jalen Guyton,19,2,Thu,14,15,12/14/23,26-190,LAC,@,LVR,L 21-63,2,2,19,9.5,0,100,9.5,2,100,WR
127,Jerick McKinnon,19,3,Sun,14,15,12/17/23,31-228,KAN,@,NWE,W 27-17,3,3,19,6.3,1,100,6.3,1,33.3,RB
128,Allen Robinson,19,3,Sat,14,15,12/16/23,30-114,PIT,@,IND,L 13-30,3,3,19,6.3,0,100,6.3,,100,WR
129,DJ Chark,18,2,Sun,14,15,12/17/23,27-085,CAR,,ATL,W 9-7,2,1,18,18,0,50,9,1,50,WR
130,Tyler Conklin,18,7,Sun,14,15,12/17/23,28-140,NYJ,@,MIA,L 0-30,7,4,18,4.5,0,57.1,2.6,2,28.6,TE
131,Lucas Krull,18,3,Sat,14,15,12/16/23,25-158,DEN,@,DET,L 17-42,3,1,18,18,0,33.3,6,1,33.3,TE
132,Irv Smith Jr.,18,3,Sat,14,15,12/16/23,25-129,CIN,,MIN,W 27-24 (OT),3,2,18,9,0,66.7,6,1,66.7,TE
133,Richie James,17,1,Sun,14,15,12/17/23,28-103,KAN,@,NWE,W 27-17,1,1,17,17,0,100,17,1,100,WR
134,Elijah Moore,17,3,Sun,14,15,12/17/23,23-265,CLE,,CHI,W 20-17,3,2,17,8.5,0,66.7,5.7,1,66.7,WR
135,Marquez Valdes-Scantling,17,1,Sun,14,15,12/17/23,29-068,KAN,@,NWE,W 27-17,1,1,17,17,0,100,17,1,100,WR
136,Noah Fant,16,5,Mon,14,15,12/18/23,26-028,SEA,,PHI,W 20-17,5,3,16,5.3,0,60,3.2,,60,TE
137,Pat Freiermuth,16,4,Sat,14,15,12/16/23,25-052,PIT,@,IND,L 13-30,4,3,16,5.3,0,75,4,1,50,TE
138,Chuba Hubbard,16,2,Sun,14,15,12/17/23,24-189,CAR,,ATL,W 9-7,2,2,16,8,0,100,8,1,50,RB
139,Lil'Jordan Humphrey,16,4,Sat,14,15,12/16/23,25-241,DEN,@,DET,L 17-42,4,3,16,5.3,1,75,4,2,75,WR
140,Aaron Jones,16,4,Sun,14,15,12/17/23,29-015,GNB,,TAM,L 20-34,4,4,16,4,0,100,4,0,0,RB
141,Jaleel McLaughlin,16,3,Sat,14,15,12/16/23,23-094,DEN,@,DET,L 17-42,3,2,16,8,0,66.7,5.3,,66.7,RB
142,Jeremy Ruckert,16,2,Sun,14,15,12/17/23,23-128,NYJ,@,MIA,L 0-30,2,2,16,8,0,100,8,1,100,TE
143,Zamir White,16,4,Thu,14,15,12/14/23,24-087,LVR,,LAC,W 63-21,4,3,16,5.3,0,75,4,1,75,RB
144,Greg Dortch,15,3,Sun,14,15,12/17/23,25-202,ARI,,SFO,L 29-45,3,2,15,7.5,0,66.7,5,1,33.3,WR
145,Charlie Kolar,15,1,Sun,14,15,12/17/23,24-310,BAL,@,JAX,W 23-7,1,1,15,15,0,100,15,1,100,TE
146,Keaton Mitchell,15,2,Sun,14,15,12/17/23,21-334,BAL,@,JAX,W 23-7,2,2,15,7.5,0,100,7.5,1,50,RB
147,Stone Smartt,15,3,Thu,14,15,12/14/23,25-071,LAC,@,LVR,L 21-63,3,3,15,5,0,100,5,2,100,TE
148,Davis Allen,14,1,Sun,14,15,12/17/23,22-317,LAR,,WAS,W 28-20,1,1,14,14,0,100,14,1,100,TE
149,Odell Beckham Jr.,14,3,Sun,14,15,12/17/23,31-042,BAL,@,JAX,W 23-7,3,1,14,14,0,33.3,4.7,1,33.3,WR
150,Brevin Jordan,14,1,Sun,14,15,12/17/23,23-154,HOU,@,TEN,W 19-16 (OT),1,1,14,14,0,100,14,1,100,TE
151,Joe Mixon,14,3,Sat,14,15,12/16/23,27-145,CIN,,MIN,W 27-24 (OT),3,3,14,4.7,0,100,4.7,0,100,RB
152,Darnell Mooney,14,8,Sun,14,15,12/17/23,26-049,CHI,@,CLE,L 17-20,8,2,14,7,0,25,1.8,,12.5,WR
153,Josh Oliver,14,2,Sat,14,15,12/16/23,26-270,MIN,@,CIN,L 24-27 (OT),2,2,14,7,0,100,7,1,50,TE
154,Stephen Sullivan,14,1,Sun,14,15,12/17/23,27-019,CAR,,ATL,W 9-7,1,1,14,14,0,100,14,1,100,TE
155,Ameer Abdullah,13,2,Thu,14,15,12/14/23,30-184,LVR,,LAC,W 63-21,2,2,13,6.5,0,100,6.5,0,0,RB
156,Daniel Bellinger,13,2,Sun,14,15,12/17/23,23-086,NYG,@,NOR,L 6-24,2,2,13,6.5,0,100,6.5,,0,TE
157,Alex Erickson,13,2,Thu,14,15,12/14/23,31-038,LAC,@,LVR,L 21-63,2,1,13,13,1,50,6.5,1,50,WR
158,Foster Moreau,13,5,Sun,14,15,12/17/23,26-225,NOR,,NYG,W 24-6,5,3,13,4.3,0,60,2.6,,20,TE
159,Alec Pierce,13,5,Sat,14,15,12/16/23,23-228,IND,,PIT,W 30-13,5,1,13,13,0,20,2.6,1,20,WR
160,Braxton Berrios,12,1,Sun,14,15,12/17/23,28-072,MIA,,NYJ,W 30-0,1,1,12,12,0,100,12,1,100,WR
161,Jahan Dotson,12,1,Sun,14,15,12/17/23,23-270,WAS,@,LAR,L 20-28,1,1,12,12,0,100,12,1,100,WR
162,Kareem Hunt,12,1,Sun,14,15,12/17/23,28-133,CLE,,CHI,W 20-17,1,1,12,12,0,100,12,1,100,RB
163,Kalif Raymond,12,1,Sat,14,15,12/16/23,29-130,DET,,DEN,W 42-17,1,1,12,12,0,100,12,1,100,WR
164,Parker Washington,12,6,Sun,14,15,12/17/23,21-271,JAX,,BAL,L 7-23,6,4,12,3,0,66.7,2,,16.7,WR
165,Israel Abanikanda,11,2,Sun,14,15,12/17/23,21-073,NYJ,@,MIA,L 0-30,2,2,11,5.5,0,100,5.5,1,50,RB
166,Matt Breida,11,3,Sun,14,15,12/17/23,28-292,NYG,@,NOR,L 6-24,3,2,11,5.5,0,66.7,3.7,,33.3,RB
167,Gus Edwards,11,1,Sun,14,15,12/17/23,28-248,BAL,@,JAX,W 23-7,1,1,11,11,0,100,11,1,100,RB
168,Jerome Ford,11,5,Sun,14,15,12/17/23,24-008,CLE,,CHI,W 20-17,5,4,11,2.8,0,80,2.2,1,20,RB
169,Samaje Perine,11,1,Sat,14,15,12/16/23,28-091,DEN,@,DET,L 17-42,1,1,11,11,0,100,11,1,100,RB
170,Miles Sanders,11,2,Sun,14,15,12/17/23,26-230,CAR,,ATL,W 9-7,2,2,11,5.5,0,100,5.5,,100,RB
171,Michael Carter,10,3,Sun,14,15,12/17/23,24-224,ARI,,SFO,L 29-45,3,3,10,3.3,0,100,3.3,0,33.3,RB
172,Brandin Cooks,10,6,Sun,14,15,12/17/23,30-083,DAL,@,BUF,L 10-31,6,2,10,5,0,33.3,1.7,,16.7,WR
173,Tyler Goodson,10,2,Sat,14,15,12/16/23,23-036,IND,,PIT,W 30-13,2,2,10,5,0,100,5,0,100,RB
174,KhaDarel Hodge,10,1,Sun,14,15,12/17/23,28-348,ATL,@,CAR,L 7-9,1,1,10,10,0,100,10,1,100,WR
175,Charlie Jones,10,3,Sat,14,15,12/16/23,25-048,CIN,,MIN,W 27-24 (OT),3,2,10,5,0,66.7,3.3,,33.3,WR
176,Lawrence Cager,9,1,Sun,14,15,12/17/23,26-119,NYG,@,NOR,L 6-24,1,1,9,9,0,100,9,,0,TE
177,Will Dissly,9,2,Mon,14,15,12/18/23,27-163,SEA,,PHI,W 20-17,2,2,9,4.5,0,100,4.5,,100,TE
178,Tucker Fisk,9,1,Sun,14,15,12/17/23,24-332,ATL,@,CAR,L 7-9,1,1,9,9,0,100,9,1,100,TE
179,Michael Gallup,9,1,Sun,14,15,12/17/23,27-288,DAL,@,BUF,L 10-31,1,1,9,9,0,100,9,,100,WR
180,Jimmy Graham,9,2,Sun,14,15,12/17/23,37-023,NOR,,NYG,W 24-6,2,2,9,4.5,1,100,4.5,2,100,TE
181,Pierre Strong,9,2,Sun,14,15,12/17/23,25-007,CLE,,CHI,W 20-17,2,2,9,4.5,0,100,4.5,,50,RB
182,Jordan Akins,8,1,Sun,14,15,12/17/23,31-242,CLE,,CHI,W 20-17,1,1,8,8,0,100,8,,100,TE
183,Chase Claypool,8,2,Sun,14,15,12/17/23,25-163,MIA,,NYJ,W 30-0,2,2,8,4,0,100,4,,50,WR
184,Rico Dowdle,8,3,Sun,14,15,12/17/23,25-186,DAL,@,BUF,L 10-31,3,2,8,4,0,66.7,2.7,,0,RB
185,Jahmyr Gibbs,8,2,Sat,14,15,12/16/23,21-271,DET,,DEN,W 42-17,2,2,8,4,1,100,4,1,50,RB
186,Zay Flowers,7,2,Sun,14,15,12/17/23,23-097,BAL,@,JAX,W 23-7,2,1,7,7,0,50,3.5,,0,WR
187,Mike Gesicki,7,2,Sun,14,15,12/17/23,28-075,NWE,,KAN,L 17-27,2,1,7,7,0,50,3.5,,0,TE
188,Keith Kirkwood,7,1,Sun,14,15,12/17/23,28-356,NOR,,NYG,W 24-6,1,1,7,7,1,100,7,1,100,WR
