Rk,Player,Yds,Att,Day,G#,Week,Date,Age,Team,,Opp,Result,Att,Yds,Y/A,TD,1D,Succ%,Pos.
74,Tony Jones,10,1,Sun,11,11,11/19/23,25-360,ARI,@,HOU,L 16-21,1,10,10,0,,0,RB
75,Kenny Pickett,9,4,Sun,10,11,11/19/23,25-166,PIT,@,CLE,L 10-13,4,9,2.3,0,2,75,QB
76,Chase Edmonds,8,4,Sun,10,11,11/19/23,27-220,TAM,@,SFO,L 14-27,4,8,2,0,1,25,RB
77,Boston Scott,8,2,Mon,10,11,11/20/23,28-207,PHI,@,KAN,W 21-17,2,8,4,0,1,100,RB
78,Cedric Tillman,8,1,Sun,10,11,11/19/23,23-214,CLE,,PIT,W 13-10,1,8,8,0,,100,WR
79,Joe Burrow,7,1,Thu,10,11,11/16/23,26-341,CIN,@,BAL,L 20-34,1,7,7,0,0,100,QB
80,Tommy DeVito,7,1,Sun,11,11,11/19/23,25-104,NYG,@,WAS,W 31-19,1,7,7,0,0,0,QB
81,Zay Flowers,7,1,Thu,11,11,11/16/23,23-066,BAL,,CIN,W 34-20,1,7,7,0,0,100,WR
82,CeeDee Lamb,7,1,Sun,10,11,11/19/23,24-225,DAL,@,CAR,W 33-10,1,7,7,0,1,100,WR
83,Jerick McKinnon,7,1,Mon,10,11,11/20/23,31-201,KAN,,PHI,L 17-21,1,7,7,0,1,100,RB
84,Puka Nacua,7,1,Sun,10,11,11/19/23,22-174,LAR,,SEA,W 17-16,1,7,7,0,1,100,WR
85,Samaje Perine,7,1,Sun,10,11,11/19/23,28-064,DEN,,MIN,W 21-20,1,7,7,0,0,0,RB
86,Salvon Ahmed,6,3,Sun,10,11,11/19/23,24-325,MIA,,LVR,W 20-13,3,6,2,0,1,33.3,RB
87,Rondale Moore,6,2,Sun,11,11,11/19/23,23-163,ARI,@,HOU,L 16-21,2,6,3,0,0,50,WR
88,Trey Palmer,6,1,Sun,10,11,11/19/23,22-231,TAM,@,SFO,L 14-27,1,6,6,0,0,100,WR
89,Dak Prescott,6,2,Sun,10,11,11/19/23,30-113,DAL,@,CAR,W 33-10,2,6,3,0,1,50,QB
90,Tua Tagovailoa,6,2,Sun,10,11,11/19/23,25-262,MIA,,LVR,W 20-13,2,6,3,0,0,50,QB
91,Baker Mayfield,5,3,Sun,10,11,11/19/23,28-219,TAM,@,SFO,L 14-27,3,5,1.7,0,1,33.3,QB
92,DeeJay Dallas,4,1,Sun,10,11,11/19/23,25-064,SEA,@,LAR,L 16-17,1,4,4,0,,100,RB
93,Jared Goff,3,2,Sun,10,11,11/19/23,29-036,DET,,CHI,W 31-26,2,3,1.5,0,0,50,QB
94,Aidan O'Connell,3,1,Sun,11,11,11/19/23,25-079,LVR,@,MIA,L 13-20,1,3,3,0,1,100,QB
95,Bryce Young,3,2,Sun,10,11,11/19/23,22-117,CAR,,DAL,L 10-33,2,3,1.5,0,0,50,QB
96,Will Levis,2,4,Sun,10,11,11/19/23,24-145,TEN,@,JAX,L 14-34,4,2,0.5,0,1,25,QB
97,Wan'Dale Robinson,2,1,Sun,11,11,11/19/23,22-318,NYG,@,WAS,W 31-19,1,2,2,0,0,0,WR
98,De'Von Achane,1,1,Sun,10,11,11/19/23,22-037,MIA,,LVR,W 20-13,1,1,1,0,,0,RB
99,Tim Boyle,1,1,Sun,10,11,11/19/23,29-047,NYJ,@,BUF,L 6-32,1,1,1,0,1,100,QB
100,Kenneth Gainwell,1,1,Mon,10,11,11/20/23,24-251,PHI,@,KAN,W 21-17,1,1,1,0,,0,RB
101,Darrell Henderson,1,6,Sun,10,11,11/19/23,26-092,LAR,,SEA,W 17-16,6,1,0.2,1,1,33.3,RB
102,Justice Hill,1,1,Thu,11,11,11/16/23,26-002,BAL,,CIN,W 34-20,1,1,1,0,,0,RB
103,Jaleel McLaughlin,1,1,Sun,10,11,11/19/23,23-067,DEN,,MIN,W 21-20,1,1,1,0,0,0,RB
104,Matthew Stafford,1,2,Sun,10,11,11/19/23,35-285,LAR,,SEA,W 17-16,2,1,0.5,0,0,0,QB
105,Pierre Strong,1,1,Sun,10,11,11/19/23,24-344,CLE,,PIT,W 13-10,1,1,1,0,,0,RB
106,Christian Watson,1,1,Sun,10,11,11/19/23,24-191,GNB,,LAC,W 23-20,1,1,1,0,0,0,WR
107,Russell Wilson,1,2,Sun,10,11,11/19/23,34-355,DEN,,MIN,W 21-20,2,1,0.5,0,1,50,QB
108,Andrew Beck,0,1,Sun,10,11,11/19/23,27-188,HOU,,ARI,W 21-16,1,0,0,0,,0,FB
109,Mike Boone,0,1,Sun,10,11,11/19/23,28-112,HOU,,ARI,W 21-16,1,0,0,0,,0,S
110,Zach Evans,0,1,Sun,10,11,11/19/23,22-173,LAR,,SEA,W 17-16,1,0,0,0,,0,RB
111,Jordan Love,0,3,Sun,10,11,11/19/23,25-017,GNB,,LAC,W 23-20,3,0,0,0,0,0,QB
112,Matt Breida,-1,3,Sun,11,11,11/19/23,28-264,NYG,@,WAS,W 31-19,3,-1,-0.3,0,,0,RB
113,George Pickens,-1,1,Sun,10,11,11/19/23,22-260,PIT,@,CLE,L 10-13,1,-1,-1,0,0,0,WR
114,Deebo Samuel,-1,1,Sun,10,11,11/19/23,27-308,SFO,,TAM,W 27-14,1,-1,-1,0,0,0,WR
115,Geno Smith,-1,1,Sun,10,11,11/19/23,33-040,SEA,@,LAR,L 16-17,1,-1,-1,0,0,0,QB
116,C.J. Stroud,-1,1,Sun,10,11,11/19/23,22-047,HOU,,ARI,W 21-16,1,-1,-1,0,0,0,QB
117,Kyle Allen,-2,2,Sun,11,11,11/19/23,27-256,BUF,,NYJ,W 32-6,2,-2,-1,0,,0,QB
118,Deonte Harty,-2,1,Sun,11,11,11/19/23,25-350,BUF,,NYJ,W 32-6,1,-2,-2,0,,0,WR
119,Cooper Rush,-3,3,Sun,10,11,11/19/23,29-363,DAL,@,CAR,W 33-10,3,-3,-1,0,0,0,QB
120,Marquise Brown,-6,1,Sun,11,11,11/19/23,26-168,ARI,@,HOU,L 16-21,1,-6,-6,0,0,0,WR
121,Tre Tucker,-6,1,Sun,11,11,11/19/23,22-256,LVR,@,MIA,L 13-20,1,-6,-6,0,0,0,WR
,,,,,,,,,,,,,,,,,,,
