Rk,Player,Yds,Tgt,Day,G#,Week,Date,Age,Team,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,1D,Succ%,Pos.
21,Deebo Samuel,63,4,Sun,10,11,11/19/23,27-308,SFO,,TAM,W 27-14,4,3,63,21,0,75,15.8,2,50,WR
22,Elijah Moore,60,7,Sun,10,11,11/19/23,23-237,CLE,,PIT,W 13-10,7,6,60,10,0,85.7,8.6,3,57.1,WR
23,Samaje Perine,60,7,Sun,10,11,11/19/23,28-064,DEN,,MIN,W 21-20,7,7,60,8.6,0,100,8.6,3,71.4,RB
24,Jahmyr Gibbs,59,6,Sun,10,11,11/19/23,21-244,DET,,CHI,W 31-26,6,6,59,9.8,0,100,9.8,3,100,RB
25,DeAndre Hopkins,59,5,Sun,10,11,11/19/23,31-166,TEN,@,JAX,L 14-34,5,4,59,14.8,1,80,11.8,2,40,WR
26,Brian Robinson Jr.,59,9,Sun,11,11,11/19/23,24-242,WAS,,NYG,L 19-31,9,7,59,8.4,0,77.8,6.6,2,44.4,RB
27,Jerry Jeudy,58,7,Sun,10,11,11/19/23,24-209,DEN,,MIN,W 21-20,7,5,58,11.6,0,71.4,8.3,2,57.1,WR
28,Logan Thomas,58,8,Sun,11,11,11/19/23,32-141,WAS,,NYG,L 19-31,8,5,58,11.6,0,62.5,7.3,1,62.5,TE
29,Saquon Barkley,57,5,Sun,11,11,11/19/23,26-283,NYG,@,WAS,W 31-19,5,4,57,14.3,2,80,11.4,3,80,RB
30,Donald Parham,57,6,Sun,10,11,11/19/23,26-095,LAC,@,GNB,L 20-23,6,4,57,14.3,0,66.7,9.5,4,66.7,TE
31,David Njoku,56,15,Sun,10,11,11/19/23,27-132,CLE,,PIT,W 13-10,15,7,56,8,0,46.7,3.7,4,26.7,TE
32,T.J. Hockenson,55,7,Sun,11,11,11/19/23,26-139,MIN,@,DEN,L 20-21,7,4,55,13.8,0,57.1,7.9,2,57.1,TE
33,Jaylen Waddle,55,8,Sun,10,11,11/19/23,24-359,MIA,,LVR,W 20-13,8,4,55,13.8,0,50,6.9,3,50,WR
34,Romeo Doubs,53,6,Sun,10,11,11/19/23,23-220,GNB,,LAC,W 23-20,6,5,53,10.6,1,83.3,8.8,3,66.7,WR
35,Justin Watson,53,11,Mon,10,11,11/20/23,27-230,KAN,,PHI,L 17-21,11,5,53,10.6,1,45.5,4.8,4,45.5,WR
36,Tyler Lockett,51,7,Sun,10,11,11/19/23,31-052,SEA,@,LAR,L 16-17,7,5,51,10.2,0,71.4,7.3,4,71.4,WR
37,Stone Smartt,51,3,Sun,10,11,11/19/23,25-046,LAC,@,GNB,L 20-23,3,1,51,51,1,33.3,17,1,33.3,TE
38,Breece Hall,50,6,Sun,10,11,11/19/23,22-172,NYJ,@,BUF,L 6-32,6,5,50,10,1,83.3,8.3,4,66.7,RB
39,Tanner Hudson,49,4,Thu,10,11,11/16/23,29-004,CIN,@,BAL,L 20-34,4,4,49,12.3,0,100,12.3,2,75,TE
40,Jakobi Meyers,49,5,Sun,11,11,11/19/23,27-010,LVR,@,MIA,L 13-20,5,4,49,12.3,0,80,9.8,2,60,WR
41,Chris Moore,49,1,Sun,10,11,11/19/23,30-156,TEN,@,JAX,L 14-34,1,1,49,49,0,100,49,1,100,WR
42,Cade Otton,49,5,Sun,10,11,11/19/23,24-218,TAM,@,SFO,L 14-27,5,4,49,12.3,0,80,9.8,1,60,TE
43,Christian Kirk,48,6,Sun,10,11,11/19/23,27-001,JAX,,TEN,W 34-14,6,3,48,16,0,50,8,3,50,WR
44,Rondale Moore,48,1,Sun,11,11,11/19/23,23-163,ARI,@,HOU,L 16-21,1,1,48,48,1,100,48,1,100,WR
45,Ty Johnson,47,3,Sun,11,11,11/19/23,26-063,BUF,,NYJ,W 32-6,3,3,47,15.7,1,100,15.7,2,100,RB
46,Josh Oliver,47,4,Sun,11,11,11/19/23,26-243,MIN,@,DEN,L 20-21,4,4,47,11.8,1,100,11.8,3,100,TE
47,Dalton Kincaid,46,7,Sun,11,11,11/19/23,24-032,BUF,,NYJ,W 32-6,7,6,46,7.7,0,85.7,6.6,4,57.1,TE
48,Michael Mayer,46,5,Sun,11,11,11/19/23,22-136,LVR,@,MIA,L 13-20,5,4,46,11.5,0,80,9.2,2,80,TE
49,Jayden Reed,46,6,Sun,10,11,11/19/23,23-205,GNB,,LAC,W 23-20,6,4,46,11.5,0,66.7,7.7,3,66.7,WR
50,Jordan Addison,44,6,Sun,11,11,11/19/23,21-296,MIN,@,DEN,L 20-21,6,3,44,14.7,0,50,7.3,2,50,WR
51,Travis Kelce,44,9,Mon,10,11,11/20/23,34-046,KAN,,PHI,L 17-21,9,7,44,6.3,1,77.8,4.9,3,66.7,TE
52,Jameson Williams,44,3,Sun,10,11,11/19/23,22-238,DET,,CHI,W 31-26,3,2,44,22,1,66.7,14.7,2,66.7,WR
53,Robert Woods,44,8,Sun,10,11,11/19/23,31-223,HOU,,ARI,W 21-16,8,5,44,8.8,0,62.5,5.5,3,50,WR
54,Mike Evans,43,12,Sun,10,11,11/19/23,30-090,TAM,@,SFO,L 14-27,12,5,43,8.6,1,41.7,3.6,4,41.7,WR
55,Zay Flowers,43,4,Thu,11,11,11/16/23,23-066,BAL,,CIN,W 34-20,4,3,43,14.3,0,75,10.8,1,75,WR
56,Trey McBride,43,7,Sun,11,11,11/19/23,23-362,ARI,@,HOU,L 16-21,7,5,43,8.6,0,71.4,6.1,3,57.1,TE
57,Terry McLaurin,43,7,Sun,11,11,11/19/23,28-065,WAS,,NYG,L 19-31,7,5,43,8.6,0,71.4,6.1,2,71.4,WR
58,Brandin Cooks,42,4,Sun,10,11,11/19/23,30-055,DAL,@,CAR,W 33-10,4,3,42,14,0,75,10.5,2,50,WR
59,Hunter Renfrow,42,5,Sun,11,11,11/19/23,27-333,LVR,@,MIA,L 13-20,5,5,42,8.4,0,100,8.4,1,40,WR
60,Rashee Rice,42,5,Mon,10,11,11/20/23,23-212,KAN,,PHI,L 17-21,5,4,42,10.5,0,80,8.4,2,60,WR
61,Rakim Jarrett,41,2,Sun,10,11,11/19/23,22-299,TAM,@,SFO,L 14-27,2,1,41,41,0,50,20.5,1,50,WR
62,Jaxon Smith-Njigba,40,6,Sun,10,11,11/19/23,21-278,SEA,@,LAR,L 16-17,6,3,40,13.3,0,50,6.7,2,33.3,WR
63,Robbie Chosen,39,2,Sun,10,11,11/19/23,30-194,MIA,,LVR,W 20-13,2,2,39,19.5,0,100,19.5,1,100,WR
64,Chris Godwin,39,7,Sun,10,11,11/19/23,27-265,TAM,@,SFO,L 14-27,7,6,39,6.5,0,85.7,5.6,3,71.4,WR
65,Daniel Bellinger,38,3,Sun,11,11,11/19/23,23-058,NYG,@,WAS,W 31-19,3,3,38,12.7,0,100,12.7,1,66.7,TE
66,CeeDee Lamb,38,9,Sun,10,11,11/19/23,24-225,DAL,@,CAR,W 33-10,9,6,38,6.3,1,66.7,4.2,2,44.4,WR
67,George Pickens,38,6,Sun,10,11,11/19/23,22-260,PIT,@,CLE,L 10-13,6,4,38,9.5,0,66.7,6.3,2,66.7,WR
68,Nelson Agholor,37,1,Thu,11,11,11/16/23,30-176,BAL,,CIN,W 34-20,1,1,37,37,1,100,37,1,100,WR
69,Ty Chandler,37,4,Sun,11,11,11/19/23,25-191,MIN,@,DEN,L 20-21,4,4,37,9.3,0,100,9.3,0,50,RB
70,Trenton Irwin,36,5,Thu,10,11,11/16/23,27-341,CIN,@,BAL,L 20-34,5,3,36,12,0,60,7.2,3,60,WR
71,Tre Tucker,36,7,Sun,11,11,11/19/23,22-256,LVR,@,MIA,L 13-20,7,2,36,18,0,28.6,5.1,2,28.6,WR
72,Wan'Dale Robinson,35,4,Sun,11,11,11/19/23,22-318,NYG,@,WAS,W 31-19,4,3,35,11.7,0,75,8.8,2,50,WR
73,Amari Cooper,34,8,Sun,10,11,11/19/23,29-155,CLE,,PIT,W 13-10,8,4,34,8.5,0,50,4.3,3,50,WR
74,D'Ernest Johnson,34,1,Sun,10,11,11/19/23,27-265,JAX,,TEN,W 34-14,1,1,34,34,0,100,34,1,100,RB
75,Adam Trautman,33,2,Sun,10,11,11/19/23,26-287,DEN,,MIN,W 21-20,2,2,33,16.5,0,100,16.5,2,100,TE
76,AJ Dillon,32,4,Sun,10,11,11/19/23,25-201,GNB,,LAC,W 23-20,4,4,32,8,0,100,8,1,50,RB
77,Jake Ferguson,32,5,Sun,10,11,11/19/23,24-305,DAL,@,CAR,W 33-10,5,3,32,10.7,0,60,6.4,2,40,TE
78,Tucker Kraft,32,2,Sun,10,11,11/19/23,23-016,GNB,,LAC,W 23-20,2,2,32,16,0,100,16,1,50,TE
79,Brandon Powell,32,4,Sun,11,11,11/19/23,28-068,MIN,@,DEN,L 20-21,4,3,32,10.7,0,75,8,2,75,WR
80,Dalton Schultz,32,3,Sun,10,11,11/19/23,27-131,HOU,,ARI,W 21-16,3,2,32,16,1,66.7,10.7,2,66.7,TE
81,Michael Gallup,31,5,Sun,10,11,11/19/23,27-260,DAL,@,CAR,W 33-10,5,3,31,10.3,0,60,6.2,2,60,WR
82,Joe Mixon,31,5,Thu,10,11,11/16/23,27-115,CIN,@,BAL,L 20-34,5,5,31,6.2,1,100,6.2,1,80,RB
83,D'Andre Swift,31,3,Mon,10,11,11/20/23,24-310,PHI,@,KAN,W 21-17,3,3,31,10.3,0,100,10.3,1,66.7,RB
84,James Cook,29,4,Sun,11,11,11/19/23,24-055,BUF,,NYJ,W 32-6,4,3,29,9.7,1,75,7.3,2,75,RB
85,Evan Engram,29,6,Sun,10,11,11/19/23,29-078,JAX,,TEN,W 34-14,6,4,29,7.3,0,66.7,4.8,1,50,TE
86,Darrell Henderson,28,7,Sun,10,11,11/19/23,26-092,LAR,,SEA,W 17-16,7,4,28,7,0,57.1,4,1,14.3,RB
87,Luke Musgrave,28,6,Sun,10,11,11/19/23,23-078,GNB,,LAC,W 23-20,6,4,28,7,0,66.7,4.7,2,50,TE
88,Rachaad White,28,7,Sun,10,11,11/19/23,24-311,TAM,@,SFO,L 14-27,7,6,28,4.7,0,85.7,4,2,57.1,RB
89,Stefon Diggs,27,8,Sun,11,11,11/19/23,29-355,BUF,,NYJ,W 32-6,8,4,27,6.8,0,50,3.4,,12.5,WR
90,Salvon Ahmed,25,3,Sun,10,11,11/19/23,24-325,MIA,,LVR,W 20-13,3,3,25,8.3,1,100,8.3,1,33.3,RB
91,Christian McCaffrey,25,5,Sun,10,11,11/19/23,27-165,SFO,,TAM,W 27-14,5,5,25,5,1,100,5,2,40,RB
92,Jeremy Ruckert,25,4,Sun,10,11,11/19/23,23-100,NYJ,@,BUF,L 6-32,4,3,25,8.3,0,75,6.3,1,50,TE
93,Steven Sims,25,2,Sun,10,11,11/19/23,26-233,HOU,,ARI,W 21-16,2,2,25,12.5,0,100,12.5,1,50,WR
94,Darnell Mooney,24,1,Sun,11,11,11/19/23,26-021,CHI,@,DET,L 26-31,1,1,24,24,0,100,24,1,100,WR
95,Demarcus Robinson,24,2,Sun,10,11,11/19/23,29-059,LAR,,SEA,W 17-16,2,2,24,12,0,100,12,1,50,WR
96,Mark Andrews,23,2,Thu,11,11,11/16/23,28-071,BAL,,CIN,W 34-20,2,2,23,11.5,0,100,11.5,1,100,TE
97,Jahan Dotson,23,4,Sun,11,11,11/19/23,23-242,WAS,,NYG,L 19-31,4,3,23,7.7,1,75,5.8,2,50,WR
98,Luke Schoonmaker,23,2,Sun,10,11,11/19/23,25-052,DAL,@,CAR,W 33-10,2,2,23,11.5,1,100,11.5,1,50,TE
99,Austin Trammell,23,6,Sun,10,11,11/19/23,25-138,LAR,,SEA,W 17-16,6,3,23,7.7,0,50,3.8,2,33.3,WR
100,Cedrick Wilson Jr.,23,4,Sun,10,11,11/19/23,27-364,MIA,,LVR,W 20-13,4,3,23,7.7,0,75,5.8,1,50,WR
101,Tyler Boyd,22,6,Thu,10,11,11/16/23,29-001,CIN,@,BAL,L 20-34,6,3,22,7.3,0,50,3.7,1,16.7,WR
102,Zach Charbonnet,22,6,Sun,10,11,11/19/23,22-315,SEA,@,LAR,L 16-17,6,6,22,3.7,0,100,3.7,1,33.3,RB
103,Isaiah Hodgins,22,3,Sun,11,11,11/19/23,25-029,NYG,@,WAS,W 31-19,3,2,22,11,0,66.7,7.3,1,66.7,WR
104,David Montgomery,22,2,Sun,10,11,11/19/23,26-165,DET,,CHI,W 31-26,2,2,22,11,0,100,11,1,100,RB
105,Trey Palmer,22,6,Sun,10,11,11/19/23,22-231,TAM,@,SFO,L 14-27,6,4,22,5.5,0,66.7,3.7,2,33.3,WR
106,Byron Pringle,22,3,Sun,11,11,11/19/23,30-002,WAS,,NYG,L 19-31,3,3,22,7.3,0,100,7.3,1,33.3,WR
107,Luke Farrell,21,2,Sun,10,11,11/19/23,26-036,JAX,,TEN,W 34-14,2,2,21,10.5,0,100,10.5,1,100,TE
108,Quentin Johnston,21,6,Sun,10,11,11/19/23,22-074,LAC,@,GNB,L 20-23,6,2,21,10.5,0,33.3,3.5,1,16.7,WR
109,Christian Watson,21,4,Sun,10,11,11/19/23,24-191,GNB,,LAC,W 23-20,4,2,21,10.5,1,50,5.3,2,50,WR
110,Zay Jones,20,4,Sun,10,11,11/19/23,28-234,JAX,,TEN,W 34-14,4,4,20,5,0,100,5,,50,WR
111,Cole Kmet,20,4,Sun,11,11,11/19/23,24-254,CHI,@,DET,L 26-31,4,3,20,6.7,0,75,5,2,50,TE
112,Allen Robinson,20,4,Sun,10,11,11/19/23,30-087,PIT,@,CLE,L 10-13,4,3,20,6.7,0,75,5,,0,WR
113,Stephen Sullivan,20,1,Sun,10,11,11/19/23,26-356,CAR,,DAL,L 10-33,1,1,20,20,0,100,20,1,100,TE
114,Tony Pollard,19,5,Sun,10,11,11/19/23,26-203,DAL,@,CAR,W 33-10,5,4,19,4.8,0,80,3.8,1,20,RB
115,Drew Sample,19,2,Thu,10,11,11/16/23,27-214,CIN,@,BAL,L 20-34,2,2,19,9.5,0,100,9.5,1,50,TE
116,Equanimeous St. Brown,19,2,Sun,11,11,11/19/23,27-050,CHI,@,DET,L 26-31,2,2,19,9.5,0,100,9.5,1,100,WR
117,Marquise Brown,18,5,Sun,11,11,11/19/23,26-168,ARI,@,HOU,L 16-21,5,2,18,9,0,40,3.6,1,40,WR
118,Tyler Conklin,18,3,Sun,10,11,11/19/23,28-112,NYJ,@,BUF,L 6-32,3,2,18,9,0,66.7,6,1,33.3,TE
119,Brandin Echols,18,1,Sun,10,11,11/19/23,26-034,NYJ,@,BUF,L 6-32,1,1,18,18,0,100,18,1,100,CB
120,Sam LaPorta,18,5,Sun,10,11,11/19/23,22-311,DET,,CHI,W 31-26,5,3,18,6,0,60,3.6,1,60,TE
121,Tutu Atwell,17,3,Sun,10,11,11/19/23,24-043,LAR,,SEA,W 17-16,3,1,17,17,0,33.3,5.7,1,33.3,WR
122,Tyler Higbee,17,3,Sun,10,11,11/19/23,30-322,LAR,,SEA,W 17-16,3,1,17,17,0,33.3,5.7,1,33.3,TE
123,Alec Ingold,16,4,Sun,10,11,11/19/23,27-133,MIA,,LVR,W 20-13,4,3,16,5.3,0,75,4,,50,FB
124,Diontae Johnson,16,8,Sun,10,11,11/19/23,27-137,PIT,@,CLE,L 10-13,8,2,16,8,0,25,2,1,12.5,WR
125,Jaylen Warren,16,3,Sun,10,11,11/19/23,25-018,PIT,@,CLE,L 10-13,3,3,16,5.3,0,100,5.3,1,33.3,RB
126,Javonte Williams,16,2,Sun,10,11,11/19/23,23-208,DEN,,MIN,W 21-20,2,2,16,8,0,100,8,0,50,RB
127,John Bates,15,2,Sun,11,11,11/19/23,26-013,WAS,,NYG,L 19-31,2,2,15,7.5,0,100,7.5,1,100,TE
128,Geoff Swaim,15,2,Sun,11,11,11/19/23,30-064,ARI,@,HOU,L 16-21,2,2,15,7.5,0,100,7.5,1,50,TE
129,Jaleel McLaughlin,14,5,Sun,10,11,11/19/23,23-067,DEN,,MIN,W 21-20,5,5,14,2.8,0,100,2.8,1,40,RB
130,Payne Durham,13,2,Sun,10,11,11/19/23,23-157,TAM,@,SFO,L 14-27,2,2,13,6.5,0,100,6.5,,100,TE
131,Charlie Kolar,13,1,Thu,11,11,11/16/23,24-279,BAL,,CIN,W 34-20,1,1,13,13,0,100,13,1,100,TE
132,Ja'Marr Chase,12,7,Thu,10,11,11/16/23,23-260,CIN,@,BAL,L 20-34,7,2,12,6,1,28.6,1.7,2,28.6,WR
133,Jamison Crowder,12,2,Sun,11,11,11/19/23,30-155,WAS,,NYG,L 19-31,2,2,12,6,0,100,6,1,50,WR
134,Alex Erickson,12,1,Sun,10,11,11/19/23,31-013,LAC,@,GNB,L 20-23,1,1,12,12,0,100,12,1,100,WR
135,Mecole Hardman,12,2,Mon,10,11,11/20/23,25-253,KAN,,PHI,L 17-21,2,2,12,6,0,100,6,,100,WR
136,Josh Jacobs,12,1,Sun,11,11,11/19/23,25-281,LVR,@,MIA,L 13-20,1,1,12,12,0,100,12,1,100,RB
137,John Metchie,12,1,Sun,10,11,11/19/23,23-124,HOU,,ARI,W 21-16,1,1,12,12,0,100,12,1,100,WR
138,Marvin Mims,12,3,Sun,10,11,11/19/23,21-245,DEN,,MIN,W 21-20,3,2,12,6,0,66.7,4,,33.3,WR
139,Tyjae Spears,12,2,Sun,10,11,11/19/23,22-157,TEN,@,JAX,L 14-34,2,2,12,6,0,100,6,,50,RB
140,Jalen Tolbert,12,5,Sun,10,11,11/19/23,24-265,DAL,@,CAR,W 33-10,5,2,12,6,0,40,2.4,,20,WR
141,Kadarius Toney,12,2,Mon,10,11,11/20/23,24-297,KAN,,PHI,L 17-21,2,2,12,6,0,100,6,1,50,WR
142,Chase Edmonds,11,1,Sun,10,11,11/19/23,27-220,TAM,@,SFO,L 14-27,1,1,11,11,0,100,11,1,100,RB
143,Tony Jones,11,1,Sun,11,11,11/19/23,25-360,ARI,@,HOU,L 16-21,1,1,11,11,0,100,11,,0,RB
144,Cooper Kupp,11,1,Sun,10,11,11/19/23,30-157,LAR,,SEA,W 17-16,1,1,11,11,0,100,11,,100,WR
145,Quintin Morris,11,2,Sun,11,11,11/19/23,24-302,BUF,,NYJ,W 32-6,2,1,11,11,0,50,5.5,,0,TE
146,Josh Reynolds,11,2,Sun,10,11,11/19/23,28-276,DET,,CHI,W 31-26,2,1,11,11,0,50,5.5,1,50,WR
147,Rashod Bateman,10,2,Thu,11,11,11/16/23,23-352,BAL,,CIN,W 34-20,2,1,10,10,1,50,5,1,50,WR
148,DeeJay Dallas,10,1,Sun,10,11,11/19/23,25-064,SEA,@,LAR,L 16-17,1,1,10,10,0,100,10,,0,RB
149,Julian Hill,10,1,Sun,10,11,11/19/23,23-133,MIA,,LVR,W 20-13,1,1,10,10,0,100,10,,100,TE
150,Kyle Philips,10,1,Sun,10,11,11/19/23,24-155,TEN,@,JAX,L 14-34,1,1,10,10,0,100,10,1,100,WR
151,KaVontae Turpin,10,3,Sun,10,11,11/19/23,27-109,DAL,@,CAR,W 33-10,3,2,10,5,0,66.7,3.3,1,33.3,WR
152,Will Dissly,9,3,Sun,10,11,11/19/23,27-134,SEA,@,LAR,L 16-17,3,1,9,9,0,33.3,3,1,33.3,TE
153,Laviska Shenault Jr.,9,2,Sun,10,11,11/19/23,25-045,CAR,,DAL,L 10-33,2,2,9,4.5,0,100,4.5,,0,WR
154,Emanuel Wilson,9,2,Sun,10,11,11/19/23,24-195,GNB,,LAC,W 23-20,2,1,9,9,0,50,4.5,1,50,RB
155,Garrett Wilson,9,8,Sun,10,11,11/19/23,23-120,NYJ,@,BUF,L 6-32,8,2,9,4.5,0,25,1.1,,12.5,WR
156,Jake Bobo,8,2,Sun,10,11,11/19/23,25-107,SEA,@,LAR,L 16-17,2,1,8,8,0,50,4,,50,WR
157,A.J. Brown,8,4,Mon,10,11,11/20/23,26-143,PHI,@,KAN,W 21-17,4,1,8,8,0,25,2,,25,WR
158,Gus Edwards,8,2,Thu,11,11,11/16/23,28-217,BAL,,CIN,W 34-20,2,2,8,4,0,100,4,0,0,RB
159,Jerome Ford,8,5,Sun,10,11,11/19/23,23-345,CLE,,PIT,W 13-10,5,2,8,4,0,40,1.6,0,20,RB
160,Chuba Hubbard,8,2,Sun,10,11,11/19/23,24-161,CAR,,DAL,L 10-33,2,2,8,4,0,100,4,0,0,RB
161,Jerick McKinnon,8,3,Mon,10,11,11/20/23,31-201,KAN,,PHI,L 17-21,3,2,8,4,0,66.7,2.7,0,33.3,RB
162,Keaton Mitchell,8,1,Thu,11,11,11/16/23,21-303,BAL,,CIN,W 34-20,1,1,8,8,0,100,8,0,100,RB
163,Darnell Washington,8,1,Sun,10,11,11/19/23,22-094,PIT,@,CLE,L 10-13,1,1,8,8,0,100,8,,0,TE
164,Dyami Brown,7,3,Sun,11,11,11/19/23,24-018,WAS,,NYG,L 19-31,3,1,7,7,0,33.3,2.3,1,33.3,WR
165,Travis Etienne,7,3,Sun,10,11,11/19/23,24-297,JAX,,TEN,W 34-14,3,3,7,2.3,0,100,2.3,1,66.7,RB
166,Pat Freiermuth,7,1,Sun,10,11,11/19/23,25-025,PIT,@,CLE,L 10-13,1,1,7,7,0,100,7,,100,TE
167,Xavier Gipson,7,2,Sun,10,11,11/19/23,22-256,NYJ,@,BUF,L 6-32,2,1,7,7,0,50,3.5,1,50,WR
168,Malik Heath,7,1,Sun,10,11,11/19/23,23-261,GNB,,LAC,W 23-20,1,1,7,7,0,100,7,,100,WR
169,Jalin Hyatt,7,2,Sun,11,11,11/19/23,22-055,NYG,@,WAS,W 31-19,2,1,7,7,0,50,3.5,,50,WR
170,Raheem Mostert,7,2,Sun,10,11,11/19/23,31-224,MIA,,LVR,W 20-13,2,1,7,7,0,50,3.5,0,0,RB
171,K.J. Osborn,7,2,Sun,11,11,11/19/23,26-162,MIN,@,DEN,L 20-21,2,1,7,7,0,50,3.5,,50,WR
172,Cole Turner,7,1,Sun,11,11,11/19/23,23-248,WAS,,NYG,L 19-31,1,1,7,7,0,100,7,,100,TE
173,Nick Westbrook-Ikhine,7,1,Sun,10,11,11/19/23,26-243,TEN,@,JAX,L 14-34,1,1,7,7,0,100,7,1,100,WR
174,Josh Whyle,7,2,Sun,10,11,11/19/23,24-072,TEN,@,JAX,L 14-34,2,1,7,7,0,50,3.5,,50,TE
175,Austin Ekeler,6,3,Sun,10,11,11/19/23,28-186,LAC,@,GNB,L 20-23,3,2,6,3,0,66.7,2,0,33.3,RB
176,Derrick Henry,6,2,Sun,10,11,11/19/23,29-319,TEN,@,JAX,L 14-34,2,1,6,6,0,50,3,0,50,RB
177,Khalil Herbert,6,3,Sun,11,11,11/19/23,25-212,CHI,@,DET,L 26-31,3,2,6,3,0,66.7,2,1,33.3,RB
178,Justice Hill,6,1,Thu,11,11,11/16/23,26-002,BAL,,CIN,W 34-20,1,1,6,6,0,100,6,,0,RB
179,Jonathan Mingo,6,6,Sun,10,11,11/19/23,22-213,CAR,,DAL,L 10-33,6,1,6,6,0,16.7,1,,0,WR
180,Chigoziem Okonkwo,6,2,Sun,10,11,11/19/23,24-072,TEN,@,JAX,L 14-34,2,1,6,6,0,50,3,,0,TE
181,Devin Singletary,6,2,Sun,10,11,11/19/23,26-077,HOU,,ARI,W 21-16,2,2,6,3,0,100,3,0,50,RB
182,Israel Abanikanda,5,2,Sun,10,11,11/19/23,21-045,NYJ,@,BUF,L 6-32,2,1,5,5,0,50,2.5,0,0,RB
183,Mike Boone,5,1,Sun,10,11,11/19/23,28-112,HOU,,ARI,W 21-16,1,1,5,5,0,100,5,,0,S
184,Julio Jones,5,2,Mon,10,11,11/20/23,34-285,PHI,@,KAN,W 21-17,2,2,5,2.5,0,100,2.5,,50,WR
185,Kalif Raymond,5,2,Sun,10,11,11/19/23,29-103,DET,,CHI,W 31-26,2,1,5,5,0,50,2.5,,0,WR
186,Chris Rodriguez,5,1,Sun,11,11,11/19/23,23-054,WAS,,NYG,L 19-31,1,1,5,5,0,100,5,1,100,RB
187,Curtis Samuel,5,2,Sun,11,11,11/19/23,27-100,WAS,,NYG,L 19-31,2,1,5,5,0,50,2.5,,50,WR
188,Sterling Shepard,5,3,Sun,11,11,11/19/23,30-282,NYG,@,WAS,W 31-19,3,1,5,5,0,33.3,1.7,,0,WR
189,Ameer Abdullah,4,1,Sun,11,11,11/19/23,30-159,LVR,@,MIA,L 13-20,1,1,4,4,0,100,4,,100,RB
