Rk,Player,Yds,Tgt,Day,G#,Week,Date,Age,Team,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,1D,Succ%,Pos.
13,Tyreek Hill,99,14,Sun,15,16,12/24/23,29-298,MIA,,DAL,W 22-20,14,9,99,11,0,64.3,7.1,6,57.1,WR
14,DJ Chark,98,8,Sun,15,16,12/24/23,27-092,CAR,,GNB,L 30-33,8,6,98,16.3,2,75,12.3,6,75,WR
15,Breece Hall,96,16,Sun,15,16,12/24/23,22-207,NYJ,,WAS,W 30-28,16,12,96,8,0,75,6,5,37.5,RB
16,Evan Engram,95,15,Sun,15,16,12/24/23,29-113,JAX,@,TAM,L 12-30,15,10,95,9.5,0,66.7,6.3,5,60,TE
17,K.J. Osborn,95,7,Sun,15,16,12/24/23,26-197,MIN,,DET,L 24-30,7,5,95,19,1,71.4,13.6,5,71.4,WR
18,Adam Thielen,94,8,Sun,15,16,12/24/23,33-124,CAR,,GNB,L 30-33,8,6,94,15.7,0,75,11.8,5,75,WR
19,Calvin Ridley,90,9,Sun,15,16,12/24/23,29-004,JAX,@,TAM,L 12-30,9,6,90,15,2,66.7,10,5,66.7,WR
20,Darius Slayton,90,3,Mon,15,16,12/25/23,26-347,NYG,@,PHI,L 25-33,3,3,90,30,1,100,30,3,100,WR
21,Mike Evans,86,9,Sun,15,16,12/24/23,30-125,TAM,,JAX,W 30-12,9,7,86,12.3,2,77.8,9.6,6,66.7,WR
22,Demarcus Robinson,82,6,Thu,15,16,12/21/23,29-091,LAR,,NOR,W 30-22,6,6,82,13.7,1,100,13.7,5,100,WR
23,Tyler Lockett,81,11,Sun,15,16,12/24/23,31-087,SEA,@,TEN,W 20-17,11,8,81,10.1,0,72.7,7.4,5,45.5,WR
24,A.J. Brown,80,11,Mon,15,16,12/25/23,26-178,PHI,,NYG,W 33-25,11,6,80,13.3,0,54.5,7.3,4,54.5,WR
25,Romeo Doubs,79,5,Sun,15,16,12/24/23,23-255,GNB,@,CAR,W 33-30,5,4,79,19.8,1,80,15.8,4,80,WR
26,DeVonta Smith,79,5,Mon,15,16,12/25/23,25-041,PHI,,NYG,W 33-25,5,4,79,19.8,1,80,15.8,3,60,WR
27,Chris Godwin,78,10,Sun,15,16,12/24/23,27-300,TAM,,JAX,W 30-12,10,6,78,13,0,60,7.8,5,50,WR
28,Garrett Wilson,76,15,Sun,15,16,12/24/23,23-155,NYJ,,WAS,W 30-28,15,9,76,8.4,0,60,5.1,4,46.7,WR
29,Demario Douglas,74,8,Sun,15,16,12/24/23,23-016,NWE,@,DEN,W 26-23,8,5,74,14.8,0,62.5,9.3,3,50,WR
30,Zay Flowers,72,13,Mon,15,16,12/25/23,23-105,BAL,@,SFO,W 33-19,13,9,72,8,1,69.2,5.5,6,53.8,WR
31,Dallas Goedert,71,9,Mon,15,16,12/25/23,28-356,PHI,,NYG,W 33-25,9,7,71,10.1,0,77.8,7.9,4,77.8,TE
32,Rashid Shaheed,70,9,Thu,15,16,12/21/23,25-112,NOR,@,LAR,L 22-30,9,5,70,14,1,55.6,7.8,2,44.4,WR
33,James Conner,67,5,Sun,15,16,12/24/23,28-233,ARI,@,CHI,L 16-27,5,5,67,13.4,1,100,13.4,3,80,RB
34,DeVante Parker,65,5,Sun,15,16,12/24/23,30-338,NWE,@,DEN,W 26-23,5,4,65,16.3,0,80,13,2,80,WR
35,Marvin Mims,63,4,Sun,15,16,12/24/23,21-280,DEN,,NWE,L 23-26,4,3,63,21,0,75,15.8,1,75,WR
36,Chigoziem Okonkwo,63,7,Sun,15,16,12/24/23,24-107,TEN,,SEA,L 17-20,7,6,63,10.5,1,85.7,9,4,71.4,TE
37,Kylen Granson,62,7,Sun,15,16,12/24/23,25-272,IND,@,ATL,L 10-29,7,5,62,12.4,0,71.4,8.9,4,71.4,TE
38,Dalton Schultz,61,11,Sun,15,16,12/24/23,27-166,HOU,,CLE,L 22-36,11,8,61,7.6,0,72.7,5.5,3,45.5,TE
39,Jaxon Smith-Njigba,61,7,Sun,15,16,12/24/23,21-313,SEA,@,TEN,W 20-17,7,6,61,10.2,0,85.7,8.7,3,71.4,WR
40,Tucker Kraft,60,6,Sun,15,16,12/24/23,23-051,GNB,@,CAR,W 33-30,6,4,60,15,0,66.7,10,3,66.7,TE
41,Tyler Boyd,59,7,Sat,15,16,12/23/23,29-038,CIN,@,PIT,L 11-34,7,5,59,11.8,0,71.4,8.4,3,71.4,WR
42,Tommy Tremble,59,6,Sun,15,16,12/24/23,23-205,CAR,,GNB,L 30-33,6,4,59,14.8,0,66.7,9.8,2,66.7,TE
43,T.J. Hockenson,58,4,Sun,15,16,12/24/23,26-174,MIN,,DET,L 24-30,4,4,58,14.5,0,100,14.5,1,75,TE
44,Rashee Rice,57,12,Mon,15,16,12/25/23,23-247,KAN,,LVR,L 14-20,12,6,57,9.5,0,50,4.8,2,41.7,WR
45,Isaiah Likely,56,4,Mon,15,16,12/25/23,23-251,BAL,@,SFO,W 33-19,4,3,56,18.7,0,75,14,1,50,TE
46,D.K. Metcalf,56,6,Sun,15,16,12/24/23,26-010,SEA,@,TEN,W 20-17,6,4,56,14,1,66.7,9.3,3,66.7,WR
47,Durham Smythe,56,5,Sun,15,16,12/24/23,28-137,MIA,,DAL,W 22-20,5,5,56,11.2,0,100,11.2,4,100,TE
48,Richie James,54,3,Mon,15,16,12/25/23,28-111,KAN,,LVR,L 14-20,3,3,54,18,0,100,18,2,100,WR
49,Brandon Powell,53,4,Sun,15,16,12/24/23,28-103,MIN,,DET,L 24-30,4,3,53,17.7,0,75,13.3,2,75,WR
50,Cooper Kupp,52,12,Thu,15,16,12/21/23,30-189,LAR,,NOR,W 30-22,12,6,52,8.7,0,50,4.3,4,41.7,WR
51,Jalen Tolbert,51,2,Sun,15,16,12/24/23,24-300,DAL,@,MIA,L 20-22,2,2,51,25.5,0,100,25.5,1,100,WR
52,Terry McLaurin,50,5,Sun,15,16,12/24/23,28-100,WAS,@,NYJ,L 28-30,5,3,50,16.7,0,60,10,2,40,WR
53,Bijan Robinson,50,10,Sun,15,16,12/24/23,21-328,ATL,,IND,W 29-10,10,7,50,7.1,0,70,5,3,70,RB
54,Jaylen Waddle,50,4,Sun,15,16,12/24/23,25-029,MIA,,DAL,W 22-20,4,1,50,50,0,25,12.5,1,25,WR
55,Kyle Pitts,49,4,Sun,15,16,12/24/23,23-079,ATL,,IND,W 29-10,4,3,49,16.3,1,75,12.3,2,75,TE
56,Juwan Johnson,48,7,Thu,15,16,12/21/23,27-099,NOR,@,LAR,L 22-30,7,4,48,12,1,57.1,6.9,3,42.9,TE
57,Brandon Johnson,47,5,Sun,15,16,12/24/23,25-151,DEN,,NWE,L 23-26,5,3,47,15.7,1,60,9.4,3,60,WR
58,Will Mallory,47,4,Sun,15,16,12/24/23,24-185,IND,@,ATL,L 10-29,4,4,47,11.8,0,100,11.8,4,100,TE
59,Josh Palmer,47,8,Sat,15,16,12/23/23,24-092,LAC,,BUF,L 22-24,8,5,47,9.4,0,62.5,5.9,2,25,WR
60,Deebo Samuel,47,12,Mon,15,16,12/25/23,27-344,SFO,,BAL,L 19-33,12,4,47,11.8,0,33.3,3.9,3,25,WR
61,Greg Dortch,45,5,Sun,15,16,12/24/23,25-209,ARI,@,CHI,L 16-27,5,2,45,22.5,1,40,9,1,40,WR
62,Jake Ferguson,45,8,Sun,15,16,12/24/23,24-340,DAL,@,MIA,L 20-22,8,4,45,11.3,0,50,5.6,3,50,TE
63,Khalil Shakir,45,3,Sat,15,16,12/23/23,23-323,BUF,@,LAC,W 24-22,3,3,45,15,0,100,15,3,100,WR
64,Jerry Jeudy,44,5,Sun,15,16,12/24/23,24-244,DEN,,NWE,L 23-26,5,3,44,14.7,0,60,8.8,1,60,WR
65,Travis Kelce,44,7,Mon,15,16,12/25/23,34-081,KAN,,LVR,L 14-20,7,5,44,8.8,0,71.4,6.3,1,42.9,TE
66,Bo Melton,44,6,Sun,15,16,12/24/23,24-220,GNB,@,CAR,W 33-30,6,4,44,11,0,66.7,7.3,3,50,WR
67,David Njoku,44,9,Sun,15,16,12/24/23,27-167,CLE,@,HOU,W 36-22,9,6,44,7.3,1,66.7,4.9,2,44.4,TE
68,Daniel Bellinger,43,5,Mon,15,16,12/25/23,23-094,NYG,@,PHI,L 25-33,5,4,43,10.8,0,80,8.6,2,40,TE
69,Jameson Williams,43,6,Sun,15,16,12/24/23,22-273,DET,@,MIN,W 30-24,6,5,43,8.6,0,83.3,7.2,2,83.3,WR
70,Clyde Edwards-Helaire,42,3,Mon,15,16,12/25/23,24-258,KAN,,LVR,L 14-20,3,3,42,14,0,100,14,1,66.7,RB
71,Gerald Everett,42,8,Sat,15,16,12/23/23,29-181,LAC,,BUF,L 22-24,8,7,42,6,0,87.5,5.3,2,50,TE
72,Jakobi Meyers,42,5,Mon,15,16,12/25/23,27-046,LVR,@,KAN,W 20-14,5,3,42,14,0,60,8.4,2,60,WR
73,Trey Palmer,42,6,Sun,15,16,12/24/23,22-266,TAM,,JAX,W 30-12,6,4,42,10.5,0,66.7,7,2,66.7,WR
74,Cedrick Wilson Jr.,42,5,Sun,15,16,12/24/23,28-034,MIA,,DAL,W 22-20,5,3,42,14,0,60,8.4,2,60,WR
75,Emari Demercado,40,8,Sun,15,16,12/24/23,24-338,ARI,@,CHI,L 16-27,8,7,40,5.7,0,87.5,5,2,37.5,RB
76,Josh Downs,39,9,Sun,15,16,12/24/23,22-134,IND,@,ATL,L 10-29,9,6,39,6.5,0,66.7,4.3,2,33.3,WR
77,Gus Edwards,39,1,Mon,15,16,12/25/23,28-256,BAL,@,SFO,W 33-19,1,1,39,39,0,100,39,1,100,RB
78,Drake London,39,4,Sun,15,16,12/24/23,22-153,ATL,,IND,W 29-10,4,3,39,13,0,75,9.8,2,50,WR
79,Noah Brown,38,7,Sun,15,16,12/24/23,27-352,HOU,,CLE,L 22-36,7,3,38,12.7,0,42.9,5.4,3,42.9,WR
80,Elijah Cooks,38,3,Sun,15,16,12/24/23,25-072,JAX,@,TAM,L 12-30,3,3,38,12.7,0,100,12.7,2,66.7,WR
81,Kenneth Gainwell,38,3,Mon,15,16,12/25/23,24-286,PHI,,NYG,W 33-25,3,3,38,12.7,0,100,12.7,3,100,RB
82,Drew Sample,38,3,Sat,15,16,12/23/23,27-251,CIN,@,PIT,L 11-34,3,3,38,12.7,0,100,12.7,2,66.7,TE
83,Justin Watson,38,6,Mon,15,16,12/25/23,27-265,KAN,,LVR,L 14-20,6,4,38,9.5,1,66.7,6.3,4,66.7,WR
84,Rachaad White,38,7,Sun,15,16,12/24/23,24-346,TAM,,JAX,W 30-12,7,6,38,6.3,0,85.7,5.4,3,57.1,RB
85,Trenton Irwin,37,4,Sat,15,16,12/23/23,28-013,CIN,@,PIT,L 11-34,4,4,37,9.3,0,100,9.3,1,75,WR
86,Tyler Conklin,36,7,Sun,15,16,12/24/23,28-147,NYJ,,WAS,W 30-28,7,4,36,9,0,57.1,5.1,2,57.1,TE
87,Andrei Iosivas,36,8,Sat,15,16,12/23/23,24-069,CIN,@,PIT,L 11-34,8,4,36,9,0,50,4.5,3,50,WR
88,Allen Robinson,36,4,Sat,15,16,12/23/23,30-121,PIT,,CIN,W 34-11,4,4,36,9,0,100,9,2,50,WR
89,Logan Thomas,36,6,Sun,15,16,12/24/23,32-176,WAS,@,NYJ,L 28-30,6,5,36,7.2,1,83.3,6,1,66.7,TE
90,A.T. Perry,35,1,Thu,15,16,12/21/23,24-056,NOR,@,LAR,L 22-30,1,1,35,35,1,100,35,1,100,WR
91,Ezekiel Elliott,33,11,Sun,15,16,12/24/23,28-155,NWE,@,DEN,W 26-23,11,9,33,3.7,1,81.8,3,2,36.4,RB
92,Josh Oliver,33,2,Sun,15,16,12/24/23,26-278,MIN,,DET,L 24-30,2,1,33,33,0,50,16.5,1,50,TE
93,Jalen Reagor,33,2,Sun,15,16,12/24/23,24-356,NWE,@,DEN,W 26-23,2,2,33,16.5,0,100,16.5,1,50,WR
94,Tim Jones,32,5,Sun,15,16,12/24/23,25-222,JAX,@,TAM,L 12-30,5,3,32,10.7,0,60,6.4,2,60,WR
95,Jonnu Smith,32,6,Sun,15,16,12/24/23,28-124,ATL,,IND,W 29-10,6,4,32,8,0,66.7,5.3,3,50,TE
96,Darren Waller,32,5,Mon,15,16,12/25/23,31-103,NYG,@,PHI,L 25-33,5,2,32,16,0,40,6.4,2,40,TE
97,Jahan Dotson,31,4,Sun,15,16,12/24/23,23-277,WAS,@,NYJ,L 28-30,4,2,31,15.5,0,50,7.8,2,50,WR
98,Alex Erickson,31,2,Sat,15,16,12/23/23,31-047,LAC,,BUF,L 22-24,2,2,31,15.5,0,100,15.5,2,100,WR
99,Justice Hill,31,3,Mon,15,16,12/25/23,26-041,BAL,@,SFO,W 33-19,3,3,31,10.3,0,100,10.3,1,66.7,RB
100,Trey McBride,31,8,Sun,15,16,12/24/23,24-032,ARI,@,CHI,L 16-27,8,6,31,5.2,0,75,3.9,1,37.5,TE
101,Tyler Higbee,30,3,Thu,15,16,12/21/23,30-354,LAR,,NOR,W 30-22,3,3,30,10,0,100,10,1,100,TE
102,Jaleel McLaughlin,30,5,Sun,15,16,12/24/23,23-102,DEN,,NWE,L 23-26,5,4,30,7.5,0,80,6,1,60,RB
103,Rondale Moore,30,3,Sun,15,16,12/24/23,23-198,ARI,@,CHI,L 16-27,3,2,30,15,0,66.7,10,2,66.7,WR
104,Alec Pierce,30,7,Sun,15,16,12/24/23,23-236,IND,@,ATL,L 10-29,7,3,30,10,0,42.9,4.3,2,42.9,WR
105,Jaylen Warren,30,6,Sat,15,16,12/23/23,25-052,PIT,,CIN,W 34-11,6,5,30,6,0,83.3,5,1,66.7,RB
106,Stefon Diggs,29,8,Sat,15,16,12/23/23,30-024,BUF,@,LAC,W 24-22,8,5,29,5.8,0,62.5,3.6,3,50,WR
107,Quentin Johnston,29,5,Sat,15,16,12/23/23,22-108,LAC,,BUF,L 22-24,5,2,29,14.5,0,40,5.8,1,40,WR
108,Kalif Raymond,29,2,Sun,15,16,12/24/23,29-138,DET,@,MIN,W 30-24,2,2,29,14.5,0,100,14.5,1,100,WR
109,Dontayvion Wicks,29,2,Sun,15,16,12/24/23,22-191,GNB,@,CAR,W 33-30,2,2,29,14.5,1,100,14.5,1,100,WR
110,Lucas Krull,28,5,Sun,15,16,12/24/23,25-166,DEN,,NWE,L 23-26,5,4,28,7,1,80,5.6,2,60,TE
111,Christian McCaffrey,28,10,Mon,15,16,12/25/23,27-201,SFO,,BAL,L 19-33,10,6,28,4.7,0,60,2.8,1,30,RB
112,Brevin Jordan,27,3,Sun,15,16,12/24/23,23-161,HOU,,CLE,L 22-36,3,2,27,13.5,0,66.7,9,1,66.7,TE
113,Samaje Perine,27,5,Sun,15,16,12/24/23,28-099,DEN,,NWE,L 23-26,5,4,27,6.8,0,80,5.4,1,60,RB
114,Tyjae Spears,27,6,Sun,15,16,12/24/23,22-192,TEN,,SEA,L 17-20,6,5,27,5.4,0,83.3,4.5,1,33.3,RB
115,Dawson Knox,26,2,Sat,15,16,12/23/23,27-039,BUF,@,LAC,W 24-22,2,2,26,13,0,100,13,1,100,TE
116,Pharaoh Brown,25,2,Sun,15,16,12/24/23,29-234,NWE,@,DEN,W 26-23,2,2,25,12.5,0,100,12.5,2,100,TE
117,Treylon Burks,25,3,Sun,15,16,12/24/23,23-276,TEN,,SEA,L 17-20,3,2,25,12.5,0,66.7,8.3,2,66.7,WR
118,Payne Durham,25,1,Sun,15,16,12/24/23,23-192,TAM,,JAX,W 30-12,1,1,25,25,0,100,25,1,100,TE
119,Johnny Mundt,23,3,Sun,15,16,12/24/23,29-031,MIN,,DET,L 24-30,3,1,23,23,0,33.3,7.7,1,33.3,TE
120,Stone Smartt,23,1,Sat,15,16,12/23/23,25-080,LAC,,BUF,L 22-24,1,1,23,23,0,100,23,1,100,TE
121,Grant Calcaterra,21,2,Mon,15,16,12/25/23,25-021,PHI,,NYG,W 33-25,2,2,21,10.5,0,100,10.5,2,100,TE
122,Austin Ekeler,21,4,Sat,15,16,12/23/23,28-220,LAC,,BUF,L 22-24,4,3,21,7,0,75,5.3,1,50,RB
123,Stephen Sullivan,21,5,Sun,15,16,12/24/23,27-026,CAR,,GNB,L 30-33,5,3,21,7,0,60,4.2,,20,TE
124,Jahmyr Gibbs,20,7,Sun,15,16,12/24/23,21-279,DET,@,MIN,W 30-24,7,4,20,5,0,57.1,2.9,1,42.9,RB
125,DeAndre Hopkins,20,4,Sun,15,16,12/24/23,31-201,TEN,,SEA,L 17-20,4,2,20,10,0,50,5,1,50,WR
126,Tyler Allgeier,19,1,Sun,15,16,12/24/23,23-253,ATL,,IND,W 29-10,1,1,19,19,0,100,19,1,100,RB
127,Robbie Chosen,19,1,Sun,15,16,12/24/23,30-229,MIA,,DAL,W 22-20,1,1,19,19,0,100,19,1,100,WR
128,Travis Etienne,19,3,Sun,15,16,12/24/23,24-332,JAX,@,TAM,L 12-30,3,3,19,6.3,0,100,6.3,1,33.3,RB
129,Elijah Moore,19,4,Sun,15,16,12/24/23,23-272,CLE,@,HOU,W 36-22,4,2,19,9.5,0,50,4.8,1,25,WR
130,Devin Singletary,19,3,Sun,15,16,12/24/23,26-112,HOU,,CLE,L 22-36,3,3,19,6.3,0,100,6.3,0,100,RB
131,Parker Washington,19,4,Sun,15,16,12/24/23,21-278,JAX,@,TAM,L 12-30,4,2,19,9.5,0,50,4.8,1,50,WR
132,Jordan Akins,18,2,Sun,15,16,12/24/23,31-249,CLE,@,HOU,W 36-22,2,2,18,9,0,100,9,1,100,TE
133,Nico Collins,18,6,Sun,15,16,12/24/23,24-280,HOU,,CLE,L 22-36,6,4,18,4.5,1,66.7,3,2,33.3,WR
134,Xavier Hutchinson,18,2,Sun,15,16,12/24/23,23-206,HOU,,CLE,L 22-36,2,1,18,18,0,50,9,1,50,WR
135,Sam LaPorta,18,3,Sun,15,16,12/24/23,22-346,DET,@,MIN,W 30-24,3,3,18,6,0,100,6,1,33.3,TE
136,D.J. Moore,18,6,Sun,15,16,12/24/23,26-254,CHI,,ARI,W 27-16,6,3,18,6,0,50,3,1,50,WR
137,Ihmir Smith-Marsette,18,1,Sun,15,16,12/24/23,24-117,CAR,,GNB,L 30-33,1,1,18,18,0,100,18,1,100,WR
138,Elijah Higgins,17,3,Sun,15,16,12/24/23,23-058,ARI,@,CHI,L 16-27,3,2,17,8.5,0,66.7,5.7,1,33.3,TE
139,Charlie Kolar,17,1,Mon,15,16,12/25/23,24-318,BAL,@,SFO,W 33-19,1,1,17,17,0,100,17,1,100,TE
140,Colby Parkinson,17,4,Sun,15,16,12/24/23,24-350,SEA,@,TEN,W 20-17,4,3,17,5.7,1,75,4.3,2,50,TE
141,Roschon Johnson,16,3,Sun,15,16,12/24/23,22-327,CHI,,ARI,W 27-16,3,3,16,5.3,0,100,5.3,0,0,RB
142,Alvin Kamara,16,6,Thu,15,16,12/21/23,28-149,NOR,@,LAR,L 22-30,6,5,16,3.2,0,83.3,2.7,1,33.3,RB
143,Josh Reynolds,16,4,Sun,15,16,12/24/23,28-311,DET,@,MIN,W 30-24,4,1,16,16,0,25,4,1,25,WR
144,Wan'Dale Robinson,16,7,Mon,15,16,12/25/23,22-354,NYG,@,PHI,L 25-33,7,3,16,5.3,0,42.9,2.3,,14.3,WR
145,Curtis Samuel,16,6,Sun,15,16,12/24/23,27-135,WAS,@,NYJ,L 28-30,6,1,16,16,0,16.7,2.7,1,16.7,WR
146,Mike Gesicki,15,2,Sun,15,16,12/24/23,28-082,NWE,@,DEN,W 26-23,2,2,15,7.5,1,100,7.5,1,100,TE
147,Tyler Goodson,15,2,Sun,15,16,12/24/23,23-044,IND,@,ATL,L 10-29,2,1,15,15,0,50,7.5,1,50,RB
148,Diontae Johnson,15,5,Sat,15,16,12/23/23,27-171,PIT,,CIN,W 34-11,5,2,15,7.5,0,40,3,1,20,WR
149,Scott Miller,15,1,Sun,15,16,12/24/23,26-146,ATL,,IND,W 29-10,1,1,15,15,0,100,15,1,100,WR
150,John Bates,14,5,Sun,15,16,12/24/23,26-048,WAS,@,NYJ,L 28-30,5,3,14,4.7,0,60,2.8,1,20,TE
151,Rashod Bateman,14,4,Mon,15,16,12/25/23,24-026,BAL,@,SFO,W 33-19,4,1,14,14,0,25,3.5,1,25,WR
152,Brandin Cooks,14,2,Sun,15,16,12/24/23,30-090,DAL,@,MIA,L 20-22,2,2,14,7,1,100,7,1,100,WR
153,David Montgomery,14,2,Sun,15,16,12/24/23,26-200,DET,@,MIN,W 30-24,2,2,14,7,0,100,7,1,100,RB
154,Robert Tonyan,14,1,Sun,15,16,12/24/23,29-238,CHI,,ARI,W 27-16,1,1,14,14,0,100,14,1,100,TE
155,Robert Woods,14,6,Sun,15,16,12/24/23,31-258,HOU,,CLE,L 22-36,6,2,14,7,0,33.3,2.3,1,33.3,WR
156,Odell Beckham Jr.,13,3,Mon,15,16,12/25/23,31-050,BAL,@,SFO,W 33-19,3,2,13,6.5,0,66.7,4.3,2,66.7,WR
157,Austin Hooper,13,3,Mon,15,16,12/25/23,29-057,LVR,@,KAN,W 20-14,3,2,13,6.5,0,66.7,4.3,,33.3,TE
158,Van Jefferson,13,3,Sun,15,16,12/24/23,27-151,ATL,,IND,W 29-10,3,1,13,13,0,33.3,4.3,1,33.3,WR
159,Foster Moreau,13,2,Thu,15,16,12/21/23,26-229,NOR,@,LAR,L 22-30,2,1,13,13,0,50,6.5,1,50,TE
160,Cedric Tillman,13,2,Sun,15,16,12/24/23,23-249,CLE,@,HOU,W 36-22,2,2,13,6.5,0,100,6.5,2,100,WR
161,Jamal Agnew,12,5,Sun,15,16,12/24/23,28-265,JAX,@,TAM,L 12-30,5,1,12,12,0,20,2.4,1,20,WR
162,Ronnie Bell,12,1,Mon,15,16,12/25/23,23-331,SFO,,BAL,L 19-33,1,1,12,12,1,100,12,1,100,WR
163,Jalen Guyton,12,2,Sat,15,16,12/23/23,26-199,LAC,,BUF,L 22-24,2,1,12,12,0,50,6,1,50,WR
164,Alec Ingold,12,2,Sun,15,16,12/24/23,27-168,MIA,,DAL,W 22-20,2,2,12,6,0,100,6,,100,FB
165,Derrick Henry,11,1,Sun,15,16,12/24/23,29-354,TEN,,SEA,L 17-20,1,1,11,11,0,100,11,1,100,RB
166,Donovan Peoples-Jones,11,1,Sun,15,16,12/24/23,24-308,DET,@,MIN,W 30-24,1,1,11,11,0,100,11,1,100,WR
167,Tyquan Thornton,11,1,Sun,15,16,12/24/23,23-139,NWE,@,DEN,W 26-23,1,1,11,11,0,100,11,,0,WR
168,Nelson Agholor,10,4,Mon,15,16,12/25/23,30-215,BAL,@,SFO,W 33-19,4,3,10,3.3,1,75,2.5,1,25,WR
169,Dameon Pierce,10,2,Sun,15,16,12/24/23,23-308,HOU,,CLE,L 22-36,2,1,10,10,0,50,5,1,50,RB
170,Khalil Herbert,9,2,Sun,15,16,12/24/23,25-247,CHI,,ARI,W 27-16,2,1,9,9,0,50,4.5,1,50,RB
171,Keith Kirkwood,9,1,Thu,15,16,12/21/23,28-360,NOR,@,LAR,L 22-30,1,1,9,9,0,100,9,1,100,WR
172,Jonathan Mingo,9,1,Sun,15,16,12/24/23,22-248,CAR,,GNB,L 30-33,1,1,9,9,0,100,9,,100,WR
173,Chris Moore,9,2,Sun,15,16,12/24/23,30-191,TEN,,SEA,L 17-20,2,1,9,9,0,50,4.5,1,50,WR
174,Jake Bobo,8,3,Sun,15,16,12/24/23,25-142,SEA,@,TEN,W 20-17,3,1,8,8,0,33.3,2.7,1,33.3,WR
175,Chase Brown,8,2,Sat,15,16,12/23/23,23-277,CIN,@,PIT,L 11-34,2,2,8,4,0,100,4,,0,RB
176,Jason Brownlee,8,3,Sun,15,16,12/24/23,24-328,NYJ,,WAS,W 30-28,3,1,8,8,1,33.3,2.7,1,33.3,WR
177,Chuba Hubbard,8,1,Sun,15,16,12/24/23,24-196,CAR,,GNB,L 30-33,1,1,8,8,0,100,8,0,100,RB
178,Aaron Jones,8,3,Sun,15,16,12/24/23,29-022,GNB,@,CAR,W 33-30,3,1,8,8,0,33.3,2.7,1,33.3,RB
179,Hunter Luepke,8,1,Sun,15,16,12/24/23,23-299,DAL,@,MIA,L 20-22,1,1,8,8,0,100,8,0,100,RB
180,D.J. Montgomery,8,4,Sun,15,16,12/24/23,27-037,IND,@,ATL,L 10-29,4,1,8,8,0,25,2,1,25,WR
181,Darnell Washington,8,1,Sat,15,16,12/23/23,22-128,PIT,,CIN,W 34-11,1,1,8,8,0,100,8,,100,TE
182,De'Von Achane,7,3,Sun,15,16,12/24/23,22-072,MIA,,DAL,W 22-20,3,1,7,7,0,33.3,2.3,,33.3,RB
183,Britain Covey,7,1,Mon,15,16,12/25/23,26-282,PHI,,NYG,W 33-25,1,1,7,7,0,100,7,,100,WR
184,Dalton Kincaid,7,2,Sat,15,16,12/23/23,24-066,BUF,@,LAC,W 24-22,2,1,7,7,0,50,3.5,,0,TE
185,Joe Mixon,7,4,Sat,15,16,12/23/23,27-152,CIN,@,PIT,L 11-34,4,2,7,3.5,0,50,1.8,0,25,RB
186,David Moore,7,1,Sun,15,16,12/24/23,28-343,TAM,,JAX,W 30-12,1,1,7,7,0,100,7,,100,WR
187,Cade Otton,7,1,Sun,15,16,12/24/23,24-253,TAM,,JAX,W 30-12,1,1,7,7,0,100,7,,0,TE
188,Cordarrelle Patterson,7,2,Sun,15,16,12/24/23,32-282,ATL,,IND,W 29-10,2,2,7,3.5,0,100,3.5,0,0,RB
189,Chris Rodriguez,7,1,Sun,15,16,12/24/23,23-089,WAS,@,NYJ,L 28-30,1,1,7,7,0,100,7,0,100,RB
