Rk,Player,Yds,Att,Day,G#,Week,Date,Age,Team,,Opp,Result,Att,Yds,Y/A,TD,1D,Succ%,Pos.
51,De'Von Achane,24,7,Sun,15,16,12/24/23,22-072,MIA,,DAL,W 22-20,7,24,3.4,0,,57.1,RB
52,Jaylen Warren,24,8,Sat,15,16,12/23/23,25-052,PIT,,CIN,W 34-11,8,24,3,0,2,37.5,RB
53,Javonte Williams,24,11,Sun,15,16,12/24/23,23-243,DEN,,NWE,L 23-26,11,24,2.2,1,2,27.3,RB
54,Pierre Strong,22,5,Sun,15,16,12/24/23,25-014,CLE,@,HOU,W 36-22,5,22,4.4,0,,40,RB
55,Kevin Harris,21,7,Sun,15,16,12/24/23,23-037,NWE,@,DEN,W 26-23,7,21,3,0,,57.1,RB
56,Tyrod Taylor,21,2,Mon,15,16,12/25/23,34-144,NYG,@,PHI,L 25-33,2,21,10.5,0,1,100,QB
57,Jeff Wilson,21,5,Sun,15,16,12/24/23,28-038,MIA,,DAL,W 22-20,5,21,4.2,0,1,60,RB
58,Leonard Fournette,20,5,Sat,15,16,12/23/23,28-339,BUF,@,LAC,W 24-22,5,20,4,0,1,40,RB
59,Ronnie Rivers,20,6,Thu,15,16,12/21/23,24-324,LAR,,NOR,W 30-22,6,20,3.3,0,,16.7,RB
60,Russell Wilson,20,4,Sun,15,16,12/24/23,35-025,DEN,,NWE,L 23-26,4,20,5,0,4,100,QB
61,Alvin Kamara,19,9,Thu,15,16,12/21/23,28-149,NOR,@,LAR,L 22-30,9,19,2.1,0,0,22.2,RB
62,Trevor Siemian,18,4,Sun,15,16,12/24/23,31-363,NYJ,,WAS,W 30-28,4,18,4.5,0,2,50,QB
63,Ty Chandler,17,8,Sun,15,16,12/24/23,25-226,MIN,,DET,L 24-30,8,17,2.1,1,1,25,RB
64,Bryce Young,17,4,Sun,15,16,12/24/23,22-152,CAR,,GNB,L 30-33,4,17,4.3,0,1,75,QB
65,Chase Brown,16,4,Sat,15,16,12/23/23,23-277,CIN,@,PIT,L 11-34,4,16,4,0,,100,RB
66,Xavier Gipson,16,1,Sun,15,16,12/24/23,22-291,NYJ,,WAS,W 30-28,1,16,16,0,1,100,WR
67,Puka Nacua,16,2,Thu,15,16,12/21/23,22-206,LAR,,NOR,W 30-22,2,16,8,0,1,100,WR
68,Josh Allen,15,5,Sat,15,16,12/23/23,27-216,BUF,@,LAC,W 24-22,5,15,3,2,2,60,QB
69,Tyler Goodson,15,1,Sun,15,16,12/24/23,23-044,IND,@,ATL,L 10-29,1,15,15,0,1,100,RB
70,CeeDee Lamb,14,2,Sun,15,16,12/24/23,24-260,DAL,@,MIA,L 20-22,2,14,7,0,0,100,WR
71,AJ Dillon,12,7,Sun,15,16,12/24/23,25-236,GNB,@,CAR,W 33-30,7,12,1.7,1,1,14.3,RB
72,Travis Etienne,12,6,Sun,15,16,12/24/23,24-332,JAX,@,TAM,L 12-30,6,12,2,0,0,0,RB
73,Jordan Love,12,2,Sun,15,16,12/24/23,25-052,GNB,@,CAR,W 33-30,2,12,6,1,1,100,QB
74,Ameer Abdullah,11,2,Mon,15,16,12/25/23,30-195,LVR,@,KAN,W 20-14,2,11,5.5,0,1,50,RB
75,Kareem Hunt,11,7,Sun,15,16,12/24/23,28-140,CLE,@,HOU,W 36-22,7,11,1.6,1,1,42.9,RB
76,Jacoby Brissett,10,1,Sun,15,16,12/24/23,31-013,WAS,@,NYJ,L 28-30,1,10,10,0,0,100,QB
77,Emari Demercado,10,2,Sun,15,16,12/24/23,24-338,ARI,@,CHI,L 16-27,2,10,5,0,1,50,RB
78,Taylor Heinicke,10,2,Sun,15,16,12/24/23,30-284,ATL,,IND,W 29-10,2,10,5,0,0,50,QB
79,Brandin Cooks,9,1,Sun,15,16,12/24/23,30-090,DAL,@,MIA,L 20-22,1,9,9,0,0,100,WR
80,Sam Darnold,9,1,Mon,15,16,12/25/23,26-203,SFO,,BAL,L 19-33,1,9,9,0,0,100,QB
81,Davis Mills,9,2,Sun,15,16,12/24/23,25-064,HOU,,CLE,L 22-36,2,9,4.5,0,0,50,QB
82,Tyquan Thornton,9,1,Sun,15,16,12/24/23,23-139,NWE,@,DEN,W 26-23,1,9,9,0,,100,WR
83,Derius Davis,8,1,Sat,15,16,12/23/23,23-103,LAC,,BUF,L 22-24,1,8,8,0,,100,WR
84,Kalif Raymond,8,1,Sun,15,16,12/24/23,29-138,DET,@,MIN,W 30-24,1,8,8,0,0,100,WR
85,Jamaal Williams,8,2,Thu,15,16,12/21/23,28-262,NOR,@,LAR,L 22-30,2,8,4,0,1,100,RB
86,Calvin Austin,7,1,Sat,15,16,12/23/23,24-274,PIT,,CIN,W 34-11,1,7,7,1,1,100,WR
87,Bo Melton,7,1,Sun,15,16,12/24/23,24-220,GNB,@,CAR,W 33-30,1,7,7,0,0,100,WR
88,Deebo Samuel,7,2,Mon,15,16,12/25/23,27-344,SFO,,BAL,L 19-33,2,7,3.5,0,0,50,WR
89,Robert Woods,7,1,Sun,15,16,12/24/23,31-258,HOU,,CLE,L 22-36,1,7,7,0,0,100,WR
90,C.J. Beathard,6,1,Sun,15,16,12/24/23,30-038,JAX,@,TAM,L 12-30,1,6,6,0,1,100,QB
91,Clyde Edwards-Helaire,6,4,Mon,15,16,12/25/23,24-258,KAN,,LVR,L 14-20,4,6,1.5,0,0,25,RB
92,Rondale Moore,6,1,Sun,15,16,12/24/23,23-198,ARI,@,CHI,L 16-27,1,6,6,0,0,100,WR
93,Dare Ogunbowale,6,1,Sun,15,16,12/24/23,29-234,HOU,,CLE,L 22-36,1,6,6,0,,0,RB
94,Dameon Pierce,6,3,Sun,15,16,12/24/23,23-308,HOU,,CLE,L 22-36,3,6,2,0,0,33.3,RB
95,Tommy DeVito,5,1,Mon,15,16,12/25/23,25-140,NYG,@,PHI,L 25-33,1,5,5,0,0,0,QB
96,Baker Mayfield,5,5,Sun,15,16,12/24/23,28-254,TAM,,JAX,W 30-12,5,5,1,0,1,20,QB
97,Tre Tucker,5,1,Mon,15,16,12/25/23,22-292,LVR,@,KAN,W 20-14,1,5,5,0,1,100,WR
98,Rico Dowdle,4,2,Sun,15,16,12/24/23,25-193,DAL,@,MIA,L 20-22,2,4,2,0,1,50,RB
99,Velus Jones Jr.,4,1,Sun,15,16,12/24/23,26-227,CHI,,ARI,W 27-16,1,4,4,0,,0,WR
100,Mason Rudolph,4,2,Sat,15,16,12/23/23,28-159,PIT,,CIN,W 34-11,2,4,2,0,1,50,QB
101,Curtis Samuel,4,2,Sun,15,16,12/24/23,27-135,WAS,@,NYJ,L 28-30,2,4,2,0,1,50,WR
102,Rashid Shaheed,4,1,Thu,15,16,12/21/23,25-112,NOR,@,LAR,L 22-30,1,4,4,0,0,100,WR
103,Patrick Taylor,4,3,Sun,15,16,12/24/23,25-239,GNB,@,CAR,W 33-30,3,4,1.3,0,,0,RB
104,KaVontae Turpin,4,1,Sun,15,16,12/24/23,27-144,DAL,@,MIA,L 20-22,1,4,4,0,,100,WR
105,Hunter Luepke,3,2,Sun,15,16,12/24/23,23-299,DAL,@,MIA,L 20-22,2,3,1.5,0,2,100,RB
106,Miles Sanders,3,3,Sun,15,16,12/24/23,26-237,CAR,,GNB,L 30-33,3,3,1,0,,0,RB
107,Boston Scott,3,1,Mon,15,16,12/25/23,28-242,PHI,,NYG,W 33-25,1,3,3,0,,0,RB
108,Trey Sermon,3,2,Sun,15,16,12/24/23,24-328,IND,@,ATL,L 10-29,2,3,1.5,0,,50,RB
109,Derek Carr,2,2,Thu,15,16,12/21/23,32-268,NOR,@,LAR,L 22-30,2,2,1,0,0,0,QB
110,DeeJay Dallas,2,1,Sun,15,16,12/24/23,25-099,SEA,@,TEN,W 20-17,1,2,2,0,1,100,RB
111,Taysom Hill,2,2,Thu,15,16,12/21/23,33-120,NOR,@,LAR,L 22-30,2,2,1,0,1,50,QB
112,D'Ernest Johnson,2,1,Sun,15,16,12/24/23,27-300,JAX,@,TAM,L 12-30,1,2,2,0,,0,RB
113,Samaje Perine,2,1,Sun,15,16,12/24/23,28-099,DEN,,NWE,L 23-26,1,2,2,0,0,100,RB
114,Brock Purdy,2,1,Mon,15,16,12/25/23,23-363,SFO,,BAL,L 19-33,1,2,2,0,1,100,QB
115,Geno Smith,2,1,Sun,15,16,12/24/23,33-075,SEA,@,TEN,W 20-17,1,2,2,0,0,0,QB
116,Jaylen Waddle,2,1,Sun,15,16,12/24/23,25-029,MIA,,DAL,W 22-20,1,2,2,0,0,0,WR
117,Bailey Zappe,2,1,Sun,15,16,12/24/23,24-242,NWE,@,DEN,W 26-23,1,2,2,0,0,0,QB
118,Joe Flacco,1,2,Sun,15,16,12/24/23,38-342,CLE,@,HOU,W 36-22,2,1,0.5,0,1,50,QB
119,Chris Godwin,1,1,Sun,15,16,12/24/23,27-300,TAM,,JAX,W 30-12,1,1,1,0,0,0,WR
120,Quentin Johnston,1,1,Sat,15,16,12/23/23,22-108,LAC,,BUF,L 22-24,1,1,1,0,0,0,WR
121,Nick Mullens,1,1,Sun,15,16,12/24/23,28-278,MIN,,DET,L 24-30,1,1,1,0,0,0,QB
122,Isaiah Spiller,1,2,Sat,15,16,12/23/23,22-136,LAC,,BUF,L 22-24,2,1,0.5,0,,0,RB
123,Jake Browning,0,1,Sat,15,16,12/23/23,27-256,CIN,@,PIT,L 11-34,1,0,0,0,0,0,QB
124,Michael Burton,0,1,Sun,15,16,12/24/23,31-326,DEN,,NWE,L 23-26,1,0,0,0,0,0,FB
125,Zach Charbonnet,0,2,Sun,15,16,12/24/23,22-350,SEA,@,TEN,W 20-17,2,0,0,0,,50,RB
126,Tyler Conklin,0,1,Sun,15,16,12/24/23,28-147,NYJ,,WAS,W 30-28,1,0,0,0,0,0,TE
127,Jared Goff,0,3,Sun,15,16,12/24/23,29-071,DET,@,MIN,W 30-24,3,0,0,0,1,33.3,QB
128,Alexander Mattison,-1,2,Sun,15,16,12/24/23,25-188,MIN,,DET,L 24-30,2,-1,-0.5,0,,0,RB
129,Joshua Kelley,-2,1,Sat,15,16,12/23/23,26-033,LAC,,BUF,L 22-24,1,-2,-2,0,,0,RB
130,Tua Tagovailoa,-2,2,Sun,15,16,12/24/23,25-297,MIA,,DAL,W 22-20,2,-2,-1,0,0,0,QB
131,Treylon Burks,-3,1,Sun,15,16,12/24/23,23-276,TEN,,SEA,L 17-20,1,-3,-3,0,0,0,WR
132,Cooper Kupp,-3,1,Thu,15,16,12/21/23,30-189,LAR,,NOR,W 30-22,1,-3,-3,0,0,0,WR
133,Aidan O'Connell,-4,4,Mon,15,16,12/25/23,25-115,LVR,@,KAN,W 20-14,4,-4,-1,0,0,0,QB
134,Matthew Stafford,-4,1,Thu,15,16,12/21/23,35-317,LAR,,NOR,W 30-22,1,-4,-4,0,0,0,QB
135,Dorian Thompson-Robinson,-5,1,Sun,15,16,12/24/23,24-040,CLE,@,HOU,W 36-22,1,-5,-5,0,0,0,QB
136,Garrett Wilson,-8,1,Sun,15,16,12/24/23,23-155,NYJ,,WAS,W 30-28,1,-8,-8,0,0,0,WR
137,Calvin Ridley,-12,1,Sun,15,16,12/24/23,29-004,JAX,@,TAM,L 12-30,1,-12,-12,0,0,0,WR
,,,,,,,,,,,,,,,,,,,
