Rk,Player,Yds,Tgt,Day,G#,Week,Date,Age,Team,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,1D,Succ%,Pos.
49,Alec Pierce,53,3,Sun,7,7,10/22/23,23-173,IND,,CLE,L 38-39,3,3,53,17.7,0,100,17.7,3,100,WR
50,Sam LaPorta,52,7,Sun,7,7,10/22/23,22-283,DET,@,BAL,L 6-38,7,6,52,8.7,0,85.7,7.4,2,57.1,TE
51,Pharaoh Brown,51,2,Sun,7,7,10/22/23,29-171,NWE,,BUF,W 29-25,2,2,51,25.5,0,100,25.5,2,100,TE
52,Christian McCaffrey,51,3,Mon,7,7,10/23/23,27-138,SFO,@,MIN,L 17-22,3,3,51,17,1,100,17,2,100,RB
53,Rhamondre Stevenson,51,6,Sun,7,7,10/22/23,25-241,NWE,,BUF,W 29-25,6,6,51,8.5,0,100,8.5,2,50,RB
54,Logan Thomas,51,6,Sun,7,7,10/22/23,32-113,WAS,@,NYG,L 7-14,6,4,51,12.8,0,66.7,8.5,2,50,TE
55,Taysom Hill,50,5,Thu,7,7,10/19/23,33-057,NOR,,JAX,L 24-31,5,4,50,12.5,0,80,10,2,80,QB
56,Jakobi Meyers,50,13,Sun,7,7,10/22/23,26-347,LVR,@,CHI,L 12-30,13,7,50,7.1,1,53.8,3.8,5,46.2,WR
57,Odell Beckham Jr.,49,7,Sun,7,7,10/22/23,30-351,BAL,,DET,W 38-6,7,5,49,9.8,0,71.4,7,3,42.9,WR
58,Marquise Brown,49,7,Sun,7,7,10/22/23,26-140,ARI,@,SEA,L 10-20,7,3,49,16.3,0,42.9,7,3,42.9,WR
59,DeVonta Smith,49,5,Sun,7,7,10/22/23,24-342,PHI,,MIA,W 31-17,5,4,49,12.3,0,80,9.8,3,60,WR
60,Cedrick Wilson Jr.,48,3,Sun,7,7,10/22/23,27-336,MIA,@,PHI,L 17-31,3,2,48,24,0,66.7,16,2,66.7,WR
61,K.J. Osborn,47,6,Mon,7,7,10/23/23,26-135,MIN,,SFO,W 22-17,6,5,47,9.4,0,83.3,7.8,1,33.3,WR
62,Kyle Pitts,47,5,Sun,7,7,10/22/23,23-016,ATL,@,TAM,W 16-13,5,3,47,15.7,0,60,9.4,1,40,TE
63,James Cook,46,3,Sun,7,7,10/22/23,24-027,BUF,@,NWE,L 25-29,3,3,46,15.3,1,100,15.3,3,100,RB
64,Scott Miller,46,1,Sun,7,7,10/22/23,26-083,ATL,@,TAM,W 16-13,1,1,46,46,0,100,46,1,100,WR
65,Evan Engram,45,7,Thu,7,7,10/19/23,29-047,JAX,@,NOR,W 31-24,7,5,45,9,0,71.4,6.4,2,42.9,TE
66,Jonathan Taylor,45,4,Sun,7,7,10/22/23,24-276,IND,,CLE,L 38-39,4,3,45,15,0,75,11.3,2,50,RB
67,Jahan Dotson,43,8,Sun,7,7,10/22/23,23-214,WAS,@,NYG,L 7-14,8,5,43,8.6,0,62.5,5.4,1,50,WR
68,Cade Otton,43,6,Sun,6,7,10/22/23,24-190,TAM,,ATL,L 13-16,6,5,43,8.6,0,83.3,7.2,3,83.3,TE
69,Josh Reynolds,43,3,Sun,7,7,10/22/23,28-248,DET,@,BAL,L 6-38,3,2,43,21.5,0,66.7,14.3,2,66.7,WR
70,Michael Thomas,42,7,Thu,7,7,10/19/23,30-230,NOR,,JAX,L 24-31,7,3,42,14,1,42.9,6,2,42.9,WR
71,Saquon Barkley,41,4,Sun,7,7,10/22/23,26-255,NYG,,WAS,W 14-7,4,3,41,13.7,1,75,10.3,2,50,RB
72,Tyler Lockett,38,5,Sun,6,7,10/22/23,31-024,SEA,,ARI,W 20-10,5,4,38,9.5,0,80,7.6,2,80,WR
73,Jamal Agnew,36,6,Thu,7,7,10/19/23,28-199,JAX,@,NOR,W 31-24,6,4,36,9,0,66.7,6,1,50,WR
74,Rashod Bateman,36,3,Sun,7,7,10/22/23,23-327,BAL,,DET,W 38-6,3,2,36,18,0,66.7,12,2,66.7,WR
75,Khalil Shakir,35,4,Sun,7,7,10/22/23,23-261,BUF,@,NWE,L 25-29,4,4,35,8.8,0,100,8.8,2,100,WR
76,AJ Dillon,34,2,Sun,6,7,10/22/23,25-173,GNB,@,DEN,L 17-19,2,2,34,17,0,100,17,1,50,RB
77,Foster Moreau,33,4,Thu,7,7,10/19/23,26-166,NOR,,JAX,L 24-31,4,3,33,11,0,75,8.3,1,25,TE
78,Darnell Mooney,32,5,Sun,7,7,10/22/23,25-358,CHI,,LVR,W 30-12,5,4,32,8,0,80,6.4,,60,WR
79,Tutu Atwell,31,2,Sun,7,7,10/22/23,24-015,LAR,,PIT,L 17-24,2,1,31,31,1,50,15.5,1,50,WR
80,D'Onta Foreman,31,5,Sun,7,7,10/22/23,27-181,CHI,,LVR,W 30-12,5,3,31,10.3,1,60,6.2,3,60,RB
81,Samaje Perine,31,3,Sun,7,7,10/22/23,28-036,DEN,,GNB,W 19-17,3,3,31,10.3,0,100,10.3,2,100,RB
82,Patrick Ricard,31,2,Sun,7,7,10/22/23,29-148,BAL,,DET,W 38-6,2,2,31,15.5,0,100,15.5,1,50,FB
83,Cam Akers,30,3,Mon,7,7,10/23/23,24-123,MIN,,SFO,W 22-17,3,2,30,15,0,66.7,10,1,33.3,RB
84,Romeo Doubs,30,5,Sun,6,7,10/22/23,23-192,GNB,@,DEN,L 17-19,5,2,30,15,1,40,6,2,40,WR
85,Luke Musgrave,30,5,Sun,6,7,10/22/23,23-050,GNB,@,DEN,L 17-19,5,4,30,7.5,0,80,6,2,40,TE
86,Cooper Kupp,29,7,Sun,7,7,10/22/23,30-129,LAR,,PIT,L 17-24,7,2,29,14.5,0,28.6,4.1,1,14.3,WR
87,Trey McBride,29,6,Sun,7,7,10/22/23,23-334,ARI,@,SEA,L 10-20,6,3,29,9.7,0,50,4.8,1,16.7,TE
88,Isiah Pacheco,28,4,Sun,7,7,10/22/23,24-234,KAN,,LAC,W 31-17,4,4,28,7,1,100,7,2,75,RB
89,Rashid Shaheed,28,8,Thu,7,7,10/19/23,25-049,NOR,,JAX,L 24-31,8,4,28,7,0,50,3.5,1,37.5,WR
90,Hunter Henry,27,3,Sun,7,7,10/22/23,28-319,NWE,,BUF,W 29-25,3,2,27,13.5,0,66.7,9,2,66.7,TE
91,Jonnu Smith,27,3,Sun,7,7,10/22/23,28-061,ATL,@,TAM,W 16-13,3,3,27,9,0,100,9,2,66.7,TE
92,Christian Watson,27,5,Sun,6,7,10/22/23,24-163,GNB,@,DEN,L 17-19,5,3,27,9,0,60,5.4,2,40,WR
93,Gerald Everett,26,4,Sun,6,7,10/22/23,29-119,LAC,@,KAN,L 17-31,4,3,26,8.7,1,75,6.5,2,50,TE
94,Colby Parkinson,26,2,Sun,6,7,10/22/23,24-287,SEA,,ARI,W 20-10,2,2,26,13,0,100,13,1,50,TE
95,Zamir White,26,3,Sun,7,7,10/22/23,24-034,LVR,@,CHI,L 12-30,3,3,26,8.7,0,100,8.7,2,66.7,RB
96,Michael Wilson,26,5,Sun,7,7,10/22/23,23-241,ARI,@,SEA,L 10-20,5,3,26,8.7,0,60,5.2,1,20,WR
97,Noah Fant,25,1,Sun,6,7,10/22/23,25-336,SEA,,ARI,W 20-10,1,1,25,25,0,100,25,1,100,TE
98,Curtis Samuel,25,8,Sun,7,7,10/22/23,27-072,WAS,@,NYG,L 7-14,8,4,25,6.3,0,50,3.1,2,25,WR
99,Travis Etienne,24,5,Thu,7,7,10/19/23,24-266,JAX,@,NOR,W 31-24,5,3,24,8,0,60,4.8,1,40,RB
100,Antonio Gibson,24,2,Sun,7,7,10/22/23,25-121,WAS,@,NYG,L 7-14,2,2,24,12,0,100,12,,0,RB
101,Jerick McKinnon,24,2,Sun,7,7,10/22/23,31-172,KAN,,LAC,W 31-17,2,2,24,12,0,100,12,1,50,RB
102,Connor Heyward,23,3,Sun,6,7,10/22/23,24-273,PIT,@,LAR,W 24-17,3,2,23,11.5,0,66.7,7.7,1,33.3,TE
103,Amari Cooper,22,8,Sun,6,7,10/22/23,29-127,CLE,@,IND,W 39-38,8,2,22,11,0,25,2.8,1,25,WR
104,Aaron Jones,22,5,Sun,6,7,10/22/23,28-324,GNB,@,DEN,L 17-19,5,3,22,7.3,0,60,4.4,2,40,RB
105,Donovan Peoples-Jones,22,3,Sun,6,7,10/22/23,24-245,CLE,@,IND,W 39-38,3,2,22,11,0,66.7,7.3,1,33.3,WR
106,Wan'Dale Robinson,22,2,Sun,7,7,10/22/23,22-290,NYG,,WAS,W 14-7,2,1,22,22,0,50,11,1,50,WR
107,Darius Slayton,22,2,Sun,7,7,10/22/23,26-283,NYG,,WAS,W 14-7,2,1,22,22,0,50,11,1,50,WR
108,Jayden Reed,21,4,Sun,6,7,10/22/23,23-177,GNB,@,DEN,L 17-19,4,3,21,7,1,75,5.3,2,50,WR
109,Jerome Ford,20,4,Sun,6,7,10/22/23,23-317,CLE,@,IND,W 39-38,4,2,20,10,0,50,5,1,50,RB
110,Quentin Johnston,20,2,Sun,6,7,10/22/23,22-046,LAC,@,KAN,L 17-31,2,1,20,20,0,50,10,1,50,WR
111,Ray-Ray McCloud,20,3,Mon,7,7,10/23/23,27-008,SFO,@,MIN,L 17-22,3,2,20,10,0,66.7,6.7,1,66.7,WR
112,Latavius Murray,20,2,Sun,7,7,10/22/23,33-277,BUF,@,NWE,L 25-29,2,2,20,10,0,100,10,1,100,RB
113,Kalif Raymond,20,2,Sun,7,7,10/22/23,29-075,DET,@,BAL,L 6-38,2,2,20,10,0,100,10,1,100,WR
114,Zach Ertz,19,4,Sun,7,7,10/22/23,32-346,ARI,@,SEA,L 10-20,4,3,19,6.3,0,75,4.8,1,50,TE
115,KhaDarel Hodge,19,1,Sun,7,7,10/22/23,28-292,ATL,@,TAM,W 16-13,1,1,19,19,0,100,19,1,100,WR
116,Tyler Scott,19,3,Sun,7,7,10/22/23,22-010,CHI,,LVR,W 30-12,3,2,19,9.5,0,66.7,6.3,1,66.7,WR
117,Austin Hooper,18,2,Sun,7,7,10/22/23,28-358,LVR,@,CHI,L 12-30,2,2,18,9,0,100,9,1,50,TE
118,Emari Demercado,17,5,Sun,7,7,10/22/23,24-275,ARI,@,SEA,L 10-20,5,4,17,4.3,0,80,3.4,0,40,RB
119,Tim Jones,17,2,Thu,7,7,10/19/23,25-156,JAX,@,NOR,W 31-24,2,2,17,8.5,0,100,8.5,1,50,WR
120,Dontayvion Wicks,17,1,Sun,6,7,10/22/23,22-128,GNB,@,DEN,L 17-19,1,1,17,17,0,100,17,1,100,WR
121,Marcedes Lewis,16,1,Sun,7,7,10/22/23,39-156,CHI,,LVR,W 30-12,1,1,16,16,0,100,16,1,100,TE
122,Byron Pringle,16,1,Sun,7,7,10/22/23,29-339,WAS,@,NYG,L 7-14,1,1,16,16,0,100,16,1,100,WR
123,Tre Tucker,16,3,Sun,7,7,10/22/23,22-228,LVR,@,CHI,L 12-30,3,2,16,8,0,66.7,5.3,1,33.3,WR
124,Najee Harris,15,3,Sun,6,7,10/22/23,25-227,PIT,@,LAR,W 24-17,3,3,15,5,0,100,5,0,66.7,RB
125,Skyy Moore,15,3,Sun,7,7,10/22/23,23-042,KAN,,LAC,W 31-17,3,2,15,7.5,0,66.7,5,1,66.7,WR
126,Hunter Renfrow,14,3,Sun,7,7,10/22/23,27-305,LVR,@,CHI,L 12-30,3,2,14,7,0,66.7,4.7,2,66.7,WR
127,Deven Thompkins,14,3,Sun,6,7,10/22/23,23-303,TAM,,ATL,L 13-16,3,3,14,4.7,0,100,4.7,1,66.7,WR
128,Javonte Williams,14,4,Sun,7,7,10/22/23,23-180,DEN,,GNB,W 19-17,4,3,14,4.7,0,75,3.5,0,50,RB
129,Isaiah Hodgins,13,4,Sun,7,7,10/22/23,25-001,NYG,,WAS,W 14-7,4,2,13,6.5,0,50,3.3,,50,WR
130,Michael Mayer,13,4,Sun,7,7,10/22/23,22-108,LVR,@,CHI,L 12-30,4,2,13,6.5,0,50,3.3,1,25,TE
131,D'Andre Swift,13,3,Sun,7,7,10/22/23,24-281,PHI,,MIA,W 31-17,3,3,13,4.3,0,100,4.3,0,33.3,RB
132,Kadarius Toney,13,1,Sun,7,7,10/22/23,24-268,KAN,,LAC,W 31-17,1,1,13,13,0,100,13,1,100,WR
133,Nelson Agholor,12,1,Sun,7,7,10/22/23,30-151,BAL,,DET,W 38-6,1,1,12,12,1,100,12,1,100,WR
134,Ty Chandler,12,1,Mon,7,7,10/23/23,25-164,MIN,,SFO,W 22-17,1,1,12,12,0,100,12,1,100,RB
135,Ross Dwelley,12,1,Mon,7,7,10/23/23,28-270,SFO,@,MIN,L 17-22,1,1,12,12,0,100,12,1,100,TE
136,Jalen Reagor,11,1,Sun,7,7,10/22/23,24-293,NWE,,BUF,W 29-25,1,1,11,11,0,100,11,1,100,WR
137,Derius Davis,10,2,Sun,6,7,10/22/23,23-041,LAC,@,KAN,L 17-31,2,1,10,10,0,50,5,0,0,WR
138,Deonte Harty,10,1,Sun,7,7,10/22/23,25-322,BUF,@,NWE,L 25-29,1,1,10,10,0,100,10,1,100,WR
139,Dawson Knox,10,3,Sun,7,7,10/22/23,26-342,BUF,@,NWE,L 25-29,3,1,10,10,0,33.3,3.3,1,33.3,TE
140,Keaton Mitchell,9,1,Sun,7,7,10/22/23,21-278,BAL,,DET,W 38-6,1,1,9,9,0,100,9,,100,RB
141,Donald Parham,9,3,Sun,6,7,10/22/23,26-067,LAC,@,KAN,L 17-31,3,1,9,9,0,33.3,3,1,33.3,TE
142,Craig Reynolds,9,1,Sun,7,7,10/22/23,27-129,DET,@,BAL,L 6-38,1,1,9,9,0,100,9,0,100,RB
143,Noah Gray,8,1,Sun,7,7,10/22/23,24-175,KAN,,LAC,W 31-17,1,1,8,8,0,100,8,,100,TE
144,DeVante Parker,8,1,Sun,7,7,10/22/23,30-275,NWE,,BUF,W 29-25,1,1,8,8,0,100,8,,100,WR
145,Geoff Swaim,8,1,Sun,7,7,10/22/23,30-036,ARI,@,SEA,L 10-20,1,1,8,8,0,100,8,,100,TE
146,Emanuel Wilson,8,2,Sun,6,7,10/22/23,24-167,GNB,@,DEN,L 17-19,2,2,8,4,0,100,4,0,100,RB
147,Blake Bell,7,1,Sun,7,7,10/22/23,32-076,KAN,,LAC,W 31-17,1,1,7,7,0,100,7,,100,TE
148,Braxton Berrios,7,2,Sun,7,7,10/22/23,28-016,MIA,@,PHI,L 17-31,2,1,7,7,0,50,3.5,,50,WR
149,Tyler Higbee,7,3,Sun,7,7,10/22/23,30-294,LAR,,PIT,L 17-24,3,1,7,7,0,33.3,2.3,1,33.3,TE
150,Trishton Jackson,7,1,Mon,7,7,10/23/23,25-228,MIN,,SFO,W 22-17,1,1,7,7,0,100,7,,0,WR
151,Allen Robinson,7,1,Sun,6,7,10/22/23,30-059,PIT,@,LAR,W 24-17,1,1,7,7,0,100,7,,0,WR
152,Gabriel Davis,6,5,Sun,7,7,10/22/23,24-204,BUF,@,NWE,L 25-29,5,1,6,6,0,20,1.2,,20,WR
153,Darrynton Evans,6,3,Sun,7,7,10/22/23,25-105,CHI,,LVR,W 30-12,3,1,6,6,0,33.3,2,1,33.3,RB
154,Marquise Goodwin,6,2,Sun,6,7,10/22/23,32-337,CLE,@,IND,W 39-38,2,1,6,6,0,50,3,0,0,WR
155,Mecole Hardman,6,3,Sun,7,7,10/22/23,25-224,KAN,,LAC,W 31-17,3,1,6,6,0,33.3,2,1,33.3,WR
156,Josh Jacobs,6,4,Sun,7,7,10/22/23,25-253,LVR,@,CHI,L 12-30,4,1,6,6,0,25,1.5,0,25,RB
157,Raheem Mostert,6,3,Sun,7,7,10/22/23,31-196,MIA,@,PHI,L 17-31,3,1,6,6,0,33.3,2,0,0,RB
158,Josh Oliver,6,2,Mon,7,7,10/23/23,26-216,MIN,,SFO,W 22-17,2,2,6,3,0,100,3,,50,TE
159,Kenneth Walker III,6,3,Sun,6,7,10/22/23,23-002,SEA,,ARI,W 20-10,3,2,6,3,0,66.7,2,0,33.3,RB
160,Matt Breida,5,1,Sun,7,7,10/22/23,28-236,NYG,,WAS,W 14-7,1,1,5,5,0,100,5,,0,RB
161,Mike Gesicki,5,2,Sun,7,7,10/22/23,28-019,NWE,,BUF,W 29-25,2,2,5,2.5,1,100,2.5,1,100,TE
162,Darrell Henderson,5,2,Sun,7,7,10/22/23,26-064,LAR,,PIT,L 17-24,2,1,5,5,0,50,2.5,0,50,RB
163,Brycen Hopkins,5,1,Sun,7,7,10/22/23,26-209,LAR,,PIT,L 17-24,1,1,5,5,0,100,5,,0,TE
164,Van Jefferson,5,2,Sun,7,7,10/22/23,27-088,ATL,@,TAM,W 16-13,2,1,5,5,0,50,2.5,,50,WR
165,Zack Moss,5,2,Sun,7,7,10/22/23,25-311,IND,,CLE,L 38-39,2,1,5,5,0,50,2.5,0,0,RB
166,Trey Palmer,5,2,Sun,6,7,10/22/23,22-203,TAM,,ATL,L 13-16,2,1,5,5,0,50,2.5,,0,WR
167,Calvin Ridley,5,4,Thu,7,7,10/19/23,28-303,JAX,@,NOR,W 31-24,4,1,5,5,0,25,1.3,,0,WR
168,Trent Sherfield,5,1,Sun,7,7,10/22/23,27-238,BUF,@,NWE,L 25-29,1,1,5,5,0,100,5,,100,WR
169,Stone Smartt,5,1,Sun,6,7,10/22/23,25-018,LAC,@,KAN,L 17-31,1,1,5,5,0,100,5,,100,TE
170,Adam Trautman,5,2,Sun,7,7,10/22/23,26-259,DEN,,GNB,W 19-17,2,1,5,5,0,50,2.5,,50,TE
171,Khari Blasingame,4,1,Sun,7,7,10/22/23,27-113,CHI,,LVR,W 30-12,1,1,4,4,0,100,4,,100,FB
172,Jesper Horsted,4,1,Sun,7,7,10/22/23,26-237,LVR,@,CHI,L 12-30,1,1,4,4,0,100,4,,100,TE
173,Jeff Wilson,4,1,Sun,7,7,10/22/23,27-340,MIA,@,PHI,L 17-31,1,1,4,4,0,100,4,,100,RB
174,Nate Adkins,3,1,Sun,7,7,10/22/23,24-105,DEN,,GNB,W 19-17,1,1,3,3,0,100,3,,0,TE
175,Julio Jones,3,1,Sun,7,7,10/22/23,34-256,PHI,,MIA,W 31-17,1,1,3,3,0,100,3,,0,WR
176,Alexander Mattison,3,3,Mon,7,7,10/23/23,25-126,MIN,,SFO,W 22-17,3,2,3,1.5,0,66.7,1,0,33.3,RB
177,Sterling Shepard,3,1,Sun,7,7,10/22/23,30-254,NYG,,WAS,W 14-7,1,1,3,3,0,100,3,,0,WR
178,Samori Toure,3,2,Sun,6,7,10/22/23,25-212,GNB,@,DEN,L 17-19,2,1,3,3,0,50,1.5,,0,WR
179,Justice Hill,2,1,Sun,7,7,10/22/23,25-342,BAL,,DET,W 38-6,1,1,2,2,0,100,2,0,0,RB
180,Rondale Moore,2,4,Sun,7,7,10/22/23,23-135,ARI,@,SEA,L 10-20,4,2,2,1,0,50,0.5,1,25,WR
181,Ben Sims,2,1,Sun,6,7,10/22/23,23-159,GNB,@,DEN,L 17-19,1,1,2,2,0,100,2,1,100,TE
182,Tyquan Thornton,2,1,Sun,7,7,10/22/23,23-076,NWE,,BUF,W 29-25,1,1,2,2,0,100,2,,0,WR
183,Austin Ekeler,1,2,Sun,6,7,10/22/23,28-158,LAC,@,KAN,L 17-31,2,1,1,1,0,50,0.5,0,0,RB
184,Jaleel McLaughlin,1,2,Sun,7,7,10/22/23,23-039,DEN,,GNB,W 19-17,2,1,1,1,0,50,0.5,0,0,RB
185,Salvon Ahmed,0,2,Sun,7,7,10/22/23,24-297,MIA,@,PHI,L 17-31,2,1,0,0,0,50,0,,0,RB
186,John Bates,0,1,Sun,7,7,10/22/23,25-350,WAS,@,NYG,L 7-14,1,0,0,,0,0,0,,0,TE
187,Harrison Bryant,0,1,Sun,6,7,10/22/23,25-182,CLE,@,IND,W 39-38,1,0,0,,0,0,0,,0,TE
188,DeeJay Dallas,0,1,Sun,6,7,10/22/23,25-036,SEA,,ARI,W 20-10,1,1,0,0,0,100,0,,0,RB
189,Payne Durham,0,1,Sun,6,7,10/22/23,23-129,TAM,,ATL,L 13-16,1,0,0,,0,0,0,,0,TE
190,Clyde Edwards-Helaire,0,1,Sun,7,7,10/22/23,24-194,KAN,,LAC,W 31-17,1,0,0,,0,0,0,,0,RB
191,Ezekiel Elliott,0,1,Sun,7,7,10/22/23,28-092,NWE,,BUF,W 29-25,1,0,0,,0,0,0,0,0,RB
