Rk,Player,Yds,Tgt,Day,G#,Week,Date,Age,Team,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,1D,Succ%,Pos.
60,Chigoziem Okonkwo,45,5,Sun,11,12,11/26/23,24-079,TEN,,CAR,W 17-10,5,4,45,11.3,0,80,9,1,80,TE
61,Cade Otton,45,4,Sun,11,12,11/26/23,24-225,TAM,@,IND,L 20-27,4,4,45,11.3,0,100,11.3,1,75,TE
62,Brandon Powell,45,3,Mon,12,12,11/27/23,28-076,MIN,,CHI,L 10-12,3,3,45,15,0,100,15,2,66.7,WR
63,Joe Mixon,44,2,Sun,11,12,11/26/23,27-125,CIN,,PIT,L 10-16,2,2,44,22,0,100,22,1,100,RB
64,Elijah Moore,44,9,Sun,11,12,11/26/23,23-244,CLE,@,DEN,L 12-29,9,3,44,14.7,0,33.3,4.9,1,33.3,WR
65,Garrett Wilson,44,10,Fri,11,12,11/24/23,23-125,NYJ,,MIA,L 13-34,10,7,44,6.3,1,70,4.4,3,40,WR
66,Josh Downs,43,13,Sun,11,12,11/26/23,22-106,IND,,TAM,W 27-20,13,5,43,8.6,0,38.5,3.3,2,23.1,WR
67,Gerald Everett,43,4,Sun,11,12,11/26/23,29-154,LAC,,BAL,L 10-20,4,4,43,10.8,1,100,10.8,3,75,TE
68,Cole Kmet,43,7,Mon,12,12,11/27/23,24-262,CHI,@,MIN,W 12-10,7,7,43,6.1,0,100,6.1,2,57.1,TE
69,D'Ernest Johnson,42,2,Sun,11,12,11/26/23,27-272,JAX,@,HOU,W 24-21,2,1,42,42,0,50,21,1,50,RB
70,DeVante Parker,42,5,Sun,11,12,11/26/23,30-310,NWE,@,NYG,L 7-10,5,3,42,14,0,60,8.4,2,60,WR
71,Chris Moore,41,4,Sun,11,12,11/26/23,30-163,TEN,,CAR,W 17-10,4,3,41,13.7,0,75,10.3,2,75,WR
72,Jaxon Smith-Njigba,41,3,Thu,11,12,11/23/23,21-282,SEA,,SFO,L 13-31,3,2,41,20.5,0,66.7,13.7,1,66.7,WR
73,Nick Westbrook-Ikhine,41,5,Sun,11,12,11/26/23,26-250,TEN,,CAR,W 17-10,5,4,41,10.3,0,80,8.2,3,80,WR
74,Roschon Johnson,40,5,Mon,12,12,11/27/23,22-300,CHI,@,MIN,W 12-10,5,5,40,8,0,100,8,2,40,RB
75,Isaiah Likely,40,6,Sun,12,12,11/26/23,23-222,BAL,@,LAC,W 20-10,6,4,40,10,0,66.7,6.7,,50,TE
76,Robert Woods,40,3,Sun,11,12,11/26/23,31-230,HOU,,JAX,L 21-24,3,2,40,20,0,66.7,13.3,2,66.7,WR
77,Jordan Addison,39,10,Mon,12,12,11/27/23,21-304,MIN,,CHI,L 10-12,10,6,39,6.5,0,60,3.9,2,30,WR
78,AJ Dillon,38,3,Thu,11,12,11/23/23,25-205,GNB,@,DET,W 29-22,3,3,38,12.7,0,100,12.7,2,100,RB
79,Dalton Kincaid,38,6,Sun,12,12,11/26/23,24-039,BUF,@,PHI,L 34-37 (OT),6,5,38,7.6,0,83.3,6.3,1,66.7,TE
80,Hunter Renfrow,38,4,Sun,12,12,11/26/23,27-340,LVR,,KAN,L 17-31,4,4,38,9.5,0,100,9.5,2,75,WR
81,A.J. Brown,37,9,Sun,11,12,11/26/23,26-149,PHI,,BUF,W 37-34 (OT),9,5,37,7.4,1,55.6,4.1,2,44.4,WR
82,Romeo Doubs,37,4,Thu,11,12,11/23/23,23-224,GNB,@,DET,W 29-22,4,3,37,12.3,0,75,9.3,2,75,WR
83,Jake Ferguson,35,3,Thu,11,12,11/23/23,24-309,DAL,,WAS,W 45-10,3,1,35,35,0,33.3,11.7,1,33.3,TE
84,Rondale Moore,35,3,Sun,12,12,11/26/23,23-170,ARI,,LAR,L 14-37,3,2,35,17.5,0,66.7,11.7,1,33.3,WR
85,Odell Beckham Jr.,34,5,Sun,12,12,11/26/23,31-021,BAL,@,LAC,W 20-10,5,3,34,11.3,0,60,6.8,2,60,WR
86,DJ Chark,34,4,Sun,11,12,11/26/23,27-064,CAR,@,TEN,L 10-17,4,3,34,11.3,0,75,8.5,1,50,WR
87,Xavier Hutchinson,34,1,Sun,11,12,11/26/23,23-178,HOU,,JAX,L 21-24,1,1,34,34,0,100,34,1,100,WR
88,Skyy Moore,34,3,Sun,11,12,11/26/23,23-077,KAN,@,LVR,W 31-17,3,3,34,11.3,0,100,11.3,1,33.3,WR
89,K.J. Osborn,34,4,Mon,12,12,11/27/23,26-170,MIN,,CHI,L 10-12,4,3,34,11.3,0,75,8.5,2,50,WR
90,Isiah Pacheco,34,5,Sun,11,12,11/26/23,24-269,KAN,@,LVR,W 31-17,5,5,34,6.8,0,100,6.8,4,80,RB
91,Jayden Reed,34,8,Thu,11,12,11/23/23,23-209,GNB,@,DET,W 29-22,8,4,34,8.5,1,50,4.3,3,37.5,WR
92,KaVontae Turpin,34,1,Thu,11,12,11/23/23,27-113,DAL,,WAS,W 45-10,1,1,34,34,1,100,34,1,100,WR
93,Tyler Conklin,33,5,Fri,11,12,11/24/23,28-117,NYJ,,MIA,L 13-34,5,4,33,8.3,0,80,6.6,2,40,TE
94,Austin Ekeler,32,6,Sun,11,12,11/26/23,28-193,LAC,,BAL,L 10-20,6,5,32,6.4,0,83.3,5.3,2,50,RB
95,D.K. Metcalf,32,9,Thu,11,12,11/23/23,25-344,SEA,,SFO,L 13-31,9,3,32,10.7,0,33.3,3.6,1,22.2,WR
96,Bijan Robinson,32,6,Sun,11,12,11/26/23,21-300,ATL,,NOR,W 24-15,6,3,32,10.7,1,50,5.3,1,33.3,RB
97,Mo Alie-Cox,30,1,Sun,11,12,11/26/23,30-068,IND,,TAM,W 27-20,1,1,30,30,0,100,30,1,100,TE
98,Travis Etienne,30,6,Sun,11,12,11/26/23,24-304,JAX,@,HOU,W 24-21,6,4,30,7.5,0,66.7,5,1,33.3,RB
99,Noah Gray,30,3,Sun,11,12,11/26/23,24-210,KAN,@,LVR,W 31-17,3,3,30,10,0,100,10,2,100,TE
100,Tyler Lockett,30,5,Thu,11,12,11/23/23,31-056,SEA,,SFO,L 13-31,5,3,30,10,0,60,6,1,40,WR
101,Tyler Higbee,29,5,Sun,11,12,11/26/23,30-329,LAR,@,ARI,W 37-14,5,5,29,5.8,2,100,5.8,2,80,TE
102,Will Mallory,29,3,Sun,11,12,11/26/23,24-157,IND,,TAM,W 27-20,3,2,29,14.5,0,66.7,9.7,2,66.7,TE
103,Cole Turner,29,1,Thu,12,12,11/23/23,23-252,WAS,@,DAL,L 10-45,1,1,29,29,0,100,29,1,100,TE
104,Olamide Zaccheaus,29,1,Sun,11,12,11/26/23,26-126,PHI,,BUF,W 37-34 (OT),1,1,29,29,1,100,29,1,100,WR
105,Greg Dortch,27,9,Sun,12,12,11/26/23,25-181,ARI,,LAR,L 14-37,9,3,27,9,1,33.3,3,2,33.3,WR
106,Michael Mayer,27,4,Sun,12,12,11/26/23,22-143,LVR,,KAN,L 17-31,4,2,27,13.5,0,50,6.8,2,50,TE
107,Puka Nacua,27,8,Sun,11,12,11/26/23,22-181,LAR,@,ARI,W 37-14,8,4,27,6.8,0,50,3.4,2,25,WR
108,Alec Pierce,27,6,Sun,11,12,11/26/23,23-208,IND,,TAM,W 27-20,6,4,27,6.8,0,66.7,4.5,1,33.3,WR
109,Byron Pringle,27,2,Thu,12,12,11/23/23,30-006,WAS,@,DAL,L 10-45,2,2,27,13.5,0,100,13.5,1,50,WR
110,Elijah Higgins,26,2,Sun,12,12,11/26/23,23-030,ARI,,LAR,L 14-37,2,1,26,26,0,50,13,1,50,TE
111,Wan'Dale Robinson,26,5,Sun,12,12,11/26/23,22-325,NYG,,NWE,W 10-7,5,4,26,6.5,0,80,5.2,1,60,WR
112,Noah Fant,25,2,Thu,11,12,11/23/23,26-003,SEA,,SFO,L 13-31,2,2,25,12.5,0,100,12.5,2,100,TE
113,Zay Flowers,25,8,Sun,12,12,11/26/23,23-076,BAL,@,LAC,W 20-10,8,5,25,5,1,62.5,3.1,2,37.5,WR
114,Trenton Irwin,25,1,Sun,11,12,11/26/23,27-351,CIN,,PIT,L 10-16,1,1,25,25,0,100,25,1,100,WR
115,Christian McCaffrey,25,6,Thu,11,12,11/23/23,27-169,SFO,@,SEA,W 31-13,6,5,25,5,0,83.3,4.2,1,33.3,RB
116,Keaton Mitchell,25,2,Sun,12,12,11/26/23,21-313,BAL,@,LAC,W 20-10,2,2,25,12.5,0,100,12.5,2,100,RB
117,Jalen Brooks,24,1,Thu,11,12,11/23/23,23-200,DAL,,WAS,W 45-10,1,1,24,24,0,100,24,1,100,WR
118,Breece Hall,24,9,Fri,11,12,11/24/23,22-177,NYJ,,MIA,L 13-34,9,7,24,3.4,0,77.8,2.7,2,33.3,RB
119,Marvin Mims,24,3,Sun,11,12,11/26/23,21-252,DEN,,CLE,W 29-12,3,2,24,12,0,66.7,8,1,66.7,WR
120,Tony Pollard,24,6,Thu,11,12,11/23/23,26-207,DAL,,WAS,W 45-10,6,6,24,4,0,100,4,1,50,RB
121,Tyler Boyd,23,5,Sun,11,12,11/26/23,29-011,CIN,,PIT,L 10-16,5,3,23,7.7,0,60,4.6,1,40,WR
122,Ray-Ray McCloud,23,1,Thu,11,12,11/23/23,27-039,SFO,@,SEA,W 31-13,1,1,23,23,0,100,23,1,100,WR
123,Kyle Pitts,22,2,Sun,11,12,11/26/23,23-051,ATL,,NOR,W 24-15,2,2,22,11,0,100,11,2,100,TE
124,Nelson Agholor,21,2,Sun,12,12,11/26/23,30-186,BAL,@,LAC,W 20-10,2,1,21,21,0,50,10.5,,50,WR
125,Rashod Bateman,21,5,Sun,12,12,11/26/23,23-362,BAL,@,LAC,W 20-10,5,2,21,10.5,0,40,4.2,2,40,WR
126,Will Dissly,21,1,Thu,11,12,11/23/23,27-138,SEA,,SFO,L 13-31,1,1,21,21,0,100,21,1,100,TE
127,Jason Brownlee,20,2,Fri,11,12,11/24/23,24-298,NYJ,,MIA,L 13-34,2,2,20,10,0,100,10,,100,WR
128,Keith Kirkwood,20,3,Sun,11,12,11/26/23,28-335,NOR,@,ATL,L 15-24,3,2,20,10,0,66.7,6.7,1,66.7,WR
129,Dalvin Cook,19,3,Fri,11,12,11/24/23,28-106,NYJ,,MIA,L 13-34,3,2,19,9.5,0,66.7,6.3,1,33.3,RB
130,Jahmyr Gibbs,19,8,Thu,11,12,11/23/23,21-248,DET,,GNB,L 22-29,8,4,19,4.8,0,50,2.4,1,25,RB
131,George Kittle,19,5,Thu,11,12,11/23/23,30-045,SFO,@,SEA,W 31-13,5,3,19,6.3,0,60,3.8,1,20,TE
132,Tyquan Thornton,19,5,Sun,11,12,11/26/23,23-111,NWE,@,NYG,L 7-10,5,2,19,9.5,0,40,3.8,1,40,WR
133,Tanner Hudson,18,5,Sun,11,12,11/26/23,29-014,CIN,,PIT,L 10-16,5,4,18,4.5,0,80,3.6,1,40,TE
134,Cooper Kupp,18,5,Sun,11,12,11/26/23,30-164,LAR,@,ARI,W 37-14,5,3,18,6,0,60,3.6,2,60,WR
135,Latavius Murray,18,5,Sun,12,12,11/26/23,33-312,BUF,@,PHI,L 34-37 (OT),5,3,18,6,0,60,3.6,1,40,RB
136,Jeremy Ruckert,18,4,Fri,11,12,11/24/23,23-105,NYJ,,MIA,L 13-34,4,2,18,9,0,50,4.5,,25,TE
137,Alex Erickson,17,3,Sun,11,12,11/26/23,31-020,LAC,,BAL,L 10-20,3,1,17,17,0,33.3,5.7,1,33.3,WR
138,Trey Palmer,17,5,Sun,11,12,11/26/23,22-238,TAM,@,IND,L 20-27,5,4,17,4.3,0,80,3.4,1,40,WR
139,Jeff Wilson,17,3,Fri,11,12,11/24/23,28-008,MIA,@,NYJ,W 34-13,3,3,17,5.7,0,100,5.7,1,33.3,RB
140,Amari Cooper,16,6,Sun,11,12,11/26/23,29-162,CLE,@,DEN,L 12-29,6,2,16,8,0,33.3,2.7,1,33.3,WR
141,Antonio Gibson,16,4,Thu,12,12,11/23/23,25-153,WAS,@,DAL,L 10-45,4,3,16,5.3,0,75,4,0,0,RB
142,Andrei Iosivas,16,2,Sun,11,12,11/26/23,24-042,CIN,,PIT,L 10-16,2,1,16,16,0,50,8,1,50,WR
143,Darius Slayton,16,3,Sun,12,12,11/26/23,26-318,NYG,,NWE,W 10-7,3,2,16,8,0,66.7,5.3,1,66.7,WR
144,Michael Carter,15,4,Sun,12,12,11/26/23,24-203,ARI,,LAR,L 14-37,4,4,15,3.8,0,100,3.8,0,25,RB
145,Rico Dowdle,15,1,Thu,11,12,11/23/23,25-162,DAL,,WAS,W 45-10,1,1,15,15,1,100,15,1,100,RB
146,Xavier Gipson,15,2,Fri,11,12,11/24/23,22-261,NYJ,,MIA,L 13-34,2,2,15,7.5,0,100,7.5,1,100,WR
147,Josh Jacobs,15,6,Sun,12,12,11/26/23,25-288,LVR,,KAN,L 17-31,6,4,15,3.8,0,66.7,2.5,0,33.3,RB
148,Tucker Kraft,15,2,Thu,11,12,11/23/23,23-020,GNB,@,DET,W 29-22,2,2,15,7.5,1,100,7.5,1,50,TE
149,Zack Moss,15,3,Sun,11,12,11/26/23,25-346,IND,,TAM,W 27-20,3,2,15,7.5,0,66.7,5,1,33.3,RB
150,Josh Reynolds,15,4,Thu,11,12,11/23/23,28-280,DET,,GNB,L 22-29,4,2,15,7.5,1,50,3.8,1,25,WR
151,Logan Thomas,15,4,Thu,12,12,11/23/23,32-145,WAS,@,DAL,L 10-45,4,2,15,7.5,0,50,3.8,1,25,TE
152,Jerome Ford,14,7,Sun,11,12,11/26/23,23-352,CLE,@,DEN,L 12-29,7,4,14,3.5,0,57.1,2,1,28.6,RB
153,Khalil Herbert,14,2,Mon,12,12,11/27/23,25-220,CHI,@,MIN,W 12-10,2,2,14,7,0,100,7,1,50,RB
154,Austin Hooper,14,2,Sun,12,12,11/26/23,29-028,LVR,,KAN,L 17-31,2,1,14,14,0,50,7,1,50,TE
155,Ihmir Smith-Marsette,14,1,Sun,11,12,11/26/23,24-089,CAR,@,TEN,L 10-17,1,1,14,14,0,100,14,1,100,WR
156,Jack Stoll,14,2,Sun,11,12,11/26/23,25-302,PHI,,BUF,W 37-34 (OT),2,1,14,14,0,50,7,1,50,TE
157,Michael Gallup,13,1,Thu,11,12,11/23/23,27-264,DAL,,WAS,W 45-10,1,1,13,13,0,100,13,1,100,WR
158,Lil'Jordan Humphrey,13,1,Sun,11,12,11/26/23,25-221,DEN,,CLE,W 29-12,1,1,13,13,0,100,13,1,100,WR
159,Van Jefferson,13,2,Sun,11,12,11/26/23,27-123,ATL,,NOR,W 24-15,2,1,13,13,0,50,6.5,1,50,WR
160,Demarcus Robinson,13,2,Sun,11,12,11/26/23,29-066,LAR,@,ARI,W 37-14,2,2,13,6.5,0,100,6.5,2,100,WR
161,Stephen Sullivan,13,1,Sun,11,12,11/26/23,26-363,CAR,@,TEN,L 10-17,1,1,13,13,0,100,13,1,100,TE
162,Jaylen Warren,13,3,Sun,11,12,11/26/23,25-025,PIT,@,CIN,W 16-10,3,3,13,4.3,0,100,4.3,2,66.7,RB
163,Payne Durham,12,1,Sun,11,12,11/26/23,23-164,TAM,@,IND,L 20-27,1,1,12,12,0,100,12,1,100,TE
164,Isaiah Hodgins,12,1,Sun,12,12,11/26/23,25-036,NYG,,NWE,W 10-7,1,1,12,12,1,100,12,1,100,WR
165,Luke Schoonmaker,12,2,Thu,11,12,11/23/23,25-056,DAL,,WAS,W 45-10,2,1,12,12,0,50,6,1,50,TE
166,Zach Charbonnet,11,4,Thu,11,12,11/23/23,22-319,SEA,,SFO,L 13-31,4,4,11,2.8,0,100,2.8,0,50,RB
167,Gus Edwards,11,1,Sun,12,12,11/26/23,28-227,BAL,@,LAC,W 20-10,1,1,11,11,0,100,11,1,100,RB
168,Connor Heyward,11,2,Sun,11,12,11/26/23,24-308,PIT,@,CIN,W 16-10,2,2,11,5.5,0,100,5.5,,0,TE
169,Jerry Jeudy,11,3,Sun,11,12,11/26/23,24-216,DEN,,CLE,W 29-12,3,2,11,5.5,0,66.7,3.7,,33.3,WR
170,Alexander Mattison,11,2,Mon,12,12,11/27/23,25-161,MIN,,CHI,L 10-12,2,2,11,5.5,0,100,5.5,0,0,RB
171,Samaje Perine,11,1,Sun,11,12,11/26/23,28-071,DEN,,CLE,W 29-12,1,1,11,11,0,100,11,0,0,RB
172,Allen Robinson,11,1,Sun,11,12,11/26/23,30-094,PIT,@,CIN,W 16-10,1,1,11,11,0,100,11,1,100,WR
173,Brian Robinson Jr.,11,3,Thu,12,12,11/23/23,24-246,WAS,@,DAL,L 10-45,3,2,11,5.5,0,66.7,3.7,1,33.3,RB
174,Drew Sample,11,1,Sun,11,12,11/26/23,27-224,CIN,,PIT,L 10-16,1,1,11,11,1,100,11,1,100,TE
175,Josh Whyle,11,1,Sun,11,12,11/26/23,24-079,TEN,,CAR,W 17-10,1,1,11,11,0,100,11,1,100,TE
176,Matt Breida,10,1,Sun,12,12,11/26/23,28-271,NYG,,NWE,W 10-7,1,1,10,10,0,100,10,0,0,RB
177,Kenneth Gainwell,10,3,Sun,11,12,11/26/23,24-257,PHI,,BUF,W 37-34 (OT),3,2,10,5,0,66.7,3.3,1,66.7,RB
178,Zay Jones,10,3,Sun,11,12,11/26/23,28-241,JAX,@,HOU,W 24-21,3,1,10,10,0,33.3,3.3,1,33.3,WR
179,JuJu Smith-Schuster,10,4,Sun,11,12,11/26/23,27-004,NWE,@,NYG,L 7-10,4,2,10,5,0,50,2.5,1,50,WR
180,Durham Smythe,10,3,Fri,11,12,11/24/23,28-107,MIA,@,NYJ,W 34-13,3,1,10,10,0,33.3,3.3,1,33.3,TE
181,Darnell Washington,10,1,Sun,11,12,11/26/23,22-101,PIT,@,CIN,W 16-10,1,1,10,10,0,100,10,1,100,TE
182,Rachaad White,10,2,Sun,11,12,11/26/23,24-318,TAM,@,IND,L 20-27,2,2,10,5,0,100,5,0,0,RB
183,Brevin Jordan,9,2,Sun,11,12,11/26/23,23-133,HOU,,JAX,L 21-24,2,1,9,9,0,50,4.5,1,50,TE
184,Colby Parkinson,9,1,Thu,11,12,11/23/23,24-319,SEA,,SFO,L 13-31,1,1,9,9,0,100,9,,100,TE
185,Rashid Shaheed,9,5,Sun,11,12,11/26/23,25-087,NOR,@,ATL,L 15-24,5,2,9,4.5,0,40,1.8,1,20,WR
186,Rhamondre Stevenson,9,5,Sun,11,12,11/26/23,25-276,NWE,@,NYG,L 7-10,5,5,9,1.8,0,100,1.8,0,40,RB
187,Ian Thomas,9,1,Sun,11,12,11/26/23,27-173,CAR,@,TEN,L 10-17,1,1,9,9,0,100,9,,100,TE
