Rk,Player,Yds,Tgt,Day,G#,Week,Date,Age,Team,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,1D,Succ%,Pos.
201,Ben Sims,6,1,Sun,16,17,12/31/23,23-229,GNB,@,MIN,W 33-10,1,1,6,6,0,100,6,,100,TE
202,Devin Singletary,6,3,Sun,16,17,12/31/23,26-119,HOU,,TEN,W 26-3,3,3,6,2,0,100,2,0,0,RB
203,Tommy Tremble,6,3,Sun,16,17,12/31/23,23-212,CAR,@,JAX,L 0-26,3,1,6,6,0,33.3,2,,33.3,TE
204,Pharaoh Brown,5,1,Sun,16,17,12/31/23,29-241,NWE,@,BUF,L 21-27,1,1,5,5,0,100,5,,0,TE
205,James Conner,5,1,Sun,16,17,12/31/23,28-240,ARI,@,PHI,W 35-31,1,1,5,5,1,100,5,1,100,RB
206,Khalil Herbert,5,3,Sun,16,17,12/31/23,25-254,CHI,,ATL,W 37-17,3,2,5,2.5,0,66.7,1.7,0,33.3,RB
207,A.T. Perry,5,2,Sun,16,17,12/31/23,24-066,NOR,@,TAM,W 23-13,2,1,5,5,0,50,2.5,,0,WR
208,Dameon Pierce,5,1,Sun,16,17,12/31/23,23-315,HOU,,TEN,W 26-3,1,1,5,5,0,100,5,,100,RB
209,Kyle Pitts,5,5,Sun,16,17,12/31/23,23-086,ATL,@,CHI,L 17-37,5,1,5,5,0,20,1,,20,TE
210,D'Andre Swift,5,1,Sun,16,17,12/31/23,24-351,PHI,,ARI,L 31-35,1,1,5,5,0,100,5,0,0,RB
211,Jake Bobo,4,1,Sun,16,17,12/31/23,25-149,SEA,,PIT,L 23-30,1,1,4,4,0,100,4,,100,WR
212,Austin Ekeler,4,2,Sun,16,17,12/31/23,28-228,LAC,@,DEN,L 9-16,2,1,4,4,0,50,2,0,50,RB
213,Trenton Irwin,4,2,Sun,16,17,12/31/23,28-021,CIN,@,KAN,L 17-25,2,1,4,4,0,50,2,,0,WR
214,Alvin Kamara,4,2,Sun,16,17,12/31/23,28-159,NOR,@,TAM,W 23-13,2,2,4,2,0,100,2,0,50,RB
215,James Mitchell,4,1,Sat,16,17,12/30/23,24-141,DET,@,DAL,L 19-20,1,1,4,4,0,100,4,,100,TE
216,Patrick Ricard,4,1,Sun,16,17,12/31/23,29-218,BAL,,MIA,W 56-19,1,1,4,4,1,100,4,1,100,FB
