Rk,Player,Yds,Tgt,Day,G#,Week,Date,Age,Team,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,1D,Succ%,Pos.
14,Demarcus Robinson,92,10,Sun,16,17,12/31/23,29-101,LAR,@,NYG,W 26-25,10,6,92,15.3,0,60,9.2,3,50,WR
15,Juwan Johnson,90,12,Sun,16,17,12/31/23,27-109,NOR,@,TAM,W 23-13,12,8,90,11.3,1,66.7,7.5,7,66.7,TE
16,Amon-Ra St. Brown,90,8,Sat,16,17,12/30/23,24-067,DET,@,DAL,L 19-20,8,6,90,15,1,75,11.3,5,75,WR
17,Jayden Reed,89,8,Sun,16,17,12/31/23,23-247,GNB,@,MIN,W 33-10,8,6,89,14.8,2,75,11.1,3,62.5,WR
18,Dalton Kincaid,87,7,Sun,16,17,12/31/23,24-074,BUF,,NWE,W 27-21,7,4,87,21.8,0,57.1,12.4,3,57.1,TE
19,Sam LaPorta,84,12,Sat,16,17,12/30/23,22-352,DET,@,DAL,L 19-20,12,7,84,12,0,58.3,7,5,58.3,TE
20,Trey Palmer,84,5,Sun,16,17,12/31/23,22-273,TAM,,NOR,L 13-23,5,4,84,21,1,80,16.8,2,60,WR
21,Greg Dortch,82,7,Sun,16,17,12/31/23,25-216,ARI,@,PHI,W 35-31,7,7,82,11.7,0,100,11.7,5,100,WR
22,Chris Godwin,81,5,Sun,16,17,12/31/23,27-307,TAM,,NOR,L 13-23,5,3,81,27,1,60,16.2,3,60,WR
23,Nico Collins,80,8,Sun,16,17,12/31/23,24-287,HOU,,TEN,W 26-3,8,7,80,11.4,0,87.5,10,5,75,WR
24,Tyreek Hill,76,12,Sun,16,17,12/31/23,29-305,MIA,@,BAL,L 19-56,12,6,76,12.7,0,50,6.3,4,50,WR
25,Diontae Johnson,76,4,Sun,16,17,12/31/23,27-179,PIT,@,SEA,W 30-23,4,4,76,19,0,100,19,4,100,WR
26,Tyler Allgeier,75,1,Sun,16,17,12/31/23,23-260,ATL,@,CHI,L 17-37,1,1,75,75,1,100,75,1,100,RB
27,DeAndre Hopkins,72,7,Sun,16,17,12/31/23,31-208,TEN,@,HOU,L 3-26,7,7,72,10.3,0,100,10.3,3,57.1,WR
28,Mike Evans,70,4,Sun,16,17,12/31/23,30-132,TAM,,NOR,L 13-23,4,3,70,23.3,0,75,17.5,2,50,WR
29,Lil'Jordan Humphrey,69,4,Sun,16,17,12/31/23,25-256,DEN,,LAC,W 16-9,4,2,69,34.5,1,50,17.3,2,50,WR
30,Jameson Williams,69,3,Sat,16,17,12/30/23,22-279,DET,@,DAL,L 19-20,3,2,69,34.5,0,66.7,23,1,66.7,WR
31,Justice Hill,64,5,Sun,16,17,12/31/23,26-047,BAL,,MIA,W 56-19,5,5,64,12.8,1,100,12.8,3,60,RB
32,Tyler Higbee,62,7,Sun,16,17,12/31/23,30-364,LAR,@,NYG,W 26-25,7,6,62,10.3,0,85.7,8.9,5,85.7,TE
33,Terry McLaurin,61,7,Sun,16,17,12/31/23,28-107,WAS,,SFO,L 10-27,7,4,61,15.3,1,57.1,8.7,3,57.1,WR
34,Elijah Moore,61,6,Thu,16,17,12/28/23,23-276,CLE,,NYJ,W 37-20,6,5,61,12.2,1,83.3,10.2,3,66.7,WR
35,Brandin Cooks,60,8,Sat,16,17,12/30/23,30-096,DAL,,DET,W 20-19,8,5,60,12,1,62.5,7.5,4,50,WR
36,Evan Engram,60,6,Sun,16,17,12/31/23,29-120,JAX,,CAR,W 26-0,6,6,60,10,0,100,10,4,83.3,TE
37,Noah Fant,59,6,Sun,16,17,12/31/23,26-041,SEA,,PIT,L 23-30,6,5,59,11.8,0,83.3,9.8,3,50,TE
38,Justin Jefferson,59,10,Sun,16,17,12/31/23,24-198,MIN,,GNB,L 10-33,10,5,59,11.8,0,50,5.9,4,50,WR
39,Alec Pierce,58,1,Sun,16,17,12/31/23,23-243,IND,,LVR,W 23-20,1,1,58,58,1,100,58,1,100,WR
40,Robert Woods,58,4,Sun,16,17,12/31/23,31-265,HOU,,TEN,W 26-3,4,4,58,14.5,0,100,14.5,3,100,WR
41,Jerome Ford,57,3,Thu,16,17,12/28/23,24-019,CLE,,NYJ,W 37-20,3,2,57,28.5,2,66.7,19,2,66.7,RB
42,Drake London,56,10,Sun,16,17,12/31/23,22-160,ATL,@,CHI,L 17-37,10,4,56,14,0,40,5.6,2,30,WR
43,Jakobi Meyers,56,10,Sun,16,17,12/31/23,27-052,LVR,@,IND,L 20-23,10,6,56,9.3,0,60,5.6,4,50,WR
44,Wan'Dale Robinson,55,9,Sun,16,17,12/31/23,22-360,NYG,,LAR,L 25-26,9,6,55,9.2,0,66.7,6.1,3,55.6,WR
45,Rashod Bateman,54,6,Sun,16,17,12/31/23,24-032,BAL,,MIA,W 56-19,6,4,54,13.5,0,66.7,9,4,66.7,WR
46,Kevin Harris,54,2,Sun,16,17,12/31/23,23-044,NWE,@,BUF,L 21-27,2,2,54,27,0,100,27,2,100,RB
47,Jerry Jeudy,54,6,Sun,16,17,12/31/23,24-251,DEN,,LAC,W 16-9,6,3,54,18,0,50,9,1,16.7,WR
48,Durham Smythe,54,3,Sun,16,17,12/31/23,28-144,MIA,@,BAL,L 19-56,3,3,54,18,0,100,18,3,100,TE
49,Jamal Agnew,53,2,Sun,16,17,12/31/23,28-272,JAX,,CAR,W 26-0,2,2,53,26.5,0,100,26.5,1,100,WR
50,A.J. Brown,53,5,Sun,16,17,12/31/23,26-184,PHI,,ARI,L 31-35,5,4,53,13.3,0,80,10.6,4,80,WR
51,Josh Downs,53,2,Sun,16,17,12/31/23,22-141,IND,,LVR,W 23-20,2,2,53,26.5,0,100,26.5,1,50,WR
52,Darren Waller,51,6,Sun,16,17,12/31/23,31-109,NYG,,LAR,L 25-26,6,5,51,10.2,0,83.3,8.5,2,83.3,TE
53,Garrett Wilson,50,10,Thu,16,17,12/28/23,23-159,NYJ,@,CLE,L 20-37,10,5,50,10,0,50,5,2,40,WR
54,Tucker Kraft,48,6,Sun,16,17,12/31/23,23-058,GNB,@,MIN,W 33-10,6,6,48,8,0,100,8,3,83.3,TE
55,Trey McBride,48,7,Sun,16,17,12/31/23,24-039,ARI,@,PHI,W 35-31,7,6,48,8,0,85.7,6.9,2,57.1,TE
56,Dallas Goedert,47,6,Sun,16,17,12/31/23,28-362,PHI,,ARI,L 31-35,6,5,47,9.4,1,83.3,7.8,3,66.7,TE
57,Michael Pittman Jr.,46,7,Sun,16,17,12/31/23,26-087,IND,,LVR,W 23-20,7,5,46,9.2,0,71.4,6.6,2,28.6,WR
58,Tyler Conklin,45,5,Thu,16,17,12/28/23,28-151,NYJ,@,CLE,L 20-37,5,5,45,9,0,100,9,3,80,TE
59,Pat Freiermuth,44,4,Sun,16,17,12/31/23,25-067,PIT,@,SEA,W 30-23,4,3,44,14.7,0,75,11,1,75,TE
60,Breece Hall,42,9,Thu,16,17,12/28/23,22-211,NYJ,@,CLE,L 20-37,9,9,42,4.7,1,100,4.7,1,11.1,RB
61,Isaiah Likely,42,3,Sun,16,17,12/31/23,23-257,BAL,,MIA,W 56-19,3,2,42,21,2,66.7,14,2,66.7,TE
62,Ja'Marr Chase,41,7,Sun,16,17,12/31/23,23-305,CIN,@,KAN,L 17-25,7,3,41,13.7,0,42.9,5.9,2,28.6,WR
63,Justin Watson,41,3,Sun,16,17,12/31/23,27-271,KAN,,CIN,W 25-17,3,1,41,41,0,33.3,13.7,1,33.3,WR
64,Chase Edmonds,40,6,Sun,16,17,12/31/23,27-262,TAM,,NOR,L 13-23,6,5,40,8,0,83.3,6.7,2,83.3,RB
65,Robert Tonyan,40,4,Sun,16,17,12/31/23,29-245,CHI,,ATL,W 37-17,4,3,40,13.3,0,75,10,2,50,TE
66,Daniel Bellinger,39,4,Sun,16,17,12/31/23,23-100,NYG,,LAR,L 25-26,4,4,39,9.8,0,100,9.8,,0,TE
67,Zach Charbonnet,39,5,Sun,16,17,12/31/23,22-357,SEA,,PIT,L 23-30,5,5,39,7.8,0,100,7.8,2,60,RB
68,Johnny Mundt,39,7,Sun,16,17,12/31/23,29-038,MIN,,GNB,L 10-33,7,4,39,9.8,1,57.1,5.6,2,28.6,TE
69,Jalen Reagor,39,3,Sun,16,17,12/31/23,24-363,NWE,@,BUF,L 21-27,3,1,39,39,0,33.3,13,1,33.3,WR
70,Calvin Ridley,39,8,Sun,16,17,12/31/23,29-011,JAX,,CAR,W 26-0,8,4,39,9.8,0,50,4.9,3,37.5,WR
71,Khalil Shakir,39,4,Sun,16,17,12/31/23,23-331,BUF,,NWE,W 27-21,4,4,39,9.8,0,100,9.8,3,75,WR
72,Tanner Hudson,38,7,Sun,16,17,12/31/23,29-049,CIN,@,KAN,L 17-25,7,3,38,12.7,0,42.9,5.4,3,42.9,TE
73,Roschon Johnson,38,3,Sun,16,17,12/31/23,22-334,CHI,,ATL,W 37-17,3,3,38,12.7,0,100,12.7,1,33.3,RB
74,Colby Parkinson,38,3,Sun,16,17,12/31/23,24-357,SEA,,PIT,L 23-30,3,2,38,19,0,66.7,12.7,2,66.7,TE
75,Adam Thielen,38,6,Sun,16,17,12/31/23,33-131,CAR,@,JAX,L 0-26,6,6,38,6.3,0,100,6.3,1,66.7,WR
76,Deebo Samuel,37,6,Sun,16,17,12/31/23,27-350,SFO,@,WAS,W 27-10,6,5,37,7.4,1,83.3,6.2,2,83.3,WR
77,Tre Tucker,36,5,Sun,16,17,12/31/23,22-298,LVR,@,IND,L 20-23,5,2,36,18,0,40,7.2,2,40,WR
78,Mike Gesicki,35,6,Sun,16,17,12/31/23,28-089,NWE,@,BUF,L 21-27,6,4,35,8.8,0,66.7,5.8,1,50,TE
79,Isiah Pacheco,35,7,Sun,16,17,12/31/23,24-304,KAN,,CIN,W 25-17,7,7,35,5,1,100,5,2,42.9,RB
80,Zamir White,35,6,Sun,16,17,12/31/23,24-104,LVR,@,IND,L 20-23,6,5,35,7,0,83.3,5.8,1,50,RB
81,Michael Wilson,35,6,Sun,16,17,12/31/23,23-311,ARI,@,PHI,W 35-31,6,4,35,8.8,1,66.7,5.8,3,66.7,WR
82,Julio Jones,34,2,Sun,16,17,12/31/23,34-326,PHI,,ARI,L 31-35,2,2,34,17,2,100,17,2,100,WR
83,Chigoziem Okonkwo,34,4,Sun,16,17,12/31/23,24-114,TEN,@,HOU,L 3-26,4,3,34,11.3,0,75,8.5,1,50,TE
84,Odell Beckham Jr.,33,1,Sun,16,17,12/31/23,31-056,BAL,,MIA,W 56-19,1,1,33,33,0,100,33,1,100,WR
85,Jake Ferguson,33,6,Sat,16,17,12/30/23,24-346,DAL,,DET,W 20-19,6,4,33,8.3,0,66.7,5.5,,33.3,TE
86,Xavier Gipson,33,7,Thu,16,17,12/28/23,22-295,NYJ,@,CLE,L 20-37,7,4,33,8.3,0,57.1,4.7,,28.6,WR
87,Curtis Samuel,33,4,Sun,16,17,12/31/23,27-142,WAS,,SFO,L 10-27,4,3,33,11,0,75,8.3,1,50,WR
88,Chris Moore,32,3,Sun,16,17,12/31/23,30-198,TEN,@,HOU,L 3-26,3,1,32,32,0,33.3,10.7,1,33.3,WR
89,Brian Robinson Jr.,32,4,Sun,16,17,12/31/23,24-284,WAS,,SFO,L 10-27,4,4,32,8,0,100,8,1,50,RB
90,Khalil Dorsey,31,1,Sat,16,17,12/30/23,25-274,DET,@,DAL,L 19-20,1,1,31,31,0,100,31,1,100,CB
91,Demario Douglas,31,5,Sun,16,17,12/31/23,23-023,NWE,@,BUF,L 21-27,5,3,31,10.3,0,60,6.2,2,40,WR
92,Gerald Everett,31,9,Sun,16,17,12/31/23,29-189,LAC,@,DEN,L 9-16,9,4,31,7.8,0,44.4,3.4,1,11.1,TE
93,De'Von Achane,30,5,Sun,16,17,12/31/23,22-079,MIA,@,BAL,L 19-56,5,4,30,7.5,1,80,6,2,40,RB
94,Taysom Hill,30,2,Sun,16,17,12/31/23,33-130,NOR,@,TAM,W 23-13,2,2,30,15,1,100,15,1,100,QB
95,DeVonta Smith,30,5,Sun,16,17,12/31/23,25-047,PHI,,ARI,L 31-35,5,3,30,10,0,60,6,1,60,WR
96,Tyler Boyd,29,2,Sun,16,17,12/31/23,29-046,CIN,@,KAN,L 17-25,2,2,29,14.5,0,100,14.5,1,100,WR
97,Quentin Johnston,29,6,Sun,16,17,12/31/23,22-116,LAC,@,DEN,L 9-16,6,3,29,9.7,0,50,4.8,2,50,WR
98,George Kittle,29,4,Sun,16,17,12/31/23,30-083,SFO,@,WAS,W 27-10,4,3,29,9.7,0,75,7.3,1,75,TE
99,Tyjae Spears,29,6,Sun,16,17,12/31/23,22-199,TEN,@,HOU,L 3-26,6,4,29,7.3,0,66.7,4.8,1,33.3,RB
100,Jordan Addison,28,5,Sun,16,17,12/31/23,21-338,MIN,,GNB,L 10-33,5,3,28,9.3,0,60,5.6,1,40,WR
101,Jordan Akins,28,1,Thu,16,17,12/28/23,31-253,CLE,,NYJ,W 37-20,1,1,28,28,0,100,28,1,100,TE
102,Jason Brownlee,28,2,Thu,16,17,12/28/23,24-332,NYJ,@,CLE,L 20-37,2,2,28,14,0,100,14,1,50,WR
103,Romeo Doubs,28,6,Sun,16,17,12/31/23,23-262,GNB,@,MIN,W 33-10,6,3,28,9.3,0,50,4.7,3,50,WR
104,Austin Hooper,28,3,Sun,16,17,12/31/23,29-063,LVR,@,IND,L 20-23,3,3,28,9.3,0,100,9.3,2,100,TE
105,Kenny Yeboah,28,3,Thu,16,17,12/28/23,25-059,NYJ,@,CLE,L 20-37,3,2,28,14,0,66.7,9.3,1,66.7,TE
106,Israel Abanikanda,27,7,Thu,16,17,12/28/23,21-084,NYJ,@,CLE,L 20-37,7,4,27,6.8,0,57.1,3.9,1,42.9,RB
107,Brandon Johnson,27,6,Sun,16,17,12/31/23,25-158,DEN,,LAC,W 16-9,6,4,27,6.8,0,66.7,4.5,,66.7,WR
108,Cooper Kupp,27,6,Sun,16,17,12/31/23,30-199,LAR,@,NYG,W 26-25,6,4,27,6.8,1,66.7,4.5,2,50,WR
109,Christian McCaffrey,27,5,Sun,16,17,12/31/23,27-207,SFO,@,WAS,W 27-10,5,4,27,6.8,0,80,5.4,3,60,RB
110,Cedrick Wilson Jr.,27,4,Sun,16,17,12/31/23,28-041,MIA,@,BAL,L 19-56,4,2,27,13.5,1,50,6.8,2,50,WR
111,Stefon Diggs,26,7,Sun,16,17,12/31/23,30-032,BUF,,NWE,W 27-21,7,4,26,6.5,0,57.1,3.7,1,57.1,WR
112,Chuba Hubbard,26,5,Sun,16,17,12/31/23,24-203,CAR,@,JAX,L 0-26,5,4,26,6.5,0,80,5.2,1,80,RB
113,Rondale Moore,26,4,Sun,16,17,12/31/23,23-205,ARI,@,PHI,W 35-31,4,3,26,8.7,0,75,6.5,2,50,WR
114,Chris Olave,26,6,Sun,16,17,12/31/23,23-187,NOR,@,TAM,W 23-13,6,3,26,8.7,0,50,4.3,2,33.3,WR
115,Keelan Doss,25,8,Sun,16,17,12/31/23,27-285,LAC,@,DEN,L 9-16,8,5,25,5,0,62.5,3.1,1,37.5,WR
116,Jalin Hyatt,25,4,Sun,16,17,12/31/23,22-097,NYG,,LAR,L 25-26,4,3,25,8.3,0,75,6.3,1,50,WR
117,Ty Chandler,24,3,Sun,16,17,12/31/23,25-233,MIN,,GNB,L 10-33,3,3,24,8,0,100,8,2,66.7,RB
118,Tyquan Thornton,24,3,Sun,16,17,12/31/23,23-146,NWE,@,BUF,L 21-27,3,3,24,8,0,100,8,1,33.3,WR
119,Rachaad White,24,4,Sun,16,17,12/31/23,24-353,TAM,,NOR,L 13-23,4,4,24,6,0,100,6,,25,RB
120,Chase Brown,23,2,Sun,16,17,12/31/23,23-285,CIN,@,KAN,L 17-25,2,2,23,11.5,0,100,11.5,1,100,RB
121,Kyle Juszczyk,23,3,Sun,16,17,12/31/23,32-252,SFO,@,WAS,W 27-10,3,3,23,7.7,0,100,7.7,3,100,FB
122,Stone Smartt,23,2,Sun,16,17,12/31/23,25-088,LAC,@,DEN,L 9-16,2,2,23,11.5,0,100,11.5,1,50,TE
123,Jaylen Warren,23,4,Sun,16,17,12/31/23,25-060,PIT,@,SEA,W 30-23,4,4,23,5.8,0,100,5.8,1,50,RB
124,Joe Mixon,22,4,Sun,16,17,12/31/23,27-160,CIN,@,KAN,L 17-25,4,4,22,5.5,1,100,5.5,2,75,RB
125,Kenneth Walker III,22,3,Sun,16,17,12/31/23,23-072,SEA,,PIT,L 23-30,3,3,22,7.3,0,100,7.3,1,66.7,RB
126,Gabriel Davis,21,3,Sun,16,17,12/31/23,24-274,BUF,,NWE,W 27-21,3,2,21,10.5,0,66.7,7,1,66.7,WR
127,Elijah Higgins,21,2,Sun,16,17,12/31/23,23-065,ARI,@,PHI,W 35-31,2,2,21,10.5,0,100,10.5,2,100,TE
128,Drew Sample,21,4,Sun,16,17,12/31/23,27-259,CIN,@,KAN,L 17-25,4,3,21,7,0,75,5.3,1,75,TE
129,Logan Thomas,20,4,Sun,16,17,12/31/23,32-183,WAS,,SFO,L 10-27,4,3,20,6.7,0,75,5,,75,TE
130,Saquon Barkley,19,6,Sun,16,17,12/31/23,26-325,NYG,,LAR,L 25-26,6,3,19,6.3,0,50,3.2,0,50,RB
131,Tee Higgins,19,2,Sun,16,17,12/31/23,24-347,CIN,@,KAN,L 17-25,2,1,19,19,0,50,9.5,1,50,WR
132,Van Jefferson,19,5,Sun,16,17,12/31/23,27-158,ATL,@,CHI,L 17-37,5,3,19,6.3,0,60,3.8,,40,WR
133,Brevin Jordan,19,2,Sun,16,17,12/31/23,23-168,HOU,,TEN,W 26-3,2,2,19,9.5,1,100,9.5,1,100,TE
134,Charlie Kolar,19,1,Sun,16,17,12/31/23,24-324,BAL,,MIA,W 56-19,1,1,19,19,1,100,19,1,100,TE
135,Will Mallory,19,1,Sun,16,17,12/31/23,24-192,IND,,LVR,W 23-20,1,1,19,19,0,100,19,1,100,TE
136,Dalton Schultz,19,4,Sun,16,17,12/31/23,27-173,HOU,,TEN,W 26-3,4,2,19,9.5,0,50,4.8,2,50,TE
137,Ameer Abdullah,18,1,Sun,16,17,12/31/23,30-201,LVR,@,IND,L 20-23,1,1,18,18,0,100,18,1,100,RB
138,Nelson Agholor,18,2,Sun,16,17,12/31/23,30-221,BAL,,MIA,W 56-19,2,2,18,9,0,100,9,1,50,WR
139,Mo Alie-Cox,18,3,Sun,16,17,12/31/23,30-103,IND,,LVR,W 23-20,3,2,18,9,0,66.7,6,1,66.7,TE
140,DJ Chark,18,6,Sun,16,17,12/31/23,27-099,CAR,@,JAX,L 0-26,6,1,18,18,0,16.7,3,1,16.7,WR
141,Isaiah Hodgins,18,2,Sun,16,17,12/31/23,25-071,NYG,,LAR,L 25-26,2,1,18,18,0,50,9,1,50,WR
142,Alec Ingold,18,2,Sun,16,17,12/31/23,27-175,MIA,@,BAL,L 19-56,2,1,18,18,0,50,9,1,50,FB
143,Jaleel McLaughlin,18,3,Sun,16,17,12/31/23,23-109,DEN,,LAC,W 16-9,3,3,18,6,0,100,6,1,66.7,RB
144,Antonio Gibson,17,4,Sun,16,17,12/31/23,25-191,WAS,,SFO,L 10-27,4,2,17,8.5,0,50,4.3,1,25,RB
145,Noah Gray,17,4,Sun,16,17,12/31/23,24-245,KAN,,CIN,W 25-17,4,3,17,5.7,0,75,4.3,2,50,TE
146,Josh Oliver,17,2,Sun,16,17,12/31/23,26-285,MIN,,GNB,L 10-33,2,1,17,17,0,50,8.5,1,50,TE
147,Javonte Williams,17,3,Sun,16,17,12/31/23,23-250,DEN,,LAC,W 16-9,3,3,17,5.7,0,100,5.7,0,100,RB
148,Travis Etienne,16,2,Sun,16,17,12/31/23,24-339,JAX,,CAR,W 26-0,2,2,16,8,0,100,8,1,100,RB
149,Travis Kelce,16,4,Sun,16,17,12/31/23,34-087,KAN,,CIN,W 25-17,4,3,16,5.3,0,75,4,1,50,TE
150,Samaje Perine,16,2,Sun,16,17,12/31/23,28-106,DEN,,LAC,W 16-9,2,2,16,8,0,100,8,2,100,RB
151,Kenneth Gainwell,15,4,Sun,16,17,12/31/23,24-292,PHI,,ARI,L 31-35,4,4,15,3.8,0,100,3.8,1,50,RB
152,DeVante Parker,15,2,Sun,16,17,12/31/23,30-345,NWE,@,BUF,L 21-27,2,1,15,15,0,50,7.5,1,50,WR
153,Tyler Scott,15,5,Sun,16,17,12/31/23,22-080,CHI,,ATL,W 37-17,5,2,15,7.5,0,40,3,1,20,WR
154,Harrison Bryant,14,3,Thu,16,17,12/28/23,25-249,CLE,,NYJ,W 37-20,3,2,14,7,0,66.7,4.7,,66.7,TE
155,Lucas Krull,14,2,Sun,16,17,12/31/23,25-173,DEN,,LAC,W 16-9,2,2,14,7,0,100,7,1,50,TE
156,MyCole Pruitt,14,1,Sun,16,17,12/31/23,31-282,ATL,@,CHI,L 17-37,1,1,14,14,0,100,14,1,100,TE
157,Rashid Shaheed,14,3,Sun,16,17,12/31/23,25-122,NOR,@,TAM,W 23-13,3,2,14,7,0,66.7,4.7,1,33.3,WR
158,Kyren Williams,14,2,Sun,16,17,12/31/23,23-127,LAR,@,NYG,W 26-25,2,2,14,7,0,100,7,0,100,RB
159,Kylen Granson,13,3,Sun,16,17,12/31/23,25-279,IND,,LVR,W 23-20,3,1,13,13,0,33.3,4.3,1,33.3,TE
160,Malik Heath,13,2,Sun,16,17,12/31/23,23-303,GNB,@,MIN,W 33-10,2,1,13,13,0,50,6.5,1,50,WR
161,Alexander Mattison,13,2,Sun,16,17,12/31/23,25-195,MIN,,GNB,L 10-33,2,2,13,6.5,0,100,6.5,,100,RB
162,Foster Moreau,13,1,Sun,16,17,12/31/23,26-239,NOR,@,TAM,W 23-13,1,1,13,13,0,100,13,1,100,TE
163,Josh Reynolds,13,2,Sat,16,17,12/30/23,28-317,DET,@,DAL,L 19-20,2,1,13,13,0,50,6.5,1,50,WR
164,Jamaal Williams,13,4,Sun,16,17,12/31/23,28-272,NOR,@,TAM,W 23-13,4,4,13,3.3,0,100,3.3,1,25,RB
165,Jeff Wilson,13,4,Sun,16,17,12/31/23,28-045,MIA,@,BAL,L 19-56,4,3,13,4.3,0,75,3.3,0,0,RB
166,Miles Sanders,12,2,Sun,16,17,12/31/23,26-244,CAR,@,JAX,L 0-26,2,2,12,6,0,100,6,1,100,RB
167,Ihmir Smith-Marsette,12,3,Sun,16,17,12/31/23,24-124,CAR,@,JAX,L 0-26,3,3,12,4,0,100,4,1,33.3,WR
168,Jaxon Smith-Njigba,12,2,Sun,16,17,12/31/23,21-320,SEA,,PIT,L 23-30,2,1,12,12,1,50,6,1,50,WR
169,Treylon Burks,11,3,Sun,16,17,12/31/23,23-283,TEN,@,HOU,L 3-26,3,2,11,5.5,0,66.7,3.7,1,66.7,WR
170,Collin Johnson,11,1,Sun,16,17,12/31/23,26-099,CHI,,ATL,W 37-17,1,1,11,11,0,100,11,1,100,WR
171,Kalif Raymond,11,1,Sat,16,17,12/30/23,29-144,DET,@,DAL,L 19-20,1,1,11,11,0,100,11,1,100,WR
172,Bijan Robinson,11,4,Sun,16,17,12/31/23,21-335,ATL,@,CHI,L 17-37,4,3,11,3.7,0,75,2.8,1,50,RB
173,Braxton Berrios,10,2,Sun,16,17,12/31/23,28-086,MIA,@,BAL,L 19-56,2,2,10,5,0,100,5,1,50,WR
174,Aaron Jones,10,1,Sun,16,17,12/31/23,29-029,GNB,@,MIN,W 33-10,1,1,10,10,0,100,10,1,100,RB
175,Tyler Lockett,10,5,Sun,16,17,12/31/23,31-094,SEA,,PIT,L 23-30,5,1,10,10,0,20,2,,20,WR
176,Cade Otton,10,6,Sun,16,17,12/31/23,24-260,TAM,,NOR,L 13-23,6,2,10,5,0,33.3,1.7,1,33.3,TE
177,Isaiah Spiller,10,2,Sun,16,17,12/31/23,22-144,LAC,@,DEN,L 9-16,2,2,10,5,0,100,5,,50,RB
178,Deuce Vaughn,10,1,Sat,16,17,12/30/23,22-058,DAL,,DET,W 20-19,1,1,10,10,0,100,10,,100,RB
179,Emari Demercado,9,3,Sun,16,17,12/31/23,24-345,ARI,@,PHI,W 35-31,3,1,9,9,0,33.3,3,,33.3,RB
180,Julian Hill,9,1,Sun,16,17,12/31/23,23-175,MIA,@,BAL,L 19-56,1,1,9,9,0,100,9,,100,TE
181,Trey Sermon,9,2,Sun,16,17,12/31/23,24-335,IND,,LVR,W 23-20,2,2,9,4.5,0,100,4.5,0,100,RB
182,Jalen Tolbert,9,1,Sat,16,17,12/30/23,24-306,DAL,,DET,W 20-19,1,1,9,9,0,100,9,1,100,WR
183,Adam Trautman,9,2,Sun,16,17,12/31/23,26-329,DEN,,LAC,W 16-9,2,1,9,9,0,50,4.5,,50,TE
184,Nick Bawden,8,1,Thu,16,17,12/28/23,27-189,NYJ,@,CLE,L 20-37,1,1,8,8,0,100,8,1,100,FB
185,Noah Brown,8,2,Sun,16,17,12/31/23,27-359,HOU,,TEN,W 26-3,2,1,8,8,0,50,4,1,50,WR
186,Xavier Hutchinson,8,3,Sun,16,17,12/31/23,23-213,HOU,,TEN,W 26-3,3,2,8,4,0,66.7,2.7,,0,WR
187,John Metchie,8,3,Sun,16,17,12/31/23,23-166,HOU,,TEN,W 26-3,3,1,8,8,0,33.3,2.7,,33.3,WR
188,Jonathan Taylor,8,1,Sun,16,17,12/31/23,24-346,IND,,LVR,W 23-20,1,1,8,8,0,100,8,0,100,RB
189,Cedric Tillman,8,4,Thu,16,17,12/28/23,23-253,CLE,,NYJ,W 37-20,4,1,8,8,0,25,2,,25,WR
