Rk,Player,Yds,Att,Day,G#,Week,Date,Age,Team,,Opp,Result,Att,Yds,Y/A,TD,1D,Succ%,Pos.
17,Joe Mixon,65,21,Sun,16,17,12/31/23,27-160,CIN,@,KAN,L 17-25,21,65,3.1,0,2,42.9,RB
18,David Montgomery,65,14,Sat,16,17,12/30/23,26-206,DET,@,DAL,L 19-20,14,65,4.6,1,3,57.1,RB
19,Jerome Ford,64,12,Thu,16,17,12/28/23,24-019,CLE,,NYJ,W 37-20,12,64,5.3,0,4,58.3,RB
20,Christian McCaffrey,64,14,Sun,16,17,12/31/23,27-207,SFO,@,WAS,W 27-10,14,64,4.6,0,5,57.1,RB
21,Michael Carter,61,7,Sun,16,17,12/31/23,24-238,ARI,@,PHI,W 35-31,7,61,8.7,0,3,42.9,RB
22,D'Andre Swift,61,13,Sun,16,17,12/31/23,24-351,PHI,,ARI,L 31-35,13,61,4.7,0,3,61.5,RB
23,Jamaal Williams,58,19,Sun,16,17,12/31/23,28-272,NOR,@,TAM,W 23-13,19,58,3.1,0,2,21.1,RB
24,Kenneth Walker III,53,10,Sun,16,17,12/31/23,23-072,SEA,,PIT,L 23-30,10,53,5.3,1,3,50,RB
25,Tony Pollard,49,16,Sat,16,17,12/30/23,26-244,DAL,,DET,W 20-19,16,49,3.1,0,4,37.5,RB
26,James Cook,48,16,Sun,16,17,12/31/23,24-097,BUF,,NWE,W 27-21,16,48,3,0,1,56.3,RB
27,Justice Hill,48,3,Sun,16,17,12/31/23,26-047,BAL,,MIA,W 56-19,3,48,16,0,2,66.7,RB
28,Austin Ekeler,46,13,Sun,16,17,12/31/23,28-228,LAC,@,DEN,L 9-16,13,46,3.5,0,4,76.9,RB
29,Taylor Heinicke,46,4,Sun,16,17,12/31/23,30-291,ATL,@,CHI,L 17-37,4,46,11.5,1,3,75,QB
30,Justin Fields,45,11,Sun,16,17,12/31/23,24-301,CHI,,ATL,W 37-17,11,45,4.1,1,4,45.5,QB
31,Chuba Hubbard,45,11,Sun,16,17,12/31/23,24-203,CAR,@,JAX,L 0-26,11,45,4.1,0,2,36.4,RB
32,Alvin Kamara,45,10,Sun,16,17,12/31/23,28-159,NOR,@,TAM,W 23-13,10,45,4.5,0,3,50,RB
33,Josh Allen,44,11,Sun,16,17,12/31/23,27-224,BUF,,NWE,W 27-21,11,44,4,2,7,81.8,QB
34,Jaleel McLaughlin,44,8,Sun,16,17,12/31/23,23-109,DEN,,LAC,W 16-9,8,44,5.5,0,2,62.5,RB
35,Brian Robinson Jr.,44,9,Sun,16,17,12/31/23,24-284,WAS,,SFO,L 10-27,9,44,4.9,0,4,88.9,RB
36,Jahmyr Gibbs,43,15,Sat,16,17,12/30/23,21-285,DET,@,DAL,L 19-20,15,43,2.9,0,3,40,RB
37,Derrick Henry,42,12,Sun,16,17,12/31/23,29-361,TEN,@,HOU,L 3-26,12,42,3.5,0,2,33.3,RB
38,Rachaad White,42,11,Sun,16,17,12/31/23,24-353,TAM,,NOR,L 13-23,11,42,3.8,0,,27.3,RB
39,Javonte Williams,41,15,Sun,16,17,12/31/23,23-250,DEN,,LAC,W 16-9,15,41,2.7,0,4,33.3,RB
40,Ty Chandler,40,10,Sun,16,17,12/31/23,25-233,MIN,,GNB,L 10-33,10,40,4,0,1,50,RB
41,Tyrod Taylor,40,6,Sun,16,17,12/31/23,34-150,NYG,,LAR,L 25-26,6,40,6.7,0,2,33.3,QB
42,Saquon Barkley,39,12,Sun,16,17,12/31/23,26-325,NYG,,LAR,L 25-26,12,39,3.3,0,4,41.7,RB
43,Ezekiel Elliott,39,14,Sun,16,17,12/31/23,28-162,NWE,@,BUF,L 21-27,14,39,2.8,1,2,35.7,RB
44,Bailey Zappe,37,5,Sun,16,17,12/31/23,24-249,NWE,@,BUF,L 21-27,5,37,7.4,1,3,60,QB
45,Lamar Jackson,35,6,Sun,16,17,12/31/23,26-358,BAL,,MIA,W 56-19,6,35,5.8,0,1,33.3,QB
46,Deebo Samuel,35,3,Sun,16,17,12/31/23,27-350,SFO,@,WAS,W 27-10,3,35,11.7,0,2,100,WR
47,Geno Smith,33,3,Sun,16,17,12/31/23,33-082,SEA,,PIT,L 23-30,3,33,11,0,1,33.3,QB
48,Tank Bigsby,32,10,Sun,16,17,12/31/23,22-123,JAX,,CAR,W 26-0,10,32,3.2,0,2,40,RB
49,Jake Browning,32,7,Sun,16,17,12/31/23,27-264,CIN,@,KAN,L 17-25,7,32,4.6,1,5,85.7,QB
50,Trey Sermon,32,5,Sun,16,17,12/31/23,24-335,IND,,LVR,W 23-20,5,32,6.4,0,1,20,RB
51,Kareem Hunt,31,10,Thu,16,17,12/28/23,28-144,CLE,,NYJ,W 37-20,10,31,3.1,1,3,40,RB
52,Easton Stick,31,5,Sun,16,17,12/31/23,28-107,LAC,@,DEN,L 9-16,5,31,6.2,0,2,60,QB
53,Patrick Taylor,30,8,Sun,16,17,12/31/23,25-246,GNB,@,MIN,W 33-10,8,30,3.8,0,1,50,RB
54,Pierre Strong,29,4,Thu,16,17,12/28/23,25-018,CLE,,NYJ,W 37-20,4,29,7.3,0,1,75,RB
55,AJ Dillon,27,7,Sun,16,17,12/31/23,25-243,GNB,@,MIN,W 33-10,7,27,3.9,0,1,42.9,RB
56,Jalen Hurts,25,8,Sun,16,17,12/31/23,25-146,PHI,,ARI,L 31-35,8,25,3.1,0,2,50,QB
57,C.J. Beathard,24,3,Sun,16,17,12/31/23,30-045,JAX,,CAR,W 26-0,3,24,8,0,1,33.3,QB
58,Kyler Murray,24,5,Sun,16,17,12/31/23,26-146,ARI,@,PHI,W 35-31,5,24,4.8,0,2,60,QB
59,Wan'Dale Robinson,24,1,Sun,16,17,12/31/23,22-360,NYG,,LAR,L 25-26,1,24,24,1,1,100,WR
60,Ty Johnson,22,5,Sun,16,17,12/31/23,26-105,BUF,,NWE,W 27-21,5,22,4.4,0,,60,RB
61,Roschon Johnson,21,7,Sun,16,17,12/31/23,22-334,CHI,,ATL,W 37-17,7,21,3,1,1,28.6,RB
62,Jeff Wilson,21,3,Sun,16,17,12/31/23,28-045,MIA,@,BAL,L 19-56,3,21,7,0,1,100,RB
63,Antonio Gibson,19,4,Sun,16,17,12/31/23,25-191,WAS,,SFO,L 10-27,4,19,4.8,0,1,25,RB
64,Puka Nacua,19,2,Sun,16,17,12/31/23,22-216,LAR,@,NYG,W 26-25,2,19,9.5,0,1,50,WR
65,Alexander Mattison,17,3,Sun,16,17,12/31/23,25-195,MIN,,GNB,L 10-33,3,17,5.7,0,,100,RB
66,Chase Edmonds,16,3,Sun,16,17,12/31/23,27-262,TAM,,NOR,L 13-23,3,16,5.3,0,1,66.7,RB
67,Dameon Pierce,16,8,Sun,16,17,12/31/23,23-315,HOU,,TEN,W 26-3,8,16,2,0,,25,RB
68,Kevin Harris,15,2,Sun,16,17,12/31/23,23-044,NWE,@,BUF,L 21-27,2,15,7.5,0,1,50,RB
69,Tua Tagovailoa,14,2,Sun,16,17,12/31/23,25-304,MIA,@,BAL,L 19-56,2,14,7,0,0,0,QB
70,Tyler Allgeier,13,5,Sun,16,17,12/31/23,23-260,ATL,@,CHI,L 17-37,5,13,2.6,0,1,40,RB
71,Trevor Siemian,13,4,Thu,16,17,12/28/23,32-002,NYJ,@,CLE,L 20-37,4,13,3.3,0,2,50,QB
72,Chris Brooks,12,4,Sun,16,17,12/31/23,23-354,MIA,@,BAL,L 19-56,4,12,3,0,,25,RB
73,Demario Douglas,12,3,Sun,16,17,12/31/23,23-023,NWE,@,BUF,L 21-27,3,12,4,0,1,66.7,WR
74,Amon-Ra St. Brown,11,1,Sat,16,17,12/30/23,24-067,DET,@,DAL,L 19-20,1,11,11,0,1,100,WR
75,Jonathan Ward,11,3,Sun,16,17,12/31/23,26-092,TEN,@,HOU,L 3-26,3,11,3.7,0,1,33.3,RB
76,Melvin Gordon,10,6,Sun,16,17,12/31/23,30-262,BAL,,MIA,W 56-19,6,10,1.7,1,1,33.3,RB
77,Samaje Perine,10,4,Sun,16,17,12/31/23,28-106,DEN,,LAC,W 16-9,4,10,2.5,0,1,25,RB
78,Miles Sanders,10,2,Sun,16,17,12/31/23,26-244,CAR,@,JAX,L 0-26,2,10,5,0,0,50,RB
79,Khalil Shakir,10,1,Sun,16,17,12/31/23,23-331,BUF,,NWE,W 27-21,1,10,10,0,1,100,WR
80,Xavier Gipson,8,1,Thu,16,17,12/28/23,22-295,NYJ,@,CLE,L 20-37,1,8,8,0,,100,WR
81,Rondale Moore,8,2,Sun,16,17,12/31/23,23-205,ARI,@,PHI,W 35-31,2,8,4,0,0,50,WR
82,Nico Collins,7,1,Sun,16,17,12/31/23,24-287,HOU,,TEN,W 26-3,1,7,7,0,0,100,WR
83,Adam Prentice,7,1,Sun,16,17,12/31/23,26-349,NOR,@,TAM,W 23-13,1,7,7,0,1,100,FB
84,Brandon Bolden,6,2,Sun,16,17,12/31/23,33-339,LVR,@,IND,L 20-23,2,6,3,0,1,50,RB
85,Gerald Everett,6,1,Sun,16,17,12/31/23,29-189,LAC,@,DEN,L 9-16,1,6,6,0,0,100,TE
86,Nick Mullens,6,1,Sun,16,17,12/31/23,28-285,MIN,,GNB,L 10-33,1,6,6,0,0,100,QB
87,Jarrett Stidham,6,6,Sun,16,17,12/31/23,27-145,DEN,,LAC,W 16-9,6,6,1,0,1,33.3,QB
88,Jameson Williams,6,1,Sat,16,17,12/30/23,22-279,DET,@,DAL,L 19-20,1,6,6,0,0,100,WR
89,Chase Brown,5,3,Sun,16,17,12/31/23,23-285,CIN,@,KAN,L 17-25,3,5,1.7,0,0,0,RB
90,Stefon Diggs,5,1,Sun,16,17,12/31/23,30-032,BUF,,NWE,W 27-21,1,5,5,0,1,100,WR
91,Kenneth Gainwell,5,2,Sun,16,17,12/31/23,24-292,PHI,,ARI,L 31-35,2,5,2.5,0,0,0,RB
92,CeeDee Lamb,5,1,Sat,16,17,12/30/23,24-266,DAL,,DET,W 20-19,1,5,5,0,0,100,WR
93,Dak Prescott,5,2,Sat,16,17,12/30/23,30-154,DAL,,DET,W 20-19,2,5,2.5,0,0,50,QB
94,Mason Rudolph,5,6,Sun,16,17,12/31/23,28-167,PIT,@,SEA,W 30-23,6,5,0.8,0,3,50,QB
95,Ameer Abdullah,4,1,Sun,16,17,12/31/23,30-201,LVR,@,IND,L 20-23,1,4,4,0,0,100,RB
96,Jaren Hall,4,2,Sun,16,17,12/31/23,25-282,MIN,,GNB,L 10-33,2,4,2,0,0,50,QB
97,John Metchie,4,1,Sun,16,17,12/31/23,23-166,HOU,,TEN,W 26-3,1,4,4,0,,100,WR
98,Brock Purdy,4,1,Sun,16,17,12/31/23,24-004,SFO,@,WAS,W 27-10,1,4,4,0,1,100,QB
99,C.J. Stroud,4,1,Sun,16,17,12/31/23,22-089,HOU,,TEN,W 26-3,1,4,4,0,0,0,QB
100,Israel Abanikanda,3,2,Thu,16,17,12/28/23,21-084,NYJ,@,CLE,L 20-37,2,3,1.5,0,0,50,RB
101,Joe Flacco,3,2,Thu,16,17,12/28/23,38-346,CLE,,NYJ,W 37-20,2,3,1.5,0,1,50,QB
102,Tyler Goodson,3,1,Sun,16,17,12/31/23,23-051,IND,,LVR,W 23-20,1,3,3,0,,0,RB
103,Jordan Mason,3,2,Sun,16,17,12/31/23,24-221,SFO,@,WAS,W 27-10,2,3,1.5,0,,0,RB
104,Gardner Minshew II,3,2,Sun,16,17,12/31/23,27-229,IND,,LVR,W 23-20,2,3,1.5,0,0,0,QB
105,Aidan O'Connell,3,2,Sun,16,17,12/31/23,25-121,LVR,@,IND,L 20-23,2,3,1.5,0,1,50,QB
106,Zach Charbonnet,2,2,Sun,16,17,12/31/23,22-357,SEA,,PIT,L 23-30,2,2,1,0,0,50,RB
107,Derius Davis,2,1,Sun,16,17,12/31/23,23-111,LAC,@,DEN,L 9-16,1,2,2,0,,0,WR
108,Eric Gray,2,1,Sun,16,17,12/31/23,24-057,NYG,,LAR,L 25-26,1,2,2,0,,0,RB
109,Velus Jones Jr.,2,1,Sun,16,17,12/31/23,26-234,CHI,,ATL,W 37-17,1,2,2,0,1,100,WR
110,Joshua Kelley,2,2,Sun,16,17,12/31/23,26-041,LAC,@,DEN,L 9-16,2,2,1,0,,0,RB
111,Jordan Love,2,2,Sun,16,17,12/31/23,25-059,GNB,@,MIN,W 33-10,2,2,1,1,1,50,QB
112,Patrick Mahomes,2,4,Sun,16,17,12/31/23,28-105,KAN,,CIN,W 25-17,4,2,0.5,0,1,25,QB
113,Deuce Vaughn,2,2,Sat,16,17,12/30/23,22-058,DAL,,DET,W 20-19,2,2,1,0,,0,RB
114,Trayveon Williams,2,1,Sun,16,17,12/31/23,26-074,CIN,@,KAN,L 17-25,1,2,2,0,,0,RB
115,Bryce Young,2,1,Sun,16,17,12/31/23,22-159,CAR,@,JAX,L 0-26,1,2,2,0,0,0,QB
116,Taysom Hill,1,2,Sun,16,17,12/31/23,33-130,NOR,@,TAM,W 23-13,2,1,0.5,0,0,0,QB
117,Tyreek Hill,0,1,Sun,16,17,12/31/23,29-305,MIA,@,BAL,L 19-56,1,0,0,0,0,0,WR
118,D'Ernest Johnson,0,3,Sun,16,17,12/31/23,27-307,JAX,,CAR,W 26-0,3,0,0,0,,0,RB
119,Latavius Murray,0,1,Sun,16,17,12/31/23,33-347,BUF,,NWE,W 27-21,1,0,0,0,,0,RB
120,Nick Niemann,0,1,Sun,16,17,12/31/23,26-029,LAC,@,DEN,L 9-16,1,0,0,0,,0,LB
121,Dare Ogunbowale,0,1,Sun,16,17,12/31/23,29-241,HOU,,TEN,W 26-3,1,0,0,0,,0,RB
122,Ihmir Smith-Marsette,0,1,Sun,16,17,12/31/23,24-124,CAR,@,JAX,L 0-26,1,0,0,0,0,0,WR
123,Tyjae Spears,0,6,Sun,16,17,12/31/23,22-199,TEN,@,HOU,L 3-26,6,0,0,0,0,16.7,RB
124,Mike White,0,1,Sun,16,17,12/31/23,28-281,MIA,@,BAL,L 19-56,1,0,0,0,,0,QB
125,Sam Howell,-1,1,Sun,16,17,12/31/23,23-106,WAS,,SFO,L 10-27,1,-1,-1,0,0,0,QB
126,Tyler Huntley,-1,1,Sun,16,17,12/31/23,25-331,BAL,,MIA,W 56-19,1,-1,-1,0,0,0,QB
127,Baker Mayfield,-1,1,Sun,16,17,12/31/23,28-261,TAM,,NOR,L 13-23,1,-1,-1,0,0,0,QB
128,Isaiah Spiller,-1,1,Sun,16,17,12/31/23,22-144,LAC,@,DEN,L 9-16,1,-1,-1,0,,0,RB
129,Matthew Stafford,-1,1,Sun,16,17,12/31/23,35-327,LAR,@,NYG,W 26-25,1,-1,-1,0,0,0,QB
130,Garrett Wilson,-1,1,Thu,16,17,12/28/23,23-159,NYJ,@,CLE,L 20-37,1,-1,-1,0,0,0,WR
131,Kyle Allen,-2,2,Sun,16,17,12/31/23,27-298,BUF,,NWE,W 27-21,2,-2,-1,0,,0,QB
132,Sean Clifford,-2,2,Sun,16,17,12/31/23,25-170,GNB,@,MIN,W 33-10,2,-2,-1,0,0,0,QB
133,Sam Darnold,-2,2,Sun,16,17,12/31/23,26-209,SFO,@,WAS,W 27-10,2,-2,-1,0,,0,QB
134,Matt Barkley,-3,3,Sun,16,17,12/31/23,33-114,JAX,,CAR,W 26-0,3,-3,-1,0,,0,QB
135,Derek Carr,-3,3,Sun,16,17,12/31/23,32-278,NOR,@,TAM,W 23-13,3,-3,-1,0,0,0,QB
,,,,,,,,,,,,,,,,,,,
