Rk,Player,Yds,Tgt,Day,G#,Week,Date,Age,Team,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,1D,Succ%,Pos.
49,Dontayvion Wicks,49,4,Sun,8,9,11/5/23,22-142,GNB,,LAR,W 20-3,4,4,49,12.3,0,100,12.3,3,100,WR
50,Cooper Kupp,48,7,Sun,9,9,11/5/23,30-143,LAR,@,GNB,L 3-20,7,2,48,24,0,28.6,6.9,2,28.6,WR
51,Chris Olave,46,8,Sun,9,9,11/5/23,23-131,NOR,,CHI,W 24-17,8,6,46,7.7,1,75,5.8,3,37.5,WR
52,Rachaad White,46,4,Sun,8,9,11/5/23,24-297,TAM,@,HOU,L 37-39,4,4,46,11.5,0,100,11.5,2,50,RB
53,Tanner Hudson,45,5,Sun,8,9,11/5/23,28-358,CIN,,BUF,W 24-18,5,4,45,11.3,0,80,9,3,80,TE
54,Alvin Kamara,44,5,Sun,9,9,11/5/23,28-103,NOR,,CHI,W 24-17,5,4,44,11,0,80,8.8,2,80,RB
55,D.J. Moore,44,5,Sun,9,9,11/5/23,26-205,CHI,@,NOR,L 17-24,5,3,44,14.7,0,60,8.8,2,60,WR
56,Daniel Bellinger,43,3,Sun,9,9,11/5/23,23-044,NYG,@,LVR,L 6-30,3,3,43,14.3,0,100,14.3,1,33.3,TE
57,Antonio Gibson,42,5,Sun,9,9,11/5/23,25-135,WAS,@,NWE,W 20-17,5,5,42,8.4,0,100,8.4,3,100,RB
58,Isaiah Likely,42,4,Sun,9,9,11/5/23,23-201,BAL,,SEA,W 37-3,4,4,42,10.5,0,100,10.5,3,75,TE
59,Rhamondre Stevenson,42,6,Sun,9,9,11/5/23,25-255,NWE,,WAS,L 17-20,6,4,42,10.5,0,66.7,7,2,50,RB
60,Jaylen Waddle,42,6,Sun,9,9,11/5/23,24-345,MIA,@,KAN,L 14-21,6,3,42,14,0,50,7,3,50,WR
61,Ja'Marr Chase,41,8,Sun,8,9,11/5/23,23-249,CIN,,BUF,W 24-18,8,4,41,10.3,0,50,5.1,2,25,WR
62,Hunter Henry,39,6,Sun,9,9,11/5/23,28-333,NWE,,WAS,L 17-20,6,4,39,9.8,1,66.7,6.5,3,66.7,TE
63,Jakobi Meyers,38,5,Sun,9,9,11/5/23,26-361,LVR,,NYG,W 30-6,5,2,38,19,0,40,7.6,2,40,WR
64,Christian Watson,37,2,Sun,8,9,11/5/23,24-177,GNB,,LAR,W 20-3,2,1,37,37,0,50,18.5,1,50,WR
65,Romeo Doubs,36,3,Sun,8,9,11/5/23,23-206,GNB,,LAR,W 20-3,3,3,36,12,0,100,12,3,100,WR
66,Mack Hollins,36,3,Sun,9,9,11/5/23,30-050,ATL,,MIN,L 28-31,3,3,36,12,0,100,12,1,66.7,WR
67,Wan'Dale Robinson,35,5,Sun,9,9,11/5/23,22-304,NYG,@,LVR,L 6-30,5,4,35,8.8,1,80,7,2,60,WR
68,Davante Adams,34,7,Sun,9,9,11/5/23,30-316,LVR,,NYG,W 30-6,7,4,34,8.5,0,57.1,4.9,2,57.1,WR
69,Noah Gray,34,3,Sun,9,9,11/5/23,24-189,KAN,,MIA,W 21-14,3,3,34,11.3,0,100,11.3,2,66.7,TE
70,Dyami Brown,33,4,Sun,9,9,11/5/23,24-004,WAS,@,NWE,W 20-17,4,2,33,16.5,0,50,8.3,2,50,WR
71,Jerome Ford,33,7,Sun,8,9,11/5/23,23-331,CLE,,ARI,W 27-0,7,5,33,6.6,0,71.4,4.7,2,28.6,RB
72,Skyy Moore,33,3,Sun,9,9,11/5/23,23-056,KAN,,MIA,W 21-14,3,2,33,16.5,0,66.7,11,2,66.7,WR
73,Xavier Gipson,32,2,Mon,8,9,11/6/23,22-243,NYJ,,LAC,L 6-27,2,2,32,16,0,100,16,2,100,WR
74,Tyler Lockett,32,8,Sun,8,9,11/5/23,31-038,SEA,@,BAL,L 3-37,8,3,32,10.7,0,37.5,4,2,37.5,WR
75,Puka Nacua,32,7,Sun,9,9,11/5/23,22-160,LAR,@,GNB,L 3-20,7,3,32,10.7,0,42.9,4.6,3,42.9,WR
76,Hunter Renfrow,32,3,Sun,9,9,11/5/23,27-319,LVR,,NYG,W 30-6,3,2,32,16,0,66.7,10.7,2,66.7,WR
77,Jeff Wilson,32,4,Sun,9,9,11/5/23,27-354,MIA,@,KAN,L 14-21,4,3,32,10.7,0,75,8,1,25,RB
78,Kendre Miller,31,1,Sun,9,9,11/5/23,21-147,NOR,,CHI,W 24-17,1,1,31,31,0,100,31,1,100,RB
79,Joe Mixon,31,6,Sun,8,9,11/5/23,27-104,CIN,,BUF,W 24-18,6,5,31,6.2,0,83.3,5.2,1,50,RB
80,D'Andre Swift,31,2,Sun,9,9,11/5/23,24-295,PHI,,DAL,W 28-23,2,2,31,15.5,0,100,15.5,2,100,RB
81,Logan Thomas,31,5,Sun,9,9,11/5/23,32-127,WAS,@,NWE,W 20-17,5,4,31,7.8,0,80,6.2,1,40,TE
82,Cedrick Wilson Jr.,31,5,Sun,9,9,11/5/23,27-350,MIA,@,KAN,L 14-21,5,1,31,31,1,20,6.2,1,20,WR
83,Drew Sample,30,4,Sun,8,9,11/5/23,27-203,CIN,,BUF,W 24-18,4,3,30,10,1,75,7.5,1,25,TE
84,Juwan Johnson,29,5,Sun,9,9,11/5/23,27-053,NOR,,CHI,W 24-17,5,5,29,5.8,1,100,5.8,2,60,TE
85,Chris Moore,29,2,Thu,8,9,11/2/23,30-139,TEN,@,PIT,L 16-20,2,1,29,29,0,50,14.5,1,50,WR
86,Adam Thielen,29,6,Sun,8,9,11/5/23,33-075,CAR,,IND,L 13-27,6,5,29,5.8,0,83.3,4.8,1,66.7,WR
87,Rashod Bateman,28,5,Sun,9,9,11/5/23,23-341,BAL,,SEA,W 37-3,5,3,28,9.3,0,60,5.6,1,20,WR
88,Chigoziem Okonkwo,28,4,Thu,8,9,11/2/23,24-055,TEN,@,PIT,L 16-20,4,3,28,9.3,0,75,7,1,50,TE
89,Stephen Sullivan,28,5,Sun,8,9,11/5/23,26-342,CAR,,IND,L 13-27,5,4,28,7,0,80,5.6,,60,TE
90,Derrick Henry,27,4,Thu,8,9,11/2/23,29-302,TEN,@,PIT,L 16-20,4,3,27,9,0,75,6.8,1,25,RB
91,Aaron Jones,26,6,Sun,8,9,11/5/23,28-338,GNB,,LAR,W 20-3,6,4,26,6.5,0,66.7,4.3,1,33.3,RB
92,David Njoku,26,6,Sun,8,9,11/5/23,27-118,CLE,,ARI,W 27-0,6,4,26,6.5,1,66.7,4.3,1,16.7,TE
93,Irv Smith Jr.,26,4,Sun,8,9,11/5/23,25-088,CIN,,BUF,W 24-18,4,3,26,8.7,1,75,6.5,2,75,TE
94,Jaylen Warren,25,3,Thu,8,9,11/2/23,25-001,PIT,,TEN,W 20-16,3,3,25,8.3,0,100,8.3,0,100,RB
95,Marquise Brown,24,8,Sun,9,9,11/5/23,26-154,ARI,@,CLE,L 0-27,8,4,24,6,0,50,3,1,25,WR
96,Michael Carter,24,6,Mon,8,9,11/6/23,24-183,NYJ,,LAC,L 6-27,6,6,24,4,0,100,4,2,50,RB
97,Saquon Barkley,23,4,Sun,9,9,11/5/23,26-269,NYG,@,LVR,L 6-30,4,3,23,7.7,0,75,5.8,2,75,RB
98,Treylon Burks,23,3,Thu,8,9,11/2/23,23-224,TEN,@,PIT,L 16-20,3,2,23,11.5,0,66.7,7.7,1,33.3,WR
99,Jamison Crowder,23,6,Sun,9,9,11/5/23,30-141,WAS,@,NWE,W 20-17,6,4,23,5.8,0,66.7,3.8,,50,WR
100,Austin Ekeler,23,7,Mon,8,9,11/6/23,28-173,LAC,@,NYJ,W 27-6,7,2,23,11.5,0,28.6,3.3,1,28.6,RB
101,Foster Moreau,23,1,Sun,9,9,11/5/23,26-183,NOR,,CHI,W 24-17,1,1,23,23,0,100,23,1,100,TE
102,Nick Westbrook-Ikhine,23,1,Thu,8,9,11/2/23,26-226,TEN,@,PIT,L 16-20,1,1,23,23,0,100,23,1,100,WR
103,Trey McBride,22,5,Sun,9,9,11/5/23,23-348,ARI,@,CLE,L 0-27,5,3,22,7.3,0,60,4.4,1,40,TE
104,Jerick McKinnon,22,2,Sun,9,9,11/5/23,31-186,KAN,,MIA,W 21-14,2,2,22,11,1,100,11,1,50,RB
105,Miles Sanders,22,5,Sun,8,9,11/5/23,26-188,CAR,,IND,L 13-27,5,3,22,7.3,0,60,4.4,2,40,RB
106,Rashid Shaheed,22,3,Sun,9,9,11/5/23,25-066,NOR,,CHI,W 24-17,3,3,22,7.3,0,100,7.3,1,66.7,WR
107,Jonathan Taylor,22,5,Sun,9,9,11/5/23,24-290,IND,@,CAR,W 27-13,5,5,22,4.4,1,100,4.4,1,60,RB
108,Marquez Valdes-Scantling,22,3,Sun,9,9,11/5/23,29-026,KAN,,MIA,W 21-14,3,2,22,11,0,66.7,7.3,1,33.3,WR
109,James Cook,19,4,Sun,9,9,11/5/23,24-041,BUF,@,CIN,L 18-24,4,4,19,4.8,0,100,4.8,0,75,RB
110,Darrynton Evans,19,2,Sun,9,9,11/5/23,25-119,CHI,@,NOR,L 17-24,2,2,19,9.5,0,100,9.5,1,50,RB
111,Michael Gallup,19,3,Sun,8,9,11/5/23,27-246,DAL,@,PHI,L 23-28,3,2,19,9.5,0,66.7,6.3,2,66.7,WR
112,Jalin Hyatt,19,5,Sun,9,9,11/5/23,22-041,NYG,@,LVR,L 6-30,5,2,19,9.5,0,40,3.8,1,40,WR
113,Andrew Ogletree,19,3,Sun,9,9,11/5/23,25-100,IND,@,CAR,W 27-13,3,1,19,19,0,33.3,6.3,1,33.3,TE
114,Jayden Reed,19,3,Sun,8,9,11/5/23,23-191,GNB,,LAR,W 20-3,3,3,19,6.3,0,100,6.3,0,66.7,WR
115,Gerald Everett,18,2,Mon,8,9,11/6/23,29-134,LAC,@,NYJ,W 27-6,2,2,18,9,0,100,9,1,50,TE
116,Allen Lazard,18,6,Mon,8,9,11/6/23,27-330,NYJ,,LAC,L 6-27,6,2,18,9,0,33.3,3,2,33.3,WR
117,Johnny Mundt,18,1,Sun,9,9,11/5/23,28-347,MIN,@,ATL,W 31-28,1,1,18,18,0,100,18,1,100,TE
118,Kadarius Toney,18,1,Sun,9,9,11/5/23,24-282,KAN,,MIA,W 21-14,1,1,18,18,0,100,18,1,100,WR
119,Ameer Abdullah,17,2,Sun,9,9,11/5/23,30-145,LVR,,NYG,W 30-6,2,2,17,8.5,0,100,8.5,1,50,RB
120,K.J. Osborn,17,2,Sun,9,9,11/5/23,26-148,MIN,@,ATL,W 31-28,2,2,17,8.5,0,100,8.5,2,100,WR
121,Rashee Rice,17,2,Sun,9,9,11/5/23,23-197,KAN,,MIA,W 21-14,2,2,17,8.5,1,100,8.5,2,100,WR
122,Durham Smythe,17,3,Sun,9,9,11/5/23,28-088,MIA,@,KAN,L 14-21,3,3,17,5.7,0,100,5.7,1,66.7,TE
123,Chris Godwin,16,6,Sun,8,9,11/5/23,27-251,TAM,@,HOU,L 37-39,6,2,16,8,0,33.3,2.7,,0,WR
124,Darrell Henderson,16,2,Sun,9,9,11/5/23,26-078,LAR,@,GNB,L 3-20,2,2,16,8,0,100,8,,0,RB
125,Connor Heyward,16,3,Thu,8,9,11/2/23,24-284,PIT,,TEN,W 20-16,3,2,16,8,0,66.7,5.3,1,66.7,TE
126,Parris Campbell,15,2,Sun,9,9,11/5/23,26-112,NYG,@,LVR,L 6-30,2,2,15,7.5,0,100,7.5,1,50,WR
127,DeAndre Carter,15,1,Sun,9,9,11/5/23,30-209,LVR,,NYG,W 30-6,1,1,15,15,0,100,15,,100,WR
128,Ezekiel Elliott,15,5,Sun,9,9,11/5/23,28-106,NWE,,WAS,L 17-20,5,3,15,5,0,60,3,1,40,RB
129,Brandon Powell,15,3,Sun,9,9,11/5/23,28-054,MIN,@,ATL,W 31-28,3,2,15,7.5,1,66.7,5,1,66.7,WR
130,Demarcus Robinson,15,1,Sun,9,9,11/5/23,29-045,LAR,@,GNB,L 3-20,1,1,15,15,0,100,15,1,100,WR
131,Justin Watson,15,5,Sun,9,9,11/5/23,27-215,KAN,,MIA,W 21-14,5,2,15,7.5,0,40,3,,40,WR
132,Van Jefferson,14,4,Sun,9,9,11/5/23,27-102,ATL,,MIN,L 28-31,4,1,14,14,0,25,3.5,1,25,WR
133,Quentin Johnston,14,3,Mon,8,9,11/6/23,22-061,LAC,@,NYJ,W 27-6,3,2,14,7,0,66.7,4.7,1,66.7,WR
134,Travis Kelce,14,4,Sun,9,9,11/5/23,34-031,KAN,,MIA,W 21-14,4,3,14,4.7,0,75,3.5,,50,TE
135,John Metchie,14,1,Sun,8,9,11/5/23,23-110,HOU,,TAM,W 39-37,1,1,14,14,0,100,14,1,100,WR
136,Elijah Moore,14,2,Sun,8,9,11/5/23,23-223,CLE,,ARI,W 27-0,2,2,14,7,0,100,7,1,50,WR
137,Cam Akers,13,3,Sun,9,9,11/5/23,24-136,MIN,@,ATL,W 31-28,3,3,13,4.3,0,100,4.3,1,66.7,RB
138,Tutu Atwell,13,7,Sun,9,9,11/5/23,24-029,LAR,@,GNB,L 3-20,7,4,13,3.3,0,57.1,1.9,,14.3,WR
139,Taysom Hill,13,5,Sun,9,9,11/5/23,33-074,NOR,,CHI,W 24-17,5,4,13,3.3,1,80,2.6,1,40,QB
140,Isaiah McKenzie,12,3,Sun,9,9,11/5/23,28-210,IND,@,CAR,W 27-13,3,2,12,6,0,66.7,4,1,33.3,WR
141,Tony Pollard,12,5,Sun,8,9,11/5/23,26-189,DAL,@,PHI,L 23-28,5,3,12,4,0,60,2.4,0,40,RB
142,Tommy Tremble,12,2,Sun,8,9,11/5/23,23-156,CAR,,IND,L 13-27,2,2,12,6,0,100,6,1,50,TE
143,Jordan Akins,11,3,Sun,8,9,11/5/23,31-200,CLE,,ARI,W 27-0,3,1,11,11,0,33.3,3.7,1,33.3,TE
144,Zay Flowers,11,1,Sun,9,9,11/5/23,23-055,BAL,,SEA,W 37-3,1,1,11,11,0,100,11,1,100,WR
145,Michael Mayer,11,2,Sun,9,9,11/5/23,22-122,LVR,,NYG,W 30-6,2,2,11,5.5,0,100,5.5,,100,TE
146,Jalen Reagor,11,6,Sun,9,9,11/5/23,24-307,NWE,,WAS,L 17-20,6,1,11,11,0,16.7,1.8,1,16.7,WR
147,Robert Tonyan,11,1,Sun,9,9,11/5/23,29-189,CHI,@,NOR,L 17-24,1,1,11,11,0,100,11,1,100,TE
148,C.J. Uzomah,11,5,Mon,8,9,11/6/23,30-296,NYJ,,LAC,L 6-27,5,2,11,5.5,0,40,2.2,1,20,TE
149,Josh Downs,10,1,Sun,9,9,11/5/23,22-085,IND,@,CAR,W 27-13,1,1,10,10,0,100,10,,0,WR
150,Devin Duvernay,10,2,Sun,9,9,11/5/23,26-054,BAL,,SEA,W 37-3,2,2,10,5,0,100,5,,50,WR
151,Breece Hall,10,4,Mon,8,9,11/6/23,22-159,NYJ,,LAC,L 6-27,4,4,10,2.5,0,100,2.5,1,25,RB
152,Mecole Hardman,10,3,Sun,9,9,11/5/23,25-238,KAN,,MIA,W 21-14,3,3,10,3.3,0,100,3.3,2,66.7,WR
153,Austin Hooper,10,1,Sun,9,9,11/5/23,29-007,LVR,,NYG,W 30-6,1,1,10,10,0,100,10,1,100,TE
154,Allen Robinson,10,2,Thu,8,9,11/2/23,30-070,PIT,,TEN,W 20-16,2,1,10,10,0,50,5,1,50,WR
155,DJ Chark,9,3,Sun,8,9,11/5/23,27-043,CAR,,IND,L 13-27,3,2,9,4.5,1,66.7,3,1,33.3,WR
156,Chuba Hubbard,9,6,Sun,8,9,11/5/23,24-147,CAR,,IND,L 13-27,6,4,9,2.3,0,66.7,1.5,0,16.7,RB
157,Andrei Iosivas,9,1,Sun,8,9,11/5/23,24-021,CIN,,BUF,W 24-18,1,1,9,9,0,100,9,,100,WR
158,Roschon Johnson,9,1,Sun,9,9,11/5/23,22-278,CHI,@,NOR,L 17-24,1,1,9,9,0,100,9,,100,RB
159,Trent Sherfield,9,2,Sun,9,9,11/5/23,27-252,BUF,@,CIN,L 18-24,2,1,9,9,0,50,4.5,,50,WR
160,Salvon Ahmed,8,3,Sun,9,9,11/5/23,24-311,MIA,@,KAN,L 14-21,3,2,8,4,0,66.7,2.7,,33.3,RB
161,Bijan Robinson,8,4,Sun,9,9,11/5/23,21-279,ATL,,MIN,L 28-31,4,2,8,4,0,50,2,1,25,RB
162,Olamide Zaccheaus,8,2,Sun,9,9,11/5/23,26-105,PHI,,DAL,W 28-23,2,1,8,8,0,50,4,1,50,WR
163,Nick Bawden,7,1,Mon,8,9,11/6/23,27-137,NYJ,,LAC,L 6-27,1,1,7,7,0,100,7,,100,FB
164,Brandin Cooks,7,2,Sun,8,9,11/5/23,30-041,DAL,@,PHI,L 23-28,2,1,7,7,0,50,3.5,1,50,WR
165,Josiah Deguara,7,1,Sun,8,9,11/5/23,26-264,GNB,,LAR,W 20-3,1,1,7,7,0,100,7,,100,TE
166,Najee Harris,7,4,Thu,8,9,11/2/23,25-238,PIT,,TEN,W 20-16,4,2,7,3.5,0,50,1.8,1,25,RB
167,Jeremy Ruckert,7,1,Mon,8,9,11/6/23,23-087,NYJ,,LAC,L 6-27,1,1,7,7,0,100,7,,0,TE
168,Malik Taylor,7,2,Mon,8,9,11/6/23,27-320,NYJ,,LAC,L 6-27,2,1,7,7,0,50,3.5,,50,WR
169,Tyquan Thornton,7,4,Sun,9,9,11/5/23,23-090,NWE,,WAS,L 17-20,4,1,7,7,0,25,1.8,,0,WR
170,Darnell Washington,7,1,Thu,8,9,11/2/23,22-077,PIT,,TEN,W 20-16,1,1,7,7,0,100,7,1,100,TE
171,Miles Boykin,6,1,Thu,8,9,11/2/23,27-021,PIT,,TEN,W 20-16,1,1,6,6,0,100,6,,100,WR
172,Matt Breida,6,2,Sun,9,9,11/5/23,28-250,NYG,@,LVR,L 6-30,2,1,6,6,0,50,3,0,0,RB
173,Latavius Murray,6,1,Sun,9,9,11/5/23,33-291,BUF,@,CIN,L 18-24,1,1,6,6,0,100,6,0,100,RB
174,Colby Parkinson,6,1,Sun,8,9,11/5/23,24-301,SEA,@,BAL,L 3-37,1,1,6,6,0,100,6,,100,TE
175,Austin Trammell,6,1,Sun,9,9,11/5/23,25-124,LAR,@,GNB,L 3-20,1,1,6,6,0,100,6,,0,WR
176,Jamaal Williams,6,3,Sun,9,9,11/5/23,28-216,NOR,,CHI,W 24-17,3,2,6,3,0,66.7,2,,0,RB
177,Andrew Beck,5,2,Sun,8,9,11/5/23,27-174,HOU,,TAM,W 39-37,2,2,5,2.5,0,100,2.5,1,50,FB
178,Raheem Blackshear,5,1,Sun,8,9,11/5/23,24-153,CAR,,IND,L 13-27,1,1,5,5,0,100,5,,100,RB
179,Zach Charbonnet,5,1,Sun,8,9,11/5/23,22-301,SEA,@,BAL,L 3-37,1,1,5,5,0,100,5,0,0,RB
180,Tony Jones,5,3,Sun,9,9,11/5/23,25-346,ARI,@,CLE,L 0-27,3,2,5,2.5,0,66.7,1.7,0,0,RB
181,Jonathan Mingo,5,4,Sun,8,9,11/5/23,22-199,CAR,,IND,L 13-27,4,1,5,5,0,25,1.3,1,25,WR
182,Rondale Moore,5,2,Sun,9,9,11/5/23,23-149,ARI,@,CLE,L 0-27,2,1,5,5,0,50,2.5,1,50,WR
183,KaVontae Turpin,5,1,Sun,8,9,11/5/23,27-095,DAL,@,PHI,L 23-28,1,1,5,5,1,100,5,1,100,WR
184,Joshua Kelley,4,1,Mon,8,9,11/6/23,25-351,LAC,@,NYJ,W 27-6,1,1,4,4,0,100,4,0,100,RB
185,Brian Robinson Jr.,4,2,Sun,9,9,11/5/23,24-228,WAS,@,NWE,W 20-17,2,1,4,4,0,50,2,0,50,RB
186,Tyjae Spears,4,6,Thu,8,9,11/2/23,22-140,TEN,@,PIT,L 16-20,6,4,4,1,0,66.7,0.7,,0,RB
187,AJ Dillon,3,1,Sun,8,9,11/5/23,25-187,GNB,,LAR,W 20-3,1,1,3,3,0,100,3,0,0,RB
188,Cordarrelle Patterson,3,1,Sun,9,9,11/5/23,32-233,ATL,,MIN,L 28-31,1,1,3,3,0,100,3,,0,RB
189,Cedric Tillman,3,1,Sun,8,9,11/5/23,23-200,CLE,,ARI,W 27-0,1,1,3,3,0,100,3,,0,WR
190,Nelson Agholor,2,1,Sun,9,9,11/5/23,30-165,BAL,,SEA,W 37-3,1,1,2,2,0,100,2,,0,WR
