Rk,Player,Yds,Att,Day,G#,Week,Date,Age,Team,,Opp,Result,Att,Yds,Y/A,TD,1D,Succ%,Pos.
36,Joe Mixon,37,14,Sun,8,9,11/5/23,27-104,CIN,,BUF,W 24-18,14,37,2.6,1,4,42.9,RB
37,Jalen Hurts,36,10,Sun,9,9,11/5/23,25-090,PHI,,DAL,W 28-23,10,36,3.6,1,4,80,QB
38,Antonio Gibson,34,6,Sun,9,9,11/5/23,25-135,WAS,@,NWE,W 20-17,6,34,5.7,0,3,66.7,RB
39,Royce Freeman,32,12,Sun,9,9,11/5/23,27-254,LAR,@,GNB,L 3-20,12,32,2.7,0,2,41.7,RB
40,Clayton Tune,28,5,Sun,9,9,11/5/23,24-227,ARI,@,CLE,L 0-27,5,28,5.6,0,1,60,QB
41,Sam Howell,27,5,Sun,9,9,11/5/23,23-050,WAS,@,NWE,W 20-17,5,27,5.4,0,1,40,QB
42,Alvin Kamara,26,9,Sun,9,9,11/5/23,28-103,NOR,,CHI,W 24-17,9,26,2.9,0,2,33.3,RB
43,Zack Moss,26,7,Sun,9,9,11/5/23,25-325,IND,@,CAR,W 27-13,7,26,3.7,0,1,42.9,RB
44,Devin Singletary,26,13,Sun,8,9,11/5/23,26-063,HOU,,TAM,W 39-37,13,26,2,0,1,23.1,RB
45,Cam Akers,25,8,Sun,9,9,11/5/23,24-136,MIN,@,ATL,W 31-28,8,25,3.1,0,2,25,RB
46,Patrick Mahomes,24,6,Sun,9,9,11/5/23,28-049,KAN,,MIA,W 21-14,6,24,4,0,0,33.3,QB
47,Kenneth Gainwell,22,3,Sun,9,9,11/5/23,24-236,PHI,,DAL,W 28-23,3,22,7.3,1,2,66.7,RB
48,Deshaun Watson,22,3,Sun,8,9,11/5/23,28-052,CLE,,ARI,W 27-0,3,22,7.3,0,1,66.7,QB
49,Jayden Reed,21,1,Sun,8,9,11/5/23,23-191,GNB,,LAR,W 20-3,1,21,21,0,1,100,WR
50,James Cook,20,6,Sun,9,9,11/5/23,24-041,BUF,@,CIN,L 18-24,6,20,3.3,0,1,33.3,RB
51,Taylor Heinicke,20,3,Sun,9,9,11/5/23,30-235,ATL,,MIN,L 28-31,3,20,6.7,0,1,33.3,QB
52,Darrell Henderson,19,10,Sun,9,9,11/5/23,26-078,LAR,@,GNB,L 3-20,10,19,1.9,0,,40,RB
53,Brett Rypien,19,3,Sun,9,9,11/5/23,27-119,LAR,@,GNB,L 3-20,3,19,6.3,0,1,66.7,QB
54,Joshua Kelley,18,3,Mon,8,9,11/6/23,25-351,LAC,@,NYJ,W 27-6,3,18,6,0,1,66.7,RB
55,Tyjae Spears,18,5,Thu,8,9,11/2/23,22-140,TEN,@,PIT,L 16-20,5,18,3.6,0,,40,RB
56,Tommy DeVito,17,4,Sun,9,9,11/5/23,25-090,NYG,@,LVR,L 6-30,4,17,4.3,0,0,50,QB
57,Ezekiel Elliott,17,6,Sun,9,9,11/5/23,28-106,NWE,,WAS,L 17-20,6,17,2.8,0,1,33.3,RB
58,Justin Herbert,17,3,Mon,8,9,11/6/23,25-241,LAC,@,NYJ,W 27-6,3,17,5.7,0,1,33.3,QB
59,Jakobi Meyers,17,1,Sun,9,9,11/5/23,26-361,LVR,,NYG,W 30-6,1,17,17,1,1,100,WR
60,Kenneth Walker III,16,9,Sun,8,9,11/5/23,23-016,SEA,@,BAL,L 3-37,9,16,1.8,0,,11.1,RB
61,Dak Prescott,14,6,Sun,8,9,11/5/23,30-099,DAL,@,PHI,L 23-28,6,14,2.3,0,2,50,QB
62,Trayveon Williams,13,3,Sun,8,9,11/5/23,26-018,CIN,,BUF,W 24-18,3,13,4.3,0,,66.7,RB
63,Xavier Hutchinson,12,1,Sun,8,9,11/5/23,23-157,HOU,,TAM,W 39-37,1,12,12,0,1,100,WR
64,Jaylen Waddle,12,1,Sun,9,9,11/5/23,24-345,MIA,@,KAN,L 14-21,1,12,12,0,1,100,WR
65,Jaren Hall,11,2,Sun,9,9,11/5/23,25-226,MIN,@,ATL,W 31-28,2,11,5.5,0,0,0,QB
66,Calvin Austin,10,2,Thu,8,9,11/2/23,24-223,PIT,,TEN,W 20-16,2,10,5,0,1,50,WR
67,Daniel Jones,9,2,Sun,9,9,11/5/23,26-162,NYG,@,LVR,L 6-30,2,9,4.5,0,0,50,QB
68,Pierre Strong,9,3,Sun,8,9,11/5/23,24-330,CLE,,ARI,W 27-0,3,9,3,0,,66.7,RB
69,Ke'Shawn Vaughn,9,4,Sun,8,9,11/5/23,26-185,TAM,@,HOU,L 37-39,4,9,2.3,0,,0,RB
70,Ameer Abdullah,8,2,Sun,9,9,11/5/23,30-145,LVR,,NYG,W 30-6,2,8,4,0,0,0,RB
71,Zach Charbonnet,8,4,Sun,8,9,11/5/23,22-301,SEA,@,BAL,L 3-37,4,8,2,0,1,50,RB
72,Rico Dowdle,8,2,Sun,8,9,11/5/23,25-144,DAL,@,PHI,L 23-28,2,8,4,0,,50,RB
73,Tyler Huntley,8,4,Sun,9,9,11/5/23,25-275,BAL,,SEA,W 37-3,4,8,2,0,1,25,QB
74,Keaontay Ingram,8,9,Sun,9,9,11/5/23,24-010,ARI,@,CLE,L 0-27,9,8,0.9,0,1,11.1,RB
75,Rashaad Penny,8,2,Sun,9,9,11/5/23,27-276,PHI,,DAL,W 28-23,2,8,4,0,,50,RB
76,Dalvin Cook,7,2,Mon,8,9,11/6/23,28-088,NYJ,,LAC,L 6-27,2,7,3.5,0,,50,RB
77,Jordan Love,7,4,Sun,8,9,11/5/23,25-003,GNB,,LAR,W 20-3,4,7,1.8,0,2,50,QB
78,Tua Tagovailoa,7,2,Sun,9,9,11/5/23,25-248,MIA,@,KAN,L 14-21,2,7,3.5,0,0,0,QB
79,Zach Wilson,7,2,Mon,8,9,11/6/23,24-095,NYJ,,LAC,L 6-27,2,7,3.5,0,0,0,QB
80,Roschon Johnson,6,2,Sun,9,9,11/5/23,22-278,CHI,@,NOR,L 17-24,2,6,3,0,,0,RB
81,Jamaal Williams,6,3,Sun,9,9,11/5/23,28-216,NOR,,CHI,W 24-17,3,6,2,0,,0,RB
82,Jeff Wilson,6,2,Sun,9,9,11/5/23,27-354,MIA,@,KAN,L 14-21,2,6,3,0,1,50,RB
83,Matt Breida,5,2,Sun,9,9,11/5/23,28-250,NYG,@,LVR,L 6-30,2,5,2.5,0,1,50,RB
84,Treylon Burks,5,1,Thu,8,9,11/2/23,23-224,TEN,@,PIT,L 16-20,1,5,5,0,0,100,WR
85,DeAndre Hopkins,5,1,Thu,8,9,11/2/23,31-149,TEN,@,PIT,L 16-20,1,5,5,0,0,100,WR
86,Gardner Minshew II,5,5,Sun,9,9,11/5/23,27-173,IND,@,CAR,W 27-13,5,5,1,0,1,40,QB
87,Salvon Ahmed,4,3,Sun,9,9,11/5/23,24-311,MIA,@,KAN,L 14-21,3,4,1.3,0,,33.3,RB
88,Joe Burrow,4,5,Sun,8,9,11/5/23,26-330,CIN,,BUF,W 24-18,5,4,0.8,0,1,20,QB
89,Baker Mayfield,4,4,Sun,8,9,11/5/23,28-205,TAM,@,HOU,L 37-39,4,4,1,0,1,25,QB
90,Latavius Murray,4,2,Sun,9,9,11/5/23,33-291,BUF,@,CIN,L 18-24,2,4,2,0,2,100,RB
91,Geno Smith,4,2,Sun,8,9,11/5/23,33-026,SEA,@,BAL,L 3-37,2,4,2,0,0,50,QB
92,Tre Tucker,4,1,Sun,9,9,11/5/23,22-242,LVR,,NYG,W 30-6,1,4,4,0,0,100,WR
93,Mike Boone,3,1,Sun,8,9,11/5/23,28-098,HOU,,TAM,W 39-37,1,3,3,0,,0,S
94,Derek Carr,3,3,Sun,9,9,11/5/23,32-222,NOR,,CHI,W 24-17,3,3,1,0,0,33.3,QB
95,Tyreek Hill,3,1,Sun,9,9,11/5/23,29-249,MIA,@,KAN,L 14-21,1,3,3,0,0,0,WR
96,Mac Jones,3,3,Sun,9,9,11/5/23,25-061,NWE,,WAS,L 17-20,3,3,1,0,0,0,QB
97,Rondale Moore,3,4,Sun,9,9,11/5/23,23-149,ARI,@,CLE,L 0-27,4,3,0.8,0,0,25,WR
98,Tank Dell,2,2,Sun,8,9,11/5/23,24-007,HOU,,TAM,W 39-37,2,2,1,0,0,0,WR
99,Darrynton Evans,2,1,Sun,9,9,11/5/23,25-119,CHI,@,NOR,L 17-24,1,2,2,0,0,0,RB
100,Deon Jackson,2,1,Sun,9,9,11/5/23,24-260,NYG,@,LVR,L 6-30,1,2,2,0,,0,RB
101,Quentin Johnston,2,1,Mon,8,9,11/6/23,22-061,LAC,@,NYJ,W 27-6,1,2,2,0,0,0,WR
102,Tony Jones,2,3,Sun,9,9,11/5/23,25-346,ARI,@,CLE,L 0-27,3,2,0.7,0,1,66.7,RB
103,Will Levis,2,1,Thu,8,9,11/2/23,24-128,TEN,@,PIT,L 16-20,1,2,2,0,0,0,QB
104,Jerick McKinnon,2,1,Sun,9,9,11/5/23,31-186,KAN,,MIA,W 21-14,1,2,2,0,0,0,RB
105,La'Mical Perine,1,1,Sun,9,9,11/5/23,25-279,KAN,,MIA,W 21-14,1,1,1,0,,0,RB
106,Raheem Blackshear,0,1,Sun,8,9,11/5/23,24-153,CAR,,IND,L 13-27,1,0,0,0,,0,RB
107,Demario Douglas,0,1,Sun,9,9,11/5/23,22-332,NWE,,WAS,L 17-20,1,0,0,0,0,0,WR
108,Kendre Miller,0,1,Sun,9,9,11/5/23,21-147,NOR,,CHI,W 24-17,1,0,0,0,0,0,RB
109,Cordarrelle Patterson,0,1,Sun,9,9,11/5/23,32-233,ATL,,MIN,L 28-31,1,0,0,0,,0,RB
110,Jonnu Smith,0,1,Sun,9,9,11/5/23,28-075,ATL,,MIN,L 28-31,1,0,0,0,0,0,TE
111,KaVontae Turpin,0,1,Sun,8,9,11/5/23,27-095,DAL,@,PHI,L 23-28,1,0,0,0,0,0,WR
112,Kenny Pickett,-1,1,Thu,8,9,11/2/23,25-149,PIT,,TEN,W 20-16,1,-1,-1,0,0,0,QB
113,Ben Skowronek,-2,1,Sun,9,9,11/5/23,26-131,LAR,@,GNB,L 3-20,1,-2,-2,0,,0,WR
114,Zamir White,-2,4,Sun,9,9,11/5/23,24-048,LVR,,NYG,W 30-6,4,-2,-0.5,0,,25,RB
115,Chase Edmonds,-5,3,Sun,8,9,11/5/23,27-206,TAM,@,HOU,L 37-39,3,-5,-1.7,0,,0,RB
116,Tyler Scott,-5,1,Sun,9,9,11/5/23,22-024,CHI,@,NOR,L 17-24,1,-5,-5,0,,0,WR
,,,,,,,,,,,,,,,,,,,
