Rk,Player,Yds,Tgt,Day,G#,Week,Date,Age,Team,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,1D,Succ%,Pos.
185,Marvin Jones,8,6,Thu,1,1,9/7/23,33-179,DET,@,KAN,W 21-20,6,2,8,4,0,33.3,1.3,,0,WR
186,Trey Palmer,8,3,Sun,1,1,9/10/23,22-161,TAM,@,MIN,W 20-17,3,2,8,4,1,66.7,2.7,1,33.3,WR
187,Colby Parkinson,8,2,Sun,1,1,9/10/23,24-245,SEA,,LAR,L 13-30,2,1,8,8,0,50,4,,50,TE
188,Clyde Edwards-Helaire,7,1,Thu,1,1,9/7/23,24-149,KAN,,DET,L 20-21,1,1,7,7,0,100,7,0,100,RB
189,C.J. Ham,7,3,Sun,1,1,9/10/23,30-050,MIN,,TAM,L 17-20,3,2,7,3.5,0,66.7,2.3,,33.3,FB
190,Brian Robinson Jr.,7,2,Sun,1,1,9/10/23,24-172,WAS,,ARI,W 20-16,2,1,7,7,1,50,3.5,1,50,RB
191,Boston Scott,7,1,Sun,1,1,9/10/23,28-136,PHI,@,NWE,W 25-20,1,1,7,7,0,100,7,,0,RB
192,Jamaal Williams,7,2,Sun,1,1,9/10/23,28-160,NOR,,TEN,W 16-15,2,2,7,3.5,0,100,3.5,0,50,RB
193,Gary Brightwell,6,2,Sun,1,1,9/10/23,24-194,NYG,,DAL,L 0-40,2,2,6,3,0,100,3,,50,RB
194,Evan Hull,6,1,Sun,1,1,9/10/23,22-319,IND,,JAX,L 21-31,1,1,6,6,0,100,6,,100,RB
195,Richie James,6,2,Thu,1,1,9/7/23,28-002,KAN,,DET,L 20-21,2,1,6,6,0,50,3,,50,WR
196,Justyn Ross,6,1,Thu,1,1,9/7/23,23-266,KAN,,DET,L 20-21,1,1,6,6,0,100,6,,100,WR
197,Harrison Bryant,5,2,Sun,1,1,9/10/23,25-140,CLE,,CIN,W 24-3,2,2,5,2.5,1,100,2.5,1,50,TE
198,DeAndre Carter,5,1,Sun,1,1,9/10/23,30-153,LVR,@,DEN,W 17-16,1,1,5,5,0,100,5,,100,WR
199,Derius Davis,5,1,Sun,1,1,9/10/23,22-364,LAC,,MIA,L 34-36,1,1,5,5,0,100,5,,100,WR
200,Alec Pierce,5,3,Sun,1,1,9/10/23,23-131,IND,,JAX,L 21-31,3,1,5,5,0,33.3,1.7,1,33.3,WR
,,,,,,,,,,,,,,,,,,,,,,
