Rk,Player,Yds,Tgt,Day,G#,Week,Date,Age,Team,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,1D,Succ%,Pos.
222,Cedrick Wilson Jr.,1,1,Sun,8,8,10/29/23,27-343,MIA,,NWE,W 31-17,1,1,1,1,1,100,1,1,100,WR
223,Nelson Agholor,0,1,Sun,8,8,10/29/23,30-158,BAL,@,ARI,W 31-24,1,0,0,,0,0,0,,0,WR
224,Alex Armah,0,1,Sun,8,8,10/29/23,29-165,WAS,,PHI,L 31-38,1,1,0,0,0,100,0,,0,RB
225,Saquon Barkley,0,5,Sun,8,8,10/29/23,26-262,NYG,,NYJ,L 10-13 (OT),5,3,0,0,0,60,0,0,0,RB
226,Odell Beckham Jr.,0,4,Sun,8,8,10/29/23,30-358,BAL,@,ARI,W 31-24,4,0,0,,0,0,0,,0,WR
227,Blake Bell,0,1,Sun,8,8,10/29/23,32-083,KAN,@,DEN,L 9-24,1,0,0,,0,0,0,,0,TE
228,Daniel Bellinger,0,1,Sun,8,8,10/29/23,23-037,NYG,,NYJ,L 10-13 (OT),1,0,0,,0,0,0,,0,TE
229,Khari Blasingame,0,1,Sun,8,8,10/29/23,27-120,CHI,@,LAC,L 13-30,1,0,0,,0,0,0,,0,FB
230,Harrison Bryant,0,1,Sun,7,8,10/29/23,25-189,CLE,@,SEA,L 20-24,1,0,0,,0,0,0,,0,TE
231,Treylon Burks,0,2,Sun,7,8,10/29/23,23-220,TEN,,ATL,W 28-23,2,0,0,,0,0,0,,0,WR
232,Michael Carter,0,1,Sun,7,8,10/29/23,24-175,NYJ,@,NYG,W 13-10 (OT),1,0,0,,0,0,0,,0,RB
233,Tyler Conklin,0,2,Sun,7,8,10/29/23,28-091,NYJ,@,NYG,W 13-10 (OT),2,0,0,,0,0,0,,0,TE
234,Payne Durham,0,1,Thu,7,8,10/26/23,23-133,TAM,@,BUF,L 18-24,1,0,0,,0,0,0,,0,TE
235,Xavier Gipson,0,1,Sun,7,8,10/29/23,22-235,NYJ,@,NYG,W 13-10 (OT),1,0,0,,0,0,0,,0,WR
236,Hayden Hurst,0,2,Sun,7,8,10/29/23,30-066,CAR,,HOU,W 15-13,2,0,0,,0,0,0,,0,TE
237,Sean McKeon,0,1,Sun,7,8,10/29/23,25-305,DAL,,LAR,W 43-20,1,0,0,,0,0,0,,0,TE
238,Marvin Mims,0,1,Sun,8,8,10/29/23,21-224,DEN,,KAN,W 24-9,1,1,0,0,0,100,0,,0,WR
239,Elijah Mitchell,0,1,Sun,8,8,10/29/23,25-180,SFO,,CIN,L 17-31,1,0,0,,0,0,0,0,0,RB
240,Zach Pascal,0,1,Sun,8,8,10/29/23,28-315,ARI,,BAL,L 24-31,1,0,0,,0,0,0,,0,WR
241,Byron Pringle,0,1,Sun,8,8,10/29/23,29-346,WAS,,PHI,L 31-38,1,0,0,,0,0,0,,0,WR
242,Jalen Reagor,0,2,Sun,8,8,10/29/23,24-300,NWE,@,MIA,L 17-31,2,0,0,,0,0,0,,0,WR
243,Allen Robinson,0,1,Sun,7,8,10/29/23,30-066,PIT,,JAX,L 10-20,1,0,0,,0,0,0,,0,WR
244,Bijan Robinson,0,5,Sun,8,8,10/29/23,21-272,ATL,@,TEN,L 23-28,5,0,0,,0,0,0,0,0,RB
245,Wan'Dale Robinson,0,1,Sun,8,8,10/29/23,22-297,NYG,,NYJ,L 10-13 (OT),1,0,0,,0,0,0,0,0,WR
246,Jeremy Ruckert,0,1,Sun,7,8,10/29/23,23-079,NYJ,@,NYG,W 13-10 (OT),1,0,0,,0,0,0,,0,TE
247,Drew Sample,0,1,Sun,7,8,10/29/23,27-196,CIN,@,SFO,W 31-17,1,0,0,,0,0,0,,0,TE
248,Jalen Tolbert,0,1,Sun,7,8,10/29/23,24-244,DAL,,LAR,W 43-20,1,0,0,,0,0,0,,0,WR
249,Rodney Williams,0,2,Sun,7,8,10/29/23,25-204,PIT,,JAX,L 10-20,2,0,0,,0,0,0,,0,TE
250,Juwann Winfree,0,1,Sun,8,8,10/29/23,27-055,IND,,NOR,L 27-38,1,0,0,,0,0,0,,0,WR
251,Darius Slayton,-1,2,Sun,8,8,10/29/23,26-290,NYG,,NYJ,L 10-13 (OT),2,1,-1,-1,0,50,-0.5,,0,WR
252,Hunter Luepke,-2,1,Sun,7,8,10/29/23,23-243,DAL,,LAR,W 43-20,1,1,-2,-2,0,100,-2,,0,RB
253,Isiah Pacheco,-3,4,Sun,8,8,10/29/23,24-241,KAN,@,DEN,L 9-24,4,3,-3,-1,0,75,-0.8,0,0,RB
,,,,,,,,,,,,,,,,,,,,,,
