Rk,Player,Yds,Tgt,Day,G#,Week,Date,Age,Team,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,1D,Succ%,Pos.
238,Keith Kirkwood,0,1,Mon,2,2,9/18/23,28-266,NOR,@,CAR,W 20-17,1,0,0,,0,0,0,,0,WR
239,Ty Montgomery,0,1,Sun,2,2,9/17/23,30-238,NWE,,MIA,L 17-24,1,0,0,,0,0,0,,0,RB
240,Gunner Olszewski,0,1,Mon,2,2,9/18/23,26-296,PIT,,CLE,W 26-22,1,1,0,0,0,100,0,,0,WR
241,Isiah Pacheco,0,2,Sun,2,2,9/17/23,24-199,KAN,@,JAX,W 17-9,2,1,0,0,0,50,0,0,0,RB
242,Donovan Smith,0,1,Sun,2,2,9/17/23,30-086,KAN,@,JAX,W 17-9,1,1,0,0,0,100,0,,0,T
243,Pierre Strong,0,1,Mon,2,2,9/18/23,24-282,CLE,@,PIT,L 22-26,1,0,0,,0,0,0,0,0,RB
244,Patrick Taylor,0,1,Sun,2,2,9/17/23,25-141,GNB,@,ATL,L 24-25,1,0,0,,0,0,0,,0,RB
245,Robert Tonyan,0,2,Sun,2,2,9/17/23,29-140,CHI,@,TAM,L 17-27,2,0,0,,0,0,0,,0,TE
246,Adam Trautman,0,1,Sun,2,2,9/17/23,26-224,DEN,,WAS,L 33-35,1,0,0,,0,0,0,,0,TE
247,Tre Tucker,0,1,Sun,2,2,9/17/23,22-193,LVR,@,BUF,L 10-38,1,0,0,,0,0,0,0,0,WR
248,Trevon Wesco,0,1,Sun,2,2,9/17/23,28-005,TEN,,LAC,W 27-24 (OT),1,0,0,,0,0,0,,0,TE
249,Taysom Hill,-1,2,Mon,2,2,9/18/23,33-026,NOR,@,CAR,W 20-17,2,1,-1,-1,0,50,-0.5,0,0,QB
250,Craig Reynolds,-2,1,Sun,2,2,9/17/23,27-094,DET,,SEA,L 31-37 (OT),1,1,-2,-2,0,100,-2,,0,RB
251,David Wells,-10,2,Sun,2,2,9/17/23,28-138,TAM,,CHI,W 27-17,2,2,-10,-5,0,100,-5,1,50,TE
,,,,,,,,,,,,,,,,,,,,,,
